dataset,model,method,schedule,K,invariant_by_construction,vectors_per_product,construction_encodings_per_product,status,basis,sparse_branch,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval,record_type,comparator,delta,reason
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,VI,,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.12304874805427349,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,-0.0032441795836630747,0.029563171998348292,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.013329626015620518,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,Recall,,0.029080643244305399,0.062592961140125192,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.045319299443610753,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,nDCG,,0.018389443116947221,0.037859648586020804,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.027911658640383169,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_inclusion,,0.090243355670134251,0.13075787041046455,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.10971912203865297,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,VI,,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.12304874805427349,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,-0.0032441795836630747,0.029563171998348292,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.013329626015620518,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,Recall,,0.030568268199844321,0.069044600903948039,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,0.049153054019242304,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,nDCG,,0.02043490129356372,0.039843143006981337,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,0.029911876421030204,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_inclusion,,0.030568268199844321,0.069044600903948039,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,0.049153054019242304,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,VI,,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,0,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,-0.069044600903948039,-0.030568268199844328,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,-0.049153054019242304,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,Recall,,0.030200989617697859,0.06905449961565803,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.049196642775870464,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,nDCG,,0.054113644740383771,0.074409116192190206,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.064069557364151666,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_inclusion,,0.030200989617697859,0.06905449961565803,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.049196642775870464,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,VI,,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,-0.069054499615658044,-0.030200989617697873,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,-0.049196642775870464,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,Recall,,-0.0013143746884284157,0.010373509085783671,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.0037951018257106656,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,nDCG,,-0.0023473560135961174,0.00051566365598503146,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.00088306414187834395,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_inclusion,,0.029965985104697522,0.049734799820969088,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.038910791104047208,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,VI,,-0.084599258432860133,-0.057977554667866367,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.070466067747674915,
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,0.02454955371399407,0.040679224763588775,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.031555276643627707,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,0.0091509206536951031,0.037392549801742975,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.022683787585061312,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,0.014822251260900683,0.038034060532771065,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.026441818939565521,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.061220957004997086,0.098614389381812342,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.079006280133026352,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.11931807342696618,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,0.025648252203301681,0.054320528270520731,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.040311793293939836,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,0.0097511054669059231,0.037807652659507369,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.023349841248660182,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,0.014700116244365818,0.038107390455079306,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.02641483668552461,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.061220957004997086,0.098614389381812342,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.079006280133026352,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.11931807342696618,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,0.025648252203301681,0.054320528270520731,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.040311793293939836,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,0.0071448922523486775,0.035851737765986436,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.020974231141979365,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,0.012901308787655228,0.036557871100743898,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.024863914409488628,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.0071448922523486775,0.035851737765986436,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.020974231141979365,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,-0.035851737765986429,-0.0071448922523486783,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,-0.020974231141979365,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,0.018800671602400974,0.055149045855629443,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.03653113230548248,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,0.058150411197097109,0.086943125156771786,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.07241041067190547,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.018800671602400974,0.055149045855629443,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.03653113230548248,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,-0.055149045855629457,-0.018800671602400978,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,-0.03653113230548248,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,-0.0016081424968514575,0.0082470757418845117,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.0029918618134852776,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,-0.00086774217929787116,0.0044936078306784949,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.0018208170557529363,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.031278803839388074,0.051753982200262671,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.040760683407132466,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,-0.088346218755919595,-0.063142213951726894,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.07522490492540361,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,0.027281344397180992,0.041799757288437434,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.034464221518271158,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,0.030665955250544049,0.065566881076127181,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.047570224820663053,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,0.017824407813718295,0.036648231763544974,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.027072158492821356,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.087957105541451558,0.12828053508626416,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.10747668501916083,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.12304874805427349,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,-0.0014831685077691793,0.032130995343728992,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.015572063035112644,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,0.028241727851629473,0.05902698936468298,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.04307686242411863,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,0.019268219057225037,0.038173550364271912,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.028488261455880817,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.087957105541451558,0.12828053508626416,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.10747668501916083,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.12304874805427349,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,-0.0014831685077691793,0.032130995343728992,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.015572063035112644,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,0.027747853146394278,0.05959377848059795,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.04318788023385331,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,0.01844768222662824,0.03753092519080193,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.027699699374611295,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.027747853146394278,0.05959377848059795,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.04318788023385331,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,-0.059593778480597957,-0.027747853146394292,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,-0.04318788023385331,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,0.028084879996920161,0.066335317083308795,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.046954205756378341,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,0.054433046514671284,0.075116959709293551,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.064646160179649304,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.028084879996920161,0.066335317083308795,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.046954205756378341,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,-0.066335317083308809,-0.028084879996920172,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,-0.046954205756378348,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,-0.0048460108307055005,0.010159347686931287,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.0015526648062185451,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,-0.0015922349417668744,0.00098387497517880124,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.00030646132638069705,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.028312820944198881,0.046974307159972931,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.036668354084555092,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,-0.084599258432860133,-0.057977554667866367,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.070466067747674915,
wands,bge_base,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,0.021893018552879132,0.04638598118377206,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.033797713663119823,
wands,bge_base,centroid_2,fixed,20,,,,,,,Recall,,-0.00059714677225488147,0.0065785579636493613,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0029524534689915885,
wands,bge_base,centroid_2,fixed,20,,,,,,,nDCG,,0.00020671182544503851,0.0085584909137001158,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0043464301865498512,
wands,bge_base,centroid_2,fixed,20,,,,,,,persistent_inclusion,,0.048014352650653389,0.072563457607041082,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.059274946016956633,
wands,bge_base,centroid_2,fixed,20,,,,,,,VI,,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.11931807342696618,
wands,bge_base,centroid_2,fixed,20,,,,,,,persistent_omission,,0.050121962319272573,0.071511072943785503,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.060043127410009549,
wands,bge_base,centroid_2,fixed,20,,,,,,,Recall,,-0.00012313627143701168,0.0074980939996760494,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.003618507132590462,
wands,bge_base,centroid_2,fixed,20,,,,,,,nDCG,,0.0012177635066938585,0.0074590536020949089,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0043194479325089439,
wands,bge_base,centroid_2,fixed,20,,,,,,,persistent_inclusion,,0.048014352650653389,0.072563457607041082,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.059274946016956633,
wands,bge_base,centroid_2,fixed,20,,,,,,,VI,,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.11931807342696618,
wands,bge_base,centroid_2,fixed,20,,,,,,,persistent_omission,,0.050121962319272573,0.071511072943785503,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.060043127410009549,
wands,bge_base,centroid_2,fixed,100,,,,,,,Recall,,-0.00094197891169504411,0.018345706403665681,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0078484945329261105,
wands,bge_base,centroid_2,fixed,100,,,,,,,nDCG,,0.0013007053986720007,0.0057447914658723138,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0035225664465063913,
wands,bge_base,centroid_2,fixed,100,,,,,,,persistent_inclusion,,0.054864878983847648,0.082485334438487198,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.067754954731423886,
wands,bge_base,centroid_2,fixed,100,,,,,,,VI,,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.12304874805427349,
wands,bge_base,centroid_2,fixed,100,,,,,,,persistent_omission,,0.044278327403811518,0.06802321192146342,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.055293793322849595,
wands,bge_base,centroid_2,fixed,100,,,,,,,Recall,,-0.0015063917779946179,0.0079718691166220275,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0033551321363816805,
wands,bge_base,centroid_2,fixed,100,,,,,,,nDCG,,0.003534151180827211,0.006393045113051379,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0049386694095658497,
wands,bge_base,centroid_2,fixed,100,,,,,,,persistent_inclusion,,0.054864878983847648,0.082485334438487198,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.067754954731423886,
wands,bge_base,centroid_2,fixed,100,,,,,,,VI,,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.12304874805427349,
wands,bge_base,centroid_2,fixed,100,,,,,,,persistent_omission,,0.044278327403811518,0.06802321192146342,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.055293793322849595,
wands,bge_base,centroid_4,fixed,20,,,,,,,Recall,,-0.00018312326698295824,0.0069469614203410994,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0033561401707604974,
wands,bge_base,centroid_4,fixed,20,,,,,,,nDCG,,0.0016370227020220192,0.0097083467325667829,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0056503201524727492,
wands,bge_base,centroid_4,fixed,20,,,,,,,persistent_inclusion,,0.048315135675427827,0.073037054709141319,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.05967863271872554,
wands,bge_base,centroid_4,fixed,20,,,,,,,VI,,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.11931807342696618,
wands,bge_base,centroid_4,fixed,20,,,,,,,persistent_omission,,0.049918384417971931,0.071056635207612712,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.059639440708240642,
wands,bge_base,centroid_4,fixed,20,,,,,,,Recall,,0.00038275360574130992,0.0079310028965969386,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0040221938343593701,
wands,bge_base,centroid_4,fixed,20,,,,,,,nDCG,,0.0026634723929784628,0.00859239501347938,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.005623337898431841,
wands,bge_base,centroid_4,fixed,20,,,,,,,persistent_inclusion,,0.048315135675427827,0.073037054709141319,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.05967863271872554,
wands,bge_base,centroid_4,fixed,20,,,,,,,VI,,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.11931807342696618,
wands,bge_base,centroid_4,fixed,20,,,,,,,persistent_omission,,0.049918384417971931,0.071056635207612712,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.059639440708240642,
wands,bge_base,centroid_4,fixed,100,,,,,,,Recall,,0.0034370329538139549,0.023034019498098312,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.012229009475735379,
wands,bge_base,centroid_4,fixed,100,,,,,,,nDCG,,0.0038113507249579745,0.0082660373588029218,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0060309294137161802,
wands,bge_base,centroid_4,fixed,100,,,,,,,persistent_inclusion,,0.058771491527460931,0.087661017094974231,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.072135469674233163,
wands,bge_base,centroid_4,fixed,100,,,,,,,VI,,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.12304874805427349,
wands,bge_base,centroid_4,fixed,100,,,,,,,persistent_omission,,0.040368857863233125,0.063292218104959469,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.050913278380040325,
wands,bge_base,centroid_4,fixed,100,,,,,,,Recall,,0.0031869230442879508,0.012389807522186732,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0077356470791909498,
wands,bge_base,centroid_4,fixed,100,,,,,,,nDCG,,0.0059649992453262675,0.0090097500339045618,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0074470323767756386,
wands,bge_base,centroid_4,fixed,100,,,,,,,persistent_inclusion,,0.058771491527460931,0.087661017094974231,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.072135469674233163,
wands,bge_base,centroid_4,fixed,100,,,,,,,VI,,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.12304874805427349,
wands,bge_base,centroid_4,fixed,100,,,,,,,persistent_omission,,0.040368857863233125,0.063292218104959469,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.050913278380040325,
wands,bge_base,centroid_7,fixed,20,,,,,,,Recall,,-0.0020141154905370337,0.0068531075519598994,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0025015501174450129,
wands,bge_base,centroid_7,fixed,20,,,,,,,nDCG,,0.0017379572611246985,0.009639976383747027,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0056432664943707554,
wands,bge_base,centroid_7,fixed,20,,,,,,,persistent_inclusion,,0.047967143889169506,0.071614255765019771,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.058824042665410047,
wands,bge_base,centroid_7,fixed,20,,,,,,,VI,,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.11931807342696618,
