dataset,model,method,schedule,K,comparator,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval
wands,bge_base,BM25,fixed,20,raw:seven_mean,Recall,-0.013181291056822295,-0.037157223258822557,0.010030705920279877,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,20,raw:seven_mean,nDCG,-0.045995573986380857,-0.067010819345580716,-0.025304677518332888,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,20,raw:seven_mean,persistent_inclusion,0.042475147827543872,0.015944511631190966,0.069155330667389339,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,20,raw:seven_mean,VI,-0.11931807342696618,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,20,raw:seven_mean,persistent_omission,0.07684292559942231,0.053269091896742893,0.10095475231723568,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:C0,Recall,0.00061601906428471762,-0.025546951316365064,0.026500280583741178,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:C0,nDCG,-0.037574001686827944,-0.055353548626385925,-0.020280883033748798,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:C0,persistent_inclusion,0.060522479262782494,0.032806996057388287,0.088736227446195928,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:C0,VI,-0.12304874805427349,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:C0,persistent_omission,0.062526268791490994,0.035908311640392127,0.090050676562627732,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:seven_mean,Recall,-0.0038773433322597125,-0.030225394277935774,0.022245051851397107,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:seven_mean,nDCG,-0.03615789872376849,-0.054115974782802188,-0.018822256205724683,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:seven_mean,persistent_inclusion,0.060522479262782494,0.032806996057388287,0.088736227446195928,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:seven_mean,VI,-0.12304874805427349,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,BM25,fixed,100,raw:seven_mean,persistent_omission,0.062526268791490994,0.035908311640392127,0.090050676562627732,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:C0,Recall,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:C0,nDCG,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:C0,persistent_inclusion,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:C0,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:C0,persistent_omission,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:seven_mean,Recall,0.002983882460148901,-0.0024291238489882816,0.0084179914673348857,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:seven_mean,nDCG,0.0048318618395154604,0.0012051774390811109,0.0085468540693793907,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:seven_mean,persistent_inclusion,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:seven_mean,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,20,raw:seven_mean,persistent_omission,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:C0,Recall,-0.002983882460148901,-0.0084179914673348875,0.0024291238489882803,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:C0,nDCG,-0.0048318618395154604,-0.0085468540693793924,-0.0012051774390811115,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:C0,persistent_inclusion,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:C0,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:C0,persistent_omission,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:seven_mean,Recall,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:seven_mean,nDCG,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:seven_mean,persistent_inclusion,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:seven_mean,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,20,raw:seven_mean,persistent_omission,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:C0,Recall,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:C0,nDCG,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:C0,persistent_inclusion,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:C0,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:C0,persistent_omission,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:seven_mean,Recall,0.002821382675212617,-0.0033973054047831686,0.010424747700230807,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:seven_mean,nDCG,0.0025865251914028459,0.00064198491336154965,0.0046382889091598177,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:seven_mean,persistent_inclusion,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:seven_mean,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,C0,100,raw:seven_mean,persistent_omission,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:C0,Recall,-0.002821382675212617,-0.010424747700230807,0.0033973054047831681,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:C0,nDCG,-0.0025865251914028459,-0.0046382889091598186,-0.00064198491336154998,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:C0,persistent_inclusion,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:C0,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:C0,persistent_omission,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:seven_mean,Recall,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:seven_mean,nDCG,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:seven_mean,persistent_inclusion,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:seven_mean,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,raw,seven_mean,100,raw:seven_mean,persistent_omission,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:C0,Recall,0.00081269296528157251,-0.0056373809323880782,0.0067761976053848493,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:C0,nDCG,-0.0012557810347210185,-0.0074897671676678575,0.0048298474515384533,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:C0,persistent_inclusion,0.072270763644275052,0.062521656382955912,0.082832528551402371,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:C0,VI,-0.14472698494949443,-0.16234170142427651,-0.12821135342855378,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:C0,persistent_omission,0.072456221305219393,0.060690396053412976,0.085541143905997749,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,Recall,0.0037965754254304734,-0.001782072133282726,0.0092272248371032088,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,nDCG,0.0035760808047944426,-0.0014047352072532717,0.0085078367945917825,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,persistent_inclusion,0.072270763644275052,0.062521656382955912,0.082832528551402371,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,VI,-0.14472698494949443,-0.16234170142427651,-0.12821135342855378,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,persistent_omission,0.072456221305219393,0.060690396053412976,0.085541143905997749,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:C0,Recall,-0.0021572860942441377,-0.011957657570281201,0.006267083515539726,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:C0,nDCG,0.00051185521872955516,-0.0034388367845846783,0.0040992545953761114,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:C0,persistent_inclusion,0.068547331496972647,0.059060164463234373,0.07873357872543181,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:C0,VI,-0.13478404965854721,-0.15198919856172632,-0.11870207066133516,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:C0,persistent_omission,0.066236718161574573,0.05526832319910141,0.0785310340784489,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,Recall,0.00066409658096847719,-0.0044139040936030044,0.0056003225628495105,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,nDCG,0.0030983804101324007,6.9207645126440878e-05,0.0060283270756713936,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,persistent_inclusion,0.068547331496972647,0.059060164463234373,0.07873357872543181,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,VI,-0.13478404965854721,-0.15198919856172632,-0.11870207066133516,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,persistent_omission,0.066236718161574573,0.05526832319910141,0.0785310340784489,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:C0,Recall,-0.0015616019507653253,-0.010792460423590871,0.0086859009563051755,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:C0,nDCG,-0.0024227676662317431,-0.0084849266003223477,0.0034297093343125238,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:C0,persistent_inclusion,0.069896468728228162,0.05929379548816785,0.08162341252572225,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:C0,VI,-0.14472698494949443,-0.16234170142427651,-0.12821135342855378,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:C0,persistent_omission,0.074830516221266297,0.064201051566148165,0.086850811870900935,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:seven_mean,Recall,0.0014222805093835758,-0.0046925544555093393,0.0083562421993054123,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:seven_mean,nDCG,0.0024090941732837173,-0.0018784404477875565,0.0066712162356782675,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:seven_mean,persistent_inclusion,0.069896468728228162,0.05929379548816785,0.08162341252572225,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:seven_mean,VI,-0.14472698494949443,-0.16234170142427651,-0.12821135342855378,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,20,raw:seven_mean,persistent_omission,0.074830516221266297,0.064201051566148165,0.086850811870900935,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:C0,Recall,-0.0021807705320013916,-0.01268604823780929,0.0076390834227685264,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:C0,nDCG,-0.0019763715236675882,-0.005267535856079978,0.0011121213419766204,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:C0,persistent_inclusion,0.068523847059215381,0.058150053242155948,0.079638273290128542,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:C0,VI,-0.13478404965854721,-0.15198919856172632,-0.11870207066133516,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:C0,persistent_omission,0.066260202599331824,0.056004530603350401,0.0779472876109394,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:seven_mean,Recall,0.00064061214321122504,-0.0044042839949190839,0.0060551119820199664,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:seven_mean,nDCG,0.00061015366773525803,-0.0018720602978917517,0.0030275540123638686,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:seven_mean,persistent_inclusion,0.068523847059215381,0.058150053242155948,0.079638273290128542,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:seven_mean,VI,-0.13478404965854721,-0.15198919856172632,-0.11870207066133516,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_ascending,fixed,100,raw:seven_mean,persistent_omission,0.066260202599331824,0.056004530603350401,0.0779472876109394,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:C0,Recall,-0.0089914465813544786,-0.01695883685041942,-0.0015018370860680197,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:C0,nDCG,-0.0049337821979540128,-0.011177847190378452,0.0013016436481613563,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:C0,persistent_inclusion,0.062466624097638999,0.053654238592064092,0.072103471045004947,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:C0,VI,-0.14472698494949443,-0.16234170142427651,-0.12821135342855378,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:C0,persistent_omission,0.082260360851855438,0.069783072461038972,0.096225203703349166,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:seven_mean,Recall,-0.0060075641212055785,-0.011984896495122287,-0.00016749629445274761,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:seven_mean,nDCG,-0.00010192035843855257,-0.0048519374987347035,0.0046969902144297308,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:seven_mean,persistent_inclusion,0.062466624097638999,0.053654238592064092,0.072103471045004947,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:seven_mean,VI,-0.14472698494949443,-0.16234170142427651,-0.12821135342855378,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,20,raw:seven_mean,persistent_omission,0.082260360851855438,0.069783072461038972,0.096225203703349166,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:C0,Recall,-0.0095751032672661499,-0.02286229502274853,0.0022559762503868504,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:C0,nDCG,-0.0042716191090881343,-0.0082159438130601468,-0.00050380537893724559,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:C0,persistent_inclusion,0.061129514323950626,0.047845299421862636,0.073761246434835934,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:C0,VI,-0.13478404965854721,-0.15198919856172632,-0.11870207066133516,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:C0,persistent_omission,0.073654535334596566,0.061074697317028248,0.087461828089224758,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:seven_mean,Recall,-0.0067537205920535325,-0.01670959568795552,0.0015591194395362124,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:seven_mean,nDCG,-0.0016850939176852892,-0.0046729158824220414,0.0013105445290238144,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:seven_mean,persistent_inclusion,0.061129514323950626,0.047845299421862636,0.073761246434835934,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:seven_mean,VI,-0.13478404965854721,-0.15198919856172632,-0.11870207066133516,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,lexical_descending,fixed,100,raw:seven_mean,persistent_omission,0.073654535334596566,0.061074697317028248,0.087461828089224758,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:C0,Recall,-0.011813663374480844,-0.036661054947803015,0.012627331683960932,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:C0,nDCG,-0.045108103892380465,-0.067386067502183108,-0.022952042653769961,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:C0,persistent_inclusion,0.059644407304512634,0.034224006161852838,0.084053793375472391,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:C0,VI,-0.14472698494949443,-0.16234170142427651,-0.12821135342855378,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:C0,persistent_omission,0.085082577644981811,0.060485656384497141,0.11094931717989515,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:seven_mean,Recall,-0.0088297809143319424,-0.033086581850275215,0.014694592034143692,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:seven_mean,nDCG,-0.040276242052865015,-0.062789375193925495,-0.018080352904858637,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:seven_mean,persistent_inclusion,0.059644407304512634,0.034224006161852838,0.084053793375472391,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:seven_mean,VI,-0.14472698494949443,-0.16234170142427651,-0.12821135342855378,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,20,raw:seven_mean,persistent_omission,0.085082577644981811,0.060485656384497141,0.11094931717989515,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:C0,Recall,0.003840585486325163,-0.023152182655205428,0.029443846641421398,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:C0,nDCG,-0.028522419866080249,-0.047876065359146923,-0.0090357419040723169,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:C0,persistent_inclusion,0.074545203077541936,0.047007625167782091,0.10157641873950635,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:C0,VI,-0.13478404965854721,-0.15198919856172632,-0.11870207066133516,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:C0,persistent_omission,0.060238846581005277,0.033470991295947383,0.087546358572833896,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:seven_mean,Recall,0.0066619681615377787,-0.019981324082783913,0.032765786552579244,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:seven_mean,nDCG,-0.025935894674677398,-0.045552739037466497,-0.0063680307132134399,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:seven_mean,persistent_inclusion,0.074545203077541936,0.047007625167782091,0.10157641873950635,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:seven_mean,VI,-0.13478404965854721,-0.15198919856172632,-0.11870207066133516,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,gte_modernbert,BM25,fixed,100,raw:seven_mean,persistent_omission,0.060238846581005277,0.033470991295947383,0.087546358572833896,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:C0,Recall,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:C0,nDCG,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:C0,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:C0,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:C0,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:seven_mean,Recall,0.0037582013828730198,-0.00078860330618653383,0.0082794343474067392,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:seven_mean,nDCG,0.0017282514756130699,-0.00044779926343494549,0.0038360665319276495,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:seven_mean,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:seven_mean,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,20,raw:seven_mean,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,20,raw:C0,Recall,-0.0037582013828730198,-0.0082794343474067392,0.00078860330618653373,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,20,raw:C0,nDCG,-0.0017282514756130699,-0.0038360665319276508,0.00044779926343494354,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,20,raw:C0,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,20,raw:C0,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
