dataset,model,support,family,K,aggregation,metric,mean,ci_low,ci_high,queries,pairs,distinct_texts_mean,bootstrap_seed,bootstrap_draws,intervention,not_coherent_catalog_recall
esci,bge_base,common_all_fitting,7,100,query_macro,tested_order_inclusion_frequency,0.9057058755002912,0.8854565780216338,0.9244241910251306,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,pair_micro,persistent_inclusion,0.8948982436576526,0.8684975449128256,0.919187056916917,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,pair_micro,VI,0.0105938109841092,0.0066334633063058,0.0152269771313479,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,pair_micro,persistent_omission,0.094507945358238,0.0713906241263296,0.1198403594547566,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,pair_micro,tested_order_inclusion_frequency,0.9001553227926242,0.874391969142634,0.923804762820821,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,query_macro,persistent_inclusion,0.7233838769130584,0.6935902697358178,0.7507893322684331,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,query_macro,VI,0.0333419638031852,0.0249772303749907,0.0427935697007498,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,query_macro,persistent_omission,0.2432741592837564,0.2168655825579471,0.2717699942887993,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,query_macro,tested_order_inclusion_frequency,0.7395075332297983,0.7105938895357835,0.76601600615203,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,pair_micro,persistent_inclusion,0.6693615834959576,0.6358766421206842,0.7025888427118867,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,pair_micro,VI,0.0381934764427097,0.0306007779707017,0.0461014929165235,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,pair_micro,persistent_omission,0.2924449400613326,0.2611282334114473,0.3243916646890406,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,pair_micro,tested_order_inclusion_frequency,0.6876582544550205,0.655066023721955,0.7198178637050078,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,query_macro,persistent_inclusion,0.9015595016399938,0.8809777091340197,0.9206673914551604,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,query_macro,VI,0.0087901529014557,0.0056060275197192,0.0123784635877496,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,query_macro,persistent_omission,0.0896503454585504,0.0711772961000216,0.1095789952819537,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,query_macro,tested_order_inclusion_frequency,0.9058687706009004,0.8855701383035312,0.9246558764845754,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,pair_micro,persistent_inclusion,0.8940618901589071,0.8675170415855304,0.9184982711492,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,pair_micro,VI,0.0122665179816002,0.0078716115756301,0.0174919875494172,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,pair_micro,persistent_omission,0.0936715918594926,0.0706117641961827,0.1190821623446444,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,pair_micro,tested_order_inclusion_frequency,0.9003261336130027,0.8745338617509727,0.9239506288939868,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
