dataset,model,query_id,product_id,schedule,historical_rank,harmonized_rank,decision20_changed,decision100_changed
wands,minilm,126,17292,C0,564,563,False,False
wands,minilm,126,17292,C1,1006,1003,False,False
wands,minilm,126,17292,C2s1,1123,1128,False,False
wands,minilm,126,17292,C2s2,370,372,False,False
wands,minilm,126,17292,C2s3,594,598,False,False
wands,minilm,126,17292,C2s4,950,954,False,False
wands,minilm,126,17292,C2s5,474,475,False,False
wands,minilm,126,17353,C0,215,216,False,False
wands,minilm,126,17353,C1,320,321,False,False
wands,minilm,126,1742,C1,494,495,False,False
wands,minilm,126,1742,C2s2,321,322,False,False
wands,minilm,126,1742,C2s3,342,343,False,False
wands,minilm,126,1742,C2s5,238,239,False,False
wands,minilm,126,17654,C0,168,167,False,False
wands,minilm,126,17654,C1,1224,1222,False,False
wands,minilm,126,17654,C2s1,558,559,False,False
wands,minilm,126,17654,C2s2,261,258,False,False
wands,minilm,126,17654,C2s3,1111,1110,False,False
wands,minilm,126,17654,C2s5,1588,1591,False,False
wands,minilm,126,18058,C1,302,303,False,False
wands,minilm,126,18058,C2s1,141,143,False,False
wands,minilm,126,18058,C2s2,82,83,False,False
wands,minilm,126,18328,C2s2,647,648,False,False
wands,minilm,126,18328,C2s3,236,235,False,False
wands,minilm,126,18328,C2s4,762,760,False,False
wands,minilm,126,18331,C2s1,202,201,False,False
wands,minilm,126,18331,C2s3,281,279,False,False
wands,minilm,126,18331,C2s5,263,261,False,False
wands,minilm,126,18431,C1,83,84,False,False
wands,minilm,126,18431,C2s3,138,140,False,False
wands,minilm,126,18432,C2s1,82,81,False,False
wands,minilm,126,18477,C0,245,246,False,False
wands,minilm,126,18477,C1,2498,2504,False,False
wands,minilm,126,18477,C2s1,714,716,False,False
wands,minilm,126,18477,C2s2,1241,1239,False,False
wands,minilm,126,18477,C2s5,904,907,False,False
wands,minilm,126,18610,C2s2,715,716,False,False
wands,minilm,126,1926,C1,25,24,False,False
wands,minilm,126,1926,C2s2,37,36,False,False
wands,minilm,126,1926,C2s3,56,55,False,False
wands,minilm,126,19421,C0,3583,3585,False,False
wands,minilm,126,19421,C1,3478,3473,False,False
wands,minilm,126,19421,C2s1,2941,2944,False,False
wands,minilm,126,19421,C2s2,3181,3183,False,False
wands,minilm,126,19421,C2s3,2765,2761,False,False
wands,minilm,126,19421,C2s5,1590,1589,False,False
wands,minilm,126,19642,C0,115,116,False,False
wands,minilm,126,19642,C1,392,391,False,False
wands,minilm,126,19813,C1,1057,1050,False,False
wands,minilm,126,19813,C2s1,226,225,False,False
wands,minilm,126,19813,C2s2,1114,1112,False,False
wands,minilm,126,19813,C2s4,269,268,False,False
wands,minilm,126,19813,C2s5,510,511,False,False
wands,minilm,126,20527,C0,141,142,False,False
wands,minilm,126,20527,C1,3416,3419,False,False
wands,minilm,126,20527,C2s1,1704,1708,False,False
wands,minilm,126,20527,C2s2,283,285,False,False
wands,minilm,126,20527,C2s3,1772,1778,False,False
wands,minilm,126,20527,C2s4,665,662,False,False
wands,minilm,126,20951,C0,72,73,False,False
wands,minilm,126,20951,C1,85,87,False,False
wands,minilm,126,20951,C2s3,135,134,False,False
wands,minilm,126,21597,C1,480,483,False,False
wands,minilm,126,21597,C2s2,262,263,False,False
wands,minilm,126,21597,C2s3,652,653,False,False
wands,minilm,126,21597,C2s5,95,96,False,False
wands,minilm,126,22681,C0,1580,1579,False,False
wands,minilm,126,22681,C1,1994,1992,False,False
wands,minilm,126,22681,C2s2,2575,2570,False,False
wands,minilm,126,22681,C2s3,1691,1693,False,False
wands,minilm,126,22681,C2s4,1249,1248,False,False
wands,minilm,126,22681,C2s5,3633,3629,False,False
wands,minilm,126,22943,C0,759,760,False,False
wands,minilm,126,22943,C1,612,614,False,False
wands,minilm,126,22943,C2s1,1833,1837,False,False
wands,minilm,126,22943,C2s2,1361,1363,False,False
wands,minilm,126,22943,C2s3,1477,1479,False,False
wands,minilm,126,22943,C2s4,1075,1076,False,False
wands,minilm,126,22943,C2s5,1426,1428,False,False
wands,minilm,126,22970,C1,157,158,False,False
wands,minilm,126,22970,C2s1,127,126,False,False
wands,minilm,126,22970,C2s2,40,39,False,False
wands,minilm,126,22970,C2s3,64,63,False,False
wands,minilm,126,22987,C2s2,121,122,False,False
wands,minilm,126,22987,C2s4,69,70,False,False
wands,minilm,126,22993,C2s5,84,83,False,False
wands,minilm,126,23014,C0,905,903,False,False
wands,minilm,126,23014,C1,730,726,False,False
wands,minilm,126,23014,C2s1,786,784,False,False
wands,minilm,126,23014,C2s2,467,464,False,False
wands,minilm,126,23014,C2s3,510,512,False,False
wands,minilm,126,23014,C2s4,853,854,False,False
wands,minilm,126,23845,C1,715,716,False,False
wands,minilm,126,23845,C2s1,354,353,False,False
wands,minilm,126,23845,C2s2,818,819,False,False
wands,minilm,126,23854,C0,1158,1154,False,False
wands,minilm,126,23854,C1,6587,6588,False,False
wands,minilm,126,23854,C2s1,2879,2875,False,False
wands,minilm,126,23854,C2s2,2555,2561,False,False
wands,minilm,126,23854,C2s3,2530,2514,False,False
wands,minilm,126,23854,C2s4,2622,2624,False,False
wands,minilm,126,23854,C2s5,4701,4696,False,False
wands,minilm,126,23888,C0,319,318,False,False
wands,minilm,126,23888,C1,298,296,False,False
wands,minilm,126,23888,C2s1,275,274,False,False
wands,minilm,126,23888,C2s3,181,182,False,False
wands,minilm,126,23888,C2s5,339,340,False,False
wands,minilm,126,23939,C1,1291,1290,False,False
wands,minilm,126,23939,C2s1,907,903,False,False
wands,minilm,126,23939,C2s3,1169,1170,False,False
wands,minilm,126,23939,C2s5,1726,1729,False,False
wands,minilm,126,24148,C1,206,209,False,False
wands,minilm,126,24148,C2s3,197,198,False,False
wands,minilm,126,24148,C2s4,62,63,False,False
wands,minilm,126,24149,C2s3,106,108,False,False
wands,minilm,126,24149,C2s5,75,76,False,False
wands,minilm,126,24150,C2s4,31,30,False,False
wands,minilm,126,24249,C1,412,413,False,False
wands,minilm,126,24249,C2s3,361,363,False,False
wands,minilm,126,24249,C2s4,451,450,False,False
wands,minilm,126,24251,C0,155,154,False,False
wands,minilm,126,24251,C2s4,119,120,False,False
wands,minilm,126,24273,C1,345,346,False,False
wands,minilm,126,24273,C2s5,286,285,False,False
wands,minilm,126,24329,C0,297,296,False,False
wands,minilm,126,24329,C1,237,239,False,False
wands,minilm,126,24329,C2s2,342,343,False,False
wands,minilm,126,2455,C0,1380,1382,False,False
wands,minilm,126,2455,C1,4925,4920,False,False
wands,minilm,126,2455,C2s1,1012,1015,False,False
wands,minilm,126,2455,C2s2,4288,4287,False,False
wands,minilm,126,2455,C2s3,3404,3401,False,False
wands,minilm,126,2455,C2s4,1696,1692,False,False
wands,minilm,126,2455,C2s5,660,659,False,False
wands,minilm,126,24719,C0,558,557,False,False
wands,minilm,126,24719,C1,843,841,False,False
wands,minilm,126,24719,C2s3,849,848,False,False
wands,minilm,126,24719,C2s4,686,687,False,False
wands,minilm,126,24719,C2s5,1237,1231,False,False
wands,minilm,126,24942,C2s3,283,282,False,False
wands,minilm,126,24942,C2s4,92,91,False,False
wands,minilm,126,24958,C2s4,47,48,False,False
wands,minilm,126,25734,C1,95,96,False,False
wands,minilm,126,2604,C2s1,901,903,False,False
wands,minilm,126,2604,C2s2,712,710,False,False
wands,minilm,126,2604,C2s3,924,927,False,False
wands,minilm,126,2604,C2s4,1290,1293,False,False
wands,minilm,126,26164,C0,874,873,False,False
wands,minilm,126,26164,C1,408,407,False,False
wands,minilm,126,26164,C2s1,543,541,False,False
wands,minilm,126,26164,C2s3,538,536,False,False
wands,minilm,126,26164,C2s4,1117,1114,False,False
wands,minilm,126,26164,C2s5,466,464,False,False
wands,minilm,126,26302,C2s1,1786,1781,False,False
wands,minilm,126,26302,C2s2,1034,1033,False,False
wands,minilm,126,26302,C2s4,637,639,False,False
wands,minilm,126,26368,C0,808,814,False,False
wands,minilm,126,26368,C1,1030,1029,False,False
wands,minilm,126,26368,C2s1,1605,1606,False,False
wands,minilm,126,26368,C2s2,1574,1577,False,False
wands,minilm,126,26368,C2s3,1344,1347,False,False
wands,minilm,126,26384,C2s2,759,760,False,False
wands,minilm,126,26384,C2s5,367,371,False,False
wands,minilm,126,2651,C0,280,281,False,False
wands,minilm,126,2651,C2s4,118,117,False,False
wands,minilm,126,2651,C2s5,102,103,False,False
wands,minilm,126,26511,C0,110,111,False,False
wands,minilm,126,26511,C2s4,228,229,False,False
wands,minilm,126,26554,C2s4,135,134,False,False
wands,minilm,126,26746,C1,189,188,False,False
wands,minilm,126,26746,C2s1,128,129,False,False
wands,minilm,126,26746,C2s5,216,218,False,False
wands,minilm,126,2681,C0,250,248,False,False
wands,minilm,126,2681,C1,192,191,False,False
wands,minilm,126,2681,C2s2,254,255,False,False
wands,minilm,126,27020,C2s3,251,254,False,False
wands,minilm,126,27057,C1,163,164,False,False
wands,minilm,126,27583,C0,154,155,False,False
wands,minilm,126,27583,C1,292,294,False,False
wands,minilm,126,27583,C2s4,306,304,False,False
wands,minilm,126,27599,C1,668,667,False,False
wands,minilm,126,27599,C2s5,126,127,False,False
wands,minilm,126,27688,C0,489,491,False,False
wands,minilm,126,27688,C1,1030,1033,False,False
wands,minilm,126,27688,C2s1,579,581,False,False
wands,minilm,126,27688,C2s4,844,845,False,False
wands,minilm,126,27743,C1,639,640,False,False
wands,minilm,126,27743,C2s2,611,614,False,False
wands,minilm,126,27743,C2s4,1002,1003,False,False
wands,minilm,126,27743,C2s5,1021,1022,False,False
wands,minilm,126,27747,C0,554,553,False,False
wands,minilm,126,27747,C1,298,299,False,False
wands,minilm,126,27747,C2s3,507,508,False,False
wands,minilm,126,27747,C2s4,372,371,False,False
wands,minilm,126,28199,C0,108,109,False,False
wands,minilm,126,28199,C2s1,226,227,False,False
wands,minilm,126,28219,C1,825,824,False,False
wands,minilm,126,28219,C2s3,118,117,False,False
wands,minilm,126,28219,C2s4,272,273,False,False
wands,minilm,126,28228,C0,70,71,False,False
wands,minilm,126,28228,C2s3,147,146,False,False
wands,minilm,126,28259,C0,94,95,False,False
wands,minilm,126,28259,C2s3,103,104,False,False
wands,minilm,126,28260,C2s4,101,100,False,True
wands,minilm,126,28260,C2s5,107,108,False,False
wands,minilm,126,28531,C1,186,187,False,False
wands,minilm,126,28535,C0,925,921,False,False
wands,minilm,126,28535,C2s1,989,988,False,False
wands,minilm,126,28535,C2s3,908,904,False,False
wands,minilm,126,28535,C2s4,733,734,False,False
wands,minilm,126,28535,C2s5,537,534,False,False
wands,minilm,126,28539,C1,414,413,False,False
wands,minilm,126,28541,C0,626,625,False,False
wands,minilm,126,28541,C1,672,675,False,False
wands,minilm,126,28541,C2s1,765,764,False,False
wands,minilm,126,28541,C2s2,492,495,False,False
wands,minilm,126,28541,C2s4,848,851,False,False
wands,minilm,126,28541,C2s5,1026,1024,False,False
wands,minilm,126,28820,C1,1155,1156,False,False
wands,minilm,126,28820,C2s1,895,896,False,False
wands,minilm,126,28820,C2s2,430,431,False,False
wands,minilm,126,28820,C2s3,671,674,False,False
wands,minilm,126,28820,C2s5,1153,1155,False,False
wands,minilm,126,28821,C0,292,291,False,False
wands,minilm,126,28821,C1,1689,1694,False,False
wands,minilm,126,28821,C2s1,968,975,False,False
wands,minilm,126,28821,C2s2,154,153,False,False
wands,minilm,126,28821,C2s3,824,821,False,False
wands,minilm,126,28821,C2s5,692,694,False,False
wands,minilm,126,28897,C0,339,341,False,False
wands,minilm,126,28897,C2s3,176,178,False,False
wands,minilm,126,28898,C2s2,311,313,False,False
wands,minilm,126,28898,C2s5,372,373,False,False
wands,minilm,126,29087,C0,625,626,False,False
wands,minilm,126,29087,C1,563,560,False,False
wands,minilm,126,29087,C2s1,732,734,False,False
wands,minilm,126,29087,C2s2,629,631,False,False
wands,minilm,126,29087,C2s3,912,914,False,False
wands,minilm,126,29087,C2s4,348,346,False,False
wands,minilm,126,29087,C2s5,546,547,False,False
wands,minilm,126,29223,C0,528,530,False,False
wands,minilm,126,29223,C1,1858,1859,False,False
wands,minilm,126,29223,C2s1,1699,1707,False,False
wands,minilm,126,29223,C2s4,793,791,False,False
wands,minilm,126,29223,C2s5,697,700,False,False
wands,minilm,126,29319,C1,4496,4495,False,False
wands,minilm,126,29319,C2s1,4598,4597,False,False
wands,minilm,126,29319,C2s2,4380,4376,False,False
wands,minilm,126,29319,C2s3,1683,1684,False,False
wands,minilm,126,29319,C2s4,1220,1227,False,False
wands,minilm,126,29319,C2s5,3774,3770,False,False
wands,minilm,126,29376,C1,480,482,False,False
wands,minilm,126,29376,C2s1,358,357,False,False
wands,minilm,126,29376,C2s5,289,288,False,False
wands,minilm,126,29390,C0,502,501,False,False
wands,minilm,126,29390,C2s1,501,495,False,False
wands,minilm,126,29390,C2s5,402,400,False,False
wands,minilm,126,29396,C2s4,198,197,False,False
wands,minilm,126,29442,C0,164,162,False,False
wands,minilm,126,29442,C2s2,188,187,False,False
wands,minilm,126,31054,C0,224,223,False,False
wands,minilm,126,31054,C1,938,936,False,False
wands,minilm,126,31054,C2s1,633,631,False,False
wands,minilm,126,31054,C2s2,642,643,False,False
wands,minilm,126,31054,C2s4,510,511,False,False
wands,minilm,126,31230,C1,409,411,False,False
wands,minilm,126,31230,C2s1,162,163,False,False
wands,minilm,126,31230,C2s2,275,274,False,False
wands,minilm,126,31230,C2s5,130,131,False,False
wands,minilm,126,31390,C0,251,252,False,False
wands,minilm,126,31390,C1,582,584,False,False
wands,minilm,126,31390,C2s1,955,956,False,False
wands,minilm,126,31390,C2s2,253,252,False,False
wands,minilm,126,31390,C2s4,943,944,False,False
wands,minilm,126,31395,C1,116,117,False,False
wands,minilm,126,31395,C2s5,197,198,False,False
wands,minilm,126,31410,C1,481,483,False,False
wands,minilm,126,31410,C2s1,435,434,False,False
wands,minilm,126,31410,C2s3,333,332,False,False
wands,minilm,126,31410,C2s5,511,514,False,False
wands,minilm,126,31412,C0,994,996,False,False
wands,minilm,126,31412,C1,2316,2315,False,False
wands,minilm,126,31412,C2s1,2986,2985,False,False
wands,minilm,126,31412,C2s2,1762,1764,False,False
wands,minilm,126,31412,C2s3,1478,1480,False,False
wands,minilm,126,31412,C2s5,3300,3303,False,False
wands,minilm,126,31505,C0,226,225,False,False
wands,minilm,126,31505,C1,286,285,False,False
wands,minilm,126,31505,C2s1,636,635,False,False
wands,minilm,126,31505,C2s2,236,239,False,False
wands,minilm,126,31505,C2s3,316,315,False,False
wands,minilm,126,31505,C2s5,422,421,False,False
wands,minilm,126,31531,C0,203,202,False,False
wands,minilm,126,31531,C1,388,387,False,False
wands,minilm,126,31531,C2s1,218,219,False,False
wands,minilm,126,31531,C2s3,474,478,False,False
wands,minilm,126,31531,C2s4,634,633,False,False
wands,minilm,126,31531,C2s5,388,390,False,False
wands,minilm,126,31584,C2s3,223,224,False,False
wands,minilm,126,32272,C1,558,559,False,False
wands,minilm,126,32272,C2s1,139,141,False,False
wands,minilm,126,32272,C2s3,160,159,False,False
wands,minilm,126,32273,C2s1,84,85,False,False
wands,minilm,126,32274,C2s1,167,168,False,False
wands,minilm,126,32355,C0,260,261,False,False
wands,minilm,126,32462,C0,542,539,False,False
wands,minilm,126,32462,C1,1580,1581,False,False
wands,minilm,126,32462,C2s1,1304,1302,False,False
wands,minilm,126,32462,C2s3,722,721,False,False
wands,minilm,126,32462,C2s4,1588,1589,False,False
wands,minilm,126,32462,C2s5,2595,2588,False,False
wands,minilm,126,32591,C0,461,463,False,False
wands,minilm,126,32591,C1,1220,1216,False,False
wands,minilm,126,32591,C2s1,1473,1470,False,False
wands,minilm,126,32591,C2s2,1563,1565,False,False
wands,minilm,126,32591,C2s3,1004,1003,False,False
wands,minilm,126,32591,C2s4,639,641,False,False
wands,minilm,126,32591,C2s5,995,996,False,False
wands,minilm,126,32795,C0,284,285,False,False
wands,minilm,126,32795,C1,789,790,False,False
wands,minilm,126,32795,C2s2,333,331,False,False
wands,minilm,126,32795,C2s3,485,483,False,False
wands,minilm,126,33075,C2s3,135,137,False,False
wands,minilm,126,33075,C2s5,128,127,False,False
wands,minilm,126,33539,C0,658,659,False,False
wands,minilm,126,33539,C1,526,528,False,False
wands,minilm,126,33539,C2s1,811,812,False,False
wands,minilm,126,33539,C2s4,406,407,False,False
wands,minilm,126,34138,C1,636,638,False,False
wands,minilm,126,34138,C2s1,298,300,False,False
wands,minilm,126,34138,C2s3,284,285,False,False
wands,minilm,126,34138,C2s5,298,299,False,False
wands,minilm,126,34256,C2s1,124,125,False,False
wands,minilm,126,34256,C2s3,62,63,False,False
wands,minilm,126,34256,C2s4,123,124,False,False
wands,minilm,126,34256,C2s5,46,47,False,False
wands,minilm,126,34407,C2s4,251,248,False,False
wands,minilm,126,34696,C2s3,480,481,False,False
wands,minilm,126,34696,C2s5,523,528,False,False
wands,minilm,126,35366,C0,402,403,False,False
wands,minilm,126,35366,C2s1,168,170,False,False
wands,minilm,126,35366,C2s2,609,612,False,False
wands,minilm,126,35366,C2s3,422,424,False,False
wands,minilm,126,35366,C2s5,944,942,False,False
wands,minilm,126,35786,C0,1045,1043,False,False
wands,minilm,126,35786,C1,1759,1757,False,False
wands,minilm,126,35786,C2s1,1249,1247,False,False
wands,minilm,126,35786,C2s2,942,943,False,False
wands,minilm,126,35786,C2s3,539,541,False,False
wands,minilm,126,35786,C2s4,598,595,False,False
wands,minilm,126,35786,C2s5,403,400,False,False
wands,minilm,126,35810,C0,225,226,False,False
wands,minilm,126,35810,C2s1,328,331,False,False
wands,minilm,126,35810,C2s2,241,244,False,False
wands,minilm,126,35810,C2s3,759,761,False,False
wands,minilm,126,35810,C2s5,236,238,False,False
wands,minilm,126,35816,C0,1054,1047,False,False
wands,minilm,126,35816,C1,541,543,False,False
wands,minilm,126,35816,C2s1,457,454,False,False
wands,minilm,126,35816,C2s2,825,827,False,False
wands,minilm,126,35816,C2s3,368,365,False,False
wands,minilm,126,35816,C2s5,308,309,False,False
wands,minilm,126,36081,C1,185,186,False,False
wands,minilm,126,36081,C2s5,183,182,False,False
wands,minilm,126,36163,C1,177,181,False,False
wands,minilm,126,36174,C0,354,355,False,False
wands,minilm,126,36174,C1,964,966,False,False
wands,minilm,126,36174,C2s2,500,502,False,False
wands,minilm,126,36174,C2s3,920,916,False,False
wands,minilm,126,36174,C2s4,679,680,False,False
wands,minilm,126,36174,C2s5,190,191,False,False
wands,minilm,126,36182,C0,122,123,False,False
wands,minilm,126,36182,C1,191,190,False,False
wands,minilm,126,36182,C2s2,94,93,False,False
wands,minilm,126,36182,C2s5,20,21,True,False
wands,minilm,126,37320,C1,802,801,False,False
wands,minilm,126,37320,C2s1,939,937,False,False
wands,minilm,126,37320,C2s2,457,455,False,False
wands,minilm,126,37320,C2s3,1021,1022,False,False
wands,minilm,126,37320,C2s4,765,764,False,False
wands,minilm,126,37320,C2s5,879,877,False,False
wands,minilm,126,37329,C2s1,610,612,False,False
wands,minilm,126,37329,C2s2,126,127,False,False
wands,minilm,126,37329,C2s5,154,155,False,False
wands,minilm,126,37358,C2s1,297,295,False,False
wands,minilm,126,37358,C2s3,297,295,False,False
wands,minilm,126,37358,C2s4,116,117,False,False
wands,minilm,126,37358,C2s5,307,309,False,False
wands,minilm,126,37564,C0,442,444,False,False
wands,minilm,126,37564,C1,421,420,False,False
wands,minilm,126,37564,C2s1,435,437,False,False
wands,minilm,126,37564,C2s2,302,303,False,False
wands,minilm,126,37564,C2s4,1044,1049,False,False
wands,minilm,126,37564,C2s5,198,199,False,False
wands,minilm,126,37952,C0,3932,3934,False,False
wands,minilm,126,37952,C1,4190,4201,False,False
wands,minilm,126,37952,C2s1,3178,3173,False,False
wands,minilm,126,37952,C2s2,3759,3761,False,False
wands,minilm,126,37952,C2s3,1739,1734,False,False
wands,minilm,126,37952,C2s4,3278,3267,False,False
wands,minilm,126,37952,C2s5,3767,3768,False,False
wands,minilm,126,38686,C2s1,208,210,False,False
wands,minilm,126,38686,C2s3,445,441,False,False
wands,minilm,126,38926,C0,116,114,False,False
wands,minilm,126,38926,C1,279,280,False,False
wands,minilm,126,38926,C2s1,289,287,False,False
wands,minilm,126,38926,C2s3,198,197,False,False
wands,minilm,126,38926,C2s4,476,474,False,False
wands,minilm,126,38937,C0,1276,1275,False,False
wands,minilm,126,38937,C1,356,355,False,False
wands,minilm,126,38937,C2s1,1131,1132,False,False
wands,minilm,126,38986,C2s4,41,40,False,False
wands,minilm,126,38986,C2s5,65,66,False,False
wands,minilm,126,39003,C1,81,82,False,False
wands,minilm,126,39003,C2s2,120,119,False,False
wands,minilm,126,39004,C1,627,628,False,False
wands,minilm,126,39004,C2s4,407,412,False,False
wands,minilm,126,39004,C2s5,505,506,False,False
wands,minilm,126,39005,C2s5,138,140,False,False
wands,minilm,126,39006,C2s4,27,28,False,False
wands,minilm,126,39009,C2s2,2,3,False,False
wands,minilm,126,39010,C0,212,211,False,False
wands,minilm,126,39010,C2s4,75,76,False,False
wands,minilm,126,39011,C0,51,52,False,False
wands,minilm,126,39011,C2s4,59,58,False,False
wands,minilm,126,39012,C2s3,51,52,False,False
wands,minilm,126,39371,C0,91,92,False,False
wands,minilm,126,39371,C2s3,60,59,False,False
wands,minilm,126,39372,C0,411,412,False,False
wands,minilm,126,39372,C1,2330,2332,False,False
wands,minilm,126,39372,C2s1,1140,1138,False,False
wands,minilm,126,39372,C2s2,1244,1242,False,False
wands,minilm,126,39372,C2s3,2668,2669,False,False
wands,minilm,126,39372,C2s4,863,861,False,False
wands,minilm,126,39562,C0,95,94,False,False
wands,minilm,126,39659,C2s5,4,5,False,False
wands,minilm,126,39691,C1,590,592,False,False
wands,minilm,126,39691,C2s1,462,463,False,False
wands,minilm,126,39691,C2s2,703,706,False,False
wands,minilm,126,39691,C2s3,824,823,False,False
wands,minilm,126,39691,C2s4,598,599,False,False
wands,minilm,126,39691,C2s5,404,406,False,False
wands,minilm,126,39727,C0,456,458,False,False
wands,minilm,126,39727,C1,268,267,False,False
wands,minilm,126,39727,C2s2,442,440,False,False
wands,minilm,126,39727,C2s3,307,306,False,False
wands,minilm,126,39731,C0,52,51,False,False
wands,minilm,126,39731,C2s4,265,264,False,False
wands,minilm,126,39746,C0,393,394,False,False
wands,minilm,126,39746,C1,938,937,False,False
wands,minilm,126,39746,C2s1,998,992,False,False
wands,minilm,126,39746,C2s2,861,863,False,False
wands,minilm,126,39746,C2s3,632,630,False,False
wands,minilm,126,39746,C2s4,474,477,False,False
wands,minilm,126,39746,C2s5,528,525,False,False
wands,minilm,126,39748,C1,656,654,False,False
wands,minilm,126,39748,C2s3,772,774,False,False
wands,minilm,126,39748,C2s4,750,753,False,False
wands,minilm,126,39748,C2s5,715,716,False,False
wands,minilm,126,39767,C0,187,188,False,False
wands,minilm,126,39767,C2s1,140,142,False,False
wands,minilm,126,39767,C2s2,110,112,False,False
wands,minilm,126,40064,C0,162,164,False,False
wands,minilm,126,40064,C2s1,147,148,False,False
wands,minilm,126,40064,C2s2,106,107,False,False
wands,minilm,126,40064,C2s3,67,68,False,False
wands,minilm,126,40675,C1,192,191,False,False
wands,minilm,126,41199,C0,1626,1625,False,False
wands,minilm,126,41199,C1,1694,1689,False,False
wands,minilm,126,41199,C2s2,399,400,False,False
wands,minilm,126,41199,C2s3,1305,1306,False,False
wands,minilm,126,41199,C2s4,1540,1538,False,False
wands,minilm,126,41199,C2s5,1486,1484,False,False
wands,minilm,126,41266,C0,820,826,False,False
wands,minilm,126,41266,C1,495,497,False,False
wands,minilm,126,41266,C2s1,551,548,False,False
wands,minilm,126,41266,C2s2,415,413,False,False
wands,minilm,126,41266,C2s3,287,289,False,False
wands,minilm,126,41266,C2s4,277,275,False,False
wands,minilm,126,41266,C2s5,254,253,False,False
wands,minilm,126,41340,C0,92,91,False,False
wands,minilm,126,41340,C1,795,794,False,False
wands,minilm,126,41340,C2s2,449,450,False,False
wands,minilm,126,41340,C2s5,577,581,False,False
wands,minilm,126,42147,C1,174,173,False,False
wands,minilm,126,42148,C1,191,190,False,False
wands,minilm,126,42148,C2s4,29,28,False,False
wands,minilm,126,42149,C2s1,218,219,False,False
wands,minilm,126,42150,C2s2,305,304,False,False
wands,minilm,126,42150,C2s4,102,101,False,False
wands,minilm,126,42150,C2s5,673,671,False,False
wands,minilm,126,42151,C2s1,48,49,False,False
wands,minilm,126,42152,C0,256,258,False,False
wands,minilm,126,42152,C1,181,183,False,False
wands,minilm,126,42152,C2s1,74,75,False,False
wands,minilm,126,42152,C2s3,175,176,False,False
wands,minilm,126,42152,C2s5,220,221,False,False
wands,minilm,126,42153,C1,451,453,False,False
wands,minilm,126,42153,C2s3,410,408,False,False
wands,minilm,126,42154,C2s1,176,177,False,False
wands,minilm,126,42155,C0,194,192,False,False
wands,minilm,126,42155,C2s4,191,192,False,False
wands,minilm,126,42156,C2s1,88,89,False,False
wands,minilm,126,42156,C2s3,129,127,False,False
wands,minilm,126,42157,C2s2,10,9,False,False
wands,minilm,126,42157,C2s3,5,6,False,False
wands,minilm,126,42158,C1,86,88,False,False
wands,minilm,126,42158,C2s1,72,73,False,False
wands,minilm,126,42158,C2s3,81,80,False,False
wands,minilm,126,42158,C2s4,160,159,False,False
wands,minilm,126,42160,C0,1208,1211,False,False
wands,minilm,126,42160,C1,825,827,False,False
wands,minilm,126,42160,C2s4,436,440,False,False
wands,minilm,126,42224,C1,1548,1537,False,False
wands,minilm,126,42224,C2s1,634,633,False,False
wands,minilm,126,42224,C2s4,948,945,False,False
wands,minilm,126,42224,C2s5,1574,1573,False,False
wands,minilm,126,42240,C0,881,883,False,False
wands,minilm,126,42240,C1,2018,2014,False,False
wands,minilm,126,42342,C1,173,172,False,False
wands,minilm,126,42342,C2s2,269,268,False,False
wands,minilm,126,4308,C0,1495,1496,False,False
wands,minilm,126,4308,C1,3627,3621,False,False
wands,minilm,126,4308,C2s1,551,550,False,False
wands,minilm,126,4308,C2s2,1961,1951,False,False
wands,minilm,126,4308,C2s3,1733,1729,False,False
wands,minilm,126,4308,C2s4,2670,2672,False,False
wands,minilm,126,4308,C2s5,3368,3371,False,False
wands,minilm,126,4309,C0,45,44,False,False
wands,minilm,126,4309,C2s4,188,189,False,False
wands,minilm,126,4309,C2s5,101,100,False,True
wands,minilm,126,4590,C2s1,95,94,False,False
wands,minilm,126,4590,C2s5,60,59,False,False
wands,minilm,126,4789,C1,2171,2176,False,False
wands,minilm,126,4789,C2s1,1007,1004,False,False
wands,minilm,126,4789,C2s3,830,827,False,False
wands,minilm,126,4789,C2s5,968,971,False,False
wands,minilm,126,5263,C0,467,469,False,False
wands,minilm,126,5263,C1,1005,1003,False,False
wands,minilm,126,5263,C2s1,234,235,False,False
wands,minilm,126,5263,C2s2,681,680,False,False
wands,minilm,126,5263,C2s3,647,646,False,False
wands,minilm,126,5263,C2s4,415,414,False,False
wands,minilm,126,5263,C2s5,148,147,False,False
wands,minilm,126,5279,C1,561,563,False,False
wands,minilm,126,5279,C2s2,953,956,False,False
wands,minilm,126,5279,C2s4,867,866,False,False
wands,minilm,126,5279,C2s5,500,501,False,False
wands,minilm,126,5383,C0,738,740,False,False
wands,minilm,126,5383,C1,852,853,False,False
wands,minilm,126,5383,C2s3,1040,1039,False,False
wands,minilm,126,5383,C2s4,620,618,False,False
wands,minilm,126,5383,C2s5,716,717,False,False
wands,minilm,126,5413,C0,44,45,False,False
wands,minilm,126,5413,C1,95,96,False,False
wands,minilm,126,5413,C2s5,186,187,False,False
wands,minilm,126,5458,C0,1141,1139,False,False
wands,minilm,126,5458,C1,3873,3870,False,False
wands,minilm,126,5458,C2s1,1625,1616,False,False
wands,minilm,126,5458,C2s4,3420,3419,False,False
wands,minilm,126,5458,C2s5,1548,1547,False,False
wands,minilm,126,5467,C0,380,378,False,False
