dataset,model,method,schedule,metric,old_mean,corrected_mean,delta,ci_low,ci_high,eligible_queries
wands,minilm,field_priority_type,fixed,nDCG@20,0.6312365452822446,0.6312365452822446,0.0,0.0,0.0,308
wands,minilm,field_priority_type,fixed,cNDCG@10,0.7302673024617363,0.7302673024617363,0.0,0.0,0.0,308
wands,minilm,field_priority_type,fixed,cNDCG@20,0.7500893251590875,0.7500893251590875,0.0,0.0,0.0,308
wands,minilm,lexical_ascending,fixed,nDCG@10,0.6314264687044794,0.6314264687044794,0.0,0.0,0.0,308
wands,minilm,lexical_ascending,fixed,nDCG@20,0.6263777619709436,0.6263777619709436,0.0,0.0,0.0,308
wands,minilm,lexical_ascending,fixed,cNDCG@10,0.7320388967599142,0.7320388967599142,0.0,0.0,0.0,308
wands,minilm,lexical_ascending,fixed,cNDCG@20,0.7505664481467955,0.7505664481467955,0.0,0.0,0.0,308
wands,minilm,lexical_descending,fixed,nDCG@10,0.6342509343891732,0.6342509343891732,0.0,0.0,0.0,308
wands,minilm,lexical_descending,fixed,nDCG@20,0.634103564807035,0.634103564807035,0.0,0.0,0.0,308
wands,minilm,lexical_descending,fixed,cNDCG@10,0.732333910540359,0.732333910540359,0.0,0.0,0.0,308
wands,minilm,lexical_descending,fixed,cNDCG@20,0.7516111475138494,0.7516111475138494,0.0,0.0,0.0,308
wands,minilm,max_2,fixed,nDCG@10,0.6430222189383114,0.6430222189383114,0.0,0.0,0.0,308
wands,minilm,max_2,fixed,nDCG@20,0.6401235629477314,0.6401235629477314,0.0,0.0,0.0,308
wands,minilm,max_2,fixed,cNDCG@10,0.7420638604122834,0.7420638604122834,0.0,0.0,0.0,308
wands,minilm,max_2,fixed,cNDCG@20,0.7583677202033399,0.7583677202033399,0.0,0.0,0.0,308
wands,minilm,raw,C0,nDCG@10,0.6401782608464212,0.6401782608464212,0.0,0.0,0.0,308
wands,minilm,raw,C0,nDCG@20,0.636451034818058,0.636451034818058,0.0,0.0,0.0,308
wands,minilm,raw,C0,cNDCG@10,0.7353862856699036,0.7353862856699036,0.0,0.0,0.0,308
wands,minilm,raw,C0,cNDCG@20,0.7561751867260543,0.7561751867260543,0.0,0.0,0.0,308
wands,minilm,raw,C1,nDCG@10,0.6270352138648826,0.6270352138648826,0.0,0.0,0.0,308
wands,minilm,raw,C1,nDCG@20,0.6254423287550582,0.6254423287550582,0.0,0.0,0.0,308
wands,minilm,raw,C1,cNDCG@10,0.731912626469706,0.731912626469706,0.0,0.0,0.0,308
wands,minilm,raw,C1,cNDCG@20,0.7519265278637576,0.7519265278637576,0.0,0.0,0.0,308
wands,minilm,raw,C2s1,nDCG@10,0.6313477342408084,0.6313477342408084,0.0,0.0,0.0,308
wands,minilm,raw,C2s1,nDCG@20,0.630247839320152,0.630247839320152,0.0,0.0,0.0,308
wands,minilm,raw,C2s1,cNDCG@10,0.7322618381094339,0.7322618381094339,0.0,0.0,0.0,308
wands,minilm,raw,C2s1,cNDCG@20,0.7507692184914728,0.7507692184914728,0.0,0.0,0.0,308
wands,minilm,raw,C2s2,nDCG@10,0.6376028046016707,0.6376028046016707,0.0,0.0,0.0,308
wands,minilm,raw,C2s2,nDCG@20,0.6350736264137453,0.6350736264137453,0.0,0.0,0.0,308
wands,minilm,raw,C2s2,cNDCG@10,0.7364002867698604,0.7364002867698604,0.0,0.0,0.0,308
wands,minilm,raw,C2s2,cNDCG@20,0.7548219781775324,0.7548219781775324,0.0,0.0,0.0,308
wands,minilm,raw,C2s3,nDCG@10,0.6311515990772847,0.6311515990772847,0.0,0.0,0.0,308
wands,minilm,raw,C2s3,nDCG@20,0.6306460474178373,0.6306460474178373,0.0,0.0,0.0,308
wands,minilm,raw,C2s3,cNDCG@10,0.7316562372307615,0.7316562372307615,0.0,0.0,0.0,308
wands,minilm,raw,C2s3,cNDCG@20,0.7514259484625975,0.7514259484625975,0.0,0.0,0.0,308
wands,minilm,raw,C2s4,nDCG@10,0.6327850543746004,0.6327850543746004,0.0,0.0,0.0,308
wands,minilm,raw,C2s4,nDCG@20,0.6335029587925797,0.6335029587925797,0.0,0.0,0.0,308
wands,minilm,raw,C2s4,cNDCG@10,0.7352655711108462,0.7352655711108462,0.0,0.0,0.0,308
wands,minilm,raw,C2s4,cNDCG@20,0.7537706933509476,0.7537706933509476,0.0,0.0,0.0,308
wands,minilm,raw,C2s5,nDCG@10,0.6358714071523475,0.6358714071523475,0.0,0.0,0.0,308
wands,minilm,raw,C2s5,nDCG@20,0.63495508272628,0.63495508272628,0.0,0.0,0.0,308
wands,minilm,raw,C2s5,cNDCG@10,0.7343477914169618,0.7343477914169618,0.0,0.0,0.0,308
wands,minilm,raw,C2s5,cNDCG@20,0.7545818528664171,0.7545818528664171,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C0,nDCG@10,0.6992683248688382,0.6992683248688382,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C0,nDCG@20,0.6995755312980647,0.6995755312980647,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C0,cNDCG@10,0.7741708068846322,0.7741708068846322,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C0,cNDCG@20,0.7881361701215208,0.7881361701215208,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C1,nDCG@10,0.689096938117544,0.689096938117544,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C1,nDCG@20,0.6923477473219853,0.6923477473219853,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C1,cNDCG@10,0.7692681476903059,0.7692681476903059,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C1,cNDCG@20,0.7832636485484263,0.7832636485484263,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s1,nDCG@10,0.6963644972885082,0.6963644972885082,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s1,nDCG@20,0.6979223516689554,0.6979223516689554,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s1,cNDCG@10,0.7735265574340102,0.7735265574340102,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s1,cNDCG@20,0.787323135962787,0.787323135962787,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s2,nDCG@10,0.6952989190197533,0.6952989190197533,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s2,nDCG@20,0.7003818754126035,0.7003818754126035,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s2,cNDCG@10,0.7705856981488979,0.7705856981488979,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s2,cNDCG@20,0.7868055501064357,0.7868055501064357,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s3,nDCG@10,0.6942930758446025,0.6942930758446025,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s3,nDCG@20,0.6989935151105086,0.6989935151105086,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s3,cNDCG@10,0.7700657943691599,0.7700657943691599,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s3,cNDCG@20,0.7852277738065605,0.7852277738065605,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s4,nDCG@10,0.6988307328583564,0.6988307328583564,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s4,nDCG@20,0.6999873979314367,0.6999873979314367,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s4,cNDCG@10,0.7730415842602265,0.7730415842602265,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s4,cNDCG@20,0.7863236123925359,0.7863236123925359,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s5,nDCG@10,0.6938114672002837,0.6938114672002837,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s5,nDCG@20,0.6990886522979178,0.6990886522979178,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s5,cNDCG@10,0.7693011228401927,0.7693011228401927,0.0,0.0,0.0,308
wands,minilm,raw_hybrid,C2s5,cNDCG@20,0.7854973140832808,0.7854973140832808,0.0,0.0,0.0,308
wands,minilm,set_mean,fixed,nDCG@10,0.641946002967136,0.641946002967136,0.0,0.0,0.0,308
wands,minilm,set_mean,fixed,nDCG@20,0.6365798488595998,0.6365798488595998,0.0,0.0,0.0,308
wands,minilm,set_mean,fixed,cNDCG@10,0.7414931084050375,0.7414931084050375,0.0,0.0,0.0,308
wands,minilm,set_mean,fixed,cNDCG@20,0.7578347588523595,0.7578347588523595,0.0,0.0,0.0,308
