dataset,model,method,K,aggregation,eligible_queries,highest_pairs,basis,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high,VI,VI_ci_low,VI_ci_high,mean_recall,mean_recall_ci_low,mean_recall_ci_high,source_recall,source_recall_ci_low,source_recall_ci_high
wands,bge_base,lexical_descending,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12319827221935302,0.10395023815962956,0.1472637114266959,0.876801727780647,0.8527362885733042,0.8960497618403704,0.0,0.0,0.0,0.12319827221935302,0.10395023815962956,0.1472637114266959,0.12319827221935302,0.10395023815962956,0.1472637114266959
wands,bge_base,lexical_descending,100,query_macro,308,21299,structural: single deterministic fixed index,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.3639084490983665,0.32583256112039727,0.4020368063642849,0.0,0.0,0.0,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026
wands,bge_base,lexical_descending,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3901591624019907,0.3364435178103718,0.4524384624520247,0.6098408375980093,0.5475615375479752,0.6635564821896281,0.0,0.0,0.0,0.3901591624019907,0.3364435178103718,0.4524384624520247,0.3901591624019907,0.3364435178103718,0.4524384624520247
wands,bge_base,max_2,20,query_macro,308,21299,structural: single deterministic fixed index,0.3638969244883206,0.3252094168574591,0.40353482658063644,0.6361030755116794,0.5964651734193636,0.6747905831425409,0.0,0.0,0.0,0.3638969244883206,0.3252094168574591,0.40353482658063644,0.3638969244883206,0.3252094168574591,0.40353482658063644
wands,bge_base,max_2,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12376167895206348,0.10441100879856521,0.14785504688324988,0.8762383210479365,0.8521449531167501,0.8955889912014348,0.0,0.0,0.0,0.12376167895206348,0.10441100879856521,0.14785504688324988,0.12376167895206348,0.10441100879856521,0.14785504688324988
wands,bge_base,max_2,100,query_macro,308,21299,structural: single deterministic fixed index,0.6400023385806206,0.602370455407258,0.6779051390022982,0.3599976614193794,0.3220948609977018,0.39762954459274197,0.0,0.0,0.0,0.6400023385806206,0.602370455407258,0.6779051390022982,0.6400023385806206,0.602370455407258,0.6779051390022982
wands,bge_base,max_2,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3931170477487206,0.33936099233873634,0.45582993317657455,0.6068829522512794,0.5441700668234254,0.6606390076612636,0.0,0.0,0.0,0.3931170477487206,0.33936099233873634,0.45582993317657455,0.3931170477487206,0.33936099233873634,0.45582993317657455
wands,bge_base,max_4,20,query_macro,308,21299,structural: single deterministic fixed index,0.36508971302261556,0.3260870602464994,0.40471918309362065,0.6349102869773845,0.5952808169063791,0.6739129397535006,0.0,0.0,0.0,0.36508971302261556,0.3260870602464994,0.40471918309362065,0.36508971302261556,0.3260870602464994,0.40471918309362065
wands,bge_base,max_4,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12441898680689234,0.10514850192277987,0.14846987684189836,0.8755810131931077,0.8515301231581016,0.8948514980772202,0.0,0.0,0.0,0.12441898680689234,0.10514850192277987,0.14846987684189836,0.12441898680689234,0.10514850192277987,0.14846987684189836
wands,bge_base,max_4,100,query_macro,308,21299,structural: single deterministic fixed index,0.6386098388670182,0.6010446950973748,0.6759624470966782,0.36139016113298184,0.32403755290332187,0.39895530490262515,0.0,0.0,0.0,0.6386098388670182,0.6010446950973748,0.6759624470966782,0.6386098388670182,0.6010446950973748,0.6759624470966782
wands,bge_base,max_4,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3942438612141415,0.34010734739916354,0.45702813536696674,0.6057561387858585,0.5429718646330333,0.6598926526008365,0.0,0.0,0.0,0.3942438612141415,0.34010734739916354,0.45702813536696674,0.3942438612141415,0.34010734739916354,0.45702813536696674
wands,bge_base,max_7,20,query_macro,308,21299,structural: single deterministic fixed index,0.3646346815284079,0.3258334927610597,0.40452538257993104,0.6353653184715922,0.5954746174200688,0.6741665072389402,0.0,0.0,0.0,0.3646346815284079,0.3258334927610597,0.40452538257993104,0.3646346815284079,0.3258334927610597,0.40452538257993104
wands,bge_base,max_7,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12418423400159632,0.10493966118934624,0.1482044499109718,0.8758157659984037,0.8517955500890282,0.8950603388106537,0.0,0.0,0.0,0.12418423400159632,0.10493966118934624,0.1482044499109718,0.12418423400159632,0.10493966118934624,0.1482044499109718
wands,bge_base,max_7,100,query_macro,308,21299,structural: single deterministic fixed index,0.6415024736405207,0.6043501271456221,0.6793509395818779,0.3584975263594794,0.3206490604181224,0.39564987285437797,0.0,0.0,0.0,0.6415024736405207,0.6043501271456221,0.6793509395818779,0.6415024736405207,0.6043501271456221,0.6793509395818779
wands,bge_base,max_7,100,pair_micro,308,21299,structural: single deterministic fixed index,0.39499507019108876,0.34080676815641975,0.45815635115465825,0.6050049298089112,0.5418436488453418,0.6591932318435801,0.0,0.0,0.0,0.39499507019108876,0.34080676815641975,0.45815635115465825,0.39499507019108876,0.34080676815641975,0.45815635115465825
wands,bge_base,raw,20,query_macro,308,21299,observed seven catalog schedules,0.3047234009976918,0.26566395410641097,0.34541035757761457,0.575958525575342,0.5371682258380233,0.6145506168581808,0.11931807342696618,0.10264131453009086,0.13753628941350593,0.36037983988205796,0.3221677869727567,0.39991681977311844,0.3610458935456568,0.3223411098879199,0.4008052032843102
wands,bge_base,raw,20,pair_micro,308,21299,observed seven catalog schedules,0.08296164139161463,0.06813040384219411,0.10176594565966124,0.8259542701535283,0.7956871427374306,0.8503542273861953,0.09108408845485703,0.07988241206666348,0.10468142387596921,0.12259462214859183,0.10350360920157554,0.1464986212771177,0.12240011268134654,0.10310943079444938,0.14658100712067268
wands,bge_base,raw,100,query_macro,308,21299,observed seven catalog schedules,0.5718027461163259,0.5306988590145487,0.6129927183158344,0.3051485058294007,0.27061194729752447,0.3398129414599694,0.12304874805427349,0.10489639004814211,0.1429622483562622,0.6362025687113682,0.5990406536511305,0.6735925704476312,0.6317092063148236,0.5936757829178482,0.6699870540200549
wands,bge_base,raw,100,pair_micro,308,21299,observed seven catalog schedules,0.3195924691300061,0.26956911712503223,0.3781430142143363,0.5343443354148082,0.469576270439219,0.5903282623644899,0.1460631954551857,0.13172889608682364,0.1620028357855671,0.3899109951506779,0.33649984709037717,0.45202551244489186,0.3902530635241091,0.3365037705370085,0.452850268948268
wands,bge_base,raw_hybrid,20,query_macro,308,21299,observed seven catalog schedules,0.3429689977235857,0.30432418928188754,0.38323901904579505,0.5818060973510106,0.541937894434193,0.6207100158316756,0.07522490492540361,0.0631422139517269,0.0883462187559196,0.3807378193172329,0.3420811634283918,0.4209787351191776,0.3807086931327279,0.3419888435380517,0.42072077586759005
wands,bge_base,raw_hybrid,20,pair_micro,308,21299,observed seven catalog schedules,0.0998168928118691,0.08287389651759612,0.12117408374299207,0.8400863890323489,0.8106848969673852,0.8642003610383174,0.060096718155781964,0.051349715938702266,0.0702926185826123,0.12779942720315504,0.10743703587640163,0.15278917370600714,0.12826893281374713,0.10785599384406232,0.15357159325404995
wands,bge_base,raw_hybrid,100,query_macro,308,21299,observed seven catalog schedules,0.6426110770509316,0.6028190572173435,0.6812460897562844,0.28692285520139343,0.2521856154173378,0.3224185736566058,0.07046606774767492,0.05797755466786637,0.08459925843286012,0.6777267663292682,0.6403408074490107,0.7139413055264194,0.6806395890382446,0.6428152936293312,0.7177044955061286
wands,bge_base,raw_hybrid,100,pair_micro,308,21299,observed seven catalog schedules,0.36931311329170385,0.3137322321501378,0.4344398433022553,0.5411521667683928,0.47304636921696014,0.5998209407371261,0.08953471993990328,0.08017198806470809,0.10005762741412828,0.4108107020450323,0.3531476868624868,0.4780365581983396,0.41095826095121835,0.3529887069879926,0.4782559656449053
wands,bge_base,set_mean,20,query_macro,308,21299,structural: single deterministic fixed index,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.6469902816979354,0.6065939887736245,0.6850591805060253,0.0,0.0,0.0,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.3530097183020647,0.3149408194939748,0.3934060112263754
wands,bge_base,set_mean,20,pair_micro,308,21299,structural: single deterministic fixed index,0.11972393070097187,0.10103088965974319,0.14283328070264792,0.8802760692990281,0.857166719297352,0.8989691103402568,0.0,0.0,0.0,0.11972393070097187,0.10103088965974319,0.14283328070264792,0.11972393070097187,0.10103088965974319,0.14283328070264792
wands,bge_base,set_mean,100,query_macro,308,21299,structural: single deterministic fixed index,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.3817996124633148,0.34346170879291305,0.42027640134604377,0.0,0.0,0.0,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.6182003875366853,0.5797235986539564,0.6565382912070871
wands,bge_base,set_mean,100,pair_micro,308,21299,structural: single deterministic fixed index,0.38630921639513593,0.3332372594110692,0.44880309975439286,0.6136907836048641,0.5511969002456071,0.6667627405889308,0.0,0.0,0.0,0.38630921639513593,0.3332372594110692,0.44880309975439286,0.38630921639513593,0.3332372594110692,0.44880309975439286
wands,gte_modernbert,BM25,20,query_macro,308,21299,structural: single deterministic fixed index,0.3471985488252357,0.30806109243224444,0.38841751918078665,0.6528014511747643,0.6115824808192133,0.6919389075677556,0.0,0.0,0.0,0.3471985488252357,0.30806109243224444,0.38841751918078665,0.3471985488252357,0.30806109243224444,0.38841751918078665
wands,gte_modernbert,BM25,20,pair_micro,308,21299,structural: single deterministic fixed index,0.11488802291187379,0.09631189671903684,0.13770065458561423,0.8851119770881262,0.8622993454143857,0.9036881032809632,0.0,0.0,0.0,0.11488802291187379,0.09631189671903684,0.13770065458561423,0.11488802291187379,0.09631189671903684,0.13770065458561423
wands,gte_modernbert,BM25,100,query_macro,308,21299,structural: single deterministic fixed index,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.3676747746208916,0.3290397261345376,0.407676556828971,0.0,0.0,0.0,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624
wands,gte_modernbert,BM25,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3746654772524532,0.3191381688893182,0.43837974683194925,0.6253345227475469,0.5616202531680506,0.6808618311106818,0.0,0.0,0.0,0.3746654772524532,0.3191381688893182,0.43837974683194925,0.3746654772524532,0.3191381688893182,0.43837974683194925
wands,gte_modernbert,field_priority_type,20,query_macro,308,21299,structural: single deterministic fixed index,0.3598249051649981,0.32107588147354027,0.40002044529577235,0.6401750948350019,0.5999795547042275,0.6789241185264596,0.0,0.0,0.0,0.3598249051649981,0.32107588147354027,0.40002044529577235,0.3598249051649981,0.32107588147354027,0.40002044529577235
wands,gte_modernbert,field_priority_type,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12211840931499131,0.10288202783746962,0.14605230603136207,0.8778815906850087,0.853947693968638,0.8971179721625304,0.0,0.0,0.0,0.12211840931499131,0.10288202783746962,0.14605230603136207,0.12211840931499131,0.10288202783746962,0.14605230603136207
wands,gte_modernbert,field_priority_type,100,query_macro,308,21299,structural: single deterministic fixed index,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.3736726462014609,0.3357039265485516,0.41199084638085803,0.0,0.0,0.0,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.6263273537985391,0.5880091536191421,0.6642960734514484
wands,gte_modernbert,field_priority_type,100,pair_micro,308,21299,structural: single deterministic fixed index,0.37842152213718955,0.3260585206862843,0.43928621613816615,0.6215784778628105,0.5607137838618339,0.6739414793137156,0.0,0.0,0.0,0.37842152213718955,0.3260585206862843,0.43928621613816615,0.37842152213718955,0.3260585206862843,0.43928621613816615
wands,gte_modernbert,lexical_ascending,20,query_macro,308,21299,structural: single deterministic fixed index,0.3574506102489512,0.3186388232308594,0.39741501317100153,0.6425493897510488,0.6025849868289984,0.6813611767691403,0.0,0.0,0.0,0.3574506102489512,0.3186388232308594,0.39741501317100153,0.3574506102489512,0.3186388232308594,0.39741501317100153
wands,gte_modernbert,lexical_ascending,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12150805202122165,0.10219973924857975,0.14516698802185102,0.8784919479787784,0.854833011978149,0.8978002607514203,0.0,0.0,0.0,0.12150805202122165,0.10219973924857975,0.14516698802185102,0.12150805202122165,0.10219973924857975,0.14516698802185102
wands,gte_modernbert,lexical_ascending,100,query_macro,308,21299,structural: single deterministic fixed index,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.37369613063921814,0.33595418631782364,0.41205101083971307,0.0,0.0,0.0,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.6263038693607819,0.5879489891602868,0.6640458136821764
wands,gte_modernbert,lexical_ascending,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3767313019390582,0.32492144423894637,0.4367966260908647,0.6232686980609419,0.5632033739091352,0.6750785557610536,0.0,0.0,0.0,0.3767313019390582,0.32492144423894637,0.4367966260908647,0.3767313019390582,0.32492144423894637,0.4367966260908647
wands,gte_modernbert,lexical_descending,20,query_macro,308,21299,structural: single deterministic fixed index,0.350020765618362,0.3113125305648984,0.39027172622147505,0.649979234381638,0.609728273778525,0.6886874694351015,0.0,0.0,0.0,0.350020765618362,0.3113125305648984,0.39027172622147505,0.350020765618362,0.3113125305648984,0.39027172622147505
wands,gte_modernbert,lexical_descending,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12061599136109677,0.10180292781662106,0.1441720972393147,0.8793840086389032,0.8558279027606853,0.898197072183379,0.0,0.0,0.0,0.12061599136109677,0.10180292781662106,0.1441720972393147,0.12061599136109677,0.10180292781662106,0.1441720972393147
wands,gte_modernbert,lexical_descending,100,query_macro,308,21299,structural: single deterministic fixed index,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.3810904633744829,0.3426460902755162,0.41959895357871524,0.0,0.0,0.0,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.6189095366255171,0.5804010464212848,0.6573539097244837
wands,gte_modernbert,lexical_descending,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3749002300577492,0.3234747290445092,0.43442838943723133,0.6250997699422508,0.5655716105627686,0.6765252709554908,0.0,0.0,0.0,0.3749002300577492,0.3234747290445092,0.43442838943723133,0.3749002300577492,0.3234747290445092,0.43442838943723133
wands,gte_modernbert,raw,20,query_macro,308,21299,observed seven catalog schedules,0.28755414152072306,0.24835409402974765,0.32874410056457815,0.5677188735297825,0.5285705825951919,0.6054273604595576,0.14472698494949443,0.12821135342855378,0.1623417014242765,0.35602832973956766,0.31780346472861853,0.3957693292489196,0.3590122121997165,0.32050311405727433,0.39890710517794264
wands,gte_modernbert,raw,20,pair_micro,308,21299,observed seven catalog schedules,0.07136485280999108,0.05843207186513882,0.08815853476588842,0.8190525376778253,0.7884260097038015,0.844382944146466,0.10958260951218367,0.0958857714606445,0.1255134849023232,0.12099830307257889,0.10213958055039275,0.14456841213119973,0.12169585426545847,0.10281393274741481,0.14527338295835637
wands,gte_modernbert,raw,100,query_macro,308,21299,observed seven catalog schedules,0.5577800223015664,0.5162936158286583,0.5987450412615524,0.30743592803988634,0.2731060674094908,0.3424562541513305,0.1347840496585472,0.11870207066133516,0.15198919856172632,0.6256632572175705,0.5875052146819981,0.6631065846097518,0.6284846398927832,0.5904194971065496,0.6662912726267144
wands,gte_modernbert,raw,100,pair_micro,308,21299,observed seven catalog schedules,0.29311235269261465,0.24632702496684136,0.34785091705764715,0.5314803511901968,0.46928839953045287,0.5865038448004959,0.1754072961171886,0.1612930772294733,0.19057390852358055,0.3773550736788448,0.3251812662707795,0.43765072618009204,0.37945443448049204,0.3265492929183679,0.4402543052284007
wands,minilm,BM25,20,query_macro,308,21299,structural: single deterministic fixed index,0.3471985488252357,0.30806109243224444,0.38841751918078665,0.6528014511747643,0.6115824808192133,0.6919389075677556,0.0,0.0,0.0,0.3471985488252357,0.30806109243224444,0.38841751918078665,0.3471985488252357,0.30806109243224444,0.38841751918078665
wands,minilm,BM25,20,pair_micro,308,21299,structural: single deterministic fixed index,0.11488802291187379,0.09631189671903684,0.13770065458561423,0.8851119770881262,0.8622993454143857,0.9036881032809632,0.0,0.0,0.0,0.11488802291187379,0.09631189671903684,0.13770065458561423,0.11488802291187379,0.09631189671903684,0.13770065458561423
wands,minilm,BM25,100,query_macro,308,21299,structural: single deterministic fixed index,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.3676747746208916,0.3290397261345376,0.407676556828971,0.0,0.0,0.0,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624
wands,minilm,BM25,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3746654772524532,0.3191381688893182,0.43837974683194925,0.6253345227475469,0.5616202531680506,0.6808618311106818,0.0,0.0,0.0,0.3746654772524532,0.3191381688893182,0.43837974683194925,0.3746654772524532,0.3191381688893182,0.43837974683194925
wands,minilm,canonical_hybrid_field_priority_type,20,query_macro,308,21299,structural: single deterministic fixed index,0.3659512852921482,0.327820704561577,0.4055464516152203,0.6340487147078517,0.5944535483847797,0.672179295438423,0.0,0.0,0.0,0.3659512852921482,0.327820704561577,0.4055464516152203,0.3659512852921482,0.327820704561577,0.4055464516152203
wands,minilm,canonical_hybrid_field_priority_type,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12216535987605052,0.10267516664075721,0.14624784487691556,0.8778346401239495,0.8537521551230844,0.8973248333592428,0.0,0.0,0.0,0.12216535987605052,0.10267516664075721,0.14624784487691556,0.12216535987605052,0.10267516664075721,0.14624784487691556
wands,minilm,canonical_hybrid_field_priority_type,100,query_macro,308,21299,structural: single deterministic fixed index,0.6570999451727667,0.6193556986763451,0.6947636250368164,0.3429000548272333,0.3052363749631836,0.3806443013236548,0.0,0.0,0.0,0.6570999451727667,0.6193556986763451,0.6947636250368164,0.6570999451727667,0.6193556986763451,0.6947636250368164
wands,minilm,canonical_hybrid_field_priority_type,100,pair_micro,308,21299,structural: single deterministic fixed index,0.39161462979482603,0.33672321463673416,0.45544215068530747,0.6083853702051739,0.5445578493146925,0.6632767853632658,0.0,0.0,0.0,0.39161462979482603,0.33672321463673416,0.45544215068530747,0.39161462979482603,0.33672321463673416,0.45544215068530747
wands,minilm,canonical_hybrid_lexical_ascending,20,query_macro,308,21299,structural: single deterministic fixed index,0.36463604080713574,0.32589034686813023,0.40432220811415404,0.6353639591928643,0.5956777918858459,0.6741096531318699,0.0,0.0,0.0,0.36463604080713574,0.32589034686813023,0.40432220811415404,0.36463604080713574,0.32589034686813023,0.40432220811415404
wands,minilm,canonical_hybrid_lexical_ascending,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12178975538757689,0.10251725789535619,0.14568754318508767,0.8782102446124231,0.8543124568149123,0.8974827421046438,0.0,0.0,0.0,0.12178975538757689,0.10251725789535619,0.14568754318508767,0.12178975538757689,0.10251725789535619,0.14568754318508767
wands,minilm,canonical_hybrid_lexical_ascending,100,query_macro,308,21299,structural: single deterministic fixed index,0.6561006614560047,0.6184310163041923,0.6935555394613748,0.3438993385439954,0.3064444605386251,0.3815689836958077,0.0,0.0,0.0,0.6561006614560047,0.6184310163041923,0.6935555394613748,0.6561006614560047,0.6184310163041923,0.6935555394613748
wands,minilm,canonical_hybrid_lexical_ascending,100,pair_micro,308,21299,structural: single deterministic fixed index,0.38968965679139866,0.3351603093908722,0.4530218674087435,0.6103103432086013,0.5469781325912565,0.6648396906091278,0.0,0.0,0.0,0.38968965679139866,0.3351603093908722,0.4530218674087435,0.38968965679139866,0.3351603093908722,0.4530218674087435
wands,minilm,canonical_hybrid_lexical_descending,20,query_macro,308,21299,structural: single deterministic fixed index,0.3618829692528805,0.3238294518707951,0.40175192190699405,0.6381170307471195,0.5982480780930058,0.6761705481292049,0.0,0.0,0.0,0.3618829692528805,0.3238294518707951,0.40175192190699405,0.3618829692528805,0.3238294518707951,0.40175192190699405
wands,minilm,canonical_hybrid_lexical_descending,20,pair_micro,308,21299,structural: single deterministic fixed index,0.12230621155922813,0.10296688781869044,0.14619389441063807,0.8776937884407718,0.853806105589362,0.8970331121813095,0.0,0.0,0.0,0.12230621155922813,0.10296688781869044,0.14619389441063807,0.12230621155922813,0.10296688781869044,0.14619389441063807
wands,minilm,canonical_hybrid_lexical_descending,100,query_macro,308,21299,structural: single deterministic fixed index,0.65287094831803,0.6147037108048727,0.6906925714538529,0.34712905168197006,0.309307428546147,0.38529628919512715,0.0,0.0,0.0,0.65287094831803,0.6147037108048727,0.6906925714538529,0.65287094831803,0.6147037108048727,0.6906925714538529
wands,minilm,canonical_hybrid_lexical_descending,100,pair_micro,308,21299,structural: single deterministic fixed index,0.39180243203906284,0.33710658223722983,0.4557096271309789,0.6081975679609372,0.544290372869021,0.6628934177627701,0.0,0.0,0.0,0.39180243203906284,0.33710658223722983,0.4557096271309789,0.39180243203906284,0.33710658223722983,0.4557096271309789
wands,minilm,centroid_2,20,query_macro,308,21299,structural: single deterministic fixed index,0.2956759575723805,0.2602366089406562,0.3339633417402561,0.7043240424276196,0.6660366582597438,0.7397633910593437,0.0,0.0,0.0,0.2956759575723805,0.2602366089406562,0.3339633417402561,0.2956759575723805,0.2602366089406562,0.3339633417402561
wands,minilm,centroid_2,20,pair_micro,308,21299,structural: single deterministic fixed index,0.1077515376308747,0.0908084292258527,0.12868166766402672,0.8922484623691254,0.8713183323359732,0.9091915707741473,0.0,0.0,0.0,0.1077515376308747,0.0908084292258527,0.12868166766402672,0.1077515376308747,0.0908084292258527,0.12868166766402672
wands,minilm,centroid_2,100,query_macro,308,21299,structural: single deterministic fixed index,0.564377503409497,0.5256486247734226,0.6038406009060124,0.435622496590503,0.3961593990939877,0.47435137522657755,0.0,0.0,0.0,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124
wands,minilm,centroid_2,100,pair_micro,308,21299,structural: single deterministic fixed index,0.34917132259730504,0.30196580851903,0.4047837704120796,0.650828677402695,0.5952162295879204,0.69803419148097,0.0,0.0,0.0,0.34917132259730504,0.30196580851903,0.4047837704120796,0.34917132259730504,0.30196580851903,0.4047837704120796
wands,minilm,field_priority_type,20,query_macro,308,21299,structural: single deterministic fixed index,0.2922094598722375,0.2565659581293048,0.329134620788094,0.7077905401277624,0.670865379211906,0.7434340418706952,0.0,0.0,0.0,0.2922094598722375,0.2565659581293048,0.329134620788094,0.2922094598722375,0.2565659581293048,0.329134620788094
wands,minilm,field_priority_type,20,pair_micro,308,21299,structural: single deterministic fixed index,0.10648387248227616,0.08986085792515919,0.12708727841828885,0.8935161275177238,0.8729127215817112,0.9101391420748408,0.0,0.0,0.0,0.10648387248227616,0.08986085792515919,0.12708727841828885,0.10648387248227616,0.08986085792515919,0.12708727841828885
wands,minilm,field_priority_type,100,query_macro,308,21299,structural: single deterministic fixed index,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.4281319519131602,0.3892745237186411,0.46666737733330443,0.0,0.0,0.0,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589
wands,minilm,field_priority_type,100,pair_micro,308,21299,structural: single deterministic fixed index,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.6538804638715433,0.5987291078408056,0.7009213002078093,0.0,0.0,0.0,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.34611953612845675,0.29907869979219065,0.4012708921591944
wands,minilm,lexical_ascending,20,query_macro,308,21299,structural: single deterministic fixed index,0.2872268845937019,0.2522883369368891,0.32484793104628895,0.7127731154062981,0.6751520689537112,0.747711663063111,0.0,0.0,0.0,0.2872268845937019,0.2522883369368891,0.32484793104628895,0.2872268845937019,0.2522883369368891,0.32484793104628895
wands,minilm,lexical_ascending,20,pair_micro,308,21299,structural: single deterministic fixed index,0.10568571294426968,0.08905456483520997,0.1266334676690703,0.8943142870557304,0.8733665323309296,0.91094543516479,0.0,0.0,0.0,0.10568571294426968,0.08905456483520997,0.1266334676690703,0.10568571294426968,0.08905456483520997,0.1266334676690703
wands,minilm,lexical_ascending,100,query_macro,308,21299,structural: single deterministic fixed index,0.5604906636180105,0.52178420060479,0.5995178037333511,0.43950933638198947,0.40048219626664877,0.4782157993952101,0.0,0.0,0.0,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511
wands,minilm,lexical_ascending,100,pair_micro,308,21299,structural: single deterministic fixed index,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.6595145311986478,0.6050835426318182,0.7055790711424959,0.0,0.0,0.0,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.34048546880135216,0.2944209288575042,0.3949164573681819
wands,minilm,lexical_descending,20,query_macro,308,21299,structural: single deterministic fixed index,0.2955601032691645,0.2596737230374838,0.3333500368360021,0.7044398967308355,0.6666499631639979,0.7403262769625161,0.0,0.0,0.0,0.2955601032691645,0.2596737230374838,0.3333500368360021,0.2955601032691645,0.2596737230374838,0.3333500368360021
wands,minilm,lexical_descending,20,pair_micro,308,21299,structural: single deterministic fixed index,0.10615521855486174,0.08937852538995039,0.126757382486536,0.8938447814451382,0.8732426175134639,0.9106214746100496,0.0,0.0,0.0,0.10615521855486174,0.08937852538995039,0.126757382486536,0.10615521855486174,0.08937852538995039,0.126757382486536
wands,minilm,lexical_descending,100,query_macro,308,21299,structural: single deterministic fixed index,0.5616156456205967,0.5220974075596262,0.600765322790336,0.43838435437940326,0.39923467720966416,0.4779025924403739,0.0,0.0,0.0,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336
wands,minilm,lexical_descending,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.6555237335086155,0.6000955436858042,0.7023573401286646,0.0,0.0,0.0,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.3444762664913846,0.2976426598713354,0.3999044563141958
wands,minilm,max_2,20,query_macro,308,21299,structural: single deterministic fixed index,0.29769485658527833,0.2621036140855064,0.3355956811651474,0.7023051434147216,0.6644043188348524,0.7378963859144936,0.0,0.0,0.0,0.29769485658527833,0.2621036140855064,0.3355956811651474,0.29769485658527833,0.2621036140855064,0.3355956811651474
wands,minilm,max_2,20,pair_micro,308,21299,structural: single deterministic fixed index,0.10836189492464435,0.09124539231008078,0.1294497743953895,0.8916381050753557,0.8705502256046106,0.9087546076899192,0.0,0.0,0.0,0.10836189492464435,0.09124539231008078,0.1294497743953895,0.10836189492464435,0.09124539231008078,0.1294497743953895
wands,minilm,max_2,100,query_macro,308,21299,structural: single deterministic fixed index,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.42960982749348087,0.39053076434937134,0.4684173765840952,0.0,0.0,0.0,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286
wands,minilm,max_2,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.6501244189868068,0.5945496956288372,0.6970526945701458,0.0,0.0,0.0,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.3498755810131931,0.3029473054298541,0.40545030437116286
wands,minilm,raw,20,query_macro,308,21299,observed seven catalog schedules,0.2095025907899142,0.17579203894287856,0.24501461822953371,0.5947035913149019,0.5563694549059536,0.631945900544285,0.19579381789518388,0.17316557439173746,0.21999178648479367,0.29469993509336295,0.2600133336273995,0.33131393394930186,0.30808505676265363,0.2710145128159665,0.34671406905840585
wands,minilm,raw,20,pair_micro,308,21299,observed seven catalog schedules,0.05389924409596695,0.043435658219776414,0.0669641360670222,0.8163763556974506,0.7864503928139356,0.8409659899849796,0.12972440020658246,0.11381908568275341,0.14880657102335923,0.10610826799380257,0.08962070691193656,0.1267133792189302,0.10671862528757219,0.08996832229908648,0.12742355118701645
