dataset,model,method,schedule,metric,mean,ci_low,ci_high,eligible_queries,highest_pairs,bootstrap_seed,bootstrap_draws,interval
esci,minilm,centroid_2,fixed,nDCG@20,0.6032937910280004,0.5777408489301971,0.628430429041833,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,centroid_2,fixed,cNDCG@10,0.7109610495412169,0.6923703618105936,0.7288338354381443,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,centroid_2,fixed,cNDCG@20,0.7962427801989915,0.7802444040120229,0.8111882968234999,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,centroid_2,fixed,JudgedCoverage@10,0.6977955911823647,0.6699398797595192,0.725050100200401,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,centroid_2,fixed,JudgedCoverage@20,0.5492985971943888,0.5255511022044088,0.573246492985972,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,centroid_2,fixed,Recall@20,0.6789519382171927,0.6491664559921129,0.7076361402292012,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,centroid_2,fixed,Recall@100,0.8632655857172312,0.8395062969148681,0.8858998700675751,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,field_priority_type,fixed,nDCG@10,0.5518869739599152,0.5263903437079451,0.5763553068328189,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,field_priority_type,fixed,nDCG@20,0.6013312283860467,0.5758323547599887,0.6261447745724278,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,field_priority_type,fixed,cNDCG@10,0.7110528459844327,0.6927679247916663,0.7285958277820127,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,field_priority_type,fixed,cNDCG@20,0.7953018983535176,0.7794009057961966,0.8102045299458688,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,field_priority_type,fixed,JudgedCoverage@10,0.6985971943887777,0.670741482965932,0.725250501002004,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,field_priority_type,fixed,JudgedCoverage@20,0.5482965931863728,0.5244488977955911,0.5720440881763528,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,field_priority_type,fixed,Recall@20,0.6748035326498806,0.645252655443535,0.7035926605750491,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,field_priority_type,fixed,Recall@100,0.8635704578657907,0.8399430403873056,0.8862642507852094,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_ascending,fixed,nDCG@10,0.5518378987745592,0.5263475584261491,0.5762440226815743,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_ascending,fixed,nDCG@20,0.6015476950274137,0.5760499238783368,0.6263814982360669,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_ascending,fixed,cNDCG@10,0.7109235381352275,0.6926588757067164,0.7284546772161711,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_ascending,fixed,cNDCG@20,0.7951333063728303,0.7792495038628572,0.8100472304432619,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_ascending,fixed,JudgedCoverage@10,0.6981963927855711,0.6703406813627254,0.7248547094188379,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_ascending,fixed,JudgedCoverage@20,0.5481963927855713,0.5243486973947895,0.5718461923847695,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_ascending,fixed,Recall@20,0.6749654726915801,0.6453063930287691,0.7037249775568533,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_ascending,fixed,Recall@100,0.8641170055065267,0.8405020236484846,0.8868598062693815,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_descending,fixed,nDCG@10,0.5520829502588034,0.5265639545971196,0.5764215194611811,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_descending,fixed,nDCG@20,0.6008261920019683,0.5751765995637994,0.6257204967742389,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_descending,fixed,cNDCG@10,0.708878829497728,0.6901542237755321,0.7266504274725621,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_descending,fixed,cNDCG@20,0.7935412830060735,0.7778175711819159,0.8083165560336392,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_descending,fixed,JudgedCoverage@10,0.6987975951903808,0.670941883767535,0.7260521042084169,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_descending,fixed,JudgedCoverage@20,0.5487975951903808,0.5251503006012024,0.5727479959919839,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_descending,fixed,Recall@20,0.675207548081384,0.6458683599288302,0.7037463400403101,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,lexical_descending,fixed,Recall@100,0.863814627523788,0.840181045614956,0.8865508712860548,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,max_2,fixed,nDCG@10,0.5530296417533836,0.5274416447978385,0.5777585745695015,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,max_2,fixed,nDCG@20,0.6028725144825174,0.5773810351703881,0.6278846597669107,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,max_2,fixed,cNDCG@10,0.7133696212151968,0.6949719919021028,0.7309384906086255,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,max_2,fixed,cNDCG@20,0.7958578074494924,0.7799649269115567,0.8107150297981675,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,max_2,fixed,JudgedCoverage@10,0.6987975951903808,0.6711422845691384,0.7260521042084168,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,max_2,fixed,JudgedCoverage@20,0.548997995991984,0.5251503006012023,0.5729458917835671,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,max_2,fixed,Recall@20,0.6768553094913983,0.6474664096945271,0.7052765063095732,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,max_2,fixed,Recall@100,0.8635321861842324,0.8397756632499034,0.886078509210733,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C0,nDCG@10,0.5525766144533669,0.5272027625309739,0.5769652467810343,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C0,nDCG@20,0.6036307309448702,0.5782027770656065,0.6284981444058569,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C0,cNDCG@10,0.7106948441520423,0.692012788652975,0.7285115853666695,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C0,cNDCG@20,0.7961140720834087,0.7803461245979733,0.810979826946421,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C0,JudgedCoverage@10,0.6981963927855712,0.6705410821643287,0.7252505010020039,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C0,JudgedCoverage@20,0.5485971943887775,0.5246492985971944,0.5726452905811623,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C0,Recall@20,0.6795206657015723,0.6496839745611632,0.7085766975350755,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C0,Recall@100,0.8613586583093018,0.8371598645791339,0.8845142225667798,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C1,nDCG@10,0.5503996197899124,0.5247363318053958,0.5748257400614444,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C1,nDCG@20,0.6009456698226473,0.5754004312700479,0.6257896611890972,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C1,cNDCG@10,0.7087375056508546,0.6899335161437133,0.7266473234294916,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C1,cNDCG@20,0.7943047310404715,0.7784869538570667,0.8092286731672548,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C1,JudgedCoverage@10,0.6967935871743488,0.6691382765531062,0.7240480961923846,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C1,JudgedCoverage@20,0.5487975951903808,0.5247494989979961,0.5725475951903808,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C1,Recall@20,0.6764648319124622,0.6473369407264036,0.7046924565615814,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C1,Recall@100,0.8636918656274791,0.8401189453942629,0.8863210102645712,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s1,nDCG@10,0.5521091429174251,0.5268655561704451,0.5765931959018026,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s1,nDCG@20,0.6019869238834145,0.5767064752920672,0.6266428924452687,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s1,cNDCG@10,0.7098611657082406,0.6913590027861991,0.7275754777178993,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s1,cNDCG@20,0.7944609564939321,0.7786689842560105,0.8092044764902506,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s1,JudgedCoverage@10,0.6969939879759519,0.6691382765531063,0.7240480961923847,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s1,JudgedCoverage@20,0.548997995991984,0.5251503006012025,0.5729458917835671,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s1,Recall@20,0.6774996247202015,0.6484692523289368,0.7059942468728456,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s1,Recall@100,0.8628158267253879,0.839188189086441,0.8856644218595708,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s2,nDCG@10,0.5518302570948803,0.5263853614631248,0.5760975713488771,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s2,nDCG@20,0.6018057575368404,0.5763147963830276,0.6265654709966428,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s2,cNDCG@10,0.7105451172153446,0.6919969346824392,0.7283377444925982,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s2,cNDCG@20,0.7953541855084653,0.7794991872018036,0.8101463100760923,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s2,JudgedCoverage@10,0.6959919839679359,0.6681362725450903,0.7232464929859719,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s2,JudgedCoverage@20,0.5478957915831663,0.5238476953907817,0.5718436873747496,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s2,Recall@20,0.673538116077155,0.6442949081903526,0.7018386095559525,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s2,Recall@100,0.8638172384732927,0.8404241842346043,0.8863918718174997,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s3,nDCG@10,0.5496355554665763,0.5243940520383146,0.5740121697437944,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s3,nDCG@20,0.6013796669081716,0.5759611452472941,0.6263394050724073,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s3,cNDCG@10,0.707535801975114,0.6890064741086748,0.725379370588629,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s3,cNDCG@20,0.794331992014862,0.7785102807073586,0.8090438024006252,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s3,JudgedCoverage@10,0.6969939879759518,0.6693386773547094,0.7238476953907816,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s3,JudgedCoverage@20,0.548496993987976,0.524746993987976,0.5724448897795591,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s3,Recall@20,0.6754795170727144,0.6460218789620867,0.7042639550203155,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s3,Recall@100,0.8616492578233481,0.8378240264070047,0.8845692041972658,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s4,nDCG@10,0.552251412961569,0.526651863544728,0.5767760758291282,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s4,nDCG@20,0.601239663560696,0.5757924754545009,0.6263438761995286,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s4,cNDCG@10,0.7102333609809637,0.6916672761482946,0.7278155649579882,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s4,cNDCG@20,0.7942100560616867,0.7783854024422937,0.8090515101425002,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s4,JudgedCoverage@10,0.6947895791583166,0.6669288577154308,0.7218436873747495,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s4,JudgedCoverage@20,0.5482965931863728,0.5243486973947895,0.5722444889779558,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s4,Recall@20,0.6748338738044981,0.6453879468874323,0.7034380781475561,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s4,Recall@100,0.8613625844655325,0.8374152935188025,0.8841735391270995,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s5,nDCG@10,0.552117046380135,0.5266532223212543,0.5766147494175853,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s5,nDCG@20,0.602328943628159,0.5766506643346389,0.6272274595595122,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s5,cNDCG@10,0.7124536807314451,0.694112974086018,0.7298527703493458,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s5,cNDCG@20,0.7965583612491325,0.7808279147332945,0.8113359230342218,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s5,JudgedCoverage@10,0.6945891783567134,0.6665330661322646,0.7218436873747495,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s5,JudgedCoverage@20,0.5492985971943888,0.5254509018036073,0.573246492985972,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s5,Recall@20,0.6730006209422911,0.6436406644479795,0.7013304958088855,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw,C2s5,Recall@100,0.8588026142828169,0.8349800686481411,0.8818601009778149,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C0,nDCG@10,0.5944921989833977,0.5691512053220438,0.6187915091953741,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C0,nDCG@20,0.6408981388072793,0.615794016033919,0.6648121820426834,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C0,cNDCG@10,0.7202878296936307,0.7021325589744927,0.7377935439397836,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C0,cNDCG@20,0.8001572475908556,0.7843003454626335,0.8153178383799667,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C0,JudgedCoverage@10,0.7503006012024047,0.7240430861723446,0.7759519038076154,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C0,JudgedCoverage@20,0.5808617234468938,0.5581162324649298,0.6039078156312626,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C0,Recall@20,0.7144001210983214,0.6856730739170462,0.7424340258646461,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C0,Recall@100,0.8956765635306928,0.8746489620648135,0.9155195020523869,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C1,nDCG@10,0.5921834750800798,0.5664315583544371,0.6168167207620291,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C1,nDCG@20,0.6405307899008852,0.6156452848571395,0.6643422935502947,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C1,cNDCG@10,0.7197448355781898,0.7013511414558349,0.7375222865641324,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C1,cNDCG@20,0.7995400474580876,0.7834055690655284,0.8147932872793681,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C1,JudgedCoverage@10,0.7490981963927856,0.7228456913827654,0.7749498997995992,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C1,JudgedCoverage@20,0.5823647294589178,0.5595190380761524,0.6055110220440881,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C1,Recall@20,0.7150211702628371,0.6868060399735341,0.7421505049942994,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C1,Recall@100,0.8964507628895616,0.8754065318514941,0.9163993907531311,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s1,nDCG@10,0.5927521574676716,0.5674041953844793,0.6171555132226674,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s1,nDCG@20,0.6390134538188136,0.6141299963785776,0.6625998619820304,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s1,cNDCG@10,0.7193864667650876,0.7011871989831535,0.7370450873385037,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s1,cNDCG@20,0.7994769143254331,0.7834867904369746,0.814639068704409,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s1,JudgedCoverage@10,0.751503006012024,0.7250501002004008,0.7771543086172344,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s1,JudgedCoverage@20,0.5804609218436875,0.5577154308617235,0.6035095190380761,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s1,Recall@20,0.7143673134314374,0.6856400267472337,0.7418523837611475,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s1,Recall@100,0.8958751750394246,0.8747969596310357,0.9158356960662887,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s2,nDCG@10,0.5939587137285565,0.5684074796939892,0.6184975516046948,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s2,nDCG@20,0.6409656160124834,0.6161271632451614,0.6646653849580827,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s2,cNDCG@10,0.7195482975432724,0.7010627486808108,0.7374466711202546,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s2,cNDCG@20,0.7998354700844043,0.7839388416401515,0.8150471159573236,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s2,JudgedCoverage@10,0.749498997995992,0.7228456913827656,0.7753507014028056,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s2,JudgedCoverage@20,0.5814629258517033,0.558815130260521,0.6044088176352705,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s2,Recall@20,0.7171917276448061,0.6888165224265026,0.7441257197722839,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s2,Recall@100,0.8954967667076094,0.8742704405859991,0.9154592480631235,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s3,nDCG@10,0.5929311360995557,0.5673940248745786,0.6173785611543904,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s3,nDCG@20,0.639631564083522,0.6143066920702851,0.6635898451228934,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s3,cNDCG@10,0.7200306493566716,0.7016353985354068,0.7378520021028081,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s3,cNDCG@20,0.7995290584390387,0.7835652936476746,0.81483134562631,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s3,JudgedCoverage@10,0.7503006012024047,0.7240480961923846,0.7759519038076153,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s3,JudgedCoverage@20,0.5812625250501002,0.5585170340681364,0.6044088176352704,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s3,Recall@20,0.7140206272174284,0.6851885268060491,0.7416807628750841,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s3,Recall@100,0.8947866885426214,0.8737578983856735,0.9147202071731723,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s4,nDCG@10,0.5927344247705314,0.5672837527710726,0.6173511965409836,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s4,nDCG@20,0.640411149678136,0.6154577404364653,0.6645390607266964,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s4,cNDCG@10,0.7194003967619069,0.7010611171869452,0.7371466897553012,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s4,cNDCG@20,0.7998611767437394,0.7839496398385959,0.8149488155753566,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s4,JudgedCoverage@10,0.7498997995991985,0.7234468937875751,0.7757515030060119,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s4,JudgedCoverage@20,0.5813627254509018,0.5586172344689379,0.6043086172344689,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s4,Recall@20,0.7139860308400606,0.6854233360141246,0.7410285422361536,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s4,Recall@100,0.8956483686127183,0.8743842747922452,0.9157131057783348,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s5,nDCG@10,0.5944931138133236,0.5688170407643791,0.6190335314352164,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s5,nDCG@20,0.6415391513642724,0.6166008604463611,0.6652910359400148,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s5,cNDCG@10,0.7207486689846817,0.702390828729424,0.7385184276865392,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s5,cNDCG@20,0.8003039446464052,0.7842897054956491,0.8157105601284899,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s5,JudgedCoverage@10,0.7474949899799599,0.7210420841683367,0.7731513026052105,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s5,JudgedCoverage@20,0.5812625250501002,0.5586172344689377,0.6042084168336673,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s5,Recall@20,0.7153903583754124,0.6869036744552214,0.742419143101859,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,raw_hybrid,C2s5,Recall@100,0.8957569690970704,0.874681248721599,0.9156923597477566,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,set_mean,fixed,nDCG@10,0.5475418836883673,0.5218234572405817,0.5720168060829179,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,set_mean,fixed,nDCG@20,0.5886819193541993,0.563811309875686,0.6122792989206061,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,set_mean,fixed,cNDCG@10,0.7067345302906684,0.6887097472268294,0.7243713032951311,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,set_mean,fixed,cNDCG@20,0.7906039910107985,0.7755109339228835,0.8050348384349384,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,set_mean,fixed,JudgedCoverage@10,0.6929859719438877,0.6657264529058117,0.7200400801603205,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,set_mean,fixed,JudgedCoverage@20,0.5352705410821643,0.5120215430861722,0.5588176352705412,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,set_mean,fixed,Recall@20,0.66426029743919,0.635151598960217,0.692363853427722,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
esci,minilm,set_mean,fixed,Recall@100,0.8450156597563249,0.8196953246296111,0.8697119380707397,499,4434,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_field_priority_type,fixed,nDCG@10,0.7257371230157127,0.6949990625535439,0.7561720552959643,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_field_priority_type,fixed,nDCG@20,0.726192458252257,0.6963400084448983,0.7553081442018148,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_field_priority_type,fixed,cNDCG@10,0.7995011653967511,0.7753187941898758,0.8239267553733166,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_field_priority_type,fixed,cNDCG@20,0.8097643213866478,0.788032133971406,0.8316334105861373,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_field_priority_type,fixed,JudgedCoverage@10,0.8824675324675325,0.8577922077922078,0.9061688311688313,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_field_priority_type,fixed,JudgedCoverage@20,0.8678571428571429,0.8428571428571431,0.8917207792207793,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_field_priority_type,fixed,Recall@20,0.37619949338542363,0.3379636964091216,0.41615263348020526,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_field_priority_type,fixed,Recall@100,0.6782995309190837,0.6406430097437406,0.7147437577453167,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,nDCG@10,0.7246856659031583,0.6937270351283308,0.7553368409208188,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,nDCG@20,0.7239325263082003,0.6941080536432939,0.7531641818224586,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
