path,sha256,role,bytes
revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s1_pairs.parquet,feeed565911fb50774edf9c40a6381ea4cfaac9ab517b2c061d0e2d3cb4fffdd,saved evidence/source inventory,177519
revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s2_pairs.parquet,45130c3f9107f0abc97ecec927c6d353434be34db8606a56c494b6e9ab12aad7,saved evidence/source inventory,177484
revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s3_pairs.parquet,57743c5165a59ba9e2c4b4c6ef4db69b39e027a2f67f7ce772eea13aaf14f243,saved evidence/source inventory,177454
revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s4_pairs.parquet,cd4f96fe1b8477a655fc5109df3fd54682ede3b19e5ce533e552be1ba5bf6417,saved evidence/source inventory,177564
revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s5_pairs.parquet,81ce69c264b9c9e7e6f05c4563dc1f09a6b45bfa52e91ac351d8bc9f56e3164e,saved evidence/source inventory,177485
revision_graded_20260922/data/esci_per_query.parquet,69ec160e780f74e6bc645156befa7da52b0bd7cb5be4e41c4a4a906567b4a95a,saved evidence/source inventory,1623604
revision_graded_20260922/data/esci_queries_ordering.csv,d052d46185b33f0b900d5dea5fe26e90802da0773086e0d0ef4179cb16cb6dfc,saved evidence/source inventory,5409
revision_graded_20260922/data/historical_gain_repair_inventory.csv,2a2d42b82244e690cd291634770b28a3619a3220bbf60f4fdf94f2ab891d0456,saved evidence/source inventory,13373
revision_graded_20260922/data/input_manifest.json,0079b561b20158cef6f07444c7b3049d5cd368a6c1b00a08ec87dcd5f9bef503,saved evidence/source inventory,148171
revision_graded_20260922/data/observed_numerical_zero_membership_records.csv,544067764d20e8a55f48ed2b128ce4d09a5445465a62be07255494e1184df4a6,saved evidence/source inventory,147503
revision_graded_20260922/data/paired_contrasts_per_query.parquet,d2d65a24a4b66f7983149bb16570971cc08577ec3c30ffb4c6ec6c55e866243a,saved evidence/source inventory,2692574
revision_graded_20260922/data/persistent_states_per_query.parquet,12c368bfb2ed60721b7df5db2620c2e4cdab9162188b84139c9174f529214345,saved evidence/source inventory,284506
revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,saved evidence/source inventory,8040468
revision_graded_20260922/data/rq2_membership_ndcg_per_query.parquet,bfd4ab6a6f1d6eba4ba195fa843de225bb6da04c2e4b2e88140e4e4421a13eae,saved evidence/source inventory,817296
revision_graded_20260922/data/supplemental_audit_inputs.json,3ac38da2f53f09fef2ebd301f1b8ed3f9dff527630b619ab4b221846d908c2d4,saved evidence/source inventory,4480
revision_graded_20260922/data/wands_bge_base_canonical_hybrid_field_priority_type_pairs.parquet,eaabc6feca8e1ffa8e1b1dff58732440537b95e1b0ccbf073da8fe19f37e65cb,saved evidence/source inventory,2474388
revision_graded_20260922/data/wands_bge_base_canonical_hybrid_lexical_ascending_pairs.parquet,4930ec9ca86b60be4b7d857b26102a95d852cf3fae741cf85ac92063ca51e723,saved evidence/source inventory,2476357
revision_graded_20260922/data/wands_bge_base_canonical_hybrid_lexical_descending_pairs.parquet,6c5149e616f53e5f45cd4a775235230772314311809716d1bd04df718321b247,saved evidence/source inventory,2476555
revision_graded_20260922/data/wands_bge_base_raw_hybrid_C0_pairs.parquet,550a4b0d57ac58ae06694da95c278e215242f602cbdd5b7d795940a233a4dc70,saved evidence/source inventory,2475267
revision_graded_20260922/data/wands_bge_base_raw_hybrid_C1_pairs.parquet,52a430887809d4b0b68115ef90b24b1b2221e68a53a16b559f419b69ac3840b1,saved evidence/source inventory,2476774
revision_graded_20260922/data/wands_bge_base_raw_hybrid_C2s1_pairs.parquet,8df625409c5317248739e7c866d1f8dea0442a883ef4b8040c4e9c5499aeb10e,saved evidence/source inventory,2476491
revision_graded_20260922/data/wands_bge_base_raw_hybrid_C2s2_pairs.parquet,75f85ce6091f85ec32447cae6d2a2059e330e674ee9e7594a6c867aa84720a70,saved evidence/source inventory,2476330
revision_graded_20260922/data/wands_bge_base_raw_hybrid_C2s3_pairs.parquet,76ae73a687c58b477dd8a7843601885049973f7e11f6bdc2fc71535d532a5e80,saved evidence/source inventory,2476205
revision_graded_20260922/data/wands_bge_base_raw_hybrid_C2s4_pairs.parquet,96cae6ef17dcb7a4a42ddc1ca6354159c13bd2903350b1190f7a3b73e3e9763b,saved evidence/source inventory,2475734
revision_graded_20260922/data/wands_bge_base_raw_hybrid_C2s5_pairs.parquet,fd3d1b9b521615872b26093ac18d205ae7bb3cd5200dae05e1547e7b05fcc240,saved evidence/source inventory,2476169
revision_graded_20260922/data/wands_bootstrap_weights.json,391e53c88efe1f5ccd052de1344e80b87937d19a04fa847bed6fcf0f1abf2807,saved evidence/source inventory,3157
revision_graded_20260922/data/wands_catalog_ordering.csv,529a0417d80d999dd1b30d6058732fe6d173de7c70ac70146486f75b95c6e0dd,saved evidence/source inventory,536720
revision_graded_20260922/data/wands_highest_support.csv,50b15e1f1a0385fb97d822f6db4482d6a5dab1a713812d3bdb8ee3a04701d231,saved evidence/source inventory,352944
revision_graded_20260922/data/wands_judged_support.parquet,97858d35dfff90b8a0a8a655f0779f570a82cfc71e15549d96d719ce121da3fe,saved evidence/source inventory,543773
revision_graded_20260922/data/wands_minilm_canonical_hybrid_field_priority_type_pairs.parquet,9852eb8025370f8fde62a2f4719b3aa29173622c7d1387de4a22716eb5e81da2,saved evidence/source inventory,2494689
revision_graded_20260922/data/wands_minilm_canonical_hybrid_lexical_ascending_pairs.parquet,97ddb13b790db693d8df1d3c574f311fbb555a5c2c1260cbad08bb17f62c0365,saved evidence/source inventory,2501857
revision_graded_20260922/data/wands_minilm_canonical_hybrid_lexical_descending_pairs.parquet,3b28eacc9be0ec7aeafe91f2f3c7294a2a10b70d2fb02536071c7e3ba24af52f,saved evidence/source inventory,2494404
revision_graded_20260922/data/wands_minilm_raw_hybrid_C0_pairs.parquet,c45dbcb7eee4bc9680b2888bd890bb6e8f710ae4185a62d7f091178826d90003,saved evidence/source inventory,2494445
revision_graded_20260922/data/wands_minilm_raw_hybrid_C1_pairs.parquet,a00f7a7d0fc518391e42a8f648de70cfb64bdbdf5bb65a5c78d7048dc8802b35,saved evidence/source inventory,2500137
revision_graded_20260922/data/wands_minilm_raw_hybrid_C2s1_pairs.parquet,989ae83492a0c4ec60439a47ef5f6d49347ac3e8b11b10f9cc3eeec782dcfc7f,saved evidence/source inventory,2498410
revision_graded_20260922/data/wands_minilm_raw_hybrid_C2s2_pairs.parquet,cf1817e8d71e99e5f4a4f70792f809c8b2c6396b9cfc5a8007b2917dce620bda,saved evidence/source inventory,2496045
revision_graded_20260922/data/wands_minilm_raw_hybrid_C2s3_pairs.parquet,dd1409c772da9f707721347fed9d379fc702ad9f89fc25abde54a28eeee816be,saved evidence/source inventory,2495172
revision_graded_20260922/data/wands_minilm_raw_hybrid_C2s4_pairs.parquet,0b25ef6c791c93eaa97a52c3cb13c370014a21381915fc87fd1613580ffee9fa,saved evidence/source inventory,2495603
revision_graded_20260922/data/wands_minilm_raw_hybrid_C2s5_pairs.parquet,4cc8e3a27adac65c51f3f26a12f01376e32e3d6306fde9ce6878cd92d8b63cfd,saved evidence/source inventory,2498157
revision_graded_20260922/data/wands_per_query.parquet,ab6e7e1d9ecf4fdc13798f2ba1a599db57e818124c6511e6825b7fb0581c67c9,saved evidence/source inventory,3553294
revision_graded_20260922/data/wands_queries_ordering.csv,268e1d4d8fa32d44900aa26c899baecc0f2d63c00bc3372206c37a61995afb26,saved evidence/source inventory,4118
revision_graded_20260922/qa/canonical_input_invariance.csv,e467052f47da54775bdc79f3c80bc863614dab5ccfb5b9de1c358c6aa2319395,saved evidence/source inventory,1284
revision_graded_20260922/qa/evaluation_complete.json,016f2de3e52288dce822efb788712bd7d63d646e21d017953ea57036ce370314,saved evidence/source inventory,349
revision_graded_20260922/qa/evaluator_tests.json,ea770bedad8d4fccd764c78bac9786f5da066536782cb643a70c936a2e76799b,saved evidence/source inventory,105
revision_graded_20260922/qa/label_grade_audit.csv,3356c32d7be18230abff9076cb4ce7beb5cd63efaa53eb97ac403efc09afa0f1,saved evidence/source inventory,386
revision_graded_20260922/qa/payload_availability.json,33860c19fb0ace256bdc263ef54b25fb591fb1321e0a5a51c3c23bc94f19533b,saved evidence/source inventory,87
revision_graded_20260922/qa/preexisting_tracked_changes.json,306e2eab59c98cdd76fb22180b9c5f93864034155239847f7bc04534561f1279,saved evidence/source inventory,875
revision_graded_20260922/qa/rank_precision_differences.csv,422346ecc225622f147982984ca8bcee46d29a3badbb61a2f15a7a8a9da58b0a,saved evidence/source inventory,550
revision_graded_20260922/qa/rank_reuse_audit.csv,daa5d60f11ce0afe0b1222694adeffe2e15f47b3f8890c19d92354b35ed44a42,saved evidence/source inventory,7394
revision_graded_20260922/qa/raw_label_trace.json,103aa01a1ce9a61d681e64218527cc52da9483677663924bf9cd9c7d127b57f5,saved evidence/source inventory,602
revision_graded_20260922/qa/runtime.json,dcb31983d56858b4ae977cd278cb91183d41f65463d004c5a2627beab787effc,saved evidence/source inventory,244
revision_graded_20260922/qa/VISUAL_QA.md,7a5a56031dafd18e20307702ed003b5607b93e29321cbda564d518d94b93b78d,saved evidence/source inventory,752
revision_graded_20260922/scripts/analyze.py,330e85fc42a2b448f9ed8908baa79090ee744e1ae771affebdd20a3c1f6e1dd8,saved evidence/source inventory,13013
revision_graded_20260922/scripts/audit.py,8a5f1765d9721b70b74be600d4832ffa421d99c45dae638f430ae1d3fa4ba455,saved evidence/source inventory,6423
revision_graded_20260922/scripts/common.py,506eb5ab9bba0cb63ca9ed875b9118a4d985db0c1a1ee41dd33af02900f7870c,saved evidence/source inventory,3774
revision_graded_20260922/scripts/evaluate.py,43782816c4ebbdf8a0c9f0251802c1b0588271fea030b810a5d480b14b90c559,saved evidence/source inventory,13863
revision_graded_20260922/scripts/finalize.py,c2f86286596fee68360cb7d7f59ef9b1811bb371b426c22dfe2a4bf8e7f1e304,saved evidence/source inventory,2718
revision_graded_20260922/scripts/metrics.py,1b9cbc8e64734537d3e65870b3fc3bfa50e6213089a9544ce2cb8b52175d3d45,saved evidence/source inventory,2989
revision_graded_20260922/scripts/prepare.py,428215e31d8318abe009f0ea1668c4a293fd3f1aaa4dea09e6bd1b39ec5117c8,saved evidence/source inventory,10726
revision_graded_20260922/scripts/report.py,049e02b3f319f4859681d5018cb265edd65086509fcc7c5cec9fb15fecddd839,saved evidence/source inventory,33808
revision_graded_20260922/scripts/state_contrasts.py,6a118fc8d8c49749cc99a33d118ec9d40207a2b8ace5b9d1510d156872db1957,saved evidence/source inventory,2129
revision_graded_20260922/scripts/test_metrics.py,22802e997dc294b2cdac4fcf468083311458f05c67f747718742b196462e5a9e,saved evidence/source inventory,2679
revision_graded_20260922/scripts/validate.py,79a3d4e4bc1a6009e2c8cb659c67ca8055b01411cfb7a07615ad1c27358d3c01,saved evidence/source inventory,5532
revision_graded_20260922/tables/canonical_hybrid_claim_verdicts.csv,32070a5ee9bf6612b42c398b87442cf9b1559f3d0efe37b2603f490de2ac05fd,saved evidence/source inventory,32930
revision_graded_20260922/tables/canonical_hybrid_costs.csv,a83032a80eee97c5ecd012e871380202aef983f6606e1ddfd5f0c122ccd7fe3b,saved evidence/source inventory,4546
revision_graded_20260922/tables/canonical_hybrid_membership.csv,afb8a7fb85cdc9e8ce58a63d4399934677100a9763b1d321d0aaab9ae914bc11,saved evidence/source inventory,92555
revision_graded_20260922/tables/canonical_hybrid_state_contrasts.csv,9a757ce4bcc5edc3748f155e80160c30626fcbc80c79472a45d456c8e45862ec,saved evidence/source inventory,159877
revision_graded_20260922/tables/compact_evidence.csv,1107f3446eeadd3c0c637b868537f6ae4bb4fa7f1bce6e3b213c756d9ffa78ef,saved evidence/source inventory,1771
revision_graded_20260922/tables/compact_evidence.tex,4cf1813ab30da57fcfeead8647bdb7362f3c08f2eec470a2324951b568c35eb4,saved evidence/source inventory,2178
revision_graded_20260922/tables/effectiveness_summary.csv,d041d18093a590872d6889f842a9e7f50842e99aee704d0a60d7e4680a0c24f0,saved evidence/source inventory,177800
revision_graded_20260922/tables/effectiveness_wide.csv,d1762fdc0c6ae6328cb7dbf8e5f4d912d803617816e8e0c308b445a575a4c92c,saved evidence/source inventory,24392
revision_graded_20260922/tables/esci_effectiveness.tex,e52f3fb147452bd07f6e57ce3e0bb38a1e9a5e667c37b8d621219379c7538be6,saved evidence/source inventory,4766
revision_graded_20260922/tables/gain_correction.csv,888a2d37e050885c98ceb76c4f8b4f98b9e6899e372abe50d665a0d9f5b2fd50,saved evidence/source inventory,58629
revision_graded_20260922/tables/historical_metric_consumers.csv,33aace64a80a18c5743d13751368b58e444e05789320ed66f4cf67d542fe1d75,saved evidence/source inventory,2227
revision_graded_20260922/tables/inherited_strategy_costs.csv,4b8c98808246e39f0adf8c94aa4aacae66c3f2072b663a2affdc3488da73db22,saved evidence/source inventory,27582
revision_graded_20260922/tables/paired_contrasts.csv,e96e10981f926d963e56101275b743baf9ac4bbb9e96abaa98247403e1e691c5,saved evidence/source inventory,465143
revision_graded_20260922/tables/persistent_states.csv,f2c34bf9d1c9cf6372d0effdf2b750aa2294eb8fda8cb49b83233acd7793dfaf,saved evidence/source inventory,92411
revision_graded_20260922/tables/rq2_compact_evidence.csv,d3cdf327943d5b735c1e331b3939fef03c4fad09435e23c5886fe8fdf0706f7d,saved evidence/source inventory,596
revision_graded_20260922/tables/rq2_compact_evidence.tex,c6d7002e6dce6b889a3106883d062fd45de94e33b80530fb57d2efcc917f264b,saved evidence/source inventory,782
revision_graded_20260922/tables/rq2_distribution_and_thresholds.csv,304f3f90f3420ed7cef74c5c63a4e03eafb47b55dbddd57447f1ac1a3f176efb,saved evidence/source inventory,44734
revision_graded_20260922/tables/wands_effectiveness.tex,458ccb511029d30738f3cd44124b7da8d054726a05ce8327733f9ec233bdb7c4,saved evidence/source inventory,4802
revision_final_strengthening_20260922/BOUNDARY_AUDIT.md,634be23667e07b0fdbc441df8cc3c368b4dd0c977b1f8ccc132c4ebaa1bf9fcc,saved evidence/source inventory,8632
revision_final_strengthening_20260922/CACHE_MANIFEST.json,d28250a8a765fc247e6bb9ca9179f6d028b52c465560d2fbd32889b0c5fed8ad,saved evidence/source inventory,81614
revision_final_strengthening_20260922/CHAPTER6_EVIDENCE_MAP.md,7b2e1b336a099a7dffd6ab383e6d6abd0470080e2b5fafd464b12fdb93cf18c6,saved evidence/source inventory,10051
revision_final_strengthening_20260922/CLAIM_VERDICTS.md,c216065e3d6617eaa0efc0e52c5fe156ae3383d5eb1a92d074132764259d5c3f,saved evidence/source inventory,3847
revision_final_strengthening_20260922/CONTROL_TRANSITIONS.md,a213d0112ac62f5831d5831ba2dce0153c51bc62bb0453d45c5100612ae1aec9,saved evidence/source inventory,3238
revision_final_strengthening_20260922/COVERAGE_EXECUTION_ADDENDUM.json,3bef625ccbde35d45f0e07d96d565f2583ef2ebbe023b627dfdbf0b692d888c6,saved evidence/source inventory,771
revision_final_strengthening_20260922/ENCODING_MEMORY_ADDENDUM.json,337fcdcf178ce111a89861daff53d13e16ae89f7c08665a3b4942a87ca862d85,saved evidence/source inventory,1343
revision_final_strengthening_20260922/INPUT_MANIFEST.json,9faacfc3580a144ea101a48754fb53b2a5e3863de3cd76274356451e0bba2bf8,saved evidence/source inventory,54627
revision_final_strengthening_20260922/OUTPUT_MANIFEST.json,1835e19a509351d740fa16fc3c0320c74c5f19c949d0064c9a2625b8e3f339a1,saved evidence/source inventory,166578
revision_final_strengthening_20260922/PERMUTATION_COVERAGE.md,8b813c1eef6d2657fa666729ad303d697d737e1e90a828757963e90b85fb56bc,saved evidence/source inventory,12423
revision_final_strengthening_20260922/PROTOCOL.json,ab16a31715b095d1c1d75860632b97d625d2607ee9875909246d25adf3eafbb6,saved evidence/source inventory,22048
revision_final_strengthening_20260922/README.md,b63c81d46405047e1380103624f5011c42e6892f91a6be976fd75fb3ab493610,saved evidence/source inventory,3016
revision_final_strengthening_20260922/REPRODUCE.md,717e9d264bfff1d7293186222791b3034471076402909ea389620e4efa20ae37,saved evidence/source inventory,7198
revision_final_strengthening_20260922/SUPPLEMENTAL_SOURCE_MANIFEST.json,934bb5bef027ba31637dad855ecaf7917f6efed9debe641a073510e6c1efbaa3,saved evidence/source inventory,1467
revision_final_strengthening_20260922/XAI_AUDIT.md,579909158d8ed113ff458818511eb77759a96753d259c00ed1ff1dc30c761f63,saved evidence/source inventory,5889
revision_final_strengthening_20260922/XAI_CASE_MANIFEST.csv,e4328c6dfec14b692ae33e0d1a172a657f1302c720a412c038200b31aa227098,saved evidence/source inventory,3829
revision_final_strengthening_20260922/data/boundary_pair_summary.parquet,d5bdcc8f2c141638f8ce7e27f0583125c38927f7bb70a29108e378be221533a1,saved evidence/source inventory,5732374
revision_final_strengthening_20260922/data/boundary_states_per_query.parquet,3970fdafa1d3dc4c48249c9f2c7a8bdd4fc3d3e0b2d85407b134888ea811b32d,saved evidence/source inventory,82743
revision_final_strengthening_20260922/data/control_transitions_per_query.parquet,84daae8d6aad365a391e778c4d44fac2db75c2fa0f0f9abd664b8ac88ba3504c,saved evidence/source inventory,312906
revision_final_strengthening_20260922/data/control_transition_identities.parquet,8ac8fdba18e4ba0c1a21cceed3d5c56c03c1fda5372ad0db2d69f751ed74b676,saved evidence/source inventory,1446043
revision_final_strengthening_20260922/data/coverage_common_support.parquet,bfea9a1bd96f4e8ef16cdc7ae8eba9e7bdeee9b83a76fbeebb4820a9c6716499,saved evidence/source inventory,167108
revision_final_strengthening_20260922/data/coverage_increment_pair_identities.parquet,bb174c3461c51b9ea4a2a57e0c5e5347173619e214a753ca18f1df0bcc250c91,saved evidence/source inventory,279672
revision_final_strengthening_20260922/data/coverage_increment_pair_identities_bge_base.parquet,cedfc028942b91c05c55a6ffdeda9d9154b49b0ff5d9c605c294cd384bbdebaf,saved evidence/source inventory,189008
revision_final_strengthening_20260922/data/coverage_increment_pair_identities_minilm.parquet,08a6a40c907f4a792c6574c9bcda2668982f1bdb8bfbeaa79738f69bdb14c476,saved evidence/source inventory,172380
revision_final_strengthening_20260922/data/coverage_input_aliases.parquet,3088aa8fbdc27f2dfed39536a1d1fc168ed41dd68d2a0dba03e33884186fd48a,saved evidence/source inventory,29250206
revision_final_strengthening_20260922/data/coverage_pair_states.parquet,eeb5dbabd77a20158582d885d65ff33f8cc884ea2db250860881939600f860be,saved evidence/source inventory,607798
revision_final_strengthening_20260922/data/coverage_pair_states_bge_base.parquet,ce2609107c2d40c6a95d240f0012005e1de784aa22d3ef47746c827799aa6147,saved evidence/source inventory,369287
revision_final_strengthening_20260922/data/coverage_pair_states_minilm.parquet,7326ba6fd58d484926624228a84074fb355ce630dfd79ca8b5a1ad74b7b60789,saved evidence/source inventory,321949
revision_final_strengthening_20260922/data/coverage_plan.parquet,15e160e924d61f51cd056bafcc7ac4c28a75c8974876956206d723dcacb2d034,saved evidence/source inventory,44757319
revision_final_strengthening_20260922/data/COVERAGE_PLAN_FROZEN.json,13aead4f31e274d7eb4bbbcd10412d4d848526d610f01e48aa89f0adeb8cf9a9,saved evidence/source inventory,3115
revision_final_strengthening_20260922/data/coverage_precision_witnesses.parquet,08a854fcfa79b039e4fc409c8fd5e431d7f9f5f4251fe60c0d601b09504ea692,saved evidence/source inventory,278535
revision_final_strengthening_20260922/data/esci_bge_base_boundary_records.parquet,24dd93e979b802258270fb7c74fb257be938e908dcda4fe49a96bb6a7e5de20a,saved evidence/source inventory,1081127
revision_final_strengthening_20260922/data/esci_bge_base_coverage_ranks.parquet,4b2bd2b32799d4c8df1d2f0337a36c00cd35a7ea1f8804f21d40e5e0414d35fa,saved evidence/source inventory,4704841
revision_final_strengthening_20260922/data/esci_distinct_order_counts.csv,8b4b1c9b33b6c16de7591b52d27842320514de0d378adc5b751f1e7771904db5,saved evidence/source inventory,93039
revision_final_strengthening_20260922/data/esci_gte_modernbert_boundary_records.parquet,da4614c7ff9c64c79b456b34155e5bc31e18c225450b4b2651a021b76fd1fff8,saved evidence/source inventory,1101468
revision_final_strengthening_20260922/data/esci_minilm_boundary_records.parquet,825f1eb631416491f6e947c98b97213d321d05e2bd0d8664498c3f56af3a0286,saved evidence/source inventory,1066266
revision_final_strengthening_20260922/data/esci_minilm_coverage_ranks.parquet,63251faf33197847e10c3d75cb3dd9b07c9abdd9908f8857fe851dfa3b1e213f,saved evidence/source inventory,4636526
revision_final_strengthening_20260922/data/esci_primary_support.csv,1a12bbbaf28d0e362706cc54dfa10cff542875b78d5a7ffdd445e7dc9f17eebf,saved evidence/source inventory,88677
revision_final_strengthening_20260922/data/historical_case_boundary.csv,6d44857e80f8a36ce1de8bfced4b7de82b25fddea261bb530c6f9d86d922157d,saved evidence/source inventory,3262
revision_final_strengthening_20260922/data/wands_bge_base_boundary_records.parquet,83dddf1dd7fd953802896d71fea2e66e47fdc2e2449f52cc4ab7bef915af1f16,saved evidence/source inventory,6395523
revision_final_strengthening_20260922/data/wands_bge_base_coverage_ranks.parquet,3b29a821cf2e2d0e91d01555bcf8f4bd93679b6a8e4065afa1d709cb9bd52dc0,saved evidence/source inventory,49992965
revision_final_strengthening_20260922/data/wands_coverage_support.csv,2df22de4c07be3e530e071d549804971daa2d5ea9b1e52eebca9882309cdf9e9,saved evidence/source inventory,117103
revision_final_strengthening_20260922/data/wands_distinct_order_counts.csv,ac20a1a5e096101514360de9ee294a82a716198b41312b59134db04b4c70431d,saved evidence/source inventory,114411
revision_final_strengthening_20260922/data/wands_gte_modernbert_boundary_records.parquet,84e461fb77edef178126354f1d933da375e92fc6c7c9e88a80968d0a64637b1f,saved evidence/source inventory,6386526
revision_final_strengthening_20260922/data/wands_minilm_boundary_records.parquet,8df77c8fd5408afffec2f65fcb2411ac271446e187a1206f4bf664b83f136063,saved evidence/source inventory,6466533
revision_final_strengthening_20260922/data/wands_minilm_coverage_ranks.parquet,0f84ab32bb37987ffa21e342090eac250cd3218bc71dbbad6fab63c82fdb9bc3,saved evidence/source inventory,50111943
revision_final_strengthening_20260922/data/wands_primary_support.csv,50b15e1f1a0385fb97d822f6db4482d6a5dab1a713812d3bdb8ee3a04701d231,saved evidence/source inventory,352944
revision_final_strengthening_20260922/data/xai_aligned_entry_changes.parquet,9e65a68dfb10f79177f1636fa4e48b1d72acbc216f4e5f7782703649847e66d4,saved evidence/source inventory,31823
revision_final_strengthening_20260922/data/xai_all_candidates.csv,0653ea6308a817bf0c558a9d5965172109389d3afbb3cc6c5a0b742ef3f464a3,saved evidence/source inventory,923601
revision_final_strengthening_20260922/data/xai_entry_attributions.parquet,c908e73884005a683941c14a57cfdd4cf5762bf4e738cb901517641d2412bb4b,saved evidence/source inventory,100446
revision_final_strengthening_20260922/data/xai_token_attributions.parquet,da4b706f5e407ff67290cebb0de77b6419b380e8e89baf742647afe55d234865,saved evidence/source inventory,905444
revision_final_strengthening_20260922/data/xai_variant_manifest.csv,b25c8a0c59ab30e12dc3ad2f6d4a7413082c8a3104c11e92ebae3fca874ed176,saved evidence/source inventory,12559
revision_final_strengthening_20260922/figures/main_query_conditioned_cases_source.json,d29168aee4ab71ba48559d6edfbd62980d2e831ddfa661744e40a08ebb9edf46,saved evidence/source inventory,67263
revision_final_strengthening_20260922/figures/supplement_french_molding_source.json,1c285735ce6d0fbf64139cc208b7e892a920a6307b546f5ed367b6f56da346f8,saved evidence/source inventory,15020
revision_final_strengthening_20260922/figures/supplement_permutation_coverage_source.csv,ebda3f2cc66f1428c0cfd929818c11fa4a68d0a845e76042c04e1480b3a994fa,saved evidence/source inventory,67079
revision_final_strengthening_20260922/qa/bge_base_coverage_encoding_complete.json,c5e74dc20062ac2c76b47d648375575652fa16a54a6cdb4cf62f471fb6a8aa51,saved evidence/source inventory,232
revision_final_strengthening_20260922/qa/bge_base_coverage_forward_audit.csv,e1a22d24f8667560e3c132d0c8642563b5cf88fc327355c7981620ada6a25541,saved evidence/source inventory,1641
revision_final_strengthening_20260922/qa/boundary_algorithm_tests.json,be9716d8ae0980cdd12958ad61cca908e4681fd1100bdf06fdf5ff28e8b36a97,saved evidence/source inventory,90
revision_final_strengthening_20260922/qa/boundary_discrepancy_neighbors.csv,041c18d87b41e0e47f45b4c15add638d77efdd858dd32d22e4f5c27ae19f905f,saved evidence/source inventory,1139
revision_final_strengthening_20260922/qa/boundary_rank_discrepancies.csv,65c4fc93b9abaf3fef0b12278c92e97c499cbc451aafc39b3c4d85c9da81b25e,saved evidence/source inventory,188
revision_final_strengthening_20260922/qa/boundary_reconstruction.csv,a986a5c3cd4c4dc1c6705a70d639bdd3ca18258efd322d3bba808bf3e83c801c,saved evidence/source inventory,422
revision_final_strengthening_20260922/qa/coverage_precision_sensitivity.csv,0a4f1933344a5e98cca378b0f69bc82cccc8ca308a57612d606af57e6ad9c265,saved evidence/source inventory,7173
revision_final_strengthening_20260922/qa/coverage_validation.json,a7c266d9e4b5267946ec1c85d8df85f7816a8ad88d70a3a2ff16723fe632bfc0,saved evidence/source inventory,1077
revision_final_strengthening_20260922/qa/coverage_validation_bge_base.json,8511208b35574bf5c0ff930e20673ebb7cde3b5f07866a62ecae5d7029d1818f,saved evidence/source inventory,543
revision_final_strengthening_20260922/qa/coverage_validation_minilm.json,963e6ef8e09982968404203f523af3aa34e88312971c04ec755220c7b58f118e,saved evidence/source inventory,539
revision_final_strengthening_20260922/qa/inherited_precision_differences.csv,afbd74730ce6e582692b1f4237f6eb7031ec6932122a0eafd11a1ce30a3227b5,saved evidence/source inventory,260
revision_final_strengthening_20260922/qa/input_recheck.json,51418ffada53942d277909b23edd945a8ec8ac654b584ae838a669e07c234acb,saved evidence/source inventory,103
revision_final_strengthening_20260922/qa/minilm_coverage_encoding_complete.json,afb015ac8b8e3021300e646332e4bf1ae270c9a9a90d36e1ed71d7ec03df3c72,saved evidence/source inventory,229
revision_final_strengthening_20260922/qa/minilm_coverage_forward_audit.csv,8b5d76198888694c35740e65104f838c2a6cb1353637cb5d19ca81f11d6e919f,saved evidence/source inventory,3146
revision_final_strengthening_20260922/qa/runtime.json,30f8511cdfa4f0df02849729f52aefd9b87047f76ff5bf5b3ec9936507039e4d,saved evidence/source inventory,300
revision_final_strengthening_20260922/qa/runtime_packages.json,1337b2e14c1b433a49ce69a0aa0db9347658b9be4f245da2d74532126e7e75d7,saved evidence/source inventory,272
revision_final_strengthening_20260922/qa/transitions.json,369ac294bd2c94ff04bd98239a4f596a72073416b5de95081e19969ffebefd77,saved evidence/source inventory,210
revision_final_strengthening_20260922/qa/visual_qa.json,4ba801f4830fac98ae565808c64eeade0f5ba5029b2326970d3a362cb01d6d52,saved evidence/source inventory,1114
revision_final_strengthening_20260922/qa/xai_accounting.json,73e1b60b2504cb49789f98d58f0b7771ee18e64fcde99ffa18b7bee58aebc493,saved evidence/source inventory,456
revision_final_strengthening_20260922/qa/xai_baseline_per_pair.csv,48f34222b0e1cb73ed64588e0c4825ebed03b0258e04aa8c9ec4f665fadccedd,saved evidence/source inventory,3075
revision_final_strengthening_20260922/qa/xai_baseline_per_variant.csv,158ce8e83071a95625d05ba47c270454f0230beffa30d64905f787d2ea9836cb,saved evidence/source inventory,4524
revision_final_strengthening_20260922/qa/xai_case_guards.csv,ff397fe0d500650659943ed0759a92eaba8eb5c5dc377782e616afbfaf133825,saved evidence/source inventory,1152
revision_final_strengthening_20260922/qa/xai_failures.json,9b1f06a1c7ca4a269b6936ff1b08ebf086f4dcf6b2f69a278429a7b53e21891f,saved evidence/source inventory,2680
revision_final_strengthening_20260922/qa/xai_forward_completeness.csv,a91681f3b4d888920defb539ef04a4163196b3a92a052c3d567bd7fa3272c285,saved evidence/source inventory,45061
