dataset,model,method,schedule,rank_source,rank_sha256,bytes,historical_manifest_sha256,historical_hash_source,historical_hash_status,condition_manifest,condition_manifest_sha256,condition_record,graded_query_companion,embedding_source,embedding_sha256,embedding_metadata,embedding_metadata_sha256,recorded_model_revision,recorded_precision,recorded_runtime_versions
wands,bge_base,raw_hybrid,C2s4,revision_graded_20260922/data/wands_bge_base_raw_hybrid_C2s4_pairs.parquet,96cae6ef17dcb7a4a42ddc1ca6354159c13bd2903350b1190f7a3b73e3e9763b,2475734,96cae6ef17dcb7a4a42ddc1ca6354159c13bd2903350b1190f7a3b73e3e9763b,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""wands"", ""model"": ""bge_base"", ""method"": ""raw_hybrid"", ""schedule"": ""C2s4"", ""pairs"": ""revision_graded_20260922/data/wands_bge_base_raw_hybrid_C2s4_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
wands,bge_base,raw_hybrid,C2s5,revision_graded_20260922/data/wands_bge_base_raw_hybrid_C2s5_pairs.parquet,fd3d1b9b521615872b26093ac18d205ae7bb3cd5200dae05e1547e7b05fcc240,2476169,fd3d1b9b521615872b26093ac18d205ae7bb3cd5200dae05e1547e7b05fcc240,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""wands"", ""model"": ""bge_base"", ""method"": ""raw_hybrid"", ""schedule"": ""C2s5"", ""pairs"": ""revision_graded_20260922/data/wands_bge_base_raw_hybrid_C2s5_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw,C0,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet,586a35ab0667525c7585ae69907203b4a858a50a5c07f07f3a17793d08390f8e,224666,586a35ab0667525c7585ae69907203b4a858a50a5c07f07f3a17793d08390f8e,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw"", ""schedule"": ""C0"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet"", ""top"": ""phase2/results/phase2_top50/esci_minilm_native_C0.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw,C1,phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet,eefd4c82a2c783618005369ef5857ea9b87434aa582e3664a75d7fa401026ddf,224594,eefd4c82a2c783618005369ef5857ea9b87434aa582e3664a75d7fa401026ddf,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw"", ""schedule"": ""C1"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet"", ""top"": ""phase2/results/phase2_top50/esci_minilm_native_C1.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw,C2s1,phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet,9f83a0b3469b59a3b65eb6cfc650ecd43baa3b48f7ee4b0729865f03e9b0e080,224590,9f83a0b3469b59a3b65eb6cfc650ecd43baa3b48f7ee4b0729865f03e9b0e080,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw"", ""schedule"": ""C2s1"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet"", ""top"": ""phase2/results/phase2_top50/esci_minilm_native_C2s1.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw,C2s2,phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet,2ae6b402d4c171c3fbf6eb8406c78abb3953e2660fe62732a24b559a40e80221,224718,2ae6b402d4c171c3fbf6eb8406c78abb3953e2660fe62732a24b559a40e80221,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw"", ""schedule"": ""C2s2"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet"", ""top"": ""phase2/results/phase2_top50/esci_minilm_native_C2s2.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw,C2s3,phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet,c195e550889c9d6fcb20c91589cc93b8d93c387b4490cd7fe23d1025daced6b3,224556,c195e550889c9d6fcb20c91589cc93b8d93c387b4490cd7fe23d1025daced6b3,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw"", ""schedule"": ""C2s3"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet"", ""top"": ""phase2/results/phase2_top50/esci_minilm_native_C2s3.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw,C2s4,phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet,96807bdd880bfc14f9ea8937e314f9553adf7641e20944b4875e4635101a0486,224615,96807bdd880bfc14f9ea8937e314f9553adf7641e20944b4875e4635101a0486,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw"", ""schedule"": ""C2s4"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet"", ""top"": ""phase2/results/phase2_top50/esci_minilm_native_C2s4.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw,C2s5,phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,837bf15f0264d4eba85f9d48a1bb1923c30bd8d98a6501fbdb97260cc093afbc,224587,837bf15f0264d4eba85f9d48a1bb1923c30bd8d98a6501fbdb97260cc093afbc,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw"", ""schedule"": ""C2s5"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet"", ""top"": ""phase2/results/phase2_top50/esci_minilm_native_C2s5.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,set_mean,fixed,phase4/results/esci/minilm_set_mean_pairs.parquet,f72ac6347774ad6729c27c5d020d513d650ff3a7614969b2fba4bb546017a187,201306,f72ac6347774ad6729c27c5d020d513d650ff3a7614969b2fba4bb546017a187,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""set_mean"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/minilm_set_mean_pairs.parquet"", ""top"": ""phase4/results/esci/minilm_set_mean_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,centroid_2,fixed,phase4/results/esci/minilm_centroid_2_pairs.parquet,66d356ce012bbf4bc1292c873a2d634f0560a251420942788cc787e55c59ae4e,200912,66d356ce012bbf4bc1292c873a2d634f0560a251420942788cc787e55c59ae4e,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""centroid_2"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/minilm_centroid_2_pairs.parquet"", ""top"": ""phase4/results/esci/minilm_centroid_2_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,max_2,fixed,phase4/results/esci/minilm_max_2_pairs.parquet,e58ddd918c1cfd27f5f581b774fd86ab2f18a1e036dc585bb5eae4d57ff505ba,200892,e58ddd918c1cfd27f5f581b774fd86ab2f18a1e036dc585bb5eae4d57ff505ba,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""max_2"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/minilm_max_2_pairs.parquet"", ""top"": ""phase4/results/esci/minilm_max_2_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw,C0,phase2/results/phase2_pair_ranks/esci_bge_base_native_C0.parquet,4b1f5e94956f3b6b06da672de82af283ab0be8b4e1eca00722580fa82588c1bd,222516,4b1f5e94956f3b6b06da672de82af283ab0be8b4e1eca00722580fa82588c1bd,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw"", ""schedule"": ""C0"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_bge_base_native_C0.parquet"", ""top"": ""phase2/results/phase2_top50/esci_bge_base_native_C0.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw,C1,phase2/results/phase2_pair_ranks/esci_bge_base_native_C1.parquet,81766b212c973735736aaa07fed61b3c2903d6ffd7ca237fdd4e13e82ade2eab,222429,81766b212c973735736aaa07fed61b3c2903d6ffd7ca237fdd4e13e82ade2eab,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw"", ""schedule"": ""C1"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_bge_base_native_C1.parquet"", ""top"": ""phase2/results/phase2_top50/esci_bge_base_native_C1.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw,C2s1,phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s1.parquet,15a0a0b215fb5b49c8b68279be3adbe7ea71fbedf091f052027453ec3f72156c,222474,15a0a0b215fb5b49c8b68279be3adbe7ea71fbedf091f052027453ec3f72156c,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw"", ""schedule"": ""C2s1"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s1.parquet"", ""top"": ""phase2/results/phase2_top50/esci_bge_base_native_C2s1.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw,C2s2,phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s2.parquet,87da5d1fe060b00d4de6c6b59ca3d94060a6ca209961fedcfb302a4c43b31ce5,222391,87da5d1fe060b00d4de6c6b59ca3d94060a6ca209961fedcfb302a4c43b31ce5,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw"", ""schedule"": ""C2s2"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s2.parquet"", ""top"": ""phase2/results/phase2_top50/esci_bge_base_native_C2s2.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw,C2s3,phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s3.parquet,bfaa65d071ab69a797ee9cabf87c00bd2f8d1adbfd6a1bdd37840cc8a00c6212,222325,bfaa65d071ab69a797ee9cabf87c00bd2f8d1adbfd6a1bdd37840cc8a00c6212,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw"", ""schedule"": ""C2s3"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s3.parquet"", ""top"": ""phase2/results/phase2_top50/esci_bge_base_native_C2s3.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw,C2s4,phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s4.parquet,7e9c5e3b6f6214b6ba3b4d6fd42b4868d2e7fcabc47cacfd197648439d4603d7,222411,7e9c5e3b6f6214b6ba3b4d6fd42b4868d2e7fcabc47cacfd197648439d4603d7,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw"", ""schedule"": ""C2s4"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s4.parquet"", ""top"": ""phase2/results/phase2_top50/esci_bge_base_native_C2s4.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw,C2s5,phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s5.parquet,23c707ab6fa9362df9fd6a4a9f0e58c38b43567c643ddfb7875ee4960e6939c5,222416,23c707ab6fa9362df9fd6a4a9f0e58c38b43567c643ddfb7875ee4960e6939c5,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw"", ""schedule"": ""C2s5"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s5.parquet"", ""top"": ""phase2/results/phase2_top50/esci_bge_base_native_C2s5.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,set_mean,fixed,phase4/results/esci/bge_base_set_mean_pairs.parquet,fcf3bbe59a4c06b95b2a1b56748bd3ca0e5a42b62699586774574eddfdcb9f2a,200544,fcf3bbe59a4c06b95b2a1b56748bd3ca0e5a42b62699586774574eddfdcb9f2a,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""set_mean"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/bge_base_set_mean_pairs.parquet"", ""top"": ""phase4/results/esci/bge_base_set_mean_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,centroid_2,fixed,phase4/results/esci/bge_base_centroid_2_pairs.parquet,62b5401405102bcd207ff3f42ef01ccdf98e7cef792d35f381693dbd6192ab10,199948,62b5401405102bcd207ff3f42ef01ccdf98e7cef792d35f381693dbd6192ab10,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""centroid_2"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/bge_base_centroid_2_pairs.parquet"", ""top"": ""phase4/results/esci/bge_base_centroid_2_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,max_2,fixed,phase4/results/esci/bge_base_max_2_pairs.parquet,f1555f9ed6c96ccff7ea30c0b0d54bcc33e86e15ca612ff3792a76185129b9b2,199900,f1555f9ed6c96ccff7ea30c0b0d54bcc33e86e15ca612ff3792a76185129b9b2,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""max_2"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/bge_base_max_2_pairs.parquet"", ""top"": ""phase4/results/esci/bge_base_max_2_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,centroid_4,fixed,phase4/results/esci/bge_base_centroid_4_pairs.parquet,bc0c0b0e5172f3918e2d1d5aa82a42cbf480d0cb84f737e6b1e697897596cd6d,199924,bc0c0b0e5172f3918e2d1d5aa82a42cbf480d0cb84f737e6b1e697897596cd6d,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""centroid_4"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/bge_base_centroid_4_pairs.parquet"", ""top"": ""phase4/results/esci/bge_base_centroid_4_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,max_4,fixed,phase4/results/esci/bge_base_max_4_pairs.parquet,7e9f2cd3e88829fa169dcadc214a916823d3cdc92a70c201b0bd110a0eb29204,199832,7e9f2cd3e88829fa169dcadc214a916823d3cdc92a70c201b0bd110a0eb29204,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""max_4"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/bge_base_max_4_pairs.parquet"", ""top"": ""phase4/results/esci/bge_base_max_4_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,centroid_7,fixed,phase4/results/esci/bge_base_centroid_7_pairs.parquet,9cac28bf3d3f8aa66c6ffde5a48753c2044a0e89c85d9f0c483685cb2564f1fe,199836,9cac28bf3d3f8aa66c6ffde5a48753c2044a0e89c85d9f0c483685cb2564f1fe,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""centroid_7"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/bge_base_centroid_7_pairs.parquet"", ""top"": ""phase4/results/esci/bge_base_centroid_7_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,max_7,fixed,phase4/results/esci/bge_base_max_7_pairs.parquet,209463c2215682f339a7e6539778f5044d9a0be3f4f02fd79fc1d30f961f0aa4,199916,209463c2215682f339a7e6539778f5044d9a0be3f4f02fd79fc1d30f961f0aa4,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""max_7"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/bge_base_max_7_pairs.parquet"", ""top"": ""phase4/results/esci/bge_base_max_7_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,raw,C0,phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C0.parquet,ae5879067690a2b2597cbd94f1ed8cf088cdd4cfe9644def0d2b85cad107afdf,223124,ae5879067690a2b2597cbd94f1ed8cf088cdd4cfe9644def0d2b85cad107afdf,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""raw"", ""schedule"": ""C0"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C0.parquet"", ""top"": ""phase2/results/phase2_top50/esci_gte_modernbert_native_C0.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,raw,C1,phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C1.parquet,3b423aee69dac1b714805d57c5ec68dc58136cbd1514e382ac917932c9fb9917,223280,3b423aee69dac1b714805d57c5ec68dc58136cbd1514e382ac917932c9fb9917,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""raw"", ""schedule"": ""C1"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C1.parquet"", ""top"": ""phase2/results/phase2_top50/esci_gte_modernbert_native_C1.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,raw,C2s1,phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s1.parquet,503dfd0068f5684b9adbb77d4968ae15da0d5b103f73debfab54d405b89357df,223237,503dfd0068f5684b9adbb77d4968ae15da0d5b103f73debfab54d405b89357df,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""raw"", ""schedule"": ""C2s1"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s1.parquet"", ""top"": ""phase2/results/phase2_top50/esci_gte_modernbert_native_C2s1.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,raw,C2s2,phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s2.parquet,fbb95739741d59d4ba30e09b17b4c708104e55a5e703fb4533b1789c5efd29db,223154,fbb95739741d59d4ba30e09b17b4c708104e55a5e703fb4533b1789c5efd29db,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""raw"", ""schedule"": ""C2s2"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s2.parquet"", ""top"": ""phase2/results/phase2_top50/esci_gte_modernbert_native_C2s2.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,raw,C2s3,phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s3.parquet,7ee91a3769ad738566493a4aa5a9549209891027ffbc982d8bd8fb9cdd9bed24,223178,7ee91a3769ad738566493a4aa5a9549209891027ffbc982d8bd8fb9cdd9bed24,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""raw"", ""schedule"": ""C2s3"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s3.parquet"", ""top"": ""phase2/results/phase2_top50/esci_gte_modernbert_native_C2s3.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,raw,C2s4,phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s4.parquet,e21dd09dbf43aa143846a6f1a53c8a8b4b3929ef4697befe61e51442628abfaf,223107,e21dd09dbf43aa143846a6f1a53c8a8b4b3929ef4697befe61e51442628abfaf,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""raw"", ""schedule"": ""C2s4"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s4.parquet"", ""top"": ""phase2/results/phase2_top50/esci_gte_modernbert_native_C2s4.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,raw,C2s5,phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s5.parquet,77cc281191c0e00039736f7138a84adc91b84a7e931dce78f7a569f9e5fec9f7,223244,77cc281191c0e00039736f7138a84adc91b84a7e931dce78f7a569f9e5fec9f7,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""raw"", ""schedule"": ""C2s5"", ""pairs"": ""phase2/results/phase2_pair_ranks/esci_gte_modernbert_native_C2s5.parquet"", ""top"": ""phase2/results/phase2_top50/esci_gte_modernbert_native_C2s5.parquet"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
