dataset,model,family,rule,K,aggregation,reference_state,control_state,cell_fraction,ci_low,ci_high,eligible_queries,highest_pairs,cell_pairs,reference_state_pairs,queries_with_reference_state,conditional_inclusion,conditional_ci_low,conditional_ci_high,conditional_weighting,bootstrap_seed,bootstrap_draws,interval
wands,minilm,dense,lexical_ascending,20,query_macro,persistent_inclusion,included,0.20718356724079665,0.1736027930668993,0.24261800746847037,308,21299,1113,1148,228,0.9889308120707537,0.9830329623433743,0.9936767995832843,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,query_macro,persistent_omission,omitted,0.5711355878841488,0.5317353645134348,0.6096485338406271,308,21299,17512,17592,254,0.008373758659750107,0.004723582547518645,0.013512824682048457,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,pair_micro,persistent_inclusion,included,0.08122447063242405,0.06666389701329785,0.09983591400517604,308,21299,1730,1767,265,0.9790605546123373,0.9716128859477857,0.9857224528110222,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,pair_micro,persistent_inclusion,omitted,0.0017371707591905723,0.0011595334190456226,0.0024465880955548288,308,21299,37,1767,265,0.9790605546123373,0.9716128859477857,0.9857224528110222,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,pair_micro,crossing,included,0.037983003896896565,0.032841559693551785,0.04430368123329244,308,21299,809,1940,216,0.41701030927835053,0.3984952431730556,0.4364411812069729,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,pair_micro,crossing,omitted,0.05310108455796047,0.04660387297885644,0.06092691513805575,308,21299,1131,1940,216,0.41701030927835053,0.3984952431730556,0.4364411812069729,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,pair_micro,persistent_omission,included,0.0037560448847363728,0.0029254941438882154,0.004705327107694655,308,21299,80,17592,254,0.004547521600727604,0.003501316315334236,0.005790202800296969,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,pair_micro,persistent_omission,omitted,0.8221982252687919,0.7917174908431028,0.8468971475540362,308,21299,17512,17592,254,0.004547521600727604,0.003501316315334236,0.005790202800296969,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,query_macro,persistent_inclusion,included,0.5686314874429065,0.5273306075350735,0.6096555596999418,308,21299,6734,6807,283,0.9944539289204912,0.990583058036812,0.9971134647061298,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,query_macro,persistent_inclusion,omitted,0.003171258673419449,0.0016672439488257021,0.0052845760646532845,308,21299,73,6807,283,0.9944539289204912,0.990583058036812,0.9971134647061298,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,query_macro,crossing,included,0.06394344877139822,0.050958380052401095,0.07894668193238741,308,21299,1481,3111,197,0.5196594827864035,0.445420456632874,0.5928799498760154,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,query_macro,crossing,omitted,0.059105299282875244,0.04761327383115442,0.07221270810428665,308,21299,1630,3111,197,0.5196594827864035,0.445420456632874,0.5928799498760154,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,query_macro,persistent_omission,included,0.003072991477363428,0.002071037924484306,0.004277724022569101,308,21299,102,11381,216,0.010070478533102976,0.00679186329329138,0.014157143838706119,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,query_macro,persistent_omission,omitted,0.3020755143520373,0.2678006205555245,0.33658087863843217,308,21299,11279,11381,216,0.010070478533102976,0.00679186329329138,0.014157143838706119,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,pair_micro,persistent_inclusion,included,0.3161650781726842,0.2663479444346166,0.3746822807119073,308,21299,6734,6807,283,0.9892757455560452,0.9861881997550238,0.9921037242816182,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,pair_micro,persistent_inclusion,omitted,0.00342739095732194,0.002577824425920134,0.004343254905608236,308,21299,73,6807,283,0.9892757455560452,0.9861881997550238,0.9921037242816182,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,pair_micro,crossing,included,0.06953378092868209,0.06151454521465234,0.07843270057438215,308,21299,1481,3111,197,0.4760527161684346,0.45134081688721067,0.5009574260146615,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,pair_micro,crossing,omitted,0.0765294145265036,0.06868029563093103,0.08541350009280237,308,21299,1630,3111,197,0.4760527161684346,0.45134081688721067,0.5009574260146615,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,pair_micro,persistent_omission,included,0.004788957228038875,0.0037456499372602553,0.005880643873100604,308,21299,102,11381,216,0.008962305597047712,0.006832943832528881,0.011628950525174186,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,100,pair_micro,persistent_omission,omitted,0.5295553781867693,0.4646568869712368,0.5856899014884012,308,21299,11279,11381,216,0.008962305597047712,0.006832943832528881,0.011628950525174186,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,query_macro,persistent_inclusion,included,0.3421006745955962,0.3033871374050762,0.3824902124152136,308,21299,2104,2126,277,0.9974682168541386,0.9957938125934215,0.9987521361719942,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,query_macro,persistent_inclusion,omitted,0.0008683231279895428,0.0004327025257960481,0.0014041571817418742,308,21299,22,2126,277,0.9974682168541386,0.9957938125934215,0.9987521361719942,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,query_macro,crossing,included,0.031114792040840365,0.02493831284094636,0.03849694412941207,308,21299,570,1280,198,0.4136235475697207,0.3474900495273658,0.4844446985836096,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,query_macro,crossing,omitted,0.044110112884563187,0.03521594528757389,0.05457310559786148,308,21299,710,1280,198,0.4136235475697207,0.3474900495273658,0.4844446985836096,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,query_macro,persistent_omission,included,0.0012812386265335265,0.0007486741655132369,0.001906266809700704,308,21299,34,17893,249,0.0022021746289134195,0.0012889181278658804,0.003276980187876057,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,query_macro,persistent_omission,omitted,0.5805248587244772,0.540786153267433,0.6192612564339226,308,21299,17859,17893,249,0.0022021746289134195,0.0012889181278658804,0.003276980187876057,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,pair_micro,persistent_inclusion,included,0.0987839804685666,0.0819824601047779,0.12013092004620404,308,21299,2104,2126,277,0.9896519285042333,0.9845794392523365,0.9940312612586696,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,pair_micro,persistent_inclusion,omitted,0.0010329123433025025,0.0005952368299585799,0.0015611938455017086,308,21299,22,2126,277,0.9896519285042333,0.9845794392523365,0.9940312612586696,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,pair_micro,crossing,included,0.026761819803746655,0.022634813971180043,0.031693078960047964,308,21299,570,1280,198,0.4453125,0.42159839732888144,0.46913603194272335,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,pair_micro,crossing,omitted,0.033334898352035305,0.028343355016454175,0.039170756534681814,308,21299,710,1280,198,0.4453125,0.42159839732888144,0.46913603194272335,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,pair_micro,persistent_omission,included,0.0015963190760129584,0.0011050616538279788,0.002172406959528039,308,21299,34,17893,249,0.0019001844296652323,0.001297388738593509,0.0026267604190863586,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,20,pair_micro,persistent_omission,omitted,0.838490069956336,0.8090545274420912,0.8628766059955133,308,21299,17859,17893,249,0.0019001844296652323,0.001297388738593509,0.0026267604190863586,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,query_macro,persistent_inclusion,included,0.6414311945973432,0.6013994118797187,0.680126609700081,308,21299,7834,7866,294,0.998163924501577,0.9967011794643906,0.9991480742178397,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,query_macro,persistent_inclusion,omitted,0.0011798824535884575,0.0005512103191646543,0.002081568532306132,308,21299,32,7866,294,0.998163924501577,0.9967011794643906,0.9991480742178397,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,query_macro,crossing,included,0.03887190602727242,0.029947133878100413,0.04962364928114957,308,21299,862,1907,163,0.5516400626534896,0.466860575770459,0.6339056486359941,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,query_macro,crossing,omitted,0.03159416172040246,0.02465766519485179,0.04055829982892986,308,21299,1045,1907,163,0.5516400626534896,0.466860575770459,0.6339056486359941,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,query_macro,persistent_omission,included,0.00121876753036323,0.0006011917348259059,0.001977566117169078,308,21299,46,11526,198,0.00424771853572894,0.002121875801275255,0.006920474943507823,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,query_macro,persistent_omission,omitted,0.2857040876710304,0.2510219106849017,0.3210898986201061,308,21299,11480,11526,198,0.00424771853572894,0.002121875801275255,0.006920474943507823,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,pair_micro,persistent_inclusion,included,0.3678106953378093,0.3123227941659934,0.43281650819857975,308,21299,7834,7866,294,0.9959318586320874,0.9944787550366475,0.9972994336403457,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,pair_micro,persistent_inclusion,omitted,0.001502417953894549,0.001008210051462525,0.002064665221930238,308,21299,32,7866,294,0.9959318586320874,0.9944787550366475,0.9972994336403457,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,pair_micro,crossing,included,0.040471383633034416,0.035717605351444096,0.04592488355154754,308,21299,862,1907,163,0.4520188778185632,0.42949005041046845,0.4754275227460711,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,pair_micro,crossing,omitted,0.04906333630686887,0.04364333082775036,0.05494704412777645,308,21299,1045,1907,163,0.4520188778185632,0.42949005041046845,0.4754275227460711,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,pair_micro,persistent_omission,included,0.002159725808723414,0.001514201325019232,0.002813666581711917,308,21299,46,11526,198,0.003990976921742148,0.0028240587844202926,0.005345219157441261,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_ascending,100,pair_micro,persistent_omission,omitted,0.5389924409596695,0.4709778345074331,0.5976828189690824,308,21299,11480,11526,198,0.003990976921742148,0.0028240587844202926,0.005345219157441261,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,query_macro,persistent_inclusion,included,0.3415471254166108,0.302846525288544,0.38206887246784477,308,21299,2097,2126,277,0.9958542249695675,0.9933646259107822,0.9977667042710886,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,query_macro,persistent_inclusion,omitted,0.0014218723069748943,0.0007836105084989299,0.0022097840440337487,308,21299,29,2126,277,0.9958542249695675,0.9933646259107822,0.9977667042710886,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,query_macro,crossing,included,0.03876211791235091,0.029874693266939704,0.049436275853668506,308,21299,601,1280,198,0.515283042906989,0.4477259486543736,0.5857098441207643,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,query_macro,crossing,omitted,0.03646278701305269,0.030342131503855337,0.04315222481327044,308,21299,679,1280,198,0.515283042906989,0.4477259486543736,0.5857098441207643,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,query_macro,persistent_omission,included,0.0034204378017564404,0.001080149837989187,0.007377875963118301,308,21299,40,17893,249,0.005878999579636323,0.0018600554477236555,0.01269124086566877,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,query_macro,persistent_omission,omitted,0.5783856595492542,0.5384982065962035,0.6170448296024919,308,21299,17853,17893,249,0.005878999579636323,0.0018600554477236555,0.01269124086566877,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,pair_micro,persistent_inclusion,included,0.09845532654115216,0.08167249334748793,0.1196817170290632,308,21299,2097,2126,277,0.9863593603010348,0.9810862937827304,0.9910717428102166,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,pair_micro,persistent_inclusion,omitted,0.001361566270716935,0.0008921279034654261,0.0019091449489458988,308,21299,29,2126,277,0.9863593603010348,0.9810862937827304,0.9910717428102166,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,pair_micro,crossing,included,0.028217287196581998,0.023980753640454516,0.033277331557095974,308,21299,601,1280,198,0.46953125,0.4470488424721437,0.49330040816809895,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,pair_micro,crossing,omitted,0.03187943095919996,0.026990413081332695,0.03754792486320292,308,21299,679,1280,198,0.46953125,0.4470488424721437,0.49330040816809895,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,pair_micro,persistent_omission,included,0.0018780224423681864,0.0011990634139645386,0.0027178685151195573,308,21299,40,17893,249,0.0022355110937238025,0.0014154081439880296,0.0032846477544826937,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,20,pair_micro,persistent_omission,omitted,0.8382083665899808,0.8085641573738306,0.8625974853132343,308,21299,17853,17893,249,0.0022355110937238025,0.0014154081439880296,0.0032846477544826937,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,query_macro,persistent_inclusion,included,0.6407859183384804,0.6008206061915506,0.6793704923364764,308,21299,7815,7866,294,0.9971597770756969,0.9953682901806413,0.9984741483341154,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,query_macro,persistent_inclusion,omitted,0.0018251587124512223,0.0009837888384300161,0.0029580568842874286,308,21299,51,7866,294,0.9971597770756969,0.9953682901806413,0.9984741483341154,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,query_macro,crossing,included,0.033456010623927855,0.02701392069976629,0.04078893867428453,308,21299,871,1907,163,0.47478185874834455,0.39369121914393346,0.5523163881893357,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,query_macro,crossing,omitted,0.03701005712374703,0.027758980724222313,0.04829165610070849,308,21299,1036,1907,163,0.47478185874834455,0.39369121914393346,0.5523163881893357,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,query_macro,persistent_omission,included,0.005037502173078443,0.0012231623210706226,0.012262646620095753,308,21299,61,11526,198,0.0175569916503953,0.004347404656111327,0.044087860738707026,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,query_macro,persistent_omission,omitted,0.2818853530283151,0.24753628698249275,0.31696751397651635,308,21299,11465,11526,198,0.0175569916503953,0.004347404656111327,0.044087860738707026,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,pair_micro,persistent_inclusion,included,0.3669186346776844,0.3116784954795527,0.4318925623172485,308,21299,7815,7866,294,0.9935163996948894,0.991182847006617,0.9955180350904732,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,pair_micro,persistent_inclusion,omitted,0.0023944786140194375,0.0016404810583035125,0.0033291693926615516,308,21299,51,7866,294,0.9935163996948894,0.991182847006617,0.9955180350904732,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,pair_micro,crossing,included,0.04089393868256726,0.03621595274456716,0.04619987719143339,308,21299,871,1907,163,0.45673833245936024,0.4344728795480243,0.47934508293292355,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,pair_micro,crossing,omitted,0.04864078125733603,0.04314258077273898,0.05465519963082058,308,21299,1036,1907,163,0.45673833245936024,0.4344728795480243,0.47934508293292355,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,pair_micro,persistent_omission,included,0.002863984224611484,0.0021366493612153307,0.0036802663488828408,308,21299,61,11526,198,0.005292382439701544,0.0038456120157469667,0.00719284300011299,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,lexical_descending,100,pair_micro,persistent_omission,omitted,0.5382881825437814,0.47001567651708703,0.597197764122778,308,21299,11465,11526,198,0.005292382439701544,0.0038456120157469667,0.00719284300011299,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,query_macro,persistent_inclusion,included,0.34162865766128536,0.30282183952571534,0.38211408502532074,308,21299,2100,2126,277,0.9960919497937231,0.9933150624624886,0.9981974342677759,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,query_macro,persistent_inclusion,omitted,0.0013403400623002869,0.0006225880863699143,0.0022446442286281902,308,21299,26,2126,277,0.9960919497937231,0.9933150624624886,0.9981974342677759,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,query_macro,crossing,included,0.03334238715004804,0.026251336966832274,0.041707031299877864,308,21299,579,1280,198,0.44323601582629946,0.3712980974242741,0.5147854242827047,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,query_macro,crossing,omitted,0.04188251777535553,0.033698422754943815,0.05178720137565458,308,21299,701,1280,198,0.44323601582629946,0.3712980974242741,0.5147854242827047,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,query_macro,persistent_omission,included,0.001228448574090142,0.0007028512348012971,0.0018368147463092323,308,21299,38,17893,249,0.0021114398416986757,0.001216148977086546,0.003164349158320804,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,query_macro,persistent_omission,omitted,0.5805776487769206,0.5407717920647697,0.6194833205552472,308,21299,17855,17893,249,0.0021114398416986757,0.001216148977086546,0.003164349158320804,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,pair_micro,persistent_inclusion,included,0.09859617822432978,0.08188832925391046,0.11985005027879378,308,21299,2100,2126,277,0.9877704609595485,0.982213177321873,0.9924812861065129,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,pair_micro,persistent_inclusion,omitted,0.0012207145875393211,0.0007459661315264388,0.0018010057541556648,308,21299,26,2126,277,0.9877704609595485,0.982213177321873,0.9924812861065129,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,pair_micro,crossing,included,0.027184374853279496,0.02294925098983825,0.03227536792213867,308,21299,579,1280,198,0.45234375,0.42857142857142855,0.4771405415033844,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,pair_micro,crossing,omitted,0.032912343302502464,0.028079586478408816,0.03859025391552466,308,21299,701,1280,198,0.45234375,0.42857142857142855,0.4771405415033844,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,pair_micro,persistent_omission,included,0.001784121320249777,0.0011944364175747934,0.002480372704209384,308,21299,38,17893,249,0.0021237355390376126,0.0014080498213255284,0.0029925431082933962,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,20,pair_micro,persistent_omission,omitted,0.8383022677120991,0.8088338621892,0.8627418082093338,308,21299,17855,17893,249,0.0021237355390376126,0.0014080498213255284,0.0029925431082933962,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,query_macro,persistent_inclusion,included,0.6411280659512604,0.6012173285507691,0.679607219232507,308,21299,7821,7866,294,0.9976922104946011,0.9962610857721983,0.9987866424810774,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,query_macro,persistent_inclusion,omitted,0.0014830110996713218,0.0007897974780481154,0.0023881912008125433,308,21299,45,7866,294,0.9976922104946011,0.9962610857721983,0.9987866424810774,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,query_macro,crossing,included,0.0354453904291201,0.02868436676293082,0.043142968266532224,308,21299,876,1907,163,0.5030136001918409,0.41960427236717457,0.5840878128083604,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,query_macro,crossing,omitted,0.035020677318554766,0.02592010875190516,0.04619509979809107,308,21299,1031,1907,163,0.5030136001918409,0.41960427236717457,0.5840878128083604,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,query_macro,persistent_omission,included,0.0017260745387032118,0.0010750780155322612,0.0024927232378987147,308,21299,60,11526,198,0.006015814032979931,0.003756709960023606,0.008706315303271477,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,query_macro,persistent_omission,omitted,0.28519678066269044,0.250595709131669,0.32055729997447985,308,21299,11466,11526,198,0.006015814032979931,0.003756709960023606,0.008706315303271477,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,pair_micro,persistent_inclusion,included,0.3672003380440396,0.311700896695436,0.43213206971214746,308,21299,7821,7866,294,0.994279176201373,0.9924458611900091,0.9959995065902149,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,pair_micro,persistent_inclusion,omitted,0.0021127752476642098,0.0014880773883778633,0.002810389602401011,308,21299,45,7866,294,0.994279176201373,0.9924458611900091,0.9959995065902149,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,pair_micro,crossing,included,0.04112869148786328,0.0362164470686223,0.04678472448853668,308,21299,876,1907,163,0.4593602517042475,0.43758384336564116,0.48275956232697415,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,pair_micro,crossing,omitted,0.04840602845204,0.043182354316843446,0.05405150315837555,308,21299,1031,1907,163,0.4593602517042475,0.43758384336564116,0.48275956232697415,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,pair_micro,persistent_omission,included,0.0028170336635522796,0.00205840474038942,0.003628386604057829,308,21299,60,11526,198,0.0052056220718375845,0.0037239228044554616,0.007043004387544165,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,hybrid,field_priority_type,100,pair_micro,persistent_omission,omitted,0.5383351331048406,0.4701184889269913,0.5971698625064856,308,21299,11466,11526,198,0.0052056220718375845,0.0037239228044554616,0.007043004387544165,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
esci,minilm,dense,lexical_ascending,20,query_macro,persistent_inclusion,included,0.6544310431763476,0.624679081714187,0.6832712086886097,499,4434,2675,2677,457,0.999608354999454,0.9989050626617623,1.0,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
esci,minilm,dense,lexical_ascending,20,query_macro,persistent_inclusion,omitted,0.0002564050660243045,0.0,0.0006949926789606148,499,4434,2,2677,457,0.999608354999454,0.9989050626617623,1.0,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
esci,minilm,dense,lexical_ascending,20,query_macro,crossing,included,0.020400828980829795,0.01472431242956266,0.027125258249616115,499,4434,104,207,121,0.5053047493547438,0.4079480809114468,0.6016878494202546,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
esci,minilm,dense,lexical_ascending,20,query_macro,crossing,omitted,0.019972488322997122,0.014656483380235867,0.025978955556184635,499,4434,103,207,121,0.5053047493547438,0.4079480809114468,0.6016878494202546,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
esci,minilm,dense,lexical_ascending,20,query_macro,persistent_omission,included,0.0001336005344021376,0.0,0.0004008016032064128,499,4434,1,1550,317,0.00043812182660404284,0.0,0.0013844706533540562,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
esci,minilm,dense,lexical_ascending,20,query_macro,persistent_omission,omitted,0.3048056339193983,0.27647786608354047,0.33390826369365234,499,4434,1549,1550,317,0.00043812182660404284,0.0,0.0013844706533540562,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
esci,minilm,dense,lexical_ascending,20,pair_micro,persistent_inclusion,included,0.6032927379341453,0.5713385680058125,0.63607453846604,499,4434,2675,2677,457,0.999252895031752,0.9980944940337818,1.0,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
