dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis,reference,alternative_schedule,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,retained_fraction,retained_fraction_ci_low,retained_fraction_ci_high,newly_included_fraction,newly_included_fraction_ci_low,newly_included_fraction_ci_high,newly_omitted_fraction,newly_omitted_fraction_ci_low,newly_omitted_fraction_ci_high,absent_in_both_fraction,absent_in_both_fraction_ci_low,absent_in_both_fraction_ci_high,delta_recall,delta_recall_ci_low,delta_recall_ci_high,retained_count,newly_included_count,newly_omitted_count,absent_in_both_count,exact_cancellation_queries,all_query_denominator,changed_query_denominator,cancellation_all_fraction,cancellation_changed_fraction
wands,gte_modernbert,100,raw_seven,42994,phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C0.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C1.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s1.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s2.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s3.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s4.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s5,query_macro,308,21299,2026091701,10000,0.595959252095077,0.5557488670533812,0.6353648060682682,0.024729036237751106,0.02073757977876419,0.029005370282517238,0.032525387797706216,0.025121113865137813,0.04215246595386289,0.3467863238694656,0.3100896710502282,0.3842871418101332,-0.007796351559955111,-0.017593771392533476,-7.940674366627493e-05,7276,737,806,12480,43,308,169,0.1396103896103896,0.25443786982248523
wands,gte_modernbert,100,raw_seven,42994,phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C0.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C1.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s1.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s2.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s3.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s4.parquet;phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s5,pair_micro,308,21299,2026091701,10000,0.3416122822667731,0.2908049196560451,0.40079948666824244,0.034602563500633836,0.03129364232377645,0.038089887431073444,0.037842152213718956,0.03413999721306145,0.041972363763280056,0.5859430020188742,0.5238570624063427,0.6403479681929672,-0.003239588713085121,-0.006456576183366969,-0.00031292519422875903,7276,737,806,12480,43,308,169,0.1396103896103896,0.25443786982248523
wands,gte_modernbert,100,raw_C0,42994,phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C0.parquet,1,single-order reference; seven-order VI not defined,raw_C0,C0,query_macro,308,21299,2026091701,10000,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.0,0.0,0.0,0.0,0.0,0.0,0.37151536010721675,0.3337087273732857,0.40958050289345027,0.0,0.0,0.0,8082,0,0,13217,0,308,0,0.0,
wands,gte_modernbert,100,raw_C0,42994,phase2/results/phase2_pair_ranks/wands_gte_modernbert_native_C0.parquet,1,single-order reference; seven-order VI not defined,raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.37945443448049204,0.3265492929183679,0.4402543052284007,0.0,0.0,0.0,0.0,0.0,0.0,0.620545565519508,0.5597456947715993,0.673450707081632,0.0,0.0,0.0,8082,0,0,13217,0,308,0,0.0,
wands,gte_modernbert,100,lexical_ascending,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5979871469141249,0.5581218990457932,0.6374488444819818,0.028316722446657002,0.022144255540683482,0.03583667879342938,0.030497492978658388,0.023481266673523193,0.03935029292055878,0.3431986376605597,0.30733790864861865,0.3797267350205643,-0.0021807705320013894,-0.012686048237809288,0.007639083422768526,7256,768,826,12449,27,308,168,0.08766233766233766,0.16071428571428573
wands,gte_modernbert,100,lexical_ascending,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.340673271045589,0.2900457164709274,0.3996097229909625,0.03605803089346918,0.03253858760534328,0.039735663338923054,0.038781163434903045,0.03463519245363238,0.04329311764486489,0.5844875346260388,0.5221031692022857,0.6390193227392851,-0.00272313254143387,-0.006270081632706128,0.00041617703271184587,7256,768,826,12449,27,308,168,0.08766233766233766,0.16071428571428573
wands,gte_modernbert,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5907208405763839,0.5504404690693262,0.6307524064732021,0.02818869604913321,0.022182619129513286,0.03545862451810498,0.03776379931639936,0.02820838601024714,0.04953922936206049,0.34332666405808354,0.3075424359110876,0.3796050789488501,-0.00957510326726615,-0.02286229502274853,0.0022559762503868474,7185,800,897,12417,18,308,169,0.05844155844155844,0.10650887573964497
wands,gte_modernbert,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.33733978121038544,0.28682315617190857,0.39587277285077893,0.037560448847363724,0.0337492780936503,0.04162078454321367,0.04211465327010658,0.037689588995140605,0.047076248019068755,0.5829851166721443,0.5210319660804009,0.6369039655553538,-0.004554204422742852,-0.00915923812487525,-0.0003993475692283861,7185,800,897,12417,18,308,169,0.05844155844155844,0.10650887573964497
wands,gte_modernbert,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5992159347742612,0.5595236567489366,0.6386167026069239,0.027111419024277945,0.022315669241413927,0.0325419871886026,0.029268705118522084,0.02226601612878361,0.03825490761078195,0.3444039410829388,0.3080725655198315,0.38132861563773746,-0.00215728609424414,-0.011957657570281197,0.006267083515539724,7282,778,800,12439,23,308,164,0.07467532467532467,0.1402439024390244
wands,gte_modernbert,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.34189398563312834,0.29115389137108305,0.40113361893270544,0.03652753650406122,0.03294932912343911,0.04048758262562051,0.037560448847363724,0.03327977221986163,0.042408257216971126,0.5840180290154467,0.5214569242420285,0.6384280232749626,-0.0010329123433025025,-0.005464271889136173,0.002871300722451694,7282,778,800,12439,23,308,164,0.07467532467532467,0.1402439024390244
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C0,query_macro,499,4434,2026091701,10000,0.6795206657015723,0.6496839745611632,0.7085766975350755,0.0,0.0,0.0,0.0,0.0,0.0,0.3204793342984278,0.2914233024649243,0.350316025438837,0.0,0.0,0.0,2799,0,0,1635,0,499,0,0.0,
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C0,pair_micro,499,4434,2026091701,10000,0.6312584573748309,0.5995585192847642,0.6637154173874329,0.0,0.0,0.0,0.0,0.0,0.0,0.36874154262516917,0.33628458261256705,0.40044148071523566,0.0,0.0,0.0,2799,0,0,1635,0,499,0,0.0,
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C1,query_macro,499,4434,2026091701,10000,0.6645756247450563,0.63471313172909,0.6936205076610222,0.011889207167405947,0.007142150233332607,0.01786293896080255,0.014945040956515972,0.010458627960846253,0.020204966574633887,0.3085901271310218,0.28023020178899555,0.33783958315801943,-0.0030558337891100247,-0.01034423425788419,0.00457348273525763,2723,60,76,1575,14,499,92,0.028056112224448898,0.15217391304347827
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C1,pair_micro,499,4434,2026091701,10000,0.6141181777176364,0.58202246434309,0.6469348082859383,0.013531799729364006,0.01013732235392317,0.017180734391720597,0.017140279657194408,0.013287494292648932,0.021257153086340824,0.35520974289580515,0.32337717241149816,0.38666385918983726,-0.0036084799278304014,-0.008411390937436595,0.0011077697246891995,2723,60,76,1575,14,499,92,0.028056112224448898,0.15217391304347827
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s1,query_macro,499,4434,2026091701,10000,0.669188379637223,0.6396115277487872,0.698447668350556,0.0083112450829786,0.004658252830718847,0.013679229609033092,0.010332286064349229,0.007066633437222391,0.01407804844735973,0.3121680892154492,0.2836794163367408,0.3412585982171036,-0.002021040981370629,-0.007234588588101534,0.004203942274587239,2746,44,53,1591,14,499,73,0.028056112224448898,0.1917808219178082
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s1,pair_micro,499,4434,2026091701,10000,0.6193053676138927,0.5875570277723045,0.6518934173127633,0.009923319801533603,0.007115734183336565,0.012939001848428836,0.011953089760938205,0.009038074503702956,0.015030314072172419,0.35881822282363557,0.32677410573341176,0.39025062573992303,-0.0020297699594046007,-0.005629904204558273,0.0015681003584229391,2746,44,53,1591,14,499,73,0.028056112224448898,0.1917808219178082
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s2,query_macro,499,4434,2026091701,10000,0.6671108333632473,0.6373864935702284,0.695771308678979,0.0064272827139076885,0.0037306238837426214,0.009778915181584741,0.012409832338324961,0.007672070070529246,0.01844496177505171,0.31405205158452004,0.2856059259690457,0.34329608665465317,-0.005982549624417271,-0.012524597830305328,-0.00010685927827867662,2747,35,52,1600,10,499,68,0.02004008016032064,0.14705882352941177
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s2,pair_micro,499,4434,2026091701,10000,0.6195308976093821,0.5879091773240576,0.6518850404029792,0.007893549842129003,0.005298281499924424,0.010686736522886589,0.011727559765448805,0.008697592723436863,0.014996648908629197,0.36084799278304014,0.3287257337553308,0.39233002704295794,-0.0038340099233198015,-0.00767211311078407,0.0,2747,35,52,1600,10,499,68,0.02004008016032064,0.14705882352941177
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s3,query_macro,499,4434,2026091701,10000,0.6693424602485933,0.6396183895338787,0.6982541712269573,0.0061370568241210025,0.003699793262684358,0.009220277232570214,0.010178205452978869,0.00590208867023168,0.01580916639680375,0.3143422774743067,0.2858547413684051,0.34368068167342236,-0.004041148628857867,-0.010092341321896629,0.0011701360190478937,2751,40,48,1595,8,499,60,0.01603206412825651,0.13333333333333333
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s3,pair_micro,499,4434,2026091701,10000,0.6204330175913396,0.5885833989134053,0.6535056769027205,0.009021199819576003,0.006268245079183129,0.011942196386599288,0.010825439783491205,0.007687090210264526,0.01413522707442384,0.3597203428055931,0.32783024912816106,0.3913146025651343,-0.0018042399639152007,-0.005590528720001719,0.0018174903203239585,2751,40,48,1595,8,499,60,0.01603206412825651,0.13333333333333333
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s4,query_macro,499,4434,2026091701,10000,0.6659151625184097,0.6362263678792208,0.6947686545900615,0.008918711286088423,0.005598905962214405,0.012970840384387446,0.01360550318316256,0.008818101861713171,0.019613066868588304,0.31156062301233933,0.2832388941832814,0.34090299345749925,-0.004686791897074136,-0.011532895734466584,0.001744227413522263,2739,46,60,1589,7,499,80,0.014028056112224449,0.0875
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s4,pair_micro,499,4434,2026091701,10000,0.6177266576454669,0.585618522327422,0.6504592002314482,0.010374379792512404,0.007405662001541618,0.013553248671069619,0.013531799729364006,0.01018192060349646,0.017067217316906958,0.35836716283265674,0.32648707832202983,0.39004964986524326,-0.0031574199368516014,-0.0072466158081908915,0.0010653092751686756,2739,46,60,1589,7,499,80,0.014028056112224449,0.0875
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s5,query_macro,499,4434,2026091701,10000,0.6657491686927843,0.6362428824271754,0.6942777121513432,0.007251452249506829,0.00429174878993369,0.010918778060331593,0.013771497008788021,0.008926803486116078,0.019924354464117933,0.3132278820489209,0.28485265616472666,0.34254527262709655,-0.006520044759281191,-0.013166146913669187,-0.0006148008291282513,2743,39,56,1596,13,499,74,0.026052104208416832,0.17567567567567569
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s5,pair_micro,499,4434,2026091701,10000,0.6186287776274244,0.587052020647288,0.6509737819046381,0.008795669824086604,0.00621244419612139,0.011625322702911878,0.012629679747406405,0.009534576468156798,0.01583659778771769,0.35994587280108253,0.3277670909417321,0.3917724644945697,-0.0038340099233198015,-0.007474561020453299,-0.0002389674248406142,2743,39,56,1596,13,499,74,0.026052104208416832,0.17567567567567569
esci,minilm,20,raw_C0,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,raw_C0,C0,query_macro,499,4434,2026091701,10000,0.6795206657015723,0.6496839745611632,0.7085766975350755,0.0,0.0,0.0,0.0,0.0,0.0,0.3204793342984278,0.2914233024649243,0.350316025438837,0.0,0.0,0.0,2799,0,0,1635,0,499,0,0.0,
esci,minilm,20,raw_C0,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,raw_C0,C0,pair_micro,499,4434,2026091701,10000,0.6312584573748309,0.5995585192847642,0.6637154173874329,0.0,0.0,0.0,0.0,0.0,0.0,0.36874154262516917,0.33628458261256705,0.40044148071523566,0.0,0.0,0.0,2799,0,0,1635,0,499,0,0.0,
esci,minilm,20,lexical_ascending,10076,phase4/results/esci/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.6697357598744098,0.6397435215345683,0.6988884038558087,0.005229712817170341,0.002791632306150473,0.008344301334139706,0.009784905827162486,0.006018053793839899,0.014395212855772641,0.31524962148125735,0.28655032712586814,0.34444337549119847,-0.004555193009992147,-0.009767829738530973,0.0004929350479132051,2753,27,46,1608,7,499,61,0.014028056112224449,0.11475409836065574
esci,minilm,20,lexical_ascending,10076,phase4/results/esci/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,pair_micro,499,4434,2026091701,10000,0.6208840775823184,0.588979747466559,0.6537472522985077,0.006089309878213802,0.0040562775477268175,0.008317940148805169,0.010374379792512404,0.007363357432560646,0.013537927204576174,0.36265223274695535,0.33033020553205783,0.39419734995067907,-0.004285069914298602,-0.008003661507030602,-0.0006497806810116213,2753,27,46,1608,7,499,61,0.014028056112224449,0.11475409836065574
esci,minilm,20,lexical_descending,10076,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.6666151533155066,0.6369176605763164,0.6953320905697492,0.008592394765877366,0.004574967407483219,0.014071144254530535,0.012905512386065783,0.00819658927760209,0.01886254913227087,0.3118869395325504,0.28331781335874595,0.3412656349780389,-0.004313117620188418,-0.011342005661034585,0.002957418327789487,2744,44,55,1591,12,499,73,0.02404809619238477,0.1643835616438356
esci,minilm,20,lexical_descending,10076,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,pair_micro,499,4434,2026091701,10000,0.6188543076229138,0.5868249401795103,0.6511784588850279,0.009923319801533603,0.006949112011713493,0.013032933485230935,0.012404149751917006,0.009300234043065445,0.01565632983457837,0.35881822282363557,0.32685060446811215,0.39016968371341576,-0.002480829950383401,-0.006313438419832041,0.0011970944303980361,2744,44,55,1591,12,499,73,0.02404809619238477,0.1643835616438356
esci,minilm,20,field_priority_type,10076,revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.669513092317073,0.6394981344707186,0.6986424736950566,0.005290440332807676,0.002861506785958951,0.0084149217515951,0.010007573384499384,0.006197048529120728,0.014680332979260054,0.31518889396562005,0.28648959961023074,0.34435430871744965,-0.004717133051691707,-0.009972954823677941,0.00031638554902122743,2752,28,47,1607,7,499,62,0.014028056112224449,0.11290322580645161
esci,minilm,20,field_priority_type,10076,revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,pair_micro,499,4434,2026091701,10000,0.620658547586829,0.5887757075257075,0.6535716995553278,0.006314839873703203,0.004258180188256387,0.008570172047167987,0.010599909788001804,0.007605332128490902,0.013822003377788801,0.36242670275146593,0.3301791413011741,0.39375722000237373,-0.004285069914298602,-0.007912503312136325,-0.0006839207715396176,2752,28,47,1607,7,499,62,0.014028056112224449,0.11290322580645161
esci,minilm,20,set_mean,10076,phase4/results/esci/minilm_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.6106523963096788,0.5798110604986841,0.6400568306571965,0.05360790112951114,0.043275375107701915,0.06515643378326828,0.06886826939189335,0.05830262246886144,0.08021904958325393,0.26687143316891665,0.24000470753026862,0.29498304673847714,-0.01526036826238222,-0.030751387787003835,0.0008281712346469504,2445,291,354,1344,28,499,242,0.056112224448897796,0.11570247933884298
esci,minilm,20,set_mean,10076,phase4/results/esci/minilm_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",raw_C0,C0,pair_micro,499,4434,2026091701,10000,0.5514208389715832,0.5188194099563865,0.5850271494884075,0.06562922868741543,0.055741620126631565,0.07566036919018712,0.07983761840324763,0.07025895089025748,0.08950219158575273,0.30311231393775373,0.27341929386039643,0.3332541981991935,-0.014208389715832206,-0.026705176721390986,-0.0016138060490805623,2445,291,354,1344,28,499,242,0.056112224448897796,0.11570247933884298
esci,minilm,20,centroid_2,10076,phase4/results/esci/minilm_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.6710164066118625,0.6409525054531723,0.7002371795696826,0.007935531605330368,0.004556806201498717,0.012115156619048134,0.008504259089709911,0.005272984818327405,0.012601685462099494,0.31254380269309745,0.2839552532772131,0.3420109113215411,-0.0005687274843795421,-0.0058692117892547415,0.004725226029611649,2756,39,43,1596,12,499,63,0.02404809619238477,0.19047619047619047
esci,minilm,20,centroid_2,10076,phase4/results/esci/minilm_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",raw_C0,C0,pair_micro,499,4434,2026091701,10000,0.6215606675687867,0.5896182285757176,0.6543423763614649,0.008795669824086604,0.006275569965995515,0.011514271926290879,0.009697789806044204,0.00688355995540225,0.012675622725577665,0.35994587280108253,0.32796502830381496,0.3913424625533126,-0.0009021199819576004,-0.004298359328916142,0.0024831541683164667,2756,39,43,1596,12,499,63,0.02404809619238477,0.19047619047619047
esci,minilm,20,max_2,10076,phase4/results/esci/minilm_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.6700939358578729,0.6404638521551058,0.6992116814303168,0.006761373633525377,0.0037943353802669983,0.01052928608970877,0.00942672984369942,0.006218913748146642,0.013208340225813806,0.3137179606649024,0.28517461186379267,0.3430545577485126,-0.0026653562101740403,-0.0074328179700232115,0.002243682012767595,2751,36,48,1599,9,499,64,0.018036072144288578,0.140625
esci,minilm,20,max_2,10076,phase4/results/esci/minilm_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",raw_C0,C0,pair_micro,499,4434,2026091701,10000,0.6204330175913396,0.5883274562968582,0.6532051710436327,0.008119079837618403,0.005580073005551196,0.010879635104593714,0.010825439783491205,0.007895854398911668,0.013987792045344439,0.3606224627875507,0.3285608759869441,0.3921967097532315,-0.0027063599458728013,-0.006357140202898166,0.0008966055994005251,2751,36,48,1599,9,499,64,0.018036072144288578,0.140625
esci,minilm,20,BM25,10076,phase4/results/esci/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.5647925265873975,0.5322078876173799,0.596915289306324,0.11205805663844286,0.09580607658190185,0.12963820929778405,0.11472813911417463,0.09722320223421665,0.1335367743828683,0.2084212776599849,0.183451532456954,0.2337176597003923,-0.0026700824757317845,-0.0290494213208314,0.023764180140040923,2253,560,546,1075,28,499,308,0.056112224448897796,0.09090909090909091
