query_id,base,severe,n_highest,base_share,severe_share,dataset,model,intervention,target_support,catalog_size,K,event,threshold_multiple
74782,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
75417,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
75512,0,0,13,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
75831,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
75925,2,0,5,0.4,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
76144,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
76820,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
76904,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
76950,0,0,22,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
76969,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
77343,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
79505,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
80305,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
80453,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
80880,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
81029,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
81301,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
81478,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
81547,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
82738,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
82799,0,0,12,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
82836,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
82977,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
83182,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
84011,0,0,10,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
84333,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
84543,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
84692,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
84752,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
84990,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
85202,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
85743,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
85956,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
87048,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
87098,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
87123,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
87931,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
88972,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
89016,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
89094,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
89443,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
90070,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
90523,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
90653,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
90835,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
90983,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
91113,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
91245,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
91267,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
91452,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
91498,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
91539,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
91847,0,0,14,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
92217,0,0,27,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
92320,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
92627,0,0,16,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
92663,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
92720,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
92928,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
93169,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
93559,0,0,10,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
93654,0,0,10,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
93758,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
94456,0,0,11,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
94878,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
94932,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
95116,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
95136,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
95453,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
95494,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
95886,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
95917,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
96045,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
96401,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
96535,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
96819,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
98425,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
98526,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
99391,1,0,2,0.5,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
99846,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
100330,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
100469,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
100474,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
100637,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
100807,0,0,14,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
101683,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
101841,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
102215,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
102308,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
102732,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
102895,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
102991,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
103099,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
103248,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
103500,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
103612,0,0,14,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
103705,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
104116,1,0,8,0.125,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
104212,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
104375,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
104485,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
104556,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
104929,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
105336,0,0,11,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
105354,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
106080,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
106387,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
106839,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
107789,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
107880,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
107900,0,0,13,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
108093,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
108769,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
108964,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
109159,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
109658,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
110355,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
110443,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
110695,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
110785,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
110848,0,0,16,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
110909,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
111397,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
111447,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
111629,0,0,13,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
111828,1,0,2,0.5,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
111876,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
111913,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
111950,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
112070,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
112116,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
112141,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
112578,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
112716,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
113321,0,0,13,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
113679,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
114588,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
114599,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
114905,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
114954,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2
165,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
433,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
500,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
541,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
598,1,0,12,0.08333333333333333,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
600,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
602,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
622,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
637,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
861,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
933,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
978,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
1210,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
1293,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
1458,0,0,14,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
1476,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
1530,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
1659,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
1816,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
2286,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
2390,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
2692,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
2855,1,0,6,0.16666666666666666,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
3012,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
3492,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
3494,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
3986,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
4299,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
4321,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
4860,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
4956,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
5079,4,0,8,0.5,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
5094,0,0,11,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
5419,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
5787,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
6138,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
6685,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
7034,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
7126,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
7303,0,0,11,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
7340,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
7545,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
7581,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
8063,0,0,10,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
8519,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
8605,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
8740,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
9096,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
9695,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
9776,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
9967,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
10312,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
10370,0,0,10,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
11509,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
11621,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
11875,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
11925,3,0,20,0.15,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
12176,1,0,18,0.05555555555555555,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
12432,1,0,6,0.16666666666666666,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
12557,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
12664,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
13089,0,0,21,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
13169,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
13471,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
13639,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
13785,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
13954,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
14346,0,0,10,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
14880,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
14882,0,0,11,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
15154,1,0,24,0.041666666666666664,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
15311,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
15647,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
15716,0,0,11,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
15777,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
15807,0,0,11,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
16613,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
16684,0,0,12,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
17384,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
17607,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
17689,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
17742,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
18356,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
18553,0,0,17,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
18679,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
18682,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
18932,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
19053,0,0,12,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
19134,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
19268,2,0,13,0.15384615384615385,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
19369,0,0,11,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
19372,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
19380,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
19619,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
19694,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
19953,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
20037,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
20185,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
20307,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
20315,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
20500,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
20523,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
20788,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
21481,0,0,15,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
21645,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
22173,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
22211,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
22441,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
22639,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
23148,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
23260,1,0,13,0.07692307692307693,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
23744,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
24082,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
24402,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
24504,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
24668,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
24831,0,0,17,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
25132,0,0,12,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
25426,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
25497,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
25516,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
25591,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
26321,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
26642,0,0,10,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
26872,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
27927,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
28198,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
28637,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
29123,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
29488,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
29596,0,0,5,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
29729,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
29868,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
29941,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
29952,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
30020,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
30318,0,0,9,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
31573,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
31659,0,0,1,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
31724,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
31889,0,0,2,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
32142,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
32164,0,0,8,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
32311,0,0,10,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
32350,1,0,3,0.3333333333333333,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
32351,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
32430,0,0,18,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
32812,0,0,4,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
32917,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
33004,0,0,7,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
33735,0,0,14,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
34128,0,0,3,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
34229,0,0,6,0.0,0.0,esci,minilm,target_only,fully_fitting,10076,100,crossing,5
