dataset,model,intervention,target_support,catalog_size,K,event,threshold_multiple,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,base_share,base_share_ci_low,base_share_ci_high,severe_share,severe_share_ci_low,severe_share_ci_high,base_pair_count,severe_pair_count,base_queries,conditional_query_macro,conditional_query_denominator,conditional_pair_micro,query_normalized_mass_ratio,conditional_bootstrap_valid_draws,conditional_query_macro_ci_low,conditional_query_macro_ci_high
esci,gte_modernbert,target_only,fully_fitting,10076,20,source_order_loss,5,query_macro,499,4434,2026091701,10000,0.04320001682272757,0.033872409587359854,0.05322846412653723,0.0005260521042084169,0.0,0.0014529058116232467,203,2,127,0.011811023622047244,127,0.009852216748768473,0.012177127299905595,10000,0.0,0.032
esci,gte_modernbert,target_only,fully_fitting,10076,20,source_order_loss,5,pair_micro,499,4434,2026091701,10000,0.04578258908434822,0.038609973987121946,0.05298024349185621,0.0004510599909788002,0.0,0.0011576753878212549,203,2,127,0.011811023622047244,127,0.009852216748768473,0.012177127299905595,10000,0.0,0.032
esci,gte_modernbert,target_only,fully_fitting,10076,100,crossing,2,query_macro,499,4434,2026091701,10000,0.0235108822584049,0.015988104135061326,0.03271158102019741,0.003804538902366136,0.0007066765109165701,0.008814558942446295,103,10,64,0.08489583333333334,64,0.0970873786407767,0.16182033751651545,10000,0.03181637806637807,0.15053808243727596
esci,gte_modernbert,target_only,fully_fitting,10076,100,crossing,2,pair_micro,499,4434,2026091701,10000,0.02322958953540821,0.017399009229598184,0.02970308609808349,0.0022552999548940008,0.0006960516479453359,0.004175389563524163,103,10,64,0.08489583333333334,64,0.0970873786407767,0.16182033751651545,10000,0.03181637806637807,0.15053808243727596
esci,gte_modernbert,target_only,fully_fitting,10076,100,source_order_loss,2,query_macro,499,4434,2026091701,10000,0.016799585552072352,0.010595171498206199,0.024531585978546558,0.0029976619906479625,0.0002004008016032064,0.0077154308617234475,76,7,51,0.06372549019607843,51,0.09210526315789473,0.17843666329483818,10000,0.012195121951219513,0.125
esci,gte_modernbert,target_only,fully_fitting,10076,100,source_order_loss,2,pair_micro,499,4434,2026091701,10000,0.017140279657194408,0.012425085406460704,0.022356464745132854,0.0015787099684258007,0.0002297213527286509,0.0033535103236870885,76,7,51,0.06372549019607843,51,0.09210526315789473,0.17843666329483818,10000,0.012195121951219513,0.125
esci,gte_modernbert,target_only,fully_fitting,10076,100,crossing,5,query_macro,499,4434,2026091701,10000,0.0235108822584049,0.015988104135061326,0.03271158102019741,0.0,0.0,0.0,103,0,64,0.0,64,0.0,0.0,10000,0.0,0.0
esci,gte_modernbert,target_only,fully_fitting,10076,100,crossing,5,pair_micro,499,4434,2026091701,10000,0.02322958953540821,0.017399009229598184,0.02970308609808349,0.0,0.0,0.0,103,0,64,0.0,64,0.0,0.0,10000,0.0,0.0
esci,gte_modernbert,target_only,fully_fitting,10076,100,source_order_loss,5,query_macro,499,4434,2026091701,10000,0.016799585552072352,0.010595171498206199,0.024531585978546558,0.0,0.0,0.0,76,0,51,0.0,51,0.0,0.0,10000,0.0,0.0
esci,gte_modernbert,target_only,fully_fitting,10076,100,source_order_loss,5,pair_micro,499,4434,2026091701,10000,0.017140279657194408,0.012425085406460704,0.022356464745132854,0.0,0.0,0.0,76,0,51,0.0,51,0.0,0.0,10000,0.0,0.0
