query_id,source_order_inclusion,mean_schedule_inclusion,persistent_inclusion,VI,persistent_omission,n_highest,dataset,model,intervention,target_support,catalog_size,K
65347,0.75,0.75,0.75,0.0,0.25,4,esci,bge_base,catalog_wide,full,10076,1000
65397,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.07692307692307693,13,esci,bge_base,catalog_wide,full,10076,1000
65683,1.0,1.0,1.0,0.0,0.0,21,esci,bge_base,catalog_wide,full,10076,1000
65798,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
66004,1.0,1.0,1.0,0.0,0.0,14,esci,bge_base,catalog_wide,full,10076,1000
66062,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
66396,1.0,1.0,1.0,0.0,0.0,23,esci,bge_base,catalog_wide,full,10076,1000
66421,1.0,1.0,1.0,0.0,0.0,11,esci,bge_base,catalog_wide,full,10076,1000
66476,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
66494,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
67075,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
67189,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
67570,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
67637,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
67712,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
67844,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
67894,1.0,1.0,1.0,0.0,0.0,15,esci,bge_base,catalog_wide,full,10076,1000
68340,1.0,1.0,1.0,0.0,0.0,19,esci,bge_base,catalog_wide,full,10076,1000
68572,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
69025,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
69269,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
69657,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
69695,1.0,1.0,1.0,0.0,0.0,9,esci,bge_base,catalog_wide,full,10076,1000
69739,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
70263,1.0,1.0,1.0,0.0,0.0,11,esci,bge_base,catalog_wide,full,10076,1000
70625,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
70787,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
71186,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
71356,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
71655,1.0,1.0,1.0,0.0,0.0,20,esci,bge_base,catalog_wide,full,10076,1000
71902,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
72088,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.09090909090909091,11,esci,bge_base,catalog_wide,full,10076,1000
72127,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
72915,1.0,1.0,1.0,0.0,0.0,15,esci,bge_base,catalog_wide,full,10076,1000
73215,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
73282,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
73400,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
73401,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
73522,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
73746,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
73944,1.0,1.0,1.0,0.0,0.0,9,esci,bge_base,catalog_wide,full,10076,1000
74270,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
74336,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
74620,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
74628,1.0,1.0,1.0,0.0,0.0,24,esci,bge_base,catalog_wide,full,10076,1000
74654,0.9375,0.9375,0.9375,0.0,0.0625,16,esci,bge_base,catalog_wide,full,10076,1000
74782,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,6,esci,bge_base,catalog_wide,full,10076,1000
75417,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
75512,1.0,1.0,1.0,0.0,0.0,28,esci,bge_base,catalog_wide,full,10076,1000
75831,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
75925,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
76144,1.0,1.0,1.0,0.0,0.0,12,esci,bge_base,catalog_wide,full,10076,1000
76820,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
76904,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
76950,1.0,1.0,1.0,0.0,0.0,22,esci,bge_base,catalog_wide,full,10076,1000
76969,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
77343,1.0,1.0,1.0,0.0,0.0,12,esci,bge_base,catalog_wide,full,10076,1000
78347,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
79143,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
79505,1.0,1.0,1.0,0.0,0.0,14,esci,bge_base,catalog_wide,full,10076,1000
80305,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
80453,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
80880,1.0,1.0,1.0,0.0,0.0,12,esci,bge_base,catalog_wide,full,10076,1000
81029,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
81301,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
81478,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
81547,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
82738,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
82799,1.0,1.0,1.0,0.0,0.0,14,esci,bge_base,catalog_wide,full,10076,1000
82836,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
82977,1.0,1.0,1.0,0.0,0.0,35,esci,bge_base,catalog_wide,full,10076,1000
83182,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
83573,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
83860,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
84011,1.0,1.0,1.0,0.0,0.0,14,esci,bge_base,catalog_wide,full,10076,1000
84333,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,7,esci,bge_base,catalog_wide,full,10076,1000
84543,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
84692,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
84752,1.0,1.0,1.0,0.0,0.0,11,esci,bge_base,catalog_wide,full,10076,1000
84990,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
85202,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
85743,1.0,1.0,1.0,0.0,0.0,9,esci,bge_base,catalog_wide,full,10076,1000
85956,1.0,1.0,1.0,0.0,0.0,9,esci,bge_base,catalog_wide,full,10076,1000
87048,1.0,1.0,1.0,0.0,0.0,12,esci,bge_base,catalog_wide,full,10076,1000
87098,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
87123,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
87931,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
88180,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
88972,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
89016,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
89094,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
89443,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,7,esci,bge_base,catalog_wide,full,10076,1000
90070,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
90523,0.9333333333333333,0.8761904761904762,0.8666666666666667,0.06666666666666667,0.06666666666666667,15,esci,bge_base,catalog_wide,full,10076,1000
90653,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
90835,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
90983,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
91113,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
91245,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
91267,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
91452,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
91498,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
91539,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
91847,1.0,1.0,1.0,0.0,0.0,14,esci,bge_base,catalog_wide,full,10076,1000
92217,1.0,1.0,1.0,0.0,0.0,33,esci,bge_base,catalog_wide,full,10076,1000
92320,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
92627,1.0,1.0,1.0,0.0,0.0,16,esci,bge_base,catalog_wide,full,10076,1000
92663,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
92720,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
92810,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
92928,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
93169,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
93559,1.0,1.0,1.0,0.0,0.0,21,esci,bge_base,catalog_wide,full,10076,1000
93654,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
93758,1.0,1.0,1.0,0.0,0.0,9,esci,bge_base,catalog_wide,full,10076,1000
94456,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
94846,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
94878,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
94932,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
95116,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
95136,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
95453,1.0,1.0,1.0,0.0,0.0,11,esci,bge_base,catalog_wide,full,10076,1000
95494,1.0,1.0,1.0,0.0,0.0,18,esci,bge_base,catalog_wide,full,10076,1000
95886,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
95917,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
96045,1.0,1.0,1.0,0.0,0.0,11,esci,bge_base,catalog_wide,full,10076,1000
96401,0.0,0.0,0.0,0.0,1.0,1,esci,bge_base,catalog_wide,full,10076,1000
96535,1.0,1.0,1.0,0.0,0.0,28,esci,bge_base,catalog_wide,full,10076,1000
96819,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
98201,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
98425,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
98526,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
99391,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
99846,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
100084,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
100330,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
100469,1.0,0.9841269841269842,0.8888888888888888,0.1111111111111111,0.0,9,esci,bge_base,catalog_wide,full,10076,1000
100474,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
100637,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
100807,1.0,1.0,1.0,0.0,0.0,27,esci,bge_base,catalog_wide,full,10076,1000
101683,1.0,1.0,1.0,0.0,0.0,14,esci,bge_base,catalog_wide,full,10076,1000
101841,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
102215,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
102308,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
102732,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,9,esci,bge_base,catalog_wide,full,10076,1000
102895,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
102991,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
103099,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
103248,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
103500,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
103612,1.0,1.0,1.0,0.0,0.0,15,esci,bge_base,catalog_wide,full,10076,1000
103705,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
104116,1.0,0.9955357142857143,0.96875,0.03125,0.0,32,esci,bge_base,catalog_wide,full,10076,1000
104212,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
104375,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
104485,0.5,0.45535714285714285,0.375,0.125,0.5,16,esci,bge_base,catalog_wide,full,10076,1000
104556,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
104929,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
105336,1.0,1.0,1.0,0.0,0.0,12,esci,bge_base,catalog_wide,full,10076,1000
105354,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
106080,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
106387,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
106839,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
107789,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
107880,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
107900,1.0,1.0,1.0,0.0,0.0,13,esci,bge_base,catalog_wide,full,10076,1000
108093,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
108571,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
108769,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
108964,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
109159,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
109658,1.0,1.0,1.0,0.0,0.0,9,esci,bge_base,catalog_wide,full,10076,1000
110355,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,full,10076,1000
110443,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
110695,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
110785,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,full,10076,1000
110848,1.0,1.0,1.0,0.0,0.0,22,esci,bge_base,catalog_wide,full,10076,1000
110909,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
111397,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
111447,1.0,1.0,1.0,0.0,0.0,14,esci,bge_base,catalog_wide,full,10076,1000
111629,1.0,1.0,1.0,0.0,0.0,14,esci,bge_base,catalog_wide,full,10076,1000
111828,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
111876,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
111913,1.0,1.0,1.0,0.0,0.0,11,esci,bge_base,catalog_wide,full,10076,1000
111950,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.07692307692307693,13,esci,bge_base,catalog_wide,full,10076,1000
112070,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
112116,1.0,1.0,1.0,0.0,0.0,12,esci,bge_base,catalog_wide,full,10076,1000
112141,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,full,10076,1000
112578,0.25,0.25,0.25,0.0,0.75,12,esci,bge_base,catalog_wide,full,10076,1000
112716,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,full,10076,1000
113321,1.0,1.0,1.0,0.0,0.0,32,esci,bge_base,catalog_wide,full,10076,1000
113679,1.0,1.0,1.0,0.0,0.0,33,esci,bge_base,catalog_wide,full,10076,1000
114588,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,full,10076,1000
114599,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,full,10076,1000
114650,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
114793,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,full,10076,1000
114905,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,full,10076,1000
114954,1.0,1.0,1.0,0.0,0.0,9,esci,bge_base,catalog_wide,full,10076,1000
115094,1.0,1.0,1.0,0.0,0.0,26,esci,bge_base,catalog_wide,full,10076,1000
115539,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,full,10076,1000
165,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,6,esci,bge_base,catalog_wide,fully_fitting,10076,20
433,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,7,esci,bge_base,catalog_wide,fully_fitting,10076,20
500,0.7727272727272727,0.7272727272727273,0.6818181818181818,0.13636363636363635,0.18181818181818182,22,esci,bge_base,catalog_wide,fully_fitting,10076,20
541,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,7,esci,bge_base,catalog_wide,fully_fitting,10076,20
598,0.0,0.0,0.0,0.0,1.0,13,esci,bge_base,catalog_wide,fully_fitting,10076,20
600,0.5,0.5,0.5,0.0,0.5,10,esci,bge_base,catalog_wide,fully_fitting,10076,20
602,0.0,0.0,0.0,0.0,1.0,3,esci,bge_base,catalog_wide,fully_fitting,10076,20
622,0.5,0.5357142857142858,0.5,0.05,0.45,20,esci,bge_base,catalog_wide,fully_fitting,10076,20
637,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.09090909090909091,11,esci,bge_base,catalog_wide,fully_fitting,10076,20
861,0.14285714285714285,0.19387755102040818,0.14285714285714285,0.07142857142857142,0.7857142857142857,14,esci,bge_base,catalog_wide,fully_fitting,10076,20
933,0.75,0.75,0.75,0.0,0.25,4,esci,bge_base,catalog_wide,fully_fitting,10076,20
978,1.0,1.0,1.0,0.0,0.0,9,esci,bge_base,catalog_wide,fully_fitting,10076,20
1210,0.0,0.0,0.0,0.0,1.0,2,esci,bge_base,catalog_wide,fully_fitting,10076,20
1293,0.25,0.3035714285714286,0.25,0.125,0.625,8,esci,bge_base,catalog_wide,fully_fitting,10076,20
1458,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,14,esci,bge_base,catalog_wide,fully_fitting,10076,20
1476,0.5,0.6785714285714286,0.5,0.25,0.25,4,esci,bge_base,catalog_wide,fully_fitting,10076,20
1530,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.0,0.46153846153846156,13,esci,bge_base,catalog_wide,fully_fitting,10076,20
1659,0.0,0.0,0.0,0.0,1.0,2,esci,bge_base,catalog_wide,fully_fitting,10076,20
1816,0.75,0.6428571428571428,0.5,0.25,0.25,4,esci,bge_base,catalog_wide,fully_fitting,10076,20
2286,0.25,0.25,0.25,0.0,0.75,12,esci,bge_base,catalog_wide,fully_fitting,10076,20
2390,1.0,0.8571428571428572,0.5,0.5,0.0,2,esci,bge_base,catalog_wide,fully_fitting,10076,20
2692,0.8,0.8,0.8,0.0,0.2,5,esci,bge_base,catalog_wide,fully_fitting,10076,20
2855,0.8571428571428571,0.8367346938775511,0.7142857142857143,0.14285714285714285,0.14285714285714285,7,esci,bge_base,catalog_wide,fully_fitting,10076,20
3012,0.4,0.45714285714285713,0.4,0.2,0.4,5,esci,bge_base,catalog_wide,fully_fitting,10076,20
3492,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,fully_fitting,10076,20
3494,1.0,1.0,1.0,0.0,0.0,8,esci,bge_base,catalog_wide,fully_fitting,10076,20
3986,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,fully_fitting,10076,20
4299,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,fully_fitting,10076,20
4321,0.0,0.0,0.0,0.0,1.0,5,esci,bge_base,catalog_wide,fully_fitting,10076,20
4860,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,fully_fitting,10076,20
4956,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.16666666666666666,0.16666666666666666,6,esci,bge_base,catalog_wide,fully_fitting,10076,20
5079,0.3,0.3,0.3,0.0,0.7,10,esci,bge_base,catalog_wide,fully_fitting,10076,20
5094,0.9090909090909091,0.9090909090909091,0.6363636363636364,0.36363636363636365,0.0,11,esci,bge_base,catalog_wide,fully_fitting,10076,20
5419,1.0,1.0,1.0,0.0,0.0,4,esci,bge_base,catalog_wide,fully_fitting,10076,20
5787,0.5,0.5,0.5,0.0,0.5,2,esci,bge_base,catalog_wide,fully_fitting,10076,20
5921,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,fully_fitting,10076,20
6138,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,fully_fitting,10076,20
6685,0.625,0.6071428571428572,0.5,0.125,0.375,8,esci,bge_base,catalog_wide,fully_fitting,10076,20
7034,0.0,0.0,0.0,0.0,1.0,1,esci,bge_base,catalog_wide,fully_fitting,10076,20
7126,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,fully_fitting,10076,20
7303,1.0,1.0,1.0,0.0,0.0,12,esci,bge_base,catalog_wide,fully_fitting,10076,20
7340,1.0,1.0,1.0,0.0,0.0,2,esci,bge_base,catalog_wide,fully_fitting,10076,20
7545,0.8888888888888888,0.9523809523809523,0.8888888888888888,0.1111111111111111,0.0,9,esci,bge_base,catalog_wide,fully_fitting,10076,20
7581,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,fully_fitting,10076,20
8063,0.6666666666666666,0.6547619047619048,0.5833333333333334,0.16666666666666666,0.25,12,esci,bge_base,catalog_wide,fully_fitting,10076,20
8519,1.0,1.0,1.0,0.0,0.0,6,esci,bge_base,catalog_wide,fully_fitting,10076,20
8605,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,6,esci,bge_base,catalog_wide,fully_fitting,10076,20
8740,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,fully_fitting,10076,20
9096,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,fully_fitting,10076,20
9695,1.0,1.0,1.0,0.0,0.0,7,esci,bge_base,catalog_wide,fully_fitting,10076,20
9776,0.875,0.875,0.875,0.0,0.125,8,esci,bge_base,catalog_wide,fully_fitting,10076,20
9967,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3,esci,bge_base,catalog_wide,fully_fitting,10076,20
10312,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.8181818181818182,11,esci,bge_base,catalog_wide,fully_fitting,10076,20
10370,1.0,1.0,1.0,0.0,0.0,10,esci,bge_base,catalog_wide,fully_fitting,10076,20
11509,0.2,0.2,0.2,0.0,0.8,5,esci,bge_base,catalog_wide,fully_fitting,10076,20
11621,1.0,1.0,1.0,0.0,0.0,1,esci,bge_base,catalog_wide,fully_fitting,10076,20
11875,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,fully_fitting,10076,20
11925,0.2916666666666667,0.30952380952380953,0.25,0.16666666666666666,0.5833333333333334,24,esci,bge_base,catalog_wide,fully_fitting,10076,20
12176,0.15,0.14285714285714285,0.1,0.05,0.85,20,esci,bge_base,catalog_wide,fully_fitting,10076,20
12432,0.1,0.1,0.1,0.0,0.9,10,esci,bge_base,catalog_wide,fully_fitting,10076,20
12557,0.6,0.6,0.6,0.0,0.4,5,esci,bge_base,catalog_wide,fully_fitting,10076,20
12664,1.0,1.0,1.0,0.0,0.0,5,esci,bge_base,catalog_wide,fully_fitting,10076,20
12809,1.0,1.0,1.0,0.0,0.0,3,esci,bge_base,catalog_wide,fully_fitting,10076,20
13089,0.4444444444444444,0.4444444444444444,0.4074074074074074,0.07407407407407407,0.5185185185185185,27,esci,bge_base,catalog_wide,fully_fitting,10076,20
13169,0.8,0.8,0.8,0.0,0.2,10,esci,bge_base,catalog_wide,fully_fitting,10076,20
13471,0.5789473684210527,0.5864661654135338,0.5789473684210527,0.05263157894736842,0.3684210526315789,19,esci,bge_base,catalog_wide,fully_fitting,10076,20
13639,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,9,esci,bge_base,catalog_wide,fully_fitting,10076,20
13785,0.75,0.7678571428571428,0.625,0.25,0.125,8,esci,bge_base,catalog_wide,fully_fitting,10076,20
13954,0.75,0.75,0.75,0.0,0.25,4,esci,bge_base,catalog_wide,fully_fitting,10076,20
14346,0.5,0.5,0.5,0.0,0.5,10,esci,bge_base,catalog_wide,fully_fitting,10076,20
