Method,Seed,field_key,occurrences,weight_sum,mean_weight
C3,44,spraytype,56,1.134341098368168,0.0202560910422887
C3,44,spread,10,0.4754335209727287,0.0475433520972728
C3,44,spreaderbarincluded,1,0.0192600861191749,0.0192600861191749
C3,44,spreaderincluded,50,0.7265308732166886,0.0145306174643337
C3,44,springloaded,3,0.10422258451581,0.03474086150527
C3,44,sprucespecies,3,0.0493522807955741,0.0164507602651913
C3,44,squarefeetincluded,892,12.009088933002204,0.01346310418498
C3,44,squarefeetofgrowingarea,48,1.0126280272379518,0.0210964172341239
C3,44,squarefeetpercarton,920,11.070027053821832,0.0120326381019802
C3,44,squarefeetperpiece,1,0.0488523840904235,0.0488523840904235
C3,44,squarefootage,10,0.1557618984952569,0.0155761898495256
C3,44,squarefootageperunit,31,1.0948009341955185,0.0353161591675973
C3,44,squirrelproof,8,0.2174209263175726,0.0271776157896965
C3,44,stabilizerfeet,1,0.0194479003548622,0.0194479003548622
C3,44,stackable,3399,65.0655384757556,0.0191425532438233
C3,44,stackablebarstools,9,0.1563930558040738,0.0173770062004526
C3,44,stackablespacesaving,13,0.3658534288406372,0.0281425714492797
C3,44,stacking,457,7.188863606192172,0.0157305549369631
C3,44,stackingkitincluded,44,0.6817130530253053,0.0154934784778478
C3,44,stackinglevel,2,0.0376509148627519,0.0188254574313759
C3,44,staffpicks,1,0.014106448739767,0.014106448739767
C3,44,staffpicksenumeration,6,0.1233084565028548,0.0205514094171424
C3,44,stainable,53,1.5091801453381777,0.0284750970818524
C3,44,stainedglass,2,0.0566354356706142,0.0283177178353071
C3,44,stainingtechnique,1,0.0542622432112693,0.0542622432112693
C3,44,stainless,8,0.1922060241922736,0.0240257530240342
C3,44,stainlesssteelcomposition,19,1.1358432862907648,0.0597812255942507
C3,44,stainlesssteelgauge,61,2.0363999474793677,0.033383605696383
C3,44,stainlesssteelgrade,1,0.0193578545004129,0.0193578545004129
C3,44,stainresistant,5174,165.7429478878621,0.032033812889034
C3,44,stairplacement,54,1.8218172416090963,0.0337373563260943
C3,44,stairs,18,0.4406210631132126,0.024478947950734
C3,44,stairsafetyswingstopper,16,0.3125326624140143,0.0195332914008758
C3,44,stairsheight-toptobottom,1,0.0205768328160047,0.0205768328160047
C3,44,stairsincluded,20,0.3709144107997417,0.018545720539987
C3,44,stairsmaterial,5,0.1397497914731502,0.02794995829463
C3,44,stairtoolincluded,1,0.0160007905215024,0.0160007905215024
C3,44,stake,28,0.3485679775476455,0.0124488563409873
C3,44,stakeheight,5,0.0577156050130724,0.0115431210026144
C3,44,stakeincluded,19,0.2045900430530309,0.0107678970027911
C3,44,stakesincluded,9,0.2289274428039789,0.0254363825337754
C3,44,stand,9,0.1798540996387601,0.0199837888487511
C3,44,stand-alone,15,0.4736535884439945,0.0315769058962663
C3,44,standalonebathroomcabinetorshelvingincluded,89,1.2195071978494525,0.0137023280657241
C3,44,standard3diameterpostfitting,5,0.0737039931118488,0.0147407986223697
C3,44,standardandplatform,1,0.0117274252697825,0.0117274252697825
C3,44,standarddoorpreparation,67,1.479344137944281,0.0220797632528997
C3,44,standardhangercapacity,81,2.720295375213027,0.0335838935211484
C3,44,standardloafcapacity,22,0.796967463567853,0.0362257937985387
C3,44,standcolor,1,0.0266091488301754,0.0266091488301754
C3,44,standconstructionmaterial,1,0.0135922934859991,0.0135922934859991
C3,44,standconstructionmaterialdetails,1,0.0137539189308881,0.0137539189308881
C3,44,standfinish,29,0.5277239866554737,0.0181973788501887
C3,44,standheight,22,0.4007299924269318,0.0182149996557696
C3,44,standheight-toptobottom,6,0.0881240665912628,0.0146873444318771
C3,44,standincluded,76,0.8762691202573478,0.0115298568454914
C3,44,standingdeskconverter,812,7.885630725417286,0.0097113678884449
C3,44,standmaterial,51,0.5762503831647336,0.0112990271208771
C3,44,standmaterialdetails,2,0.0952383764088153,0.0476191882044076
C3,44,standmixerfeatures,2,0.0209272047504782,0.0104636023752391
C3,44,standormountinghardwareincluded,5,0.1654412131756544,0.0330882426351308
C3,44,standorrackincluded,68,1.8072432931512596,0.0265771072522244
C3,44,standtype,64,1.5290151070803404,0.0238908610481303
C3,44,standweight,1,0.0323455445468425,0.0323455445468425
C3,44,starterkit,1,0.0233514718711376,0.0233514718711376
C3,44,stay-litbulbs,63,1.1105276001617312,0.0176274222247893
C3,44,steakknifeincluded,18,0.2410198077559471,0.0133899893197748
C3,44,steakknives,4,0.0527634024620056,0.0131908506155014
C3,44,steakknivesincluded,4,0.0494820028543472,0.0123705007135868
C3,44,steamdryer,35,1.150439682416618,0.0328697052119033
C3,44,steamdrytechnology,6,0.0745417112484574,0.0124236185414095
C3,44,steamerbasketinsertincluded,5,0.0643600113689899,0.0128720022737979
C3,44,steamermoppadsincluded,2,0.0346218766644597,0.0173109383322298
C3,44,steamfunction,54,0.6629016301594675,0.0122759561140642
C3,44,steamhead,1,0.021176278591156,0.021176278591156
C3,44,steamheaddepth-fronttoback,1,0.0181476157158613,0.0181476157158613
C3,44,steamheadheight-toptobottom,1,0.0221331249922513,0.0221331249922513
C3,44,steamheadwidth-sidetoside,1,0.0264952443540096,0.0264952443540096
C3,44,steamwasher,35,0.6123038902878761,0.0174943968653678
C3,44,steeringcontrolcompatible,32,0.4215252343565225,0.0131726635736413
C3,44,steeringcontrolsincluded,1,0.0133796883746981,0.0133796883746981
C3,44,steeringwheelincluded,21,0.3561397586017847,0.0169590361238945
C3,44,stemless,39,0.7167788790538907,0.0183789456167664
C3,44,stemmed,39,0.8198682758957148,0.0210222634845055
C3,44,stemwarecapacity,36,0.7489469945430756,0.0208040831817521
C3,44,stemwareglasscapacity,4,0.0844190446659922,0.021104761166498
C3,44,stemwareholder,12,0.1308574080467224,0.0109047840038935
C3,44,stemwarerack,208,2.278265928849578,0.0109532015810075
C3,44,stemwarerackincluded,190,1.7476023114286363,0.0091979069022559
C3,44,stemwarestorage,218,3.01131273759529,0.0138133611816297
C3,44,stemwarestorageincluded,14,0.1954997694119811,0.0139642692437129
C3,44,stepincluded,23,0.2498057438060641,0.0108611192959158
C3,44,steps,1,0.0107491258531808,0.0107491258531808
C3,44,stepsincluded,2,0.0330079477280378,0.0165039738640189
C3,44,stereoincluded,1,0.0116164786741137,0.0116164786741137
C3,44,stickerpiececount,36,1.1477609537541866,0.031882248715394
C3,44,stiftungwarentestnote,33,0.2678608726710081,0.0081169961415457
C3,44,stitchcountperinch,31,1.0598067082464695,0.0341873131692409
C3,44,stitching,30,0.2893923567607999,0.0096464118920266
C3,44,stitchreinforcedhookholes,81,1.3436613800004125,0.0165884120987705
C3,44,stockpot ( s ) width-sidetoside,2,0.0389020042493939,0.0194510021246969
C3,44,stockpotscapacityqt,2,0.0346722723916173,0.0173361361958086
C3,44,stockpotsheightin,1,0.0127364005893468,0.0127364005893468
C3,44,stockpotsincluded,5,0.0604307353496551,0.012086147069931
C3,44,stockpotsweightlb,1,0.0164122935384511,0.0164122935384511
C3,44,stool,2256,26.133090857882053,0.0115838168696285
C3,44,stooldepth-fronttoback,46,0.5558676654472947,0.0120840796836368
C3,44,stoolheight-toptobottom,48,0.6340520065277815,0.0132094168026621
C3,44,stoolincluded,595,8.03813512949273,0.0135094708058701
C3,44,stoolmaterial,1,0.0185588747262954,0.0185588747262954
C3,44,stools,163,1.518993966281414,0.0093189813882295
C3,44,stoolsincluded,2515,25.437396154971797,0.0101142728250384
C3,44,stoolweight,28,0.3586879381909966,0.0128102835068213
C3,44,stoolwidth-sidetoside,46,0.6642264323309064,0.0144397050506718
C3,44,storage,600,4.75920978654176,0.0079320163109029
C3,44,storageandmobilityoptions,1,0.020352765917778,0.020352765917778
C3,44,storagearea,197,2.7195737906731665,0.0138049430998637
C3,44,storagebag,1,0.0286356583237648,0.0286356583237648
C3,44,storagebagincluded,109,1.430698181502521,0.0131256713899313
C3,44,storagebasketsincluded,6,0.0808315807953476,0.0134719301325579
C3,44,storagebenchincluded,11,0.2450793292373418,0.0222799390215765
C3,44,storagebenchinternalheight-toptobottom,2,0.0346639528870582,0.0173319764435291
C3,44,storagebinstrays,1,0.0127046480774879,0.0127046480774879
C3,44,storageboxincluded,14,0.2573913242667913,0.018385094590485
C3,44,storagecabinet,3,0.0562296984717249,0.0187432328239083
C3,44,storagecabinetincluded,3,0.0716668795794248,0.0238889598598082
C3,44,storagecabinetinteriorheight-toptobottom,1,0.0077458517625927,0.0077458517625927
C3,44,storagecabinetsincluded,133,2.8170221587643027,0.0211806177350699
C3,44,storagecapacity,205,6.212575770914555,0.0303052476629978
C3,44,storagecase,3,0.0502220503985881,0.016740683466196
C3,44,storagecompartment,16,0.2937310868874192,0.0183581929304637
C3,44,storagecompartmentdepth-fronttoback,3,0.0596942100673913,0.0198980700224638
C3,44,storagecompartmentheight-toptobottom,3,0.0531509323045611,0.0177169774348537
C3,44,storagecompartmentwidth-sidetoside,3,0.0693401768803596,0.0231133922934532
C3,44,storagedepth-fronttoback,180,2.674721136223525,0.0148595618679084
C3,44,storagefeatures,9,0.4729131124913692,0.0525459013879299
C3,44,storageheight,8,0.0828446503728628,0.0103555812966078
C3,44,storageincluded,5428,68.11284901993349,0.0125484246536354
C3,44,storagejarorcontainerincluded,182,5.421018833294511,0.0297858177653544
C3,44,storagelocation,472,5.098328425083309,0.0108015432734815
C3,44,storagematerial,1,0.0195933897048234,0.0195933897048234
C3,44,storagemechanism,55,1.2580872355028987,0.0228743133727799
C3,44,storageset,2,0.0916107520461082,0.0458053760230541
C3,44,storageshelfincluded,40,0.6925518792122602,0.0173137969803065
C3,44,storagespace,469,3.4665116891264915,0.0073912829192462
C3,44,storagespacedepth-fronttoback,3,0.0336861805990338,0.0112287268663446
C3,44,storagespaceheight-toptobottom,181,2.8700158172287047,0.0158564409791641
C3,44,storagespaceincluded,1976,21.791227090754543,0.011027948932568
C3,44,storagespacewidth-sidetoside,4,0.0531693315133452,0.0132923328783363
C3,44,storagestand,13,0.2690145941451192,0.0206934303188553
C3,44,storagestanddepth-fronttoback,5,0.0901922900229692,0.0180384580045938
C3,44,storagestandheight-toptobottom,5,0.0850111478939652,0.017002229578793
C3,44,storagestandincluded,13,0.2219960018992424,0.0170766155307109
C3,44,storagestandlength-endtoend,4,0.0704919174313545,0.0176229793578386
C3,44,storagetopstyle,1,0.0686980932950973,0.0686980932950973
C3,44,storagetype,223,8.106552861630917,0.036352254984892
C3,44,storageundertabletop,49,0.5733088832348585,0.0117001812905073
C3,44,storagewidth-sidetoside,185,2.781865635421127,0.0150371115428169
C3,44,stovesafe,1,0.0248356331139802,0.0248356331139802
C3,44,stovetopcompatible,3,0.0812726132571697,0.0270908710857232
C3,44,stovetopsafe,98,2.8894378608092666,0.0294840598041761
C3,44,stovetypecompatibility,275,7.391274548135698,0.0268773619932207
C3,44,straightedge,4,0.0557297393679618,0.0139324348419904
C3,44,strainerincluded,2,0.0941303446888923,0.0470651723444461
C3,44,strainerinsertincluded,8,0.2269450910389423,0.0283681363798677
C3,44,strainerinsertmaterial,2,0.0918754339218139,0.0459377169609069
C3,44,strapincluded,13,0.3052711188793182,0.0234823937599475
C3,44,strawincluded,15,0.2464235126972198,0.0164282341798146
C3,44,stretchablefabric,15,0.3358604051172733,0.0223906936744848
C3,44,stretchskirt,81,1.1120982356369495,0.0137296078473697
C3,44,strike,10,0.2673472743481397,0.0267347274348139
C3,44,strikeincluded,107,2.225156265310943,0.0207958529468312
C3,44,strikestyle,72,1.6256217462942004,0.0225780798096416
C3,44,structure,14,0.442987035959959,0.031641931139997
C3,44,structuresbuildings,373,8.293309611268342,0.0222340740248481
C3,44,strutsincluded,7,0.0805187937803566,0.0115026848257652
C3,44,style,19221,617.1715774959885,0.0321092335204197
C3,44,subcatproducttype,15,0.2495978949591517,0.0166398596639434
C3,44,subject,2848,65.05443839449435,0.0228421483126735
C3,44,subjecttheme,2,0.0546164996922016,0.0273082498461008
C3,44,submersible,870,12.77525766286999,0.0146842042101953
C3,44,submersiblepump,70,1.634936723858118,0.0233562389122588
C3,44,subway,512,6.505661653820425,0.012706370417618
C3,44,suctioncups,2,0.0396036459133029,0.0198018229566514
C3,44,suctiongriporrubberfeetincluded,5,0.2922930009663105,0.0584586001932621
C3,44,sugarbowl,3,0.1117000989615917,0.0372333663205305
C3,44,sugarbowldepth-fronttoback,2,0.0746864676475524,0.0373432338237762
C3,44,sugarbowlheight,1,0.0490117631852626,0.0490117631852626
C3,44,sugarbowlheight-toptobottom,1,0.0463642440736293,0.0463642440736293
C3,44,sugarbowlwidth-sidetoside,2,0.0923756249248981,0.046187812462449
C3,44,sugarspoonincluded,18,0.3043808192014694,0.0169100455111927
C3,44,suggestedagegroup,3,0.0560177825391292,0.0186725941797097
C3,44,suggestedcompatibleflooring,207,3.4082476003095508,0.0164649642527031
C3,44,suggestedgradelevel,19,0.2830736627802253,0.0148986138305381
C3,44,suggestednumberofpeople,6,0.1009957669302821,0.0168326278217136
C3,44,suggestednumberofpeopleforassemblyinstall,8469,77.05044144601561,0.0090979385341853
C3,44,suggesteduse,9,0.2094450071454048,0.0232716674606005
C3,44,suitableastable,10,0.1819983031600713,0.0181998303160071
C3,44,suitablefor,2,0.32511867582798,0.16255933791399
C3,44,suitableforbathroomvanityarea,121,1.771337104961276,0.0146391496277791
C3,44,suitableforcarcleaning,2,0.0460937693715095,0.0230468846857547
C3,44,suitableforfoodstorage,3,0.0515530752018094,0.0171843584006031
C3,44,suitableforfreezingweather,192,1.9452425655908885,0.0101314716957858
C3,44,suitableforhighuse,401,4.75951311038807,0.0118691100009677
C3,44,suitableforindooruse,5,0.0917430128902196,0.0183486025780439
C3,44,suitablefornon-hangingfilestorage,10,0.1187143567949533,0.0118714356794953
C3,44,suitableforoutdooruse,37,0.5372273600660264,0.0145196583801628
C3,44,suitableforpetcontainment,4,0.0849614441394805,0.0212403610348701
C3,44,suitableforsofabed,219,2.034567961003632,0.009290264662117
C3,44,suitablewaterpressure,1,0.0196645408868789,0.0196645408868789
C3,44,suitcoathangercapacity,81,2.7928324546664958,0.034479413020574
C3,44,supplierfree-textkeywords,276,3.315342632122338,0.0120121109859505
C3,44,supplierintendedandapproveduse,42605,492.7145420865854,0.0115647117025369
C3,44,supplyelbowwalloutlet,3,0.0651545636355876,0.0217181878785292
C3,44,supplylength-endtoend,2,0.0700891502201557,0.0350445751100778
C3,44,supplylineflexibility,106,2.216139128431678,0.0209069729097328
C3,44,supplylines,29,0.4293439090251922,0.014804962380179
C3,44,supplylinesincluded,414,7.514755516313016,0.0181515833727367
C3,44,supportedoptionalicemaker,6,0.0644778637215495,0.0107463106202582
C3,44,supportlegsincluded,31,0.6308495858684182,0.0203499866409167
C3,44,surfacefinish,31,0.8729327637702227,0.0281591214119426
C3,44,surfacematerial,81,2.54943760111928,0.0314745382854232
C3,44,surfacemountincluded,23,0.530723325908184,0.0230749272133993
C3,44,surfacepadincluded,1,0.0164410825818777,0.0164410825818777
C3,44,surfaceshape,371,6.347875788807869,0.0171101773283231
C3,44,surfacetexture,78,1.864193465560675,0.0238999162251368
C3,44,surfacetype,46,0.9922596840187908,0.0215708626960606
C3,44,surfacetypecompatibility,20,0.739019613713026,0.0369509806856513
C3,44,surgesuppression,4,0.0819629011675715,0.0204907252918928
C3,44,suspensionkitincluded,1,0.0522362925112247,0.0522362925112247
C3,44,suspensiontype,4,0.137345602735877,0.0343364006839692
C3,44,sustainablyharvestedwood,1,0.061624489724636,0.061624489724636
C3,44,sustainablysourcedwoodcertificationsorreclaimedwood,2,0.0321995690464973,0.0160997845232486
C3,44,swaglight,424,4.978506482671946,0.0117417605723394
C3,44,swagshape,2,0.087007388472557,0.0435036942362785
C3,44,swatchavailable,3,0.0957945678383112,0.0319315226127704
C3,44,sweatresistant,11,0.225544573739171,0.0205040521581064
C3,44,swingarm,321,3.157081787474453,0.0098351457553721
C3,44,swingarmincluded,339,6.689825472421944,0.0197339984437225
C3,44,swingbeamheight-toptoground,4,0.0688756890594959,0.0172189222648739
C3,44,swingbeamlength-endtoend,4,0.0668365890160203,0.016709147254005
C3,44,swingchainropelength-endtoend,1,0.0134926149621605,0.0134926149621605
C3,44,swingcolor,18,0.9698548968881368,0.0538808276048964
C3,44,swingdepth-fronttoback,1,0.0358514562249183,0.0358514562249183
C3,44,swingfinish,1,0.0164671707898378,0.0164671707898378
C3,44,swingincluded,31,0.615396935492754,0.0198515140481533
C3,44,swingseat,13,0.2391749275848269,0.0183980713526789
C3,44,swingseattype,5,0.131504563614726,0.0263009127229452
C3,44,swingsettoy,2,0.1068880222737789,0.0534440111368894
C3,44,swingsincluded,4,0.0433372044935822,0.0108343011233955
C3,44,swingstandset,1,0.0163637064397335,0.0163637064397335
C3,44,swingsuspensiontype,2,0.0301082096993923,0.0150541048496961
C3,44,swingwidth-sidetoside,2,0.0512439999729394,0.0256219999864697
C3,44,switchincluded,710,13.626539493910968,0.0191923091463534
C3,44,switchlocation,259,4.76961590629071,0.0184155054296938
C3,44,switchplateincluded,26,0.3857474187389016,0.0148364391822654
C3,44,switchtype,511,12.17761198244989,0.0238309432141876
C3,44,swivel,4246,98.41363572934642,0.0231779641378583
C3,44,swivelbase,37,0.5966262174770236,0.0161250329047844
C3,44,swivelmount,413,4.653758148197085,0.0112681795355861
C3,44,swivelrange,185,3.8911937195807695,0.0210334795653014
C3,44,swivelseat,126,1.8504552263766527,0.0146861525902908
C3,44,swivelspout,507,7.3590057939291,0.0145148043272763
C3,44,systemcompatibility,9,0.2047553453594446,0.0227505939288271
C3,44,taacompliant,6453,95.11591470148414,0.0147397977222197
C3,44,table,1092,18.15473389485851,0.0166252141894308
C3,44,tableattached,5,0.0888955276459455,0.0177791055291891
C3,44,tablebasecolor,223,4.397791808471084,0.0197210394998703
C3,44,tablebaseheight-toptobottom,1,0.0245783310383558,0.0245783310383558
C3,44,tablebaseincluded,3,0.0882162246853113,0.0294054082284371
C3,44,tablebasematerial,240,5.974140259437263,0.0248922510809885
C3,44,tablebasematerialdetails,3,0.0587203241884708,0.0195734413961569
C3,44,tablebasetype,858,24.50238497648388,0.0285575582476502
C3,44,tablecloth,6,0.1432961896061897,0.0238826982676982
C3,44,tablecolor,644,11.801683985628188,0.0183255962509754
C3,44,tableconversiontype,5,0.1198668368160724,0.0239733673632144
C3,44,tabledepth-fronttoback,432,4.1004528710618615,0.0094917890533839
C3,44,tabledesign,3,0.0563887041062116,0.0187962347020705
C3,44,tablefeatures,137,2.6524325907230377,0.0193608218300951
C3,44,tableheight,1,0.028308467939496,0.028308467939496
C3,44,tableheight-toptobottom,438,5.124900608789176,0.0117006863214364
C3,44,tableincluded,867,13.87368437787518,0.0160019427657153
C3,44,tableleafincluded,217,2.7182182110846043,0.0125263512031548
C3,44,tableleafstorage,138,1.9294037837535143,0.0139811868387935
C3,44,tablelegheight-toptobottom,79,1.1917621018365026,0.0150855962257785
C3,44,tablelength-endtoend,438,4.588773399125785,0.0104766515961775
C3,44,tablematerial,666,8.902984732296318,0.0133678449433878
C3,44,tablematerialdetails,201,2.4236557320691645,0.012057988716762
C3,44,tablemechanism,565,11.916923535987737,0.0210919000636951
C3,44,tablemetaltype,71,1.7158796144649386,0.0241673185135906
C3,44,tablepadincluded,437,8.023069025017321,0.0183594256865384
C3,44,tableplasticmaterialdetails,14,0.1292169508524239,0.0092297822037445
C3,44,tableshape,1136,38.79483368713409,0.0341503817668433
C3,44,tablesincluded,639,14.241943147964776,0.0222878609514315
C3,44,tablespoonincluded,18,0.308604241348803,0.0171446800749335
C3,44,tablespoonlength-endtoend,2,0.0372036956250667,0.0186018478125333
C3,44,tabletarm,40,0.4047047421336174,0.0101176185533404
C3,44,tabletennis,4,0.0599530236795544,0.0149882559198886
C3,44,tabletennisballsincluded,2,0.0201743971556425,0.0100871985778212
C3,44,tabletennisnetincluded,1,0.0147015023976564,0.0147015023976564
C3,44,tabletennispaddleincluded,2,0.0217818254604935,0.0108909127302467
C3,44,tabletop,27,0.4827680112794041,0.017880296714052
C3,44,tabletopcolor,952,16.907236890867352,0.0177597026164573
C3,44,tabletopdepth-fronttoback,26,0.4366713110357523,0.016795050424452
C3,44,tabletopfinish,1,0.0347897857427597,0.0347897857427597
C3,44,tabletopheight-floortotop,3,0.0461640022695064,0.0153880007565021
C3,44,tabletopincluded,3,0.0758690759539604,0.0252896919846534
C3,44,tabletoplength-endtoend,21,0.3518556831404567,0.0167550325304979
C3,44,tabletopmaterial,1061,23.31114769540727,0.0219709214848324
C3,44,tabletopmaterialdetails,225,3.449559637811035,0.015331376168049
C3,44,tabletopmaterialwoodspecies,3,0.078227574005723,0.0260758580019076
C3,44,tabletopplasticdetails,4,0.052129668649286,0.0130324171623215
C3,44,tabletopshape,3,0.1334525644779205,0.0444841881593068
C3,44,tabletopstorage,7,0.1147189317271113,0.0163884188181587
C3,44,tabletopthickness,921,15.063797597773371,0.0163559148727181
C3,44,tabletopthickness-toptobottom,8,0.1901047695428133,0.0237630961928516
C3,44,tabletoptiltanglerange,47,0.3890032642520964,0.0082766651968531
C3,44,tabletopweightcapacity,75,1.1795823024585843,0.0157277640327811
C3,44,tabletopwidth-sidetoside,22,0.5557381520047784,0.0252608250911262
C3,44,tabletopwoodspecies,170,3.318317313678562,0.0195195136098738
C3,44,tabletype,458,5.821200533770025,0.012710044833559
C3,44,tableweight,290,4.060018038377166,0.0140000622013005
C3,44,tableweightcapacity,88,2.370369271375239,0.0269360144474458
C3,44,tablewidth-sidetoside,1,0.0249419882893562,0.0249419882893562
C3,44,tablewoodspecies,142,2.044436892028898,0.0143974429016119
C3,44,tagcolor,13,0.2823037160560488,0.0217156704658499
C3,44,tamperincluded,1,0.0188504159450531,0.0188504159450531
C3,44,tamperproof,18,0.2211432638578117,0.0122857368809895
C3,44,tamperresistant,6,0.1042874278500676,0.0173812379750112
C3,44,tangstyle,9,0.4291128143668175,0.047679201596313
C3,44,tankcapacity,1,0.035604890435934,0.035604890435934
C3,44,tankfullindicator,1,0.0305333081632852,0.0305333081632852
C3,44,tankincluded,1,0.0273960065096616,0.0273960065096616
C3,44,tankshape,2,0.0679342374205589,0.0339671187102794
C3,44,tapered,1,0.0611439011991024,0.0611439011991024
C3,44,taperedspout,1,0.0139600345864892,0.0139600345864892
C3,44,tapestrywallhangingweight,2,0.0792677365243434,0.0396338682621717
C3,44,taptailsincluded,16,0.2055162722244858,0.0128447670140303
C3,44,tarnishresistant,265,5.307629776187241,0.0200287916082537
C3,44,tasselsincluded,1,0.0173551831394433,0.0173551831394433
C3,44,tasslefrindgelength-endtoend,2,0.0429353155195713,0.0214676577597856
C3,44,tclpcompliant,148,2.2165536461398005,0.0149767138252689
C3,44,teabagholderincluded,15,0.2550809551030397,0.0170053970068693
C3,44,teacupcapacity,1,0.0248715803027153,0.0248715803027153
C3,44,teacups,24,0.281359480228275,0.0117233116761781
C3,44,teainfuser,10,0.2603536192327738,0.0260353619232773
C3,44,teainfuserincluded,23,0.4640451660379767,0.0201758767842598
C3,44,teakcountryoforigin,19,0.2410652311518788,0.0126876437448357
C3,44,teakfinish,45,0.586758291348815,0.0130390731410847
C3,44,teapotcapacity,4,0.196036234498024,0.049009058624506
C3,44,teapotcapacity1,2,0.0880414061248302,0.0440207030624151
C3,44,teapotset,4,0.1206960324198007,0.0301740081049501
C3,44,teapotsincluded,1,0.0088835638016462,0.0088835638016462
C3,44,tearresistant,399,5.003693977370858,0.0125405864094507
C3,44,teaspoonincluded,18,0.2720052218064666,0.0151114012114703
C3,44,teaspoonlength-endtoend,6,0.1319825146347284,0.0219970857724547
C3,44,technique,1383,34.62632294371724,0.0250371098653053
C3,44,technologies,14,0.3697314765304327,0.0264093911807451
C3,44,telescopeincluded,4,0.0406060321256518,0.0101515080314129
C3,44,telescopichandle,8,0.2216537892818451,0.0277067236602306
C3,44,telescopicrods,1,0.0233793184161186,0.0233793184161186
C3,44,telescopicrodsincluded,1,0.0212027560919523,0.0212027560919523
C3,44,temperaturecontrol,117,2.349362038075924,0.0200800174194523
C3,44,temperaturecontroladapterincluded,1,0.0209806244820356,0.0209806244820356
C3,44,temperaturecontrolleddrawers,48,0.7028298620134592,0.014642288791947
C3,44,temperaturecontroltype,12,0.2429953124374151,0.0202496093697845
C3,44,temperaturefunctionality,6,0.1297855619341135,0.0216309269890189
C3,44,temperaturememory,31,0.4080357206985354,0.0131624426031785
C3,44,temperaturesettingoptions,46,0.5440006954595447,0.0118261020752074
C3,44,temperaturezones,3,0.0640577170997858,0.0213525723665952
C3,44,temperedglass,1,0.010694770142436,0.010694770142436
C3,44,temporary,1,0.0241753030568361,0.0241753030568361
C3,44,temporaryaccess,1,0.0137446261942386,0.0137446261942386
C3,44,tensionarmincluded,9,0.4331588707864284,0.0481287634207142
C3,44,tentincluded,6,0.055693341884762,0.0092822236474603
C3,44,tentopeningheight-toptobottom,1,0.0431970730423927,0.0431970730423927
C3,44,terraintype,17,0.3128409665077925,0.018402409794576
C3,44,tetherincluded,7,0.1813526153564453,0.0259075164794921
C3,44,text,340,9.357176941819487,0.0275211086524102
C3,44,textcapacity,3,0.0720564927905798,0.0240188309301932
C3,44,textileflammabilityregulationssor2016-194,52,1.4752569813281298,0.0283703265640024
C3,44,textilelabellingandadvertisingregulationscrcc1551,2086,35.65914919786155,0.0170945106413526
C3,44,textilenesling,4,0.0665822187438607,0.0166455546859651
C3,44,textualarttranscript,33,0.5847055790945888,0.0177183508816542
C3,44,texture,83,2.050807044841349,0.0247085186125463
C3,44,textureandfinish,45,1.6587059516459703,0.0368601322587993
C3,44,textured,873,10.579345233738422,0.0121183794200898
C3,44,texturedembroidered,6,0.1323411958292126,0.0220568659715354
C3,44,textureembroidery,23,0.5971063496544957,0.0259611456371519
C3,44,thanksgiving,5,0.3394210636615753,0.067884212732315
C3,44,theme,4785,154.58622877532616,0.0323064218966198
C3,44,thermal,24,0.4124726466834545,0.0171863602784772
C3,44,thermalinsulation,564,9.355177166871728,0.0165871935582832
C3,44,thermalmanagement,20,1.0393737200647593,0.0519686860032379
C3,44,thermaloverloadprotection,21,0.179678990971297,0.0085561424272046
C3,44,thermometerincluded,10,0.1479679411277175,0.0147967941127717
C3,44,thermostatincluded,2,0.0298519283533096,0.0149259641766548
C3,44,thickness,167,6.378448588773608,0.038194302926788
C3,44,thicknessofmattressaccommodatedbytrundle,35,0.5647222911939025,0.01613492260554
C3,44,threadcount,214,5.782358925789595,0.0270203688121009
C3,44,threadeddownrod,12,0.4339285995811224,0.0361607166317602
C3,44,threadedpipefittingincluded,8,0.2929149530827999,0.0366143691353499
C3,44,threadedpipefittingsize,21,1.0513974074274302,0.05006654321083
C3,44,threadgender,2,0.0918591991066932,0.0459295995533466
C3,44,threadtype,61,1.5818833895027635,0.0259325145820125
C3,44,three-sided,4,0.0358890360221266,0.0089722590055316
C3,44,three-way,174,2.064969891682267,0.0118676430556452
C3,44,threeholeorgolfcornhole,1,0.0169296786189079,0.0169296786189079
C3,44,threeseater,153,1.4393326225690544,0.0094074027618892
C3,44,throughbody,12,0.1421689139679074,0.0118474094973256
C3,44,throwblanket,609,5.729018465615809,0.0094072552801573
C3,44,throwblanketcolor,4,0.0866998061537742,0.0216749515384435
C3,44,throwblanketcoverletincluded,2,0.0405755117535591,0.0202877558767795
C3,44,throwblanketincluded,603,5.654318677727133,0.0093769795650532
C3,44,throwblanketlength-headtotoe,2,0.0336176371201872,0.0168088185600936
C3,44,throwblanketwidth-sidetoside,2,0.0405439231544733,0.0202719615772366
C3,44,throwdecorativepillowclosure,15,0.1592974327504634,0.0106198288500309
C3,44,throwdecorativepillowcolor,123,1.7277114251628518,0.0140464343509174
C3,44,throwdecorativepillowmaterial,104,1.2633549743331969,0.012147643983973
C3,44,throwdecorativepillowshape,146,2.0169291514903307,0.0138145832293858
