Method,field_key,Occurrences,Mean_weight,Seed_SD
C3,woodmetallegs,856,0.020893032289025934,0.0017355341727214955
C3,woodspecies,3159,0.0186059965081949,0.001404090139266071
C3,woodtop,823,0.020278344589442766,0.0024680426315479846
C3,woodtype,104,0.0209696247743872,0.00635405135278575
C3,wordstext,373,0.029647263518507102,0.004094292162376032
C3,worldcultures,618,0.011146918647724635,0.00036148436025373
C3,woven,128,0.03499504873616386,0.0028413004101249762
C3,wovenmaterial,165,0.018609942499585766,0.00243618424477898
C3,wovenwickerrattan,392,0.012068676205152333,0.0010641069159337936
C3,wqagoldsealcertified,134,0.0166748192587598,0.001999597593577739
C3,wrinkleresistant,502,0.011827341652077,0.00022129187814325354
C3,wroughtiron,1122,0.011640497957828233,0.00037690549632702
C3,wyzenbeekdoublerubcount,181,0.014660488072316166,0.0016541377408682445
C3,year-rounduse,237,0.015236018611964332,0.0019692564950613382
C3,yearrounduseofcushion,279,0.007647364557772967,0.0003059008472503994
C4,<UNK-native>,50501,0.019401535820846697,2.566906250223289e-05
C4,abstractandfractals,608,0.012814116170997399,2.420021901706463e-05
C4,accentpillow,602,0.013471003505272333,2.0402124675596062e-05
C4,accentpillowheight-toptobottom,120,0.011265479907807333,2.0742576052945212e-05
C4,accentpillowwidth-sidetoside,114,0.011282190319684401,1.9865703496063833e-05
C4,accessoriesincluded,120,0.024482293789171435,4.296156209935982e-05
C4,accessorytrayincluded,183,0.0315369530996555,3.45096403230016e-05
C4,accommodatesfireplace,200,0.0127049851433063,1.778030836255583e-05
C4,acousticallytransparent,105,0.027530339750505565,3.2719689600382206e-05
C4,adacompliant,7091,0.016811100157636264,2.1820323774983195e-05
C4,additionalframematerialdetails,605,0.012771013646691831,2.4203360042154607e-05
C4,additionalintendeduseforchild,1368,0.013008777249253133,1.9413429974137487e-05
C4,additionalitem,132,0.012631309571478367,1.7870708855217173e-05
C4,additionalitemsincluded,285,0.016645609662590266,2.6382798274284998e-05
C4,additionalmaterials,541,0.022987250893394498,4.110955305906064e-05
C4,additionalpartsrequired,1435,0.02628623679449017,3.311296630461968e-05
C4,additionalpieces,190,0.029463352388783965,4.337040520174738e-05
C4,additionaltoolsrequired,149,0.017063620329419864,2.9810567909018153e-05
C4,additionaltoolsrequired ( not included ),596,0.014010798435041433,2.2215879804894608e-05
C4,additionaltoolsrequirednotincluded,10161,0.014225070478625966,2.130846924251674e-05
C4,adjustability,115,0.017643471658769668,2.8620604702502685e-05
C4,adjustable,1414,0.019857067954763802,3.069365641360336e-05
C4,adjustablebaseincluded,293,0.014331283241688366,2.6405466329303567e-05
C4,adjustablebed,1311,0.012274779669444102,1.8996763768408923e-05
C4,adjustablechairbackheight,628,0.0100802888118932,1.142842290311311e-05
C4,adjustablecolortemperature,125,0.0158134692907333,2.593395576044136e-05
C4,adjustableextension,417,0.01567397600071103,1.8859493659477483e-05
C4,adjustableexteriorshelves,193,0.014480138680091735,1.899846304188069e-05
C4,adjustableflame,112,0.014647323854400568,2.5944843246825293e-05
C4,adjustableflowrate,198,0.0197231586448697,2.81875172188594e-05
C4,adjustablehanginglength,779,0.016715816591551833,2.8417488344866165e-05
C4,adjustableheadboard,1016,0.0121988752362467,2.0184166577869325e-05
C4,adjustableheadrest,888,0.012659958351365666,1.5652581100719147e-05
C4,adjustableheight,3311,0.018116316368005835,2.4902824156256658e-05
C4,adjustableinteriorshelves,414,0.015131158499653,2.756032725824169e-05
C4,adjustablelevelers,118,0.013294551474184268,1.8993340064989446e-05
C4,adjustablelumbar,993,0.012645711093145532,1.561059210259841e-05
C4,adjustablelumbarsupport,114,0.0091330265021768,9.967937371403476e-06
C4,adjustableseatdepth,365,0.009425008925077668,1.0038033432525357e-05
C4,adjustableseatheight,717,0.010581589202811733,1.320417952912114e-05
C4,adjustableshelves,2139,0.018260671290702066,2.777485068338568e-05
C4,adjustableshelving,434,0.014421601662449433,2.086316146846949e-05
C4,adjustablespraypattern,207,0.0222238271996594,3.212947648357846e-05
C4,adjustabletableheight,174,0.014804559283429468,1.7605641880424563e-05
C4,adjustabletableincluded,224,0.009307244765555533,1.2169341951223208e-05
C4,adjustabletilttension,276,0.009157752108103266,9.844103880901674e-06
C4,adjustablewaterflow,199,0.02180399917771213,3.0204586448429224e-05
C4,adjustablewidth,383,0.020495115964145768,3.147943035283069e-05
C4,adultassemblyrequired,25258,0.018031951487512667,2.310294703459994e-05
C4,advertisements,618,0.012700050575467733,2.1518197434396187e-05
C4,aeratorincluded,244,0.019597783096928532,2.7244077786997606e-05
C4,agegroup,1489,0.020369204231363767,3.053238447865083e-05
C4,alarm,288,0.0254754957859404,3.1653358090842206e-05
C4,allweather,276,0.0281126335036045,3.84325882751239e-05
C4,amperage,272,0.016495926411795,2.720568599717671e-05
C4,anchorkitincluded,110,0.015923901799727535,1.724950049162553e-05
C4,animal,203,0.023495124541345367,3.884504726198003e-05
C4,animals,1043,0.018368652971600067,3.147695035049251e-05
C4,animaltheme,344,0.03625500713142946,5.454680142682428e-05
C4,animaltype,103,0.03561504073682143,6.344042959186989e-05
C4,ansia1171compliant,437,0.016689323769025533,1.935682076977977e-05
C4,ansibifmae3furnituresustainabilitystandard,188,0.013922088890144867,1.901885781937929e-05
C4,ansibifmam71standardtestmethodfordeterminingvocemissions,578,0.0131986561059981,1.770209829653463e-05
C4,ansibifmax511largeoccupantofficeseating,373,0.009899200530351501,1.170954167575693e-05
C4,ansibifmax51officeseating,1422,0.012548726262171869,1.6191890321221212e-05
C4,ansibifmax54loungepublicseating,2238,0.0125848670376826,1.4968071301364498e-05
C4,ansibifmax55deskproducts,655,0.0130535130573877,1.8256179041498816e-05
C4,ansibifmax56panelsystems,477,0.011672807929309699,1.9112940162048777e-05
C4,ansibifmax59storage,140,0.014910159169119698,2.4051552688956634e-05
C4,ansibifmax61educationalseating,382,0.0101962838554348,1.00278453793603e-05
C4,ansisohos65smallofficehomeoffice,954,0.012855089909984733,1.620992088284405e-05
C4,ansiwcmaa1001-2018standard,612,0.020764308391658298,3.1822742562950495e-05
C4,anti-fatigue,362,0.030893874949815003,4.010129100857351e-05
C4,anti-microbial,1120,0.012419492914479899,1.207808926299336e-05
C4,anti-slipbacking,358,0.03064974431586717,4.100876714433537e-05
C4,antimicrobial,775,0.015036359581976133,2.0788976882318298e-05
C4,approvedapplications,1077,0.016510704394484068,2.7925441371805814e-05
C4,apronincluded,125,0.017712509982287832,2.442528146897067e-05
C4,architectlamp,329,0.015290787104770068,1.246932082172547e-05
C4,architecture,589,0.012711481844514034,2.023244240879293e-05
C4,areasofsupport,170,0.020632579794847467,3.148789217486483e-05
C4,armcolor,113,0.014578443468386234,2.3065451481245964e-05
C4,armed,641,0.010276107052878666,1.1553473951500334e-05
C4,armheight-floortoarm,2387,0.013714017440595966,2.080288423667889e-05
C4,armlesschair,379,0.0113499493173527,1.0509428970486488e-05
C4,armlesschaircomponentincluded,380,0.011295903696302767,1.0816076355736678e-05
C4,armmaterial,1175,0.014333167045859302,1.9669597148196197e-05
C4,armmaterialdetails,409,0.013101925517826267,1.8196351363521872e-05
C4,armrest,213,0.015399125794528798,1.800963584428985e-05
C4,armrestadjustmenttype,134,0.0102364659941852,1.2973575401527499e-05
C4,armrestheight-floortoarmrest,110,0.008994665159138266,1.0741396250161275e-05
C4,armrestmaterial,180,0.009250252166142,1.076142159665213e-05
C4,armresttype,447,0.009910955818510233,1.2009268112527486e-05
C4,arms,1292,0.01765411929311503,2.0199511383798857e-05
C4,armsincluded,3355,0.016066987456136602,1.74429109983136e-05
C4,armtype,2326,0.0139805857214196,2.096725542558603e-05
C4,armwidth-sidetoside,114,0.014428301828733633,1.957818514143394e-05
C4,arrangementtype,227,0.03928675034278987,7.914618201834033e-05
C4,artist,431,0.012566877952910067,2.2592811395065648e-05
C4,artproductionmethod,622,0.013211587564231098,2.37291727629568e-05
C4,arttechnique,480,0.012869498838618732,2.3251327918815472e-05
C4,asmea112.18.1csab125.1-2018,404,0.0204268961394875,2.6406274543806564e-05
C4,asmea112181compliant,265,0.0183201503770062,2.2042417856542668e-05
C4,asmea112182compliant,322,0.015428361834815434,1.7637557298134057e-05
C4,asmea112191csab452-2018compliant,167,0.014372471433705401,1.7867280184650678e-05
C4,asmea112192csab451compliant,208,0.014337569954267734,1.8485119586161666e-05
C4,asmea112193compliant,321,0.015682287765657135,1.831628973101011e-05
C4,asse1001certified,315,0.017071285400362166,1.91384540476597e-05
C4,asse1016certified,233,0.018936350599240367,2.0854641948608414e-05
C4,assemblyandinstallationhardwareincluded,144,0.0226426213479566,2.4858872726444472e-05
C4,astmf1427-19compliant-consumersafetyspecificationforbunkbeds,152,0.012525534839369334,1.6607125044921912e-05
C4,astmf1917-12compliant,112,0.012770870021389135,1.632699668125165e-05
C4,astmf2057-14,699,0.0144969864093783,2.2479312680350378e-05
C4,astmf2057-17,873,0.014978861302007901,2.3730693808119112e-05
C4,astmf2057-19,795,0.014283840988120267,2.179104624545526e-05
C4,astmf2613-17compliant,105,0.014180917689014935,1.6043020052228404e-05
C4,astmf2613-19compliant,107,0.014183303468927369,1.536648833308459e-05
C4,astmf3084-20compliant,103,0.0149461800823271,1.5173892399749893e-05
C4,astmf3096-14compliant,857,0.0148185710946133,2.0818598801041574e-05
C4,astrology,619,0.012688204368519201,1.764507305171942e-05
C4,attachmenttype,310,0.03151293196565197,4.761646913109168e-05
C4,availableseparately,158,0.011829330079956934,1.569376921793649e-05
C4,avoidpowertools,6122,0.014223331707278866,1.57269108974291e-05
C4,bachelorschest,311,0.0188449056687318,2.238164072458616e-05
C4,back,819,0.015887024856938534,1.5538956964739757e-05
C4,backangleadjustment,567,0.0096378883249457,7.023206450091065e-06
C4,backcolor,1249,0.008917850613234133,1.0979301820042877e-05
C4,backconstruction,587,0.009650992054792567,9.779727515061924e-06
C4,backconstructiondetail,177,0.0094862883259838,1.0188734610133349e-05
C4,backcushion,115,0.026703696309224336,3.155593358369949e-05
C4,backcushionthickness,303,0.020219990819676167,2.7371630001715915e-05
C4,backfillmaterial,3275,0.013506281875813235,1.5855138662591785e-05
C4,backfillmaterialdetails,687,0.012394342912213667,1.4003204761891887e-05
C4,backheight-seattotopofback,2766,0.013411438615125499,1.5843648771758305e-05
C4,backincluded,203,0.020448197723841866,1.4652334880064278e-05
C4,backingmaterial,1790,0.019898446670818335,2.754078970561991e-05
C4,backingmaterialdetails,1131,0.017925412316153033,2.956183138543559e-05
C4,backmaterial,611,0.010492333961956568,1.2661849719811121e-05
C4,backpanel,265,0.017804174789420767,2.9212528054061463e-05
C4,backplatedepth-fronttoback,167,0.0156075156548482,1.8961816510224708e-05
C4,backplatefinish,157,0.014392298181598567,2.0170442263031835e-05
C4,backplateheight-toptobottom,270,0.015800346907826068,2.181280384974878e-05
C4,backplateincluded,886,0.02598250515974823,3.0659074704554275e-05
C4,backplatematerial,162,0.0154035578524011,2.0806221003696806e-05
C4,backplatewidth-sidetoside,265,0.01575002182134473,2.0235141494987878e-05
C4,backset,106,0.021068472872084004,3.0374775596266703e-05
C4,backsplashheight-toptobottom,151,0.013766412310729835,1.8405830436231388e-05
C4,backsplashincluded,574,0.014837400418783,1.4201517332023762e-05
C4,backstyle,888,0.017943209471906734,2.5522750025881128e-05
C4,backtype,2386,0.013653351272392299,1.6616451955697332e-05
C4,backupholsterycolor,107,0.0143039171813154,1.5456518055314178e-05
C4,backupholsteryfillmaterial,352,0.009206914421431968,1.038127456296904e-05
C4,backupholsterymaterial,507,0.010693994572081167,1.2591736243388556e-05
C4,backupholsterymaterialdetails,104,0.008477048933482067,9.216203294676386e-06
C4,backwidth-sidetoside,327,0.014663906560529067,1.658841603329233e-05
C4,baffledboxstitching,106,0.015205393826483499,1.9464474889656935e-05
C4,ballbearingglides,146,0.0127741457749855,1.4730534292856577e-05
C4,ballglider,146,0.07278485358033547,5.9524389670351475e-05
C4,barndoor,728,0.013521283167762266,1.4029792516309174e-05
C4,barshape,233,0.017312972474635334,2.2461146963667853e-05
C4,base,155,0.035164761397066265,3.843288691434046e-05
C4,basecolor,8145,0.015275685480944967,2.1407545697022265e-05
C4,baseconstruction,1334,0.012249076753265467,1.819664847699505e-05
C4,basedepth-fronttoback,365,0.0227378969212577,2.4692487919609064e-05
C4,basefinish,1124,0.0140308021177777,1.7950106607537156e-05
C4,baseheight-toptobottom,334,0.021200806297503066,2.5845638743505713e-05
C4,baseincluded,309,0.028295390307903266,2.7916720516374735e-05
C4,basemanufacturedwoodtype,837,0.0134318194658822,1.8447594756166386e-05
C4,basematerial,6832,0.0167498711332919,2.1631988439969644e-05
C4,basematerialdetails,2287,0.0158965319147065,1.9534153351554233e-05
C4,basemetalfinishapplication,366,0.0145660189157674,1.7060442782066772e-05
C4,baseshape,238,0.019873738243226267,2.2927851047234278e-05
C4,basestanddepth-fronttoback,307,0.013454943481250233,8.841196245552553e-06
C4,basestandincluded,182,0.030560450744388696,3.7463356437672126e-05
C4,basestandwidth-sidetoside,171,0.011525905667486432,1.179483298175077e-05
C4,basestyle,734,0.013846966164985068,1.8122995408093984e-05
C4,basetype,3793,0.016536318110856135,2.1651569029226973e-05
C4,baseweight,166,0.013562143144448332,1.675737561118892e-05
C4,basewidth-sidetoside,393,0.022734415676346764,2.70465625317525e-05
C4,basewoodspecies,929,0.0165024429954358,2.3241285733937765e-05
C4,basindepth-toptobottom,189,0.019246607557320133,2.6262655951393063e-05
C4,basinlength-sidetoside,132,0.018729166828585067,2.4881173327637532e-05
C4,basinwidth-fronttoback,119,0.0180076113315064,2.368221439709516e-05
C4,baskets,168,0.013323292356087868,1.3022444904843308e-05
C4,basketsincluded,172,0.0178069322308626,1.5236283804326436e-05
C4,basketstrainerincluded,140,0.018876500982081566,1.9452142000367827e-05
C4,bathmatincluded,155,0.022532444719665767,2.3441234500108918e-05
C4,bathroomaccessoriesincluded,124,0.022180520280975266,2.520243874445358e-05
C4,bathruglength-endtoend,100,0.026601934554055268,3.244940221272035e-05
C4,batteriesincluded,1631,0.021032054826252502,1.8949789643383976e-05
C4,batteriesneeded,294,0.011415790080128699,1.1425484720307476e-05
C4,batteriesrequired,506,0.022767120216419665,2.41375577987644e-05
C4,batterycomposition,172,0.018560043312320366,2.3506487438455005e-05
C4,batteryoperated,648,0.0167464110296058,1.2563312537083465e-05
C4,batteryrequired,191,0.023789274607042204,2.337867000420612e-05
C4,batterytype,319,0.024150396091912097,2.910282789187402e-05
C4,bedbugdustmiteresistant,211,0.013490258711632902,1.9638508560777875e-05
C4,bedbugresistant,468,0.014760890867139166,1.674102052201182e-05
C4,beddesign,140,0.014281888267335735,2.1351243295546442e-05
C4,beddingsize,650,0.012717537617740667,1.9527476664570334e-05
C4,bedframeincluded,240,0.013969303448943168,1.8135208510916017e-05
C4,bedsize,459,0.013246466814538234,1.8318951763395262e-05
C4,bedstorageincluded,1299,0.012198963038712166,1.5161056734386887e-05
C4,bedtype,1342,0.0123326257033152,1.818209767156874e-05
C4,bedweightcapacity,198,0.018608486725124,2.0705361776811724e-05
C4,bench,671,0.0113499195789626,8.166387438722554e-06
C4,benchesincluded,641,0.022430676510203962,1.6285744966701446e-05
C4,benchincluded,700,0.012059409408386568,8.811061746153523e-06
C4,benchseating,209,0.014804705779886566,8.530396724527881e-06
C4,benchseatingincluded,167,0.0151921608531754,1.0539768748052434e-05
C4,benchtype,195,0.019963351366484198,2.483843394056296e-05
C4,benchtypelsbsonly,193,0.020029361634828834,2.307530726435637e-05
C4,beveledglass,335,0.017952706774613233,2.3669048223245404e-05
C4,bhftiupholsteredfurnitureflammabilitycompliant,2242,0.012040004301998933,9.938016154188898e-06
C4,bib,131,0.012620201772766066,8.380654660906481e-06
C4,bibincluded,131,0.012622509886328168,1.0906380067647693e-05
C4,bifmag1ergonomicsguidelineforfurniture,877,0.011377305572577033,1.0479063760560722e-05
C4,bifmahcf8.1-healthcarefurnituredesign,1072,0.012543813979504501,1.1536468216263344e-05
C4,bins,126,0.019781579068866767,1.3809154314616343e-05
C4,binsincluded,450,0.0219774556366933,1.6624190782283426e-05
C4,biocidetreatment,181,0.011987708677909867,1.0068056911844655e-05
C4,birdcageknob,159,0.03808009251561673,4.048071924590565e-05
C4,birdtype,320,0.018717633220755134,2.1935967147263835e-05
C4,bladefinish,122,0.012529363558001666,1.5950307874763286e-05
C4,blanketquilt,132,0.012659797677770201,1.3689372724081827e-05
C4,blanketquiltbedspreadlength-headtotoe,130,0.0140880596441909,1.6738683044654686e-05
C4,blanketquiltincluded,131,0.012669954764118732,1.3150083959737559e-05
C4,blowerincluded,133,0.022591400438718868,1.3581773095109344e-05
C4,bluetoothcompatible,316,0.0107374828876652,4.711947293424187e-06
C4,bluetoothconnected,117,0.0124529895301048,1.1095912975319548e-05
C4,bodydepth-fronttoback,731,0.016271678767367834,1.535040661301917e-05
C4,bodyheight-toptobottom,751,0.016382786773535368,1.6993762050599484e-05
C4,bodyjetsincluded,181,0.018884357112986333,1.1995838059267387e-05
C4,bodywidth-sidetoside,741,0.01631731052099113,1.6167773157807236e-05
C4,bookcaseincluded,1223,0.012259766555922466,1.011967389340862e-05
C4,border,237,0.028366664952419,2.5715351273154157e-05
C4,bottomhemlength-toptobottom,192,0.01991914654111797,2.799880693664508e-05
C4,bottomoftopbunkorlofttofloor,149,0.011585666952233833,1.4187048531161066e-05
C4,bowltype,109,0.022557253200298732,2.8869782974264892e-05
C4,boxspring,113,0.013769950396257634,2.519779256753866e-05
C4,boxspringincluded,770,0.012896772672611667,1.4058116105314834e-05
C4,boxspringrequired,1848,0.013730273530469067,1.3146487542300344e-05
C4,bpafree,857,0.0296242579206308,2.4530515496184903e-05
C4,brakesincluded,101,0.01973478245877783,1.2659482464721464e-05
C4,branchtipcount,183,0.015452838197472599,1.2198121371325043e-05
C4,brandspecificfeaturestechnology,133,0.018126975357495134,1.4394615098038623e-05
C4,breakfastnook,201,0.014577345446888866,4.735887398630148e-06
C4,breakingstrength,213,0.013279811356723834,1.1761603713830576e-05
C4,breathableconstruction,342,0.013981837275497866,1.6056970461781692e-05
C4,brightnesslumens,279,0.0165716861814189,1.6455791970592616e-05
C4,brushed,108,0.022340206633448396,2.881320017068419e-05
C4,btuoutput,112,0.0144740567692289,1.894799364238172e-05
C4,built-indesk,1664,0.012489915127121167,9.59610686420769e-06
C4,built-inladderincluded,363,0.013391489010813865,1.1755120829544658e-05
C4,built-inlighting,2607,0.014115206810628235,9.44106909131343e-06
C4,built-inoutlet,472,0.014692812257954033,8.209048459170862e-06
C4,built-inoutlets,1604,0.013882937183172366,9.745705066268931e-06
C4,built-instairsincluded,362,0.013369737255591067,9.759625647009556e-06
C4,built-inusbport,2634,0.012884049131731733,8.411478919975246e-06
C4,built-inwirelesscharger,235,0.014766812176569099,5.531051726553681e-06
C4,bulbbase,1504,0.0165681064881034,1.7370779591284392e-05
C4,bulbcolor,300,0.021004444917974333,2.111765485381034e-05
C4,bulbdiameter,182,0.0224734029678061,1.877134988022116e-05
C4,bulbincluded,2214,0.017362903516562334,1.2176360400316183e-05
C4,bulbnotincludedbutrequired,1754,0.016647845891798768,1.2348399809291377e-05
C4,bulbshape,320,0.018841712024974734,1.8384314397601542e-05
C4,bulbshapecode,303,0.017492708435017768,1.707393433000618e-05
C4,bulbtype,612,0.021556152023723966,2.4319975394832654e-05
C4,bulbtypeincluded,278,0.017242270308531035,1.701029433763613e-05
C4,bumper,132,0.012645762213835001,5.9684648554360295e-06
C4,bumperincluded,135,0.012698028358504301,6.55390107413052e-06
C4,bunkandloftconfigurations,209,0.012317705817782,1.370632390627038e-05
C4,bunkbedslideincluded,365,0.013383853524821234,1.0053024048013869e-05
C4,cabinetbasewidth-sidetoside,507,0.0144421277968194,1.416495047341713e-05
C4,cabinethandledesign,167,0.011458469484142633,1.5093448304802107e-05
C4,cabinethardwareincluded,570,0.014708482273663634,1.0823676919635403e-05
C4,cabinetinteriordepth-fronttoback,157,0.012409602604300166,9.657676051324145e-06
C4,cabinetinteriorheight-toptobottom,1093,0.013209393869695734,1.5099804685714747e-05
C4,cabinetinteriorwidth-sidetoside,156,0.012365174360382201,1.0446050073683303e-05
C4,cabinets,5716,0.0155700610962863,1.1338470945351004e-05
C4,cabinetsincluded,5635,0.015783133160810967,1.0773351179169512e-05
C4,cablemanagement,2795,0.014056960765836568,1.0435316941771133e-05
C4,calgreencompliant,4180,0.013787203008439665,6.677830066123097e-06
C4,californiaab1953compliant,153,0.01664572986439353,1.03924517288777e-05
C4,californiaproposition65warningrequired,11634,0.022589807542163432,1.4023710849685643e-05
C4,californiawaterregulationcompliant,470,0.020867434177045664,1.2563752588321748e-05
C4,caltb116compliant,5486,0.0135725446784775,7.018214907214518e-06
C4,caltb117-2013compliant,6924,0.014101127709837534,7.697715952941141e-06
C4,caltb133compliant,1177,0.013873711758124635,6.7330151730233566e-06
C4,canadaproductrestriction,23262,0.018231519057886166,9.668458470575211e-06
C4,canopydepth-fronttoback,439,0.014141675883913967,1.0843476031786724e-05
C4,canopyfabricincluded,1326,0.012234473731738665,8.778730374836257e-06
C4,canopyheight-toptobottom,379,0.0140002070821284,1.1557690396836707e-05
C4,canopyincluded,1052,0.0167010809263599,9.7086927941147e-06
C4,canopywidth-sidetoside,477,0.014443556238603565,1.1825397007020392e-05
C4,canthisheadboardbesoldonitsown,178,0.0148043747963418,1.2679803236416123e-05
C4,capacitiesincluded,309,0.03579469823440234,3.3698962210929066e-05
C4,capacity,1030,0.025901082160801198,2.9217927829625964e-05
C4,capacityquarts,207,0.0318829468758881,3.4247276645992504e-05
C4,carbphaseiicompliantformaldehydeemissions,9083,0.015234498273135666,8.642369627793462e-06
C4,carryhandles,160,0.03088927891609877,2.4797822266751673e-05
C4,carryinghandle,193,0.014792862992463433,6.357136717740168e-06
C4,carthandles,160,0.012528687329419532,5.420883564927509e-06
C4,carvedwood,140,0.0149836336994277,1.2175904728218977e-05
C4,casters,1397,0.015247192742572732,6.344540252753995e-06
C4,castersincluded,1293,0.015925738334100634,8.538388087382643e-06
C4,casterswheelsincluded,205,0.0186353806739415,1.0225685496647216e-05
C4,castertype,368,0.009126820884547067,6.136276074485105e-06
C4,cecertified,1107,0.018035384826922966,8.335831490555092e-06
C4,centersupportlegs,1130,0.011306461515481966,6.791182906700528e-06
C4,centertocenter,501,0.03548197136573483,3.356325556606084e-05
C4,certifications,2292,0.024174308914549202,9.176906690614824e-06
C4,cetllisted,1972,0.016783021145800565,5.401632223050014e-06
C4,chainlength,240,0.014205330283018833,1.0793282583476287e-05
C4,chair,229,0.013917564953985032,5.8616320900500606e-06
C4,chairbackheight-seattotopofback,475,0.0098295323400382,5.749913464007843e-06
C4,chairbackstyle,164,0.014463215263757233,8.402752778542892e-06
C4,chairbackwidth-sidetoside,242,0.009119697736791667,5.233139543913895e-06
C4,chairdepth-fronttoback,866,0.012489824280683334,7.433159418974847e-06
C4,chairfeatures,106,0.014641188389662633,8.57784792772427e-06
C4,chairheight-toptobottom,837,0.0124608817508823,8.171220325420789e-06
C4,chairincluded,1007,0.0108653823547595,4.824023287184929e-06
C4,chairmadeofwovenwickerrattan,124,0.0104912961758072,4.82496228322651e-06
C4,chairmatincluded,237,0.008958506993896968,4.461788278731323e-06
C4,chairouterframematerial,175,0.015082112146275367,8.728764287387744e-06
C4,chairs,866,0.0124833785209681,5.0703024113171045e-06
C4,chairseatbackcolor,362,0.011925581348270932,7.7572604651536e-06
C4,chairseatbackmaterial,167,0.0149814113881624,8.001967660564199e-06
C4,chairseatheightfloortoseat,467,0.011674706377740466,6.446987123105305e-06
C4,chairsincluded,1824,0.0194587482660954,8.167209353791096e-06
C4,chairtype,158,0.009474618337804767,6.680800749580015e-06
C4,chairweight,266,0.010324098909142966,6.617155216239206e-06
C4,chairweightcapacity,238,0.013812214133514834,8.082407385058853e-06
C4,chairwidth-sidetoside,858,0.012435695694841932,8.139632822298811e-06
C4,chaise,632,0.011157374914768899,3.220974154184984e-06
C4,chaisecomponentincluded,109,0.0095451339091023,3.5367509078913523e-06
C4,chaisedepth-fronttoback,208,0.010666930549539202,5.654554548708008e-06
C4,chaiseheight-toptobottom,208,0.010587521569015268,6.595198916448788e-06
C4,chaiseincluded,918,0.010626447423900233,3.7553839248222917e-06
C4,chaisewidth-sidetoside,194,0.010565114621220166,6.1545060960026845e-06
C4,changingpadcover,132,0.012636216155093367,7.0138045568905845e-06
C4,changingpadcoverincluded,132,0.012635978077528831,7.902729780808871e-06
C4,cheeseknivesandtoolsincluded,182,0.030502482041061568,2.2532773855202697e-05
C4,chemicalsofconcerncompliant,1022,0.017838241319510433,7.990591020062976e-06
C4,children ’ sproductcertificatecpc,1315,0.016127365960825667,8.124955959600612e-06
C4,childrensproductcertificatecpc,539,0.014533863695777234,9.179045524285298e-06
C4,chime,269,0.02422987809577833,9.016150290464625e-06
C4,chipresistant,982,0.02113921308664893,1.036234418786e-05
C4,christmas,106,0.04076990309470103,2.1401796172783982e-05
C4,cities,616,0.012800983803395066,8.910920609520804e-06
C4,cleaningcode,508,0.011428452195572767,6.356469700032582e-06
C4,cleaningmethod,1697,0.019647947420825033,1.3701513361706838e-05
C4,clearance-floortobottom,246,0.014182478337117032,6.788049273459532e-06
C4,clearancefromfloortobottomofsofa,151,0.013122430333361865,8.187021357077973e-06
C4,clearancefromfloortoundersideofbed,1454,0.013406628479985467,8.42956631324523e-06
C4,clearancefromfloortoundersideofdesk,514,0.011227723240040566,6.475445839625855e-06
C4,clearancefromfloortoundersideoftop,130,0.014450774143617099,7.020860315272637e-06
C4,clearancetofloor,385,0.016884247107971467,8.637773215828088e-06
C4,clearviewdoors,163,0.018167663443688798,8.005724456715679e-06
C4,clockcovermaterial,136,0.022267970713038033,1.1792726383944146e-05
C4,clockfacediameter,440,0.022405369773111968,1.488776751842455e-05
C4,clockfacematerial,229,0.023445105752223066,1.525675655682133e-05
C4,clockhandmaterial,141,0.021174381533307335,1.303523079633968e-05
C4,closetrodincluded,166,0.023498163068569767,1.2356269193312247e-05
C4,closuretype,914,0.019799602124398432,1.521981360509894e-05
C4,clothingrodincluded,266,0.0134069442878568,5.992252122380258e-06
C4,coathangersincluded,131,0.028990124954199798,1.6231114049590424e-05
C4,coffeetable,171,0.015281431097355668,4.221513365891844e-06
C4,coffeetablebasematerial,145,0.013361339900514134,7.334784299390739e-06
C4,coffeetabledepth-fronttoback,168,0.014359354865663301,6.495193398220525e-06
C4,coffeetableheight-toptobottom,168,0.014363948715895,8.589274130108387e-06
C4,coffeetablelength-endtoend,168,0.014360533986565801,7.431663559451941e-06
C4,coffeetablelifttop,160,0.0137640740043328,1.9891738096778213e-06
C4,coffeetabletopmaterial,136,0.013150568407795833,7.355189267884694e-06
C4,coffeetabletype,167,0.014193902119339769,7.466278079199552e-06
C4,coffeetabletype-donotuse,129,0.0144135536390142,5.7686150805322134e-06
C4,coffeetableweight,110,0.013742853040722232,6.449118625322639e-06
C4,coilcount,420,0.013574291048719232,2.603616445045782e-05
C4,coiltype,147,0.014464383993441366,1.2731868758278677e-05
C4,collapsible,210,0.038351110002351134,1.6031593783172377e-05
C4,color,26295,0.021181288161424502,1.642311428092878e-05
C4,colorchanging,243,0.017416478827115334,8.20031001962014e-06
C4,colorcombination,192,0.015101186132394766,1.4246527770723827e-05
C4,colorfinish,315,0.0211095136959874,1.3769140887415142e-05
C4,colorrenderingindexcri,122,0.017521396994366802,8.95450761376638e-06
C4,colortemperature,192,0.018332219527413433,1.2343122855767292e-05
C4,colortemperaturedescription,141,0.017862645266291333,9.2710970236449e-06
C4,combinationplate,184,0.027560040901374535,1.3271376753720202e-05
C4,comforterincluded,375,0.013459259547293101,6.8270922840278875e-06
C4,comfortlevel,472,0.015960061530672,1.1816569699770011e-05
