dataset,product_id,attribute_count,duplicate_entry_occurrences,distinct_serializations_seven,raw_seven_exact,all_three_canonical_rules_invariant
wands,31089,36,0,7,True,True
wands,31090,36,0,7,True,True
wands,31091,20,0,7,True,True
wands,31092,37,0,7,True,True
wands,31093,17,0,7,True,True
wands,31094,14,0,7,True,True
wands,31095,71,0,7,True,True
wands,31096,19,0,7,True,True
wands,31097,23,0,7,True,True
wands,31098,35,0,7,True,True
wands,31099,44,0,7,True,True
wands,31100,23,0,7,True,True
wands,31101,56,0,7,True,True
wands,31102,27,0,7,True,True
wands,31103,13,0,7,True,True
wands,31104,13,0,7,True,True
wands,31105,13,0,7,True,True
wands,31106,12,0,7,True,True
wands,31107,12,0,7,True,True
wands,31108,15,0,7,True,True
wands,31109,55,0,7,True,True
wands,31110,14,0,7,True,True
wands,31111,21,0,7,True,True
wands,31112,36,0,7,True,True
wands,31113,35,0,7,True,True
wands,31114,26,0,7,True,True
wands,31115,58,0,7,True,True
wands,31116,61,0,7,True,True
wands,31117,73,0,7,True,True
wands,31118,72,0,7,True,True
wands,31119,73,0,7,True,True
wands,31120,58,0,7,True,True
wands,31121,61,0,7,True,True
wands,31122,62,0,7,True,True
wands,31123,67,0,7,True,True
wands,31124,64,0,7,True,True
wands,31125,63,0,7,True,True
wands,31126,73,0,7,True,True
wands,31127,29,0,7,True,True
wands,31128,15,0,7,True,True
wands,31129,11,0,7,True,True
wands,31130,9,0,7,True,True
wands,31131,9,0,7,True,True
wands,31132,9,0,7,True,True
wands,31133,9,0,7,True,True
wands,31134,9,0,7,True,True
wands,31135,9,0,7,True,True
wands,31136,9,0,7,True,True
wands,31137,24,0,7,True,True
wands,31138,17,0,7,True,True
wands,31139,68,0,7,True,True
wands,31140,66,0,7,True,True
wands,31141,74,0,7,True,True
wands,31142,79,0,7,True,True
wands,31143,58,0,7,True,True
wands,31144,31,0,7,True,True
wands,31145,28,0,7,True,True
wands,31146,18,0,7,True,True
wands,31147,19,0,7,True,True
wands,31148,49,0,7,True,True
wands,31149,54,0,7,True,True
wands,31150,29,0,7,True,True
wands,31151,26,0,7,True,True
wands,31152,33,0,7,True,True
wands,31153,17,0,7,True,True
wands,31154,38,0,7,True,True
wands,31155,23,0,7,True,True
wands,31156,29,0,7,True,True
wands,31157,49,0,7,True,True
wands,31158,41,0,7,True,True
wands,31159,46,0,7,True,True
wands,31160,64,0,7,True,True
wands,31161,76,0,7,True,True
wands,31162,53,0,7,True,True
wands,31163,62,0,7,True,True
wands,31164,74,0,7,True,True
wands,31165,30,0,7,True,True
wands,31166,28,0,7,True,True
wands,31167,19,0,7,True,True
wands,31168,51,0,7,True,True
wands,31169,31,0,7,True,True
wands,31170,31,0,7,True,True
wands,31171,28,0,7,True,True
wands,31172,40,0,7,True,True
wands,31173,60,0,7,True,True
wands,31174,27,0,7,True,True
wands,31175,50,0,7,True,True
wands,31176,17,0,7,True,True
wands,31177,22,0,7,True,True
wands,31178,26,0,7,True,True
wands,31179,58,0,7,True,True
wands,31180,78,0,7,True,True
wands,31181,80,0,7,True,True
wands,31182,66,0,7,True,True
wands,31183,50,0,7,True,True
wands,31184,75,0,7,True,True
wands,31185,60,0,7,True,True
wands,31186,52,0,7,True,True
wands,31187,23,0,7,True,True
wands,31188,37,0,7,True,True
wands,31189,42,0,7,True,True
wands,31190,42,0,7,True,True
wands,31191,42,0,7,True,True
wands,31192,26,0,7,True,True
wands,31193,75,0,7,True,True
wands,31194,52,0,7,True,True
wands,31195,52,0,7,True,True
wands,31196,51,0,7,True,True
wands,31197,47,0,7,True,True
wands,31198,46,0,7,True,True
wands,31199,46,0,7,True,True
wands,31200,39,0,7,True,True
wands,31201,39,0,7,True,True
wands,31202,38,0,7,True,True
wands,31203,45,0,7,True,True
wands,31204,49,0,7,True,True
wands,31205,55,0,7,True,True
wands,31206,60,0,7,True,True
wands,31207,106,0,7,True,True
wands,31208,59,0,7,True,True
wands,31209,43,0,7,True,True
wands,31210,50,0,7,True,True
wands,31211,50,0,7,True,True
wands,31212,32,0,7,True,True
wands,31213,33,0,7,True,True
wands,31214,40,0,7,True,True
wands,31215,40,0,7,True,True
wands,31216,40,0,7,True,True
wands,31217,41,0,7,True,True
wands,31218,41,0,7,True,True
wands,31219,32,0,7,True,True
wands,31220,36,0,7,True,True
wands,31221,34,0,7,True,True
wands,31222,22,0,7,True,True
wands,31223,21,0,7,True,True
wands,31224,31,0,7,True,True
wands,31225,63,0,7,True,True
wands,31226,57,0,7,True,True
wands,31227,38,0,7,True,True
wands,31228,68,0,7,True,True
wands,31229,90,0,7,True,True
wands,31230,69,0,7,True,True
wands,31231,37,0,7,True,True
wands,31232,102,0,7,True,True
wands,31233,59,0,7,True,True
wands,31234,74,0,7,True,True
wands,31235,35,0,7,True,True
wands,31236,21,0,7,True,True
wands,31237,110,0,7,True,True
wands,31238,84,0,7,True,True
wands,31239,73,0,7,True,True
wands,31240,46,0,7,True,True
wands,31241,68,0,7,True,True
wands,31242,63,0,7,True,True
wands,31243,72,0,7,True,True
wands,31244,57,0,7,True,True
wands,31245,120,0,7,True,True
wands,31246,32,0,7,True,True
wands,31247,74,0,7,True,True
wands,31248,82,0,7,True,True
wands,31249,30,0,7,True,True
wands,31250,60,0,7,True,True
wands,31251,63,0,7,True,True
wands,31252,35,0,7,True,True
wands,31253,53,0,7,True,True
wands,31254,122,0,7,True,True
wands,31255,101,0,7,True,True
wands,31256,37,0,7,True,True
wands,31257,97,0,7,True,True
wands,31258,40,0,7,True,True
wands,31259,106,0,7,True,True
wands,31260,85,0,7,True,True
wands,31261,78,0,7,True,True
wands,31262,18,0,7,True,True
wands,31263,108,0,7,True,True
wands,31264,80,0,7,True,True
wands,31265,37,0,7,True,True
wands,31266,120,0,7,True,True
wands,31267,39,0,7,True,True
wands,31268,108,0,7,True,True
wands,31269,63,0,7,True,True
wands,31270,47,0,7,True,True
wands,31271,85,0,7,True,True
wands,31272,72,0,7,True,True
wands,31273,68,0,7,True,True
wands,31274,68,0,7,True,True
wands,31275,62,0,7,True,True
wands,31276,58,0,7,True,True
wands,31277,69,0,7,True,True
wands,31278,68,0,7,True,True
wands,31279,68,0,7,True,True
wands,31280,61,0,7,True,True
wands,31281,67,0,7,True,True
wands,31282,67,0,7,True,True
wands,31283,98,0,7,True,True
wands,31284,69,0,7,True,True
wands,31285,58,0,7,True,True
wands,31286,58,0,7,True,True
wands,31287,78,0,7,True,True
wands,31288,48,0,7,True,True
wands,31289,53,0,7,True,True
wands,31290,44,0,7,True,True
wands,31291,59,0,7,True,True
wands,31292,59,0,7,True,True
wands,31293,56,0,7,True,True
wands,31294,94,0,7,True,True
wands,31295,81,0,7,True,True
wands,31296,78,0,7,True,True
wands,31297,75,0,7,True,True
wands,31298,72,0,7,True,True
wands,31299,71,0,7,True,True
wands,31300,72,0,7,True,True
wands,31301,72,0,7,True,True
wands,31302,70,0,7,True,True
wands,31303,36,0,7,True,True
wands,31304,39,0,7,True,True
wands,31305,62,0,7,True,True
wands,31306,63,0,7,True,True
wands,31307,58,0,7,True,True
wands,31308,28,0,7,True,True
wands,31309,34,0,7,True,True
wands,31310,29,0,7,True,True
wands,31311,29,0,7,True,True
wands,31312,91,0,7,True,True
wands,31313,45,0,7,True,True
wands,31314,36,0,7,True,True
wands,31315,51,0,7,True,True
wands,31316,51,0,7,True,True
wands,31317,51,0,7,True,True
wands,31318,40,0,7,True,True
wands,31319,40,0,7,True,True
wands,31320,65,0,7,True,True
wands,31321,59,0,7,True,True
wands,31322,50,0,7,True,True
wands,31323,42,0,7,True,True
wands,31324,32,0,7,True,True
wands,31325,32,0,7,True,True
wands,31326,32,0,7,True,True
wands,31327,45,0,7,True,True
wands,31328,45,0,7,True,True
wands,31329,45,0,7,True,True
wands,31330,30,0,7,True,True
wands,31331,31,0,7,True,True
wands,31332,70,0,7,True,True
wands,31333,64,0,7,True,True
wands,31334,69,0,7,True,True
wands,31335,70,0,7,True,True
wands,31336,87,0,7,True,True
wands,31337,49,0,7,True,True
wands,31338,41,0,7,True,True
wands,31339,54,0,7,True,True
wands,31340,29,0,7,True,True
wands,31341,28,0,7,True,True
wands,31342,32,0,7,True,True
wands,31343,142,0,7,True,True
wands,31344,52,0,7,True,True
wands,31345,57,0,7,True,True
wands,31346,65,0,7,True,True
wands,31347,34,0,7,True,True
wands,31348,28,0,7,True,True
wands,31349,28,0,7,True,True
wands,31350,26,0,7,True,True
wands,31351,26,0,7,True,True
wands,31352,36,0,7,True,True
wands,31353,22,0,7,True,True
wands,31354,22,0,7,True,True
wands,31355,27,0,7,True,True
wands,31356,75,0,7,True,True
wands,31357,95,0,7,True,True
wands,31358,41,0,7,True,True
wands,31359,99,0,7,True,True
wands,31360,52,0,7,True,True
wands,31361,52,0,7,True,True
wands,31362,78,0,7,True,True
wands,31363,63,0,7,True,True
wands,31364,59,0,7,True,True
wands,31365,59,0,7,True,True
wands,31366,26,0,7,True,True
wands,31367,69,0,7,True,True
wands,31368,108,0,7,True,True
wands,31369,107,0,7,True,True
wands,31370,116,0,7,True,True
wands,31371,63,0,7,True,True
wands,31372,52,0,7,True,True
wands,31373,17,0,7,True,True
wands,31374,29,0,7,True,True
wands,31375,26,0,7,True,True
wands,31376,45,0,7,True,True
wands,31377,51,0,7,True,True
wands,31378,64,0,7,True,True
wands,31379,61,0,7,True,True
wands,31380,55,0,7,True,True
wands,31381,62,0,7,True,True
wands,31382,53,0,7,True,True
wands,31383,48,0,7,True,True
wands,31384,42,0,7,True,True
wands,31385,50,0,7,True,True
wands,31386,51,1,7,True,True
wands,31387,93,0,7,True,True
wands,31388,48,0,7,True,True
wands,31389,50,0,7,True,True
wands,31390,63,0,7,True,True
wands,31391,32,0,7,True,True
wands,31392,79,0,7,True,True
wands,31393,24,0,7,True,True
wands,31394,36,0,7,True,True
wands,31395,57,0,7,True,True
wands,31396,71,0,7,True,True
wands,31397,47,0,7,True,True
wands,31398,91,0,7,True,True
wands,31399,52,0,7,True,True
wands,31400,22,0,7,True,True
wands,31401,36,0,7,True,True
wands,31402,61,0,7,True,True
wands,31403,63,0,7,True,True
wands,31404,61,0,7,True,True
wands,31405,41,0,7,True,True
wands,31406,85,0,7,True,True
wands,31407,54,0,7,True,True
wands,31408,18,0,7,True,True
wands,31409,54,0,7,True,True
wands,31410,42,0,7,True,True
wands,31411,39,0,7,True,True
wands,31412,57,0,7,True,True
wands,31413,93,0,7,True,True
wands,31414,32,0,7,True,True
wands,31415,34,0,7,True,True
wands,31416,66,0,7,True,True
wands,31417,45,0,7,True,True
wands,31418,61,0,7,True,True
wands,31419,38,0,7,True,True
wands,31420,53,0,7,True,True
wands,31421,33,0,7,True,True
wands,31422,63,0,7,True,True
wands,31423,55,0,7,True,True
wands,31424,34,0,7,True,True
wands,31425,24,0,7,True,True
wands,31426,61,0,7,True,True
wands,31427,59,0,7,True,True
wands,31428,61,0,7,True,True
wands,31429,78,0,7,True,True
wands,31430,65,0,7,True,True
wands,31431,42,0,7,True,True
wands,31432,55,0,7,True,True
wands,31433,57,0,7,True,True
wands,31434,53,0,7,True,True
wands,31435,50,0,7,True,True
wands,31436,70,0,7,True,True
wands,31437,69,0,7,True,True
wands,31438,80,0,7,True,True
wands,31439,73,0,7,True,True
wands,31440,82,0,7,True,True
wands,31441,81,0,7,True,True
wands,31442,82,0,7,True,True
wands,31443,95,0,7,True,True
wands,31444,48,0,7,True,True
wands,31445,71,0,7,True,True
wands,31446,88,0,7,True,True
wands,31447,89,0,7,True,True
wands,31448,55,0,7,True,True
wands,31449,61,0,7,True,True
wands,31450,51,0,7,True,True
wands,31451,22,0,7,True,True
wands,31452,77,0,7,True,True
wands,31453,83,0,7,True,True
wands,31454,24,0,7,True,True
wands,31455,77,0,7,True,True
wands,31456,79,0,7,True,True
wands,31457,39,0,7,True,True
wands,31458,45,0,7,True,True
wands,31459,42,0,7,True,True
wands,31460,43,0,7,True,True
wands,31461,32,0,7,True,True
wands,31462,61,0,7,True,True
wands,31463,48,0,7,True,True
wands,31464,44,0,7,True,True
wands,31465,47,0,7,True,True
wands,31466,38,0,7,True,True
wands,31467,70,0,7,True,True
wands,31468,41,0,7,True,True
wands,31469,58,0,7,True,True
wands,31470,52,0,7,True,True
wands,31471,44,0,7,True,True
wands,31472,20,0,7,True,True
wands,31473,54,0,7,True,True
wands,31474,48,0,7,True,True
wands,31475,35,0,7,True,True
wands,31476,75,0,7,True,True
wands,31477,56,0,7,True,True
wands,31478,98,0,7,True,True
wands,31479,22,0,7,True,True
wands,31480,66,0,7,True,True
wands,31481,43,0,7,True,True
wands,31482,49,0,7,True,True
wands,31483,47,0,7,True,True
wands,31484,103,0,7,True,True
wands,31485,42,0,7,True,True
wands,31486,59,0,7,True,True
wands,31487,53,0,7,True,True
wands,31488,44,0,7,True,True
wands,31489,77,0,7,True,True
wands,31490,53,0,7,True,True
wands,31491,66,0,7,True,True
wands,31492,59,0,7,True,True
wands,31493,101,0,7,True,True
wands,31494,66,0,7,True,True
wands,31495,43,0,7,True,True
wands,31496,68,0,7,True,True
wands,31497,55,0,7,True,True
wands,31498,41,0,7,True,True
wands,31499,71,0,7,True,True
wands,31500,54,0,7,True,True
wands,31501,46,0,7,True,True
wands,31502,70,0,7,True,True
wands,31503,39,0,7,True,True
wands,31504,42,0,7,True,True
wands,31505,29,0,7,True,True
wands,31506,36,0,7,True,True
wands,31507,90,0,7,True,True
wands,31508,103,0,7,True,True
wands,31509,52,0,7,True,True
wands,31510,49,0,7,True,True
wands,31511,43,0,7,True,True
wands,31512,46,0,7,True,True
wands,31513,37,0,7,True,True
wands,31514,61,0,7,True,True
wands,31515,34,0,7,True,True
wands,31516,47,0,7,True,True
wands,31517,97,0,7,True,True
wands,31518,84,0,7,True,True
wands,31519,44,0,7,True,True
wands,31520,36,0,7,True,True
wands,31521,66,0,7,True,True
wands,31522,54,0,7,True,True
wands,31523,25,0,7,True,True
wands,31524,50,0,7,True,True
wands,31525,49,0,7,True,True
wands,31526,54,0,7,True,True
wands,31527,75,0,7,True,True
wands,31528,70,0,7,True,True
wands,31529,98,0,7,True,True
wands,31530,58,0,7,True,True
wands,31531,88,0,7,True,True
wands,31532,45,0,7,True,True
wands,31533,56,0,7,True,True
wands,31534,49,0,7,True,True
wands,31535,59,0,7,True,True
wands,31536,81,0,7,True,True
wands,31537,51,0,7,True,True
wands,31538,54,0,7,True,True
wands,31539,77,0,7,True,True
wands,31540,44,0,7,True,True
wands,31541,54,0,7,True,True
wands,31542,88,0,7,True,True
wands,31543,29,0,7,True,True
wands,31544,29,0,7,True,True
wands,31545,30,0,7,True,True
wands,31546,54,0,7,True,True
wands,31547,67,0,7,True,True
wands,31548,57,0,7,True,True
wands,31549,52,0,7,True,True
wands,31550,37,0,7,True,True
wands,31551,49,0,7,True,True
wands,31552,123,0,7,True,True
wands,31553,104,0,7,True,True
wands,31554,134,0,7,True,True
wands,31555,87,0,7,True,True
wands,31556,84,0,7,True,True
wands,31557,87,0,7,True,True
wands,31558,49,0,7,True,True
wands,31559,21,0,7,True,True
wands,31560,63,0,7,True,True
wands,31561,77,0,7,True,True
wands,31562,68,0,7,True,True
wands,31563,64,0,7,True,True
wands,31564,52,0,7,True,True
wands,31565,92,0,7,True,True
wands,31566,54,0,7,True,True
wands,31567,67,0,7,True,True
wands,31568,86,0,7,True,True
wands,31569,55,0,7,True,True
wands,31570,76,0,7,True,True
wands,31571,35,0,7,True,True
wands,31572,102,0,7,True,True
wands,31573,77,0,7,True,True
wands,31574,84,0,7,True,True
wands,31575,99,0,7,True,True
wands,31576,135,0,7,True,True
wands,31577,49,0,7,True,True
wands,31578,73,0,7,True,True
wands,31579,27,0,7,True,True
wands,31580,93,0,7,True,True
wands,31581,91,0,7,True,True
wands,31582,88,0,7,True,True
wands,31583,90,0,7,True,True
wands,31584,76,0,7,True,True
wands,31585,88,0,7,True,True
wands,31586,78,0,7,True,True
wands,31587,45,0,7,True,True
wands,31588,77,0,7,True,True
wands,31589,30,0,7,True,True
wands,31590,89,0,7,True,True
wands,31591,79,0,7,True,True
wands,31592,75,0,7,True,True
wands,31593,74,0,7,True,True
wands,31594,42,0,7,True,True
wands,31595,64,0,7,True,True
wands,31596,46,0,7,True,True
wands,31597,97,0,7,True,True
wands,31598,133,0,7,True,True
wands,31599,23,0,7,True,True
wands,31600,80,0,7,True,True
wands,31601,25,0,7,True,True
wands,31602,24,0,7,True,True
wands,31603,56,0,7,True,True
wands,31604,47,0,7,True,True
wands,31605,61,0,7,True,True
wands,31606,32,0,7,True,True
wands,31607,62,0,7,True,True
wands,31608,45,0,7,True,True
wands,31609,97,0,7,True,True
wands,31610,35,0,7,True,True
wands,31611,63,0,7,True,True
wands,31612,88,0,7,True,True
wands,31613,58,0,7,True,True
wands,31614,59,0,7,True,True
wands,31615,99,0,7,True,True
wands,31616,78,0,7,True,True
wands,31617,32,0,7,True,True
wands,31618,54,0,7,True,True
wands,31619,94,0,7,True,True
wands,31620,67,0,7,True,True
wands,31621,82,0,7,True,True
wands,31622,69,0,7,True,True
wands,31623,68,0,7,True,True
wands,31624,66,0,7,True,True
wands,31625,96,0,7,True,True
wands,31626,30,0,7,True,True
wands,31627,31,0,7,True,True
wands,31628,77,0,7,True,True
wands,31629,51,0,7,True,True
wands,31630,32,0,7,True,True
wands,31631,74,0,7,True,True
wands,31632,35,0,7,True,True
wands,31633,51,0,7,True,True
wands,31634,40,0,7,True,True
wands,31635,44,0,7,True,True
wands,31636,66,0,7,True,True
wands,31637,22,0,7,True,True
wands,31638,16,0,7,True,True
wands,31639,62,0,7,True,True
wands,31640,31,0,7,True,True
wands,31641,24,0,7,True,True
wands,31642,15,0,7,True,True
wands,31643,51,0,7,True,True
wands,31644,56,0,7,True,True
wands,31645,29,0,7,True,True
wands,31646,52,0,7,True,True
wands,31647,31,0,7,True,True
wands,31648,28,0,7,True,True
wands,31649,47,0,7,True,True
wands,31650,50,0,7,True,True
wands,31651,45,0,7,True,True
wands,31652,51,0,7,True,True
wands,31653,32,0,7,True,True
wands,31654,62,0,7,True,True
wands,31655,72,0,7,True,True
wands,31656,53,0,7,True,True
wands,31657,42,0,7,True,True
wands,31658,39,0,7,True,True
wands,31659,42,0,7,True,True
wands,31660,66,0,7,True,True
wands,31661,36,0,7,True,True
wands,31662,42,0,7,True,True
wands,31663,46,0,7,True,True
wands,31664,80,0,7,True,True
wands,31665,86,0,7,True,True
wands,31666,97,0,7,True,True
wands,31667,79,0,7,True,True
wands,31668,42,0,7,True,True
wands,31669,48,0,7,True,True
wands,31670,81,0,7,True,True
wands,31671,68,0,7,True,True
wands,31672,40,0,7,True,True
wands,31673,67,0,7,True,True
wands,31674,51,0,7,True,True
wands,31675,75,0,7,True,True
wands,31676,60,0,7,True,True
wands,31677,37,0,7,True,True
wands,31678,90,0,7,True,True
wands,31679,39,0,7,True,True
wands,31680,55,0,7,True,True
wands,31681,51,0,7,True,True
wands,31682,40,0,7,True,True
wands,31683,42,0,7,True,True
wands,31684,59,0,7,True,True
wands,31685,87,0,7,True,True
wands,31686,56,0,7,True,True
wands,31687,54,0,7,True,True
wands,31688,66,0,7,True,True
wands,31689,63,0,7,True,True
wands,31690,70,0,7,True,True
wands,31691,66,0,7,True,True
wands,31692,65,0,7,True,True
wands,31693,78,0,7,True,True
wands,31694,88,0,7,True,True
wands,31695,77,0,7,True,True
wands,31696,77,0,7,True,True
wands,31697,66,0,7,True,True
wands,31698,66,0,7,True,True
wands,31699,71,0,7,True,True
wands,31700,71,0,7,True,True
wands,31701,71,0,7,True,True
wands,31702,71,0,7,True,True
wands,31703,71,0,7,True,True
wands,31704,48,0,7,True,True
wands,31705,49,0,7,True,True
wands,31706,63,0,7,True,True
wands,31707,59,0,7,True,True
wands,31708,56,0,7,True,True
wands,31709,57,0,7,True,True
wands,31710,51,0,7,True,True
wands,31711,41,0,7,True,True
wands,31712,63,0,7,True,True
wands,31713,35,0,7,True,True
wands,31714,56,0,7,True,True
wands,31715,36,0,7,True,True
wands,31716,64,0,7,True,True
wands,31717,60,0,7,True,True
wands,31718,90,0,7,True,True
wands,31719,43,0,7,True,True
wands,31720,33,0,7,True,True
wands,31721,39,0,7,True,True
wands,31722,36,0,7,True,True
wands,31723,27,0,7,True,True
wands,31724,40,0,7,True,True
wands,31725,35,0,7,True,True
wands,31726,37,0,7,True,True
wands,31727,18,0,7,True,True
wands,31728,67,0,7,True,True
wands,31729,63,0,7,True,True
wands,31730,60,0,7,True,True
wands,31731,70,0,7,True,True
wands,31732,63,0,7,True,True
wands,31733,65,0,7,True,True
wands,31734,78,0,7,True,True
wands,31735,75,0,7,True,True
wands,31736,56,0,7,True,True
wands,31737,49,0,7,True,True
wands,31738,27,0,7,True,True
wands,31739,45,0,7,True,True
wands,31740,61,0,7,True,True
wands,31741,62,0,7,True,True
wands,31742,39,0,7,True,True
wands,31743,42,0,7,True,True
wands,31744,73,0,7,True,True
wands,31745,30,0,7,True,True
wands,31746,26,0,7,True,True
wands,31747,32,0,7,True,True
wands,31748,57,0,7,True,True
wands,31749,55,0,7,True,True
wands,31750,40,0,7,True,True
wands,31751,40,0,7,True,True
wands,31752,41,0,7,True,True
wands,31753,28,0,7,True,True
wands,31754,32,0,7,True,True
wands,31755,27,0,7,True,True
wands,31756,21,0,7,True,True
wands,31757,36,0,7,True,True
wands,31758,24,0,7,True,True
wands,31759,24,0,7,True,True
wands,31760,71,0,7,True,True
wands,31761,76,0,7,True,True
wands,31762,20,0,7,True,True
wands,31763,60,0,7,True,True
wands,31764,66,0,7,True,True
wands,31765,16,0,7,True,True
wands,31766,34,0,7,True,True
wands,31767,14,0,7,True,True
wands,31768,23,0,7,True,True
wands,31769,15,0,7,True,True
wands,31770,14,0,7,True,True
wands,31771,22,0,7,True,True
wands,31772,29,0,7,True,True
wands,31773,24,0,7,True,True
wands,31774,22,0,7,True,True
wands,31775,15,0,7,True,True
wands,31776,15,0,7,True,True
wands,31777,57,0,7,True,True
wands,31778,53,0,7,True,True
wands,31779,66,0,7,True,True
wands,31780,57,0,7,True,True
wands,31781,70,0,7,True,True
wands,31782,64,0,7,True,True
wands,31783,35,0,7,True,True
wands,31784,39,0,7,True,True
wands,31785,40,0,7,True,True
wands,31786,31,0,7,True,True
wands,31787,11,0,7,True,True
wands,31788,29,0,7,True,True
wands,31789,37,0,7,True,True
wands,31790,12,0,7,True,True
wands,31791,37,0,7,True,True
wands,31792,44,0,7,True,True
wands,31793,54,0,7,True,True
wands,31794,18,0,7,True,True
wands,31795,43,0,7,True,True
wands,31796,13,0,7,True,True
wands,31797,26,0,7,True,True
wands,31798,28,0,7,True,True
wands,31799,13,0,7,True,True
wands,31800,33,0,7,True,True
wands,31801,28,0,7,True,True
wands,31802,28,0,7,True,True
wands,31803,28,0,7,True,True
wands,31804,24,0,7,True,True
wands,31805,15,0,7,True,True
wands,31806,28,0,7,True,True
wands,31807,6,0,7,True,True
wands,31808,58,0,7,True,True
wands,31809,27,0,7,True,True
wands,31810,23,0,7,True,True
wands,31811,14,0,7,True,True
wands,31812,20,0,7,True,True
wands,31813,20,0,7,True,True
wands,31814,22,0,7,True,True
wands,31815,98,0,7,True,True
wands,31816,42,0,7,True,True
wands,31817,43,0,7,True,True
wands,31818,36,0,7,True,True
wands,31819,38,0,7,True,True
wands,31820,41,0,7,True,True
wands,31821,56,0,7,True,True
wands,31822,24,0,7,True,True
wands,31823,19,0,7,True,True
wands,31824,60,0,7,True,True
wands,31825,58,0,7,True,True
wands,31826,16,0,7,True,True
wands,31827,27,0,7,True,True
wands,31828,24,0,7,True,True
wands,31829,28,0,7,True,True
wands,31830,27,0,7,True,True
wands,31831,36,0,7,True,True
wands,31832,23,0,7,True,True
wands,31833,20,0,7,True,True
wands,31834,69,0,7,True,True
wands,31835,41,0,7,True,True
wands,31836,62,0,7,True,True
wands,31837,21,0,7,True,True
wands,31838,31,0,7,True,True
wands,31839,20,0,7,True,True
wands,31840,101,0,7,True,True
wands,31841,28,0,7,True,True
wands,31842,16,0,7,True,True
wands,31843,15,0,7,True,True
wands,31844,27,0,7,True,True
wands,31845,90,0,7,True,True
wands,31846,31,0,7,True,True
wands,31847,45,0,7,True,True
wands,31848,59,0,7,True,True
wands,31849,57,0,7,True,True
wands,31850,14,0,7,True,True
wands,31851,20,0,7,True,True
wands,31852,64,0,7,True,True
wands,31853,46,0,7,True,True
wands,31854,35,0,7,True,True
wands,31855,34,0,7,True,True
wands,31856,40,0,7,True,True
wands,31857,36,0,7,True,True
wands,31858,36,0,7,True,True
wands,31859,19,0,7,True,True
wands,31860,48,0,7,True,True
wands,31861,51,0,7,True,True
wands,31862,53,0,7,True,True
wands,31863,15,0,7,True,True
wands,31864,24,0,7,True,True
wands,31865,16,0,7,True,True
wands,31866,12,0,7,True,True
wands,31867,58,0,7,True,True
wands,31868,55,0,7,True,True
wands,31869,84,0,7,True,True
wands,31870,47,0,7,True,True
wands,31871,47,0,7,True,True
wands,31872,112,0,7,True,True
wands,31873,88,0,7,True,True
wands,31874,102,0,7,True,True
wands,31875,97,0,7,True,True
wands,31876,81,0,7,True,True
wands,31877,79,0,7,True,True
wands,31878,87,0,7,True,True
wands,31879,72,0,7,True,True
wands,31880,86,0,7,True,True
wands,31881,106,0,7,True,True
wands,31882,67,0,7,True,True
wands,31883,64,0,7,True,True
wands,31884,32,0,7,True,True
wands,31885,48,0,7,True,True
wands,31886,24,0,7,True,True
wands,31887,26,0,7,True,True
wands,31888,36,0,7,True,True
wands,31889,42,0,7,True,True
wands,31890,47,0,7,True,True
wands,31891,57,0,7,True,True
wands,31892,42,0,7,True,True
wands,31893,44,0,7,True,True
wands,31894,47,0,7,True,True
wands,31895,46,0,7,True,True
wands,31896,47,0,7,True,True
wands,31897,39,0,7,True,True
wands,31898,55,0,7,True,True
wands,31899,37,0,7,True,True
wands,31900,71,0,7,True,True
wands,31901,54,0,7,True,True
wands,31902,51,0,7,True,True
wands,31903,35,0,7,True,True
wands,31904,81,0,7,True,True
wands,31905,42,0,7,True,True
wands,31906,85,0,7,True,True
wands,31907,78,0,7,True,True
wands,31908,78,0,7,True,True
wands,31909,59,0,7,True,True
wands,31910,86,0,7,True,True
wands,31911,75,0,7,True,True
wands,31912,57,0,7,True,True
wands,31913,56,0,7,True,True
wands,31914,60,0,7,True,True
wands,31915,47,0,7,True,True
wands,31916,47,0,7,True,True
wands,31917,49,0,7,True,True
wands,31918,42,0,7,True,True
wands,31919,60,0,7,True,True
wands,31920,31,0,7,True,True
wands,31921,69,0,7,True,True
wands,31922,65,0,7,True,True
wands,31923,66,0,7,True,True
wands,31924,65,0,7,True,True
wands,31925,63,0,7,True,True
wands,31926,50,0,7,True,True
wands,31927,20,0,7,True,True
wands,31928,27,0,7,True,True
wands,31929,24,0,7,True,True
wands,31930,29,0,7,True,True
wands,31931,30,0,7,True,True
wands,31932,30,0,7,True,True
wands,31933,41,0,7,True,True
wands,31934,26,0,7,True,True
wands,31935,30,0,7,True,True
wands,31936,30,0,7,True,True
wands,31937,21,0,7,True,True
wands,31938,90,0,7,True,True
wands,31939,51,0,7,True,True
wands,31940,53,0,7,True,True
wands,31941,66,0,7,True,True
wands,31942,34,0,7,True,True
wands,31943,35,0,7,True,True
wands,31944,69,0,7,True,True
wands,31945,46,0,7,True,True
wands,31946,46,0,7,True,True
wands,31947,46,0,7,True,True
wands,31948,48,0,7,True,True
wands,31949,71,0,7,True,True
wands,31950,22,0,7,True,True
wands,31951,25,0,7,True,True
wands,31952,26,0,7,True,True
wands,31953,27,0,7,True,True
wands,31954,26,0,7,True,True
wands,31955,21,0,7,True,True
wands,31956,17,0,7,True,True
wands,31957,16,0,7,True,True
wands,31958,17,0,7,True,True
wands,31959,23,0,7,True,True
