dataset,model,encoder_profile,population,K,reference,alternative,control_family,rank_origin,intervention,catalog_size,aggregation,eligible_queries,highest_relevance_pairs,raw_mean_schedule_recall,raw_mean_schedule_recall_ci_low,raw_mean_schedule_recall_ci_high,canonical_recall,canonical_recall_ci_low,canonical_recall_ci_high,delta_vs_mean_schedules,delta_vs_mean_schedules_ci_low,delta_vs_mean_schedules_ci_high
esci,bge_base,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.9053096204652361,0.8812524578203501,0.927048818678973,0.9061795218764096,0.8821009758976274,0.9279149115275739,0.0008699014111734005,-0.00040140165244940127,0.0022116590120574205
esci,bge_base,native,historical_full,20,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,query_macro,499,4434,0.7383030555532459,0.7112441299104996,0.7651122103656212,0.7514274564359821,0.7247272732839355,0.7774731148990118,0.013124400882736377,0.002990886396871587,0.023846125198482764
esci,bge_base,native,historical_full,20,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,pair_micro,499,4434,0.6783942264321154,0.646925536074319,0.709505046165617,0.6887686062246279,0.658227638897412,0.7196416166437588,0.010374379792512404,0.004431628670952945,0.016260163300576544
esci,bge_base,native,historical_full,100,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,query_macro,499,4434,0.9104134242191954,0.8911174665184327,0.9290900958423308,0.9134513157256224,0.8946612709144897,0.9314088634189771,0.00303789150642714,-0.002637689787747136,0.009696835355522942
esci,bge_base,native,historical_full,100,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,pair_micro,499,4434,0.9053096204652361,0.8812524578203501,0.927048818678973,0.9068561118628777,0.8822949988366731,0.9292837955253906,0.0015464913976416012,-0.0032563499853769727,0.006392583159071459
esci,bge_base,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,query_macro,499,4434,0.7383030555532459,0.7112441299104996,0.7651122103656212,0.7514274564359821,0.7247272732839355,0.7774731148990118,0.013124400882736377,0.002990886396871587,0.023846125198482764
esci,bge_base,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,pair_micro,499,4434,0.6783942264321154,0.646925536074319,0.709505046165617,0.6887686062246279,0.658227638897412,0.7196416166437588,0.010374379792512404,0.004431628670952945,0.016260163300576544
esci,bge_base,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,query_macro,499,4434,0.9104134242191954,0.8911174665184327,0.9290900958423308,0.9134513157256224,0.8946612709144897,0.9314088634189771,0.00303789150642714,-0.002637689787747136,0.009696835355522942
esci,bge_base,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,pair_micro,499,4434,0.9053096204652361,0.8812524578203501,0.927048818678973,0.9068561118628777,0.8822949988366731,0.9292837955253906,0.0015464913976416012,-0.0032563499853769727,0.006392583159071459
esci,gte_modernbert,native,historical_full,20,raw_mean_over_seven_schedules,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7160752887563573,0.687165595808512,0.7443670678099492,-0.0020651100981915176,-0.007903697186962206,0.0037724343699521356
esci,gte_modernbert,native,historical_full,20,raw_mean_over_seven_schedules,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6650879566982408,0.6341571785145902,0.6967256763170384,-0.0008054642696050006,-0.004677871631570005,0.0030809907662899746
esci,gte_modernbert,native,historical_full,100,raw_mean_over_seven_schedules,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.8880435603779677,0.8663971413108891,0.9088475105168647,0.00030637939554488056,-0.003387185789185852,0.004441229170835873
esci,gte_modernbert,native,historical_full,100,raw_mean_over_seven_schedules,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8930987821380244,0.8678227405446656,0.9160224580260252,-3.22185707842016e-05,-0.0024364118728390236,0.0023910583227894485
esci,gte_modernbert,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7160752887563573,0.687165595808512,0.7443670678099492,-0.0020651100981915176,-0.007903697186962206,0.0037724343699521356
esci,gte_modernbert,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6650879566982408,0.6341571785145902,0.6967256763170384,-0.0008054642696050006,-0.004677871631570005,0.0030809907662899746
esci,gte_modernbert,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.8880435603779677,0.8663971413108891,0.9088475105168647,0.00030637939554488056,-0.003387185789185852,0.004441229170835873
esci,gte_modernbert,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8930987821380244,0.8678227405446656,0.9160224580260252,-3.22185707842016e-05,-0.0024364118728390236,0.0023910583227894485
esci,gte_modernbert,native,historical_full,20,raw_mean_over_seven_schedules,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7164475014853268,0.6882218346691764,0.7439176842822404,-0.0016928973692219328,-0.007449538868152045,0.0037020071831108193
esci,gte_modernbert,native,historical_full,20,raw_mean_over_seven_schedules,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6655390166892197,0.6348593672562555,0.6966125884748574,-0.0003544042786262015,-0.0036540649146591304,0.0028109528939537953
esci,gte_modernbert,native,historical_full,100,raw_mean_over_seven_schedules,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.8870941261125812,0.8648602792644962,0.9082524150123663,-0.0006430548698415209,-0.004688406270807258,0.003348805459206911
esci,gte_modernbert,native,historical_full,100,raw_mean_over_seven_schedules,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.892873252142535,0.8670028708815986,0.9163693329544986,-0.0002577485662736015,-0.002358048229859554,0.0018561678431898306
esci,gte_modernbert,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7164475014853268,0.6882218346691764,0.7439176842822404,-0.0016928973692219328,-0.007449538868152045,0.0037020071831108193
esci,gte_modernbert,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6655390166892197,0.6348593672562555,0.6966125884748574,-0.0003544042786262015,-0.0036540649146591304,0.0028109528939537953
esci,gte_modernbert,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.8870941261125812,0.8648602792644962,0.9082524150123663,-0.0006430548698415209,-0.004688406270807258,0.003348805459206911
esci,gte_modernbert,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.892873252142535,0.8670028708815986,0.9163693329544986,-0.0002577485662736015,-0.002358048229859554,0.0018561678431898306
esci,gte_modernbert,native,historical_full,20,raw_mean_over_seven_schedules,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7168147630429257,0.6878983008587157,0.7450151049925089,-0.001325635811623043,-0.007113486497459633,0.004429604269995994
esci,gte_modernbert,native,historical_full,20,raw_mean_over_seven_schedules,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6659900766801985,0.6350574574019111,0.6974997133917433,9.665571235259999e-05,-0.003580530687171797,0.003830599762239761
esci,gte_modernbert,native,historical_full,100,raw_mean_over_seven_schedules,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.888297915241541,0.8666408523927949,0.9090152265147905,0.0005607342591181808,-0.0031349536632548835,0.004664902196663084
esci,gte_modernbert,native,historical_full,100,raw_mean_over_seven_schedules,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8935498421290031,0.868309039769698,0.9163130170322733,0.0004188414201945982,-0.0019283698790065523,0.002801199450899489
esci,gte_modernbert,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7168147630429257,0.6878983008587157,0.7450151049925089,-0.001325635811623043,-0.007113486497459633,0.004429604269995994
esci,gte_modernbert,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6659900766801985,0.6350574574019111,0.6974997133917433,9.665571235259999e-05,-0.003580530687171797,0.003830599762239761
esci,gte_modernbert,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,query_macro,499,4434,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.888297915241541,0.8666408523927949,0.9090152265147905,0.0005607342591181808,-0.0031349536632548835,0.004664902196663084
esci,gte_modernbert,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076,pair_micro,499,4434,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8935498421290031,0.868309039769698,0.9163130170322733,0.0004188414201945982,-0.0019283698790065523,0.002801199450899489
esci,gte_modernbert,native,historical_full,20,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,query_macro,499,4434,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7282422639590233,0.7007669984122533,0.7552954111047206,0.010101865104474462,-0.00048469525308450685,0.020924720253571116
esci,gte_modernbert,native,historical_full,20,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,pair_micro,499,4434,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6768155164636896,0.6467447581848648,0.7072289583665474,0.010922095495843803,0.0032959082550823595,0.018736041690277833
esci,gte_modernbert,native,historical_full,100,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,query_macro,499,4434,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.894381812949756,0.8728940470431742,0.9148812882857132,0.006644631967333307,-0.0021576761198757676,0.015270446909563773
esci,gte_modernbert,native,historical_full,100,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,pair_micro,499,4434,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8985115020297699,0.8739917565056461,0.9209136566083116,0.005380501320961402,-0.0009345874449341933,0.012001026967523667
esci,gte_modernbert,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,query_macro,499,4434,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7282422639590233,0.7007669984122533,0.7552954111047206,0.010101865104474462,-0.00048469525308450685,0.020924720253571116
esci,gte_modernbert,native,primary_existing_evaluation,20,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,pair_micro,499,4434,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6768155164636896,0.6467447581848648,0.7072289583665474,0.010922095495843803,0.0032959082550823595,0.018736041690277833
esci,gte_modernbert,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,query_macro,499,4434,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.894381812949756,0.8728940470431742,0.9148812882857132,0.006644631967333307,-0.0021576761198757676,0.015270446909563773
esci,gte_modernbert,native,primary_existing_evaluation,100,raw_mean_over_seven_schedules,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,10076,pair_micro,499,4434,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8985115020297699,0.8739917565056461,0.9209136566083116,0.005380501320961402,-0.0009345874449341933,0.012001026967523667
