query_id,retained,newly_included,newly_omitted,absent_in_both,relevant_count,reference_recall,alternative_recall,gain_fraction,loss_fraction,net_delta,membership_change_fraction,any_membership_change,exact_zero_net_with_changes,positive_net,negative_net,dataset,model,encoder_profile,population,K,reference,alternative,control_family,rank_origin,intervention,catalog_size
933,4,0,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
978,12,0,0,0,12,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
1210,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
1293,10,0,0,0,10,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
1310,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
1458,15,0,0,0,15,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
1476,17,0,0,0,17,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
1530,17,0,0,0,17,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
1659,4,0,0,1,5,0.8,0.8,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
1816,4,0,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
2286,7,1,0,5,13,0.5384615384615384,0.6153846153846154,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,True,False,True,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
2390,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
2692,7,0,0,0,7,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
2855,6,0,0,1,7,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
3012,4,0,0,1,5,0.8,0.8,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
3492,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
3494,11,0,0,0,11,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
3986,14,0,0,0,14,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
4299,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
4321,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
4860,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
4956,7,0,0,0,7,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
5079,3,1,1,5,10,0.4,0.4,0.1,0.1,0.0,0.2,True,True,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
5094,11,0,0,0,11,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
5419,5,0,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
5787,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
5921,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
6138,3,0,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
6685,8,0,0,0,8,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
7034,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
7126,7,0,0,0,7,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
7303,12,0,0,0,12,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
7340,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
7545,12,0,0,0,12,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
7581,10,0,0,0,10,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
8063,11,0,0,1,12,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
8519,8,0,0,0,8,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
8605,5,0,0,1,6,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
8740,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
9096,11,0,0,0,11,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
9695,9,0,0,0,9,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
9776,8,0,0,1,9,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
9967,3,0,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
10312,16,0,0,4,20,0.8,0.8,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
10370,10,0,0,0,10,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
11509,2,0,0,3,5,0.4,0.4,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
11621,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
11875,5,0,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
11925,24,0,0,4,28,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
12176,15,0,0,12,27,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
12432,6,0,0,6,12,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
12557,4,0,0,4,8,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
12664,5,0,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
12809,4,0,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
13089,32,0,0,0,32,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
13169,9,0,0,2,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
13471,20,0,0,1,21,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
13639,15,0,0,0,15,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
13785,8,0,0,0,8,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
13954,13,0,0,0,13,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
14346,4,0,0,6,10,0.4,0.4,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
14880,4,0,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
14882,11,0,0,0,11,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
15154,1,0,0,27,28,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
15164,7,0,0,0,7,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
15311,9,0,0,1,10,0.9,0.9,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
15647,21,0,0,0,21,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
15716,13,0,0,1,14,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
15777,12,0,0,0,12,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
15807,15,0,0,0,15,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
16613,8,0,0,1,9,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
16684,13,0,0,0,13,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
17384,11,0,0,0,11,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
17607,17,0,0,0,17,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
17689,3,0,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
17742,4,0,0,8,12,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
18356,7,0,0,0,7,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
18553,21,0,0,0,21,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
18679,8,0,0,0,8,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
18682,8,0,0,0,8,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
18932,10,0,0,0,10,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
19053,14,0,0,0,14,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
19134,1,0,0,1,2,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
19268,13,0,0,8,21,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
19369,11,0,0,0,11,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
19372,15,0,0,0,15,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
19380,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
19619,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
19694,7,0,0,0,7,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
19953,3,0,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
20037,32,0,0,0,32,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
20185,4,0,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
20307,4,0,0,1,5,0.8,0.8,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
20315,10,0,0,0,10,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
20385,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
20500,5,0,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
20523,1,0,0,2,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
20788,5,0,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
21481,16,0,0,1,17,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
21645,13,0,0,0,13,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
22173,9,0,0,0,9,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
22211,3,0,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
22441,7,0,0,0,7,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
22639,7,0,0,2,9,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
23148,4,0,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
23260,2,0,0,13,15,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
23744,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
24082,5,0,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
24402,5,0,0,1,6,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
24504,4,0,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,esci,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,10076
