query_id,Always,VI,Never,mean_schedule_inclusion,C0_inclusion,dataset,model,encoder_profile,population,target_support,K,intervention,competitors,catalog_size,eligible_queries,highest_relevance_pairs,bootstrap_draws,bootstrap_seed,relevant_count
15777,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
15807,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,0.9166666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
16613,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
16684,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
17384,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
17607,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
17689,0.6666666666666666,0.3333333333333333,0.0,0.8571428571428571,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
17742,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
18356,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
18553,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.4920634920634921,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,18
18679,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
18682,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
18932,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
19053,0.9285714285714286,0.07142857142857142,0.0,0.9489795918367347,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,14
19134,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
19268,0.26666666666666666,0.06666666666666667,0.6666666666666666,0.30476190476190473,0.26666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,15
19369,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
19372,0.7692307692307693,0.0,0.23076923076923078,0.7692307692307693,0.7692307692307693,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
19380,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
19619,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
19694,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
19953,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
20037,0.3181818181818182,0.18181818181818182,0.5,0.41558441558441556,0.36363636363636365,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,22
20185,0.75,0.0,0.25,0.75,0.75,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
20307,0.75,0.0,0.25,0.75,0.75,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
20315,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
20385,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
20500,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
20523,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
20788,0.6,0.0,0.4,0.6,0.6,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
21481,0.6875,0.0625,0.25,0.7321428571428572,0.75,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,16
21645,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
22173,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
22211,0.6666666666666666,0.3333333333333333,0.0,0.9047619047619048,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
22441,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
22639,0.8,0.0,0.2,0.8,0.8,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
23148,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
23260,0.06666666666666667,0.0,0.9333333333333333,0.06666666666666667,0.06666666666666667,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,15
23744,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
24082,0.6,0.0,0.4,0.6,0.6,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
24402,0.6666666666666666,0.3333333333333333,0.0,0.7619047619047619,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
24504,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
24668,0.625,0.0,0.375,0.625,0.625,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
24697,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
24831,0.7222222222222222,0.05555555555555555,0.2222222222222222,0.761904761904762,0.7222222222222222,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,18
25132,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.11904761904761905,0.16666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
25426,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
25497,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
25516,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
25591,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
26321,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
26642,0.7,0.0,0.3,0.7,0.7,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
26872,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
27927,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
28198,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
28637,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
29049,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
29123,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
29488,0.4,0.6,0.0,0.7142857142857142,0.8,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
29596,0.8,0.0,0.2,0.8,0.8,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
29729,0.5,0.125,0.375,0.5357142857142857,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
29868,0.7,0.2,0.1,0.8,0.9,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
29941,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
29945,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
29952,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
30020,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
30318,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
31573,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
31659,0.6,0.0,0.4,0.6,0.6,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
31724,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.8333333333333334,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
31889,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
32142,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
32164,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
32311,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
32350,0.0,0.25,0.75,0.03571428571428571,0.25,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
32351,0.75,0.0,0.25,0.75,0.75,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
32430,0.631578947368421,0.10526315789473684,0.2631578947368421,0.6766917293233083,0.6842105263157895,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,19
32612,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
32812,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
32917,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.2653061224489796,0.2857142857142857,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
33004,0.9,0.0,0.1,0.9,0.9,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
33735,0.6875,0.0,0.3125,0.6875,0.6875,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,16
34128,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.47619047619047616,0.4666666666666667,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,15
34229,0.8333333333333334,0.16666666666666666,0.0,0.9285714285714285,0.8333333333333334,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
34443,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
34775,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
34817,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
35117,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
35242,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
35755,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
36669,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
36678,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
36753,0.5,0.08333333333333333,0.4166666666666667,0.511904761904762,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
36912,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
36960,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
37451,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
37466,0.26666666666666666,0.13333333333333333,0.6,0.3333333333333333,0.3333333333333333,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,15
37670,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.2207792207792208,0.18181818181818182,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
37789,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
38679,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
39022,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
39107,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.8367346938775511,0.8571428571428571,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
39157,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
40165,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
40292,0.8571428571428571,0.14285714285714285,0.0,0.9183673469387755,0.8571428571428571,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
40356,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
40483,0.4583333333333333,0.125,0.4166666666666667,0.5297619047619048,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,24
40528,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
40573,0.631578947368421,0.0,0.3684210526315789,0.631578947368421,0.631578947368421,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,19
40615,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
40834,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
41423,0.16666666666666666,0.05555555555555555,0.7777777777777778,0.2142857142857143,0.2222222222222222,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,18
41492,0.7692307692307693,0.0,0.23076923076923078,0.7692307692307693,0.7692307692307693,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
41502,0.8,0.0,0.2,0.8,0.8,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
41795,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
42118,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
42332,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
42405,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
42445,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
42964,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.6103896103896104,0.5454545454545454,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
42968,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
43579,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
43948,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
43961,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
43983,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
44424,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
44706,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
44816,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
44845,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
44960,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
45464,0.6923076923076923,0.0,0.3076923076923077,0.6923076923076923,0.6923076923076923,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
45588,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
45713,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
45745,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
45843,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
45990,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
46008,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
46089,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
46097,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
46149,0.9333333333333333,0.0,0.06666666666666667,0.9333333333333333,0.9333333333333333,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,15
46177,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
46471,0.875,0.0,0.125,0.875,0.875,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
46910,0.8333333333333334,0.16666666666666666,0.0,0.9523809523809524,0.8333333333333334,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
47106,0.7777777777777778,0.0,0.2222222222222222,0.7777777777777778,0.7777777777777778,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
47213,0.75,0.0,0.25,0.75,0.75,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
47217,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.8961038961038962,0.9090909090909091,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
47526,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.4360902255639097,0.47368421052631576,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,19
47631,0.14285714285714285,0.03571428571428571,0.8214285714285714,0.1683673469387755,0.17857142857142858,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,28
47857,0.5769230769230769,0.0,0.4230769230769231,0.5769230769230769,0.5769230769230769,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,26
47892,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
48397,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
48914,0.5,0.08333333333333333,0.4166666666666667,0.5714285714285715,0.5833333333333334,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
48929,0.4444444444444444,0.0,0.5555555555555556,0.4444444444444444,0.4444444444444444,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
49077,0.4,0.0,0.6,0.4,0.4,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
49201,0.0,0.25,0.75,0.14285714285714285,0.25,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
49481,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
49972,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
