dataset,model,encoder_profile,population,target_support,K,intervention,competitors,catalog_size,eligible_queries,highest_relevance_pairs,bootstrap_draws,bootstrap_seed,aggregation,Always,Always_ci_low,Always_ci_high,VI,VI_ci_low,VI_ci_high,Never,Never_ci_low,Never_ci_high,mean_over_seven_schedules_Recall,mean_over_seven_schedules_Recall_ci_low,mean_over_seven_schedules_Recall_ci_high,C0_Recall,C0_Recall_ci_low,C0_Recall_ci_high,mean_schedule_inclusion,mean_schedule_inclusion_ci_low,mean_schedule_inclusion_ci_high,C0_inclusion,C0_inclusion_ci_low,C0_inclusion_ci_high
esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,pair_micro,0.6576526345135211,0.6235252913226241,0.6914053264902026,0.044326735433509894,0.03609258773309189,0.052660834051741025,0.2980206300529691,0.2663434149266728,0.33050026535751054,0.6807519216217294,0.6477262786468058,0.7131728486440574,0.6819068859771397,0.6487143190841523,0.7146590997846535,,,,,,
esci,bge_base,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,query_macro,0.9007144223113079,0.8800893536356054,0.9200566654174963,0.009220161758718705,0.006022834073820916,0.012777621418253155,0.09006541592997336,0.07158932965582017,0.1100356354992546,0.9047277361695465,0.884513689441066,0.9234668829161069,0.903820386815838,0.8835688903815426,0.9227892399332186,,,,,,
esci,bge_base,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,pair_micro,0.8935043211597435,0.866888132781793,0.9179880452651784,0.0119877334820184,0.00793875815140346,0.016685118654913605,0.09450794535823809,0.07136332215921089,0.11989250877042867,0.8988012266517982,0.8727866737576059,0.9225067431746695,0.8976860886534709,0.8716387182227149,0.9215084610887359,,,,,,
esci,bge_base,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.7189493265471975,0.6906789908038088,0.746301923155317,0.03661806169556642,0.02839704467582493,0.04590482540858694,0.24443261175723624,0.21815860491636357,0.2710873381069802,0.7383030555532459,0.7112441299104996,0.7651122103656212,0.7410465636379933,0.7137030693309269,0.7678280888509339,,,,,,
esci,bge_base,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.6556156968876861,0.6231406543532251,0.687944350428595,0.04420387911592242,0.036570668711688264,0.0519730999456142,0.3001804239963915,0.26981931728457614,0.33042691068902086,0.6783942264321154,0.646925536074319,0.709505046165617,0.6804239963915201,0.6491965766440723,0.7117055303015893,,,,,,
esci,bge_base,native,primary_existing_evaluation,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.9073218627723446,0.8876909909423153,0.926044216973308,0.007201217699760552,0.004707606224998131,0.010066998071739677,0.08547691952789487,0.06716338428692988,0.10453624576713429,0.9104134242191954,0.8911174665184327,0.9290900958423308,0.9097759035682006,0.8904054796001772,0.9285233339993344,,,,,,
esci,bge_base,native,primary_existing_evaluation,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.9009923319801534,0.8766149559089403,0.9234639487765367,0.009923319801533603,0.006586790489282369,0.013822718685718388,0.08908434821831304,0.06788093882199805,0.11219895015389744,0.9053096204652361,0.8812524578203501,0.927048818678973,0.9043752819124944,0.8803100769414632,0.9263435336297324,,,,,,
esci,bge_base,native,primary_existing_evaluation,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,query_macro,0.7133103752641146,0.6829923303255624,0.7413246824218123,0.0364515317644731,0.0281317983441385,0.04581091852171097,0.2502380929714124,0.22356524607041814,0.2789293024600465,0.7327917840913565,0.7034625091381057,0.7594850035050663,0.7348474685597259,0.7056213554545061,0.7617452962258418,,,,,,
esci,bge_base,native,primary_existing_evaluation,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,pair_micro,0.6576526345135211,0.6235252913226241,0.6914053264902026,0.044326735433509894,0.03609258773309189,0.052660834051741025,0.2980206300529691,0.2663434149266728,0.33050026535751054,0.6807519216217294,0.6477262786468058,0.7131728486440574,0.6819068859771397,0.6487143190841523,0.7146590997846535,,,,,,
esci,bge_base,native,primary_existing_evaluation,fully_fitting,100,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,query_macro,0.9007144223113079,0.8800893536356054,0.9200566654174963,0.009220161758718705,0.006022834073820916,0.012777621418253155,0.09006541592997336,0.07158932965582017,0.1100356354992546,0.9047277361695465,0.884513689441066,0.9234668829161069,0.903820386815838,0.8835688903815426,0.9227892399332186,,,,,,
esci,bge_base,native,primary_existing_evaluation,fully_fitting,100,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,pair_micro,0.8935043211597435,0.866888132781793,0.9179880452651784,0.0119877334820184,0.00793875815140346,0.016685118654913605,0.09450794535823809,0.07136332215921089,0.11989250877042867,0.8988012266517982,0.8727866737576059,0.9225067431746695,0.8976860886534709,0.8716387182227149,0.9215084610887359,,,,,,
esci,bge_base,native,historical_full,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.731922439609942,0.7041502978877974,0.7592873681708655,0.024236389741890685,0.017583465808046542,0.03178708531162447,0.24384117064816732,0.2178488032468952,0.2701499889680333,,,,,,,0.7445103036848635,0.7177015483728796,0.7710457035606469,0.7410465636379933,0.7137030693309269,0.7678280888509339
esci,bge_base,native,historical_full,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.6691474966170501,0.6371637086247678,0.7011157991104526,0.031574199368516014,0.024897932468204622,0.03859451060199902,0.2992783040144339,0.2691274863964076,0.329228062458764,,,,,,,0.6848379405889554,0.6539453076641661,0.7157294283725731,0.6804239963915201,0.6491965766440723,0.7117055303015893
esci,bge_base,native,historical_full,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.9083428023229752,0.888983077837661,0.927084671365623,0.005910691356497156,0.0036878329970879494,0.008492474757269075,0.08574650632052774,0.06733757021394683,0.10497453595576789,,,,,,,0.9112282075877141,0.891902991834574,0.9298814695732927,0.9097759035682006,0.8904054796001772,0.9285233339993344
esci,bge_base,native,historical_full,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.9021199819576003,0.8778780746797689,0.9243517128690845,0.008795669824086604,0.005626804977440453,0.012556881463261942,0.08908434821831304,0.06782151692873993,0.11237013397598869,,,,,,,0.9064694890134674,0.8827629075921867,0.9280705912395549,0.9043752819124944,0.8803100769414632,0.9263435336297324
esci,bge_base,native,historical_full,fully_fitting,20,target_only,"raw C0, fixed",10076,488,3587,10000,2026091701,query_macro,0.725896562315088,0.6961223505908719,0.7533290069942659,0.025527283248947243,0.018684840148412343,0.03315560346130344,0.24857615443596476,0.22220803132269573,0.2775395157843548,,,,,,,0.7391971149666677,0.7101234730033711,0.765860471827701,0.7348474685597259,0.7056213554545061,0.7617452962258418
esci,bge_base,native,historical_full,fully_fitting,20,target_only,"raw C0, fixed",10076,488,3587,10000,2026091701,pair_micro,0.6710342904934485,0.6374897432738714,0.7043407613424317,0.03261778645107332,0.02566252613806811,0.03993206592806947,0.29634792305547814,0.26471358859966126,0.32843221481032275,,,,,,,0.6874029232546099,0.6546836214160461,0.719640248729723,0.6819068859771397,0.6487143190841523,0.7146590997846535
esci,bge_base,native,historical_full,fully_fitting,100,target_only,"raw C0, fixed",10076,488,3587,10000,2026091701,query_macro,0.9019334332639255,0.8813859482706529,0.9210463986083122,0.007788988196397601,0.004841046025863218,0.011174275592888082,0.09027757853967695,0.07175184841805644,0.11026875716317043,,,,,,,0.9057058755002912,0.8854565780216338,0.9244241910251305,0.903820386815838,0.8835688903815426,0.9227892399332186
esci,bge_base,native,historical_full,fully_fitting,100,target_only,"raw C0, fixed",10076,488,3587,10000,2026091701,pair_micro,0.8948982436576526,0.8684975449128256,0.919187056916917,0.010593810984109284,0.006633463306305841,0.015226977131347965,0.09450794535823809,0.07139062412632961,0.11984035945475668,,,,,,,0.9001553227926241,0.8743919691426341,0.923804762820821,0.8976860886534709,0.8716387182227149,0.9215084610887359
esci,bge_base,native,primary_existing_evaluation,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.731922439609942,0.7041502978877974,0.7592873681708655,0.024236389741890685,0.017583465808046542,0.03178708531162447,0.24384117064816732,0.2178488032468952,0.2701499889680333,,,,,,,0.7445103036848635,0.7177015483728796,0.7710457035606469,0.7410465636379933,0.7137030693309269,0.7678280888509339
esci,bge_base,native,primary_existing_evaluation,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.6691474966170501,0.6371637086247678,0.7011157991104526,0.031574199368516014,0.024897932468204622,0.03859451060199902,0.2992783040144339,0.2691274863964076,0.329228062458764,,,,,,,0.6848379405889554,0.6539453076641661,0.7157294283725731,0.6804239963915201,0.6491965766440723,0.7117055303015893
esci,bge_base,native,primary_existing_evaluation,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.9083428023229752,0.888983077837661,0.927084671365623,0.005910691356497156,0.0036878329970879494,0.008492474757269075,0.08574650632052774,0.06733757021394683,0.10497453595576789,,,,,,,0.9112282075877141,0.891902991834574,0.9298814695732927,0.9097759035682006,0.8904054796001772,0.9285233339993344
esci,bge_base,native,primary_existing_evaluation,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.9021199819576003,0.8778780746797689,0.9243517128690845,0.008795669824086604,0.005626804977440453,0.012556881463261942,0.08908434821831304,0.06782151692873993,0.11237013397598869,,,,,,,0.9064694890134674,0.8827629075921867,0.9280705912395549,0.9043752819124944,0.8803100769414632,0.9263435336297324
esci,bge_base,native,primary_existing_evaluation,fully_fitting,20,target_only,"raw C0, fixed",10076,488,3587,10000,2026091701,query_macro,0.725896562315088,0.6961223505908719,0.7533290069942659,0.025527283248947243,0.018684840148412343,0.03315560346130344,0.24857615443596476,0.22220803132269573,0.2775395157843548,,,,,,,0.7391971149666677,0.7101234730033711,0.765860471827701,0.7348474685597259,0.7056213554545061,0.7617452962258418
esci,bge_base,native,primary_existing_evaluation,fully_fitting,20,target_only,"raw C0, fixed",10076,488,3587,10000,2026091701,pair_micro,0.6710342904934485,0.6374897432738714,0.7043407613424317,0.03261778645107332,0.02566252613806811,0.03993206592806947,0.29634792305547814,0.26471358859966126,0.32843221481032275,,,,,,,0.6874029232546099,0.6546836214160461,0.719640248729723,0.6819068859771397,0.6487143190841523,0.7146590997846535
esci,bge_base,native,primary_existing_evaluation,fully_fitting,100,target_only,"raw C0, fixed",10076,488,3587,10000,2026091701,query_macro,0.9019334332639255,0.8813859482706529,0.9210463986083122,0.007788988196397601,0.004841046025863218,0.011174275592888082,0.09027757853967695,0.07175184841805644,0.11026875716317043,,,,,,,0.9057058755002912,0.8854565780216338,0.9244241910251305,0.903820386815838,0.8835688903815426,0.9227892399332186
esci,bge_base,native,primary_existing_evaluation,fully_fitting,100,target_only,"raw C0, fixed",10076,488,3587,10000,2026091701,pair_micro,0.8948982436576526,0.8684975449128256,0.919187056916917,0.010593810984109284,0.006633463306305841,0.015226977131347965,0.09450794535823809,0.07139062412632961,0.11984035945475668,,,,,,,0.9001553227926241,0.8743919691426341,0.923804762820821,0.8976860886534709,0.8716387182227149,0.9215084610887359
esci,gte_modernbert,native,historical_full,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.681917423509352,0.6519645064863754,0.7106749335140531,0.06909510986215128,0.05785747876451306,0.08108289503149756,0.24898746662849666,0.22238716079828036,0.27626552365284107,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7244962730851259,0.6958531413021466,0.7520215744893282,,,,,,
esci,gte_modernbert,native,historical_full,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.6222372575552548,0.5899441210142986,0.6549452667033714,0.08254397834912043,0.07168694261838617,0.09349600125159764,0.2952187640956247,0.2655349523390807,0.3248505939399431,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6682453766350924,0.6371838579197773,0.699772036288151,,,,,,
esci,gte_modernbert,native,historical_full,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.8763284214262904,0.8533464181234526,0.8982584333120424,0.022433265912752482,0.015062221495784164,0.03151484845205883,0.10123831266095708,0.08137617703815282,0.12198912244900963,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.8912503297124089,0.8697565028972664,0.9117524034439882,,,,,,
esci,gte_modernbert,native,historical_full,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.8811456923770862,0.8546007282913077,0.9054896785365355,0.02277852954442941,0.016860143061178615,0.029480164812288868,0.09607577807848444,0.07382801040270852,0.12065349022964088,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8964817320703654,0.8712157601804928,0.9194015470953683,,,,,,
esci,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.681917423509352,0.6519645064863754,0.7106749335140531,0.06909510986215128,0.05785747876451306,0.08108289503149756,0.24898746662849666,0.22238716079828036,0.27626552365284107,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7244962730851259,0.6958531413021466,0.7520215744893282,,,,,,
esci,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.6222372575552548,0.5899441210142986,0.6549452667033714,0.08254397834912043,0.07168694261838617,0.09349600125159764,0.2952187640956247,0.2655349523390807,0.3248505939399431,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6682453766350924,0.6371838579197773,0.699772036288151,,,,,,
esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.8763284214262904,0.8533464181234526,0.8982584333120424,0.022433265912752482,0.015062221495784164,0.03151484845205883,0.10123831266095708,0.08137617703815282,0.12198912244900963,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.8912503297124089,0.8697565028972664,0.9117524034439882,,,,,,
esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.8811456923770862,0.8546007282913077,0.9054896785365355,0.02277852954442941,0.016860143061178615,0.029480164812288868,0.09607577807848444,0.07382801040270852,0.12065349022964088,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8964817320703654,0.8712157601804928,0.9194015470953683,,,,,,
esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.681917423509352,0.6519645064863754,0.7106749335140531,0.06909510986215128,0.05785747876451306,0.08108289503149756,0.24898746662849666,0.22238716079828036,0.27626552365284107,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7244962730851259,0.6958531413021466,0.7520215744893282,,,,,,
esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.6222372575552548,0.5899441210142986,0.6549452667033714,0.08254397834912043,0.07168694261838617,0.09349600125159764,0.2952187640956247,0.2655349523390807,0.3248505939399431,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6682453766350924,0.6371838579197773,0.699772036288151,,,,,,
esci,gte_modernbert,native,primary_existing_evaluation,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.8763284214262904,0.8533464181234526,0.8982584333120424,0.022433265912752482,0.015062221495784164,0.03151484845205883,0.10123831266095708,0.08137617703815282,0.12198912244900963,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.8912503297124089,0.8697565028972664,0.9117524034439882,,,,,,
esci,gte_modernbert,native,primary_existing_evaluation,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.8811456923770862,0.8546007282913077,0.9054896785365355,0.02277852954442941,0.016860143061178615,0.029480164812288868,0.09607577807848444,0.07382801040270852,0.12065349022964088,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8964817320703654,0.8712157601804928,0.9194015470953683,,,,,,
esci,gte_modernbert,native,primary_existing_evaluation,fully_fitting,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.681917423509352,0.6519645064863754,0.7106749335140531,0.06909510986215128,0.05785747876451306,0.08108289503149756,0.24898746662849666,0.22238716079828036,0.27626552365284107,0.7181403988545487,0.6899295959013946,0.745465814441646,0.7244962730851259,0.6958531413021466,0.7520215744893282,,,,,,
esci,gte_modernbert,native,primary_existing_evaluation,fully_fitting,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.6222372575552548,0.5899441210142986,0.6549452667033714,0.08254397834912043,0.07168694261838617,0.09349600125159764,0.2952187640956247,0.2655349523390807,0.3248505939399431,0.6658934209678459,0.6352784942461748,0.6968805574119814,0.6682453766350924,0.6371838579197773,0.699772036288151,,,,,,
esci,gte_modernbert,native,primary_existing_evaluation,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.8763284214262904,0.8533464181234526,0.8982584333120424,0.022433265912752482,0.015062221495784164,0.03151484845205883,0.10123831266095708,0.08137617703815282,0.12198912244900963,0.8877371809824228,0.8662013225978349,0.9082199918773023,0.8912503297124089,0.8697565028972664,0.9117524034439882,,,,,,
esci,gte_modernbert,native,primary_existing_evaluation,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.8811456923770862,0.8546007282913077,0.9054896785365355,0.02277852954442941,0.016860143061178615,0.029480164812288868,0.09607577807848444,0.07382801040270852,0.12065349022964088,0.8931310007088085,0.8676484566410619,0.9163815404415783,0.8964817320703654,0.8712157601804928,0.9194015470953683,,,,,,
esci,gte_modernbert,native,historical_full,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.6812962562623982,0.6513100578422063,0.7100502543152901,0.05883329743118204,0.04826069816285354,0.07019090772013281,0.2598704463064197,0.23280598950896703,0.28748308987481347,,,,,,,0.7113653359860881,0.6829146906095244,0.7387646432356273,0.7244962730851259,0.6958531413021466,0.7520215744893282
esci,gte_modernbert,native,historical_full,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.6224627875507442,0.5899812204851811,0.6554327330139169,0.06675687866486242,0.05771958920685426,0.07585162344625594,0.31078033378439335,0.28051717644273644,0.3408607169447825,,,,,,,0.6562922868741543,0.6251487587915749,0.687671456181539,0.6682453766350924,0.6371838579197773,0.699772036288151
esci,gte_modernbert,native,historical_full,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.8744507441603366,0.8512768856856415,0.8963861289750098,0.0235108822584049,0.01598810413506133,0.032711581020197424,0.10203837358125849,0.08200600675269304,0.12289105132987226,,,,,,,0.8860605048557281,0.8645797484658692,0.9067572798786071,0.8912503297124089,0.8697565028972664,0.9117524034439882
esci,gte_modernbert,native,historical_full,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.879341452413171,0.8527397540710815,0.9036731132364131,0.02322958953540821,0.017399009229598184,0.02970308609808349,0.09742895805142084,0.07505435475366903,0.12215441193761269,,,,,,,0.8909723564662672,0.8653858185586204,0.9142284825752233,0.8964817320703654,0.8712157601804928,0.9194015470953683
esci,gte_modernbert,native,historical_full,fully_fitting,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.6812962562623982,0.6513100578422063,0.7100502543152901,0.05883329743118204,0.04826069816285354,0.07019090772013281,0.2598704463064197,0.23280598950896703,0.28748308987481347,,,,,,,0.7113653359860881,0.6829146906095244,0.7387646432356273,0.7244962730851259,0.6958531413021466,0.7520215744893282
esci,gte_modernbert,native,historical_full,fully_fitting,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.6224627875507442,0.5899812204851811,0.6554327330139169,0.06675687866486242,0.05771958920685426,0.07585162344625594,0.31078033378439335,0.28051717644273644,0.3408607169447825,,,,,,,0.6562922868741543,0.6251487587915749,0.687671456181539,0.6682453766350924,0.6371838579197773,0.699772036288151
esci,gte_modernbert,native,historical_full,fully_fitting,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.8744507441603366,0.8512768856856415,0.8963861289750098,0.0235108822584049,0.01598810413506133,0.032711581020197424,0.10203837358125849,0.08200600675269304,0.12289105132987226,,,,,,,0.8860605048557281,0.8645797484658692,0.9067572798786071,0.8912503297124089,0.8697565028972664,0.9117524034439882
esci,gte_modernbert,native,historical_full,fully_fitting,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.879341452413171,0.8527397540710815,0.9036731132364131,0.02322958953540821,0.017399009229598184,0.02970308609808349,0.09742895805142084,0.07505435475366903,0.12215441193761269,,,,,,,0.8909723564662672,0.8653858185586204,0.9142284825752233,0.8964817320703654,0.8712157601804928,0.9194015470953683
esci,gte_modernbert,native,primary_existing_evaluation,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.6812962562623982,0.6513100578422063,0.7100502543152901,0.05883329743118204,0.04826069816285354,0.07019090772013281,0.2598704463064197,0.23280598950896703,0.28748308987481347,,,,,,,0.7113653359860881,0.6829146906095244,0.7387646432356273,0.7244962730851259,0.6958531413021466,0.7520215744893282
esci,gte_modernbert,native,primary_existing_evaluation,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.6224627875507442,0.5899812204851811,0.6554327330139169,0.06675687866486242,0.05771958920685426,0.07585162344625594,0.31078033378439335,0.28051717644273644,0.3408607169447825,,,,,,,0.6562922868741543,0.6251487587915749,0.687671456181539,0.6682453766350924,0.6371838579197773,0.699772036288151
esci,gte_modernbert,native,primary_existing_evaluation,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.8744507441603366,0.8512768856856415,0.8963861289750098,0.0235108822584049,0.01598810413506133,0.032711581020197424,0.10203837358125849,0.08200600675269304,0.12289105132987226,,,,,,,0.8860605048557281,0.8645797484658692,0.9067572798786071,0.8912503297124089,0.8697565028972664,0.9117524034439882
esci,gte_modernbert,native,primary_existing_evaluation,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.879341452413171,0.8527397540710815,0.9036731132364131,0.02322958953540821,0.017399009229598184,0.02970308609808349,0.09742895805142084,0.07505435475366903,0.12215441193761269,,,,,,,0.8909723564662672,0.8653858185586204,0.9142284825752233,0.8964817320703654,0.8712157601804928,0.9194015470953683
esci,gte_modernbert,native,primary_existing_evaluation,fully_fitting,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.6812962562623982,0.6513100578422063,0.7100502543152901,0.05883329743118204,0.04826069816285354,0.07019090772013281,0.2598704463064197,0.23280598950896703,0.28748308987481347,,,,,,,0.7113653359860881,0.6829146906095244,0.7387646432356273,0.7244962730851259,0.6958531413021466,0.7520215744893282
esci,gte_modernbert,native,primary_existing_evaluation,fully_fitting,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.6224627875507442,0.5899812204851811,0.6554327330139169,0.06675687866486242,0.05771958920685426,0.07585162344625594,0.31078033378439335,0.28051717644273644,0.3408607169447825,,,,,,,0.6562922868741543,0.6251487587915749,0.687671456181539,0.6682453766350924,0.6371838579197773,0.699772036288151
esci,gte_modernbert,native,primary_existing_evaluation,fully_fitting,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.8744507441603366,0.8512768856856415,0.8963861289750098,0.0235108822584049,0.01598810413506133,0.032711581020197424,0.10203837358125849,0.08200600675269304,0.12289105132987226,,,,,,,0.8860605048557281,0.8645797484658692,0.9067572798786071,0.8912503297124089,0.8697565028972664,0.9117524034439882
esci,gte_modernbert,native,primary_existing_evaluation,fully_fitting,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.879341452413171,0.8527397540710815,0.9036731132364131,0.02322958953540821,0.017399009229598184,0.02970308609808349,0.09742895805142084,0.07505435475366903,0.12215441193761269,,,,,,,0.8909723564662672,0.8653858185586204,0.9142284825752233,0.8964817320703654,0.8712157601804928,0.9194015470953683
