dataset,model,intervention,target_support,catalog_size,K,reference_K,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_inclusion,source_order_inclusion_ci_low,source_order_inclusion_ci_high,mean_schedule_inclusion,mean_schedule_inclusion_ci_low,mean_schedule_inclusion_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high
wands,gte_modernbert,catalog_wide,full,42994,100,50,pair_micro,308,21299,2026091701,10000,0.13493591248415418,0.11701415407432389,0.1553560235324289,0.1335944678824626,0.11626999785215775,0.15367626610157223,0.12019343631156393,0.1011937228047286,0.14245731356119903,0.022113714258885395,0.009477016266768855,0.03281796986359903,-0.14230715057044932,-0.15815816638962507,-0.12844580575566744
wands,gte_modernbert,catalog_wide,full,42994,200,20,query_macro,308,21299,2026091701,10000,0.37540394043007347,0.3442486268117651,0.40761858158793723,0.3796876034848068,0.34881817101644,0.4106965529159812,0.3857361869360034,0.35145231050678494,0.4199290728807645,-0.02748742891659197,-0.05298992755693036,-0.0022041231463434596,-0.3582487580194117,-0.38867142101285085,-0.32838968315595274
wands,gte_modernbert,catalog_wide,full,42994,200,20,pair_micro,308,21299,2026091701,10000,0.4162167237898493,0.36775628187736664,0.4710213525652362,0.4152911270146819,0.3665208021505328,0.4702046184947734,0.37767031316024224,0.3214623211937197,0.44136503841398145,0.06831306634114277,0.04049972742332447,0.09247637079956544,-0.44598337950138506,-0.48908056247039294,-0.40725964280953647
wands,gte_modernbert,catalog_wide,full,42994,200,100,query_macro,308,21299,2026091701,10000,0.10593151273700684,0.09237206973108891,0.11995694732062388,0.11005267600680393,0.09612669915339984,0.12459664574304936,0.11551030615515999,0.0998536435971497,0.13227475212160147,-0.017544493625644735,-0.03218815662611752,-0.0027636757265602566,-0.09796581252951525,-0.11225455794576847,-0.08424569574244166
wands,gte_modernbert,catalog_wide,full,42994,200,100,pair_micro,308,21299,2026091701,10000,0.15845814357481572,0.14019834437938525,0.17845489782375418,0.1589343564084162,0.1403279535321325,0.17949094010955316,0.15592281327761867,0.1311221990754333,0.18419196411742536,0.002488379736137846,-0.018628144394599488,0.020948985870933225,-0.1584111930137565,-0.17418138014420467,-0.14319856781015372
wands,gte_modernbert,catalog_wide,full,42994,500,20,query_macro,308,21299,2026091701,10000,0.4851422680242155,0.4493595954896543,0.5201373170392536,0.4889839772721175,0.4537108532674951,0.5236754661110811,0.5148584399945343,0.4769877524937647,0.5526181337226623,-0.06656384480493978,-0.09051457738187738,-0.04272500763269702,-0.4482945951895945,-0.48203687004902834,-0.41357789323383487
wands,gte_modernbert,catalog_wide,full,42994,500,20,pair_micro,308,21299,2026091701,10000,0.6057561387858585,0.5619588865941129,0.6533373191626611,0.6040122608036598,0.5594508205857425,0.6519084152672135,0.5753791257805531,0.5166966622651495,0.6407822420842713,0.04418047795671158,0.00048350346720179546,0.08295715372507952,-0.6195596037372647,-0.6530508911047096,-0.585205201042251
wands,gte_modernbert,catalog_wide,full,42994,500,200,query_macro,308,21299,2026091701,10000,0.10973832759414225,0.09302946069306757,0.12762014965546306,0.10929637378731066,0.09410667951122133,0.12534735235269195,0.12912225305853092,0.11031262870417151,0.14910972708167383,-0.03907641588834786,-0.05657700367151624,-0.02218596586398218,-0.0900458371701829,-0.10582963506847079,-0.07538018262938273
wands,gte_modernbert,catalog_wide,full,42994,500,200,pair_micro,308,21299,2026091701,10000,0.1895394149960092,0.165800374553473,0.21184663146724725,0.1887211337889773,0.16472080255991545,0.21134154182193204,0.19770881262031081,0.17413460938849695,0.22102861019888242,-0.024132588384431195,-0.04886428352940159,-0.0021125532336191983,-0.17357622423587962,-0.19927031408121795,-0.14562470993455465
wands,gte_modernbert,catalog_wide,full,42994,1000,20,query_macro,308,21299,2026091701,10000,0.5550489736645198,0.5179362509352731,0.5918077420395731,0.5561305182549507,0.5194692858858981,0.5920182397251814,0.5951565933036878,0.5566068725250307,0.6331961484400552,-0.08717784811545576,-0.11075469932007288,-0.06324927701977907,-0.507978745188232,-0.5434985694467779,-0.4710884110403571
wands,gte_modernbert,catalog_wide,full,42994,1000,20,pair_micro,308,21299,2026091701,10000,0.7457157613033476,0.7095903218869642,0.7808501896993697,0.7427914120716606,0.7054756394393689,0.7788131919754677,0.7365134513357434,0.6864295076363949,0.7869010578456679,-0.004788957228038877,-0.045579635035391856,0.03294725814908675,-0.7317244941077046,-0.7595652162320168,-0.7018307489527656
wands,gte_modernbert,catalog_wide,full,42994,1000,500,query_macro,308,21299,2026091701,10000,0.06990670564030416,0.054964592413982515,0.08591508567635467,0.06714654098283321,0.05369586959209599,0.08185941504589689,0.08029815330915357,0.06457765612192506,0.09693552582124429,-0.02061400331051597,-0.03560118924318801,-0.005079842345177425,-0.05968414999863755,-0.07661112473682721,-0.04450214406258775
wands,gte_modernbert,catalog_wide,full,42994,1000,500,pair_micro,308,21299,2026091701,10000,0.13995962251748909,0.10579019434458178,0.17178448085774367,0.13877915126800047,0.10510741082006887,0.16993814133298923,0.1611343255551904,0.12226202208181072,0.2006047949108529,-0.04896943518475046,-0.0745210868985362,-0.02666343334151003,-0.11216489037043993,-0.13725164157317787,-0.08399948758130213
wands,gte_modernbert,catalog_wide,fully_fitting,42994,50,20,query_macro,308,21299,2026091701,10000,0.1496841125312204,0.13139207305164227,0.16831057996371335,0.15138374187968906,0.13475903221337246,0.1686742341662903,0.14652709718860774,0.1269272388757045,0.16660563078725724,0.005165615279052852,-0.012459797915180152,0.02201199422050481,-0.15169271246766047,-0.1684607033015222,-0.13536580670186152
wands,gte_modernbert,catalog_wide,fully_fitting,42994,50,20,pair_micro,308,21299,2026091701,10000,0.12282266773087938,0.10439585164761532,0.14392478314617208,0.1227623027238032,0.10450532378483016,0.14396401971919054,0.10155406357105967,0.08328727876828497,0.12307044847631539,0.043710972346119537,0.035047947967895975,0.052451250361810295,-0.1452650359171792,-0.16699243729138114,-0.12620625923692885
wands,gte_modernbert,catalog_wide,fully_fitting,42994,100,20,query_macro,308,21299,2026091701,10000,0.26947242769306645,0.24293485690739744,0.29617802153920647,0.269634927478003,0.24508607432844398,0.29448012781179583,0.2702258807808436,0.2414858212352478,0.2993881750490353,-0.00994293529094724,-0.03380395492300631,0.012913230985365837,-0.260282945489896,-0.28449503490628586,-0.23640505024582872
wands,gte_modernbert,catalog_wide,fully_fitting,42994,100,20,pair_micro,308,21299,2026091701,10000,0.25775858021503356,0.22245163960461095,0.29814612644537797,0.25635677060626594,0.2213467822731637,0.2965583899605208,0.2217474998826236,0.18615712620866118,0.2632287105920972,0.06582468660500493,0.05004010235808795,0.07953408290945384,-0.2875721864876285,-0.32321374164613687,-0.2563192563039265
wands,gte_modernbert,catalog_wide,fully_fitting,42994,100,50,query_macro,308,21299,2026091701,10000,0.11978831516184628,0.10456414040086849,0.13628247657025663,0.118251185598314,0.10574545458742354,0.1310965186366367,0.12369878359223574,0.10713725390237018,0.14078432377716749,-0.015108550570000082,-0.03263767803334916,0.002080165164530253,-0.10859023302223565,-0.12239854621308785,-0.09559365608268144
wands,gte_modernbert,catalog_wide,fully_fitting,42994,100,50,pair_micro,308,21299,2026091701,10000,0.13493591248415418,0.11701415407432389,0.1553560235324289,0.1335944678824626,0.11626999785215775,0.15367626610157223,0.12019343631156393,0.1011937228047286,0.14245731356119903,0.022113714258885395,0.009477016266768855,0.03281796986359903,-0.14230715057044932,-0.15815816638962507,-0.12844580575566744
wands,gte_modernbert,catalog_wide,fully_fitting,42994,200,20,query_macro,308,21299,2026091701,10000,0.37540394043007347,0.3442486268117651,0.40761858158793723,0.3796876034848068,0.34881817101644,0.4106965529159812,0.3857361869360034,0.35145231050678494,0.4199290728807645,-0.02748742891659197,-0.05298992755693036,-0.0022041231463434596,-0.3582487580194117,-0.38867142101285085,-0.32838968315595274
wands,gte_modernbert,catalog_wide,fully_fitting,42994,200,20,pair_micro,308,21299,2026091701,10000,0.4162167237898493,0.36775628187736664,0.4710213525652362,0.4152911270146819,0.3665208021505328,0.4702046184947734,0.37767031316024224,0.3214623211937197,0.44136503841398145,0.06831306634114277,0.04049972742332447,0.09247637079956544,-0.44598337950138506,-0.48908056247039294,-0.40725964280953647
wands,gte_modernbert,catalog_wide,fully_fitting,42994,200,100,query_macro,308,21299,2026091701,10000,0.10593151273700684,0.09237206973108891,0.11995694732062388,0.11005267600680393,0.09612669915339984,0.12459664574304936,0.11551030615515999,0.0998536435971497,0.13227475212160147,-0.017544493625644735,-0.03218815662611752,-0.0027636757265602566,-0.09796581252951525,-0.11225455794576847,-0.08424569574244166
wands,gte_modernbert,catalog_wide,fully_fitting,42994,200,100,pair_micro,308,21299,2026091701,10000,0.15845814357481572,0.14019834437938525,0.17845489782375418,0.1589343564084162,0.1403279535321325,0.17949094010955316,0.15592281327761867,0.1311221990754333,0.18419196411742536,0.002488379736137846,-0.018628144394599488,0.020948985870933225,-0.1584111930137565,-0.17418138014420467,-0.14319856781015372
wands,gte_modernbert,catalog_wide,fully_fitting,42994,500,20,query_macro,308,21299,2026091701,10000,0.4851422680242155,0.4493595954896543,0.5201373170392536,0.4889839772721175,0.4537108532674951,0.5236754661110811,0.5148584399945343,0.4769877524937647,0.5526181337226623,-0.06656384480493978,-0.09051457738187738,-0.04272500763269702,-0.4482945951895945,-0.48203687004902834,-0.41357789323383487
wands,gte_modernbert,catalog_wide,fully_fitting,42994,500,20,pair_micro,308,21299,2026091701,10000,0.6057561387858585,0.5619588865941129,0.6533373191626611,0.6040122608036598,0.5594508205857425,0.6519084152672135,0.5753791257805531,0.5166966622651495,0.6407822420842713,0.04418047795671158,0.00048350346720179546,0.08295715372507952,-0.6195596037372647,-0.6530508911047096,-0.585205201042251
wands,gte_modernbert,catalog_wide,fully_fitting,42994,500,200,query_macro,308,21299,2026091701,10000,0.10973832759414225,0.09302946069306757,0.12762014965546306,0.10929637378731066,0.09410667951122133,0.12534735235269195,0.12912225305853092,0.11031262870417151,0.14910972708167383,-0.03907641588834786,-0.05657700367151624,-0.02218596586398218,-0.0900458371701829,-0.10582963506847079,-0.07538018262938273
wands,gte_modernbert,catalog_wide,fully_fitting,42994,500,200,pair_micro,308,21299,2026091701,10000,0.1895394149960092,0.165800374553473,0.21184663146724725,0.1887211337889773,0.16472080255991545,0.21134154182193204,0.19770881262031081,0.17413460938849695,0.22102861019888242,-0.024132588384431195,-0.04886428352940159,-0.0021125532336191983,-0.17357622423587962,-0.19927031408121795,-0.14562470993455465
wands,gte_modernbert,catalog_wide,fully_fitting,42994,1000,20,query_macro,308,21299,2026091701,10000,0.5550489736645198,0.5179362509352731,0.5918077420395731,0.5561305182549507,0.5194692858858981,0.5920182397251814,0.5951565933036878,0.5566068725250307,0.6331961484400552,-0.08717784811545576,-0.11075469932007288,-0.06324927701977907,-0.507978745188232,-0.5434985694467779,-0.4710884110403571
wands,gte_modernbert,catalog_wide,fully_fitting,42994,1000,20,pair_micro,308,21299,2026091701,10000,0.7457157613033476,0.7095903218869642,0.7808501896993697,0.7427914120716606,0.7054756394393689,0.7788131919754677,0.7365134513357434,0.6864295076363949,0.7869010578456679,-0.004788957228038877,-0.045579635035391856,0.03294725814908675,-0.7317244941077046,-0.7595652162320168,-0.7018307489527656
wands,gte_modernbert,catalog_wide,fully_fitting,42994,1000,500,query_macro,308,21299,2026091701,10000,0.06990670564030416,0.054964592413982515,0.08591508567635467,0.06714654098283321,0.05369586959209599,0.08185941504589689,0.08029815330915357,0.06457765612192506,0.09693552582124429,-0.02061400331051597,-0.03560118924318801,-0.005079842345177425,-0.05968414999863755,-0.07661112473682721,-0.04450214406258775
wands,gte_modernbert,catalog_wide,fully_fitting,42994,1000,500,pair_micro,308,21299,2026091701,10000,0.13995962251748909,0.10579019434458178,0.17178448085774367,0.13877915126800047,0.10510741082006887,0.16993814133298923,0.1611343255551904,0.12226202208181072,0.2006047949108529,-0.04896943518475046,-0.0745210868985362,-0.02666343334151003,-0.11216489037043993,-0.13725164157317787,-0.08399948758130213
wands,gte_modernbert,target_only,full,42994,50,20,query_macro,308,21299,2026091701,10000,0.1496841125312204,0.13139207305164227,0.16831057996371335,0.15416015082855644,0.13747554764065364,0.17128429870723236,0.14934567025862527,0.13016092974805288,0.16900382254586563,0.006837156835485455,-0.010733603597418366,0.02391291656041016,-0.1561828270941107,-0.17286432265345253,-0.14004406036537323
wands,gte_modernbert,target_only,full,42994,50,20,pair_micro,308,21299,2026091701,10000,0.12282266773087938,0.10439585164761532,0.14392478314617208,0.12759821051290138,0.10868921469568922,0.14914565198240326,0.10427719611249354,0.08618530505018271,0.12559607382349416,0.04911028686792807,0.03952633289771494,0.058911383008141055,-0.15338748298042162,-0.17590822995312372,-0.13312441542516107
wands,gte_modernbert,target_only,full,42994,100,20,query_macro,308,21299,2026091701,10000,0.26947242769306645,0.24293485690739744,0.29617802153920647,0.2712756667578757,0.24692420415742095,0.2959916843362913,0.2703688011711137,0.2417484709147153,0.2995734934007807,-0.005725483052908377,-0.030176065368989934,0.018484312107385648,-0.2646433181182051,-0.289183335732029,-0.24096600735890011
wands,gte_modernbert,target_only,full,42994,100,20,pair_micro,308,21299,2026091701,10000,0.25775858021503356,0.22245163960461095,0.29814612644537797,0.26130670118650784,0.2261757825408116,0.3017111124133906,0.22447063242405746,0.1884652584902809,0.26642772417735605,0.0705666932719846,0.05377967025566185,0.08538289737517321,-0.2950373256960421,-0.33081515114699805,-0.26307775890480173
wands,gte_modernbert,target_only,full,42994,100,50,query_macro,308,21299,2026091701,10000,0.11978831516184628,0.10456414040086849,0.13628247657025663,0.11711551592931914,0.10506477932935751,0.12959284935298737,0.12102313091248836,0.10502639735742073,0.13800402717669952,-0.012562639888393831,-0.030250330050840494,0.005236507675950306,-0.10846049102409451,-0.12329701426460615,-0.09438992755941386
wands,gte_modernbert,target_only,full,42994,100,50,pair_micro,308,21299,2026091701,10000,0.13493591248415418,0.11701415407432389,0.1553560235324289,0.1337084906736064,0.11652863093684852,0.1535244305471541,0.12019343631156393,0.10071587528298066,0.14311774229908303,0.02145640640405653,0.007575061801609012,0.033473429124712996,-0.14164984271562045,-0.15737352730511234,-0.12801943611869918
wands,gte_modernbert,target_only,full,42994,200,20,query_macro,308,21299,2026091701,10000,0.37540394043007347,0.3442486268117651,0.40761858158793723,0.3788521079226827,0.3485224678716254,0.4092355795608196,0.38527828498916017,0.3514063978020082,0.41932744605907035,-0.027130960984224347,-0.05284897484341384,-0.0016392054097234842,-0.35814732400493593,-0.3881861473822037,-0.3284378868689107
wands,gte_modernbert,target_only,full,42994,200,20,pair_micro,308,21299,2026091701,10000,0.4162167237898493,0.36775628187736664,0.4710213525652362,0.4196239930781458,0.3710036538596879,0.4744368135756055,0.3811916052396826,0.32479739105458255,0.445020775996978,0.06878257195173482,0.04053857128464054,0.09350384714037326,-0.4499741771914174,-0.49335000156765163,-0.4106410152729606
wands,gte_modernbert,target_only,full,42994,200,100,query_macro,308,21299,2026091701,10000,0.10593151273700684,0.09237206973108891,0.11995694732062388,0.10757644116480738,0.09436366068660439,0.12146439155538341,0.11490948381804651,0.09949849878750368,0.13128894021538687,-0.021405477931315944,-0.034783507955370906,-0.008535769565679826,-0.09350400588673057,-0.10609108328305004,-0.08107509998147398
wands,gte_modernbert,target_only,full,42994,200,100,pair_micro,308,21299,2026091701,10000,0.15845814357481572,0.14019834437938525,0.17845489782375418,0.15831729189163812,0.13954493112804534,0.1788850262037249,0.15672097281562514,0.13188545651863154,0.1846253004817797,-0.0017841213202497764,-0.022774598051698583,0.016608771393551543,-0.15493685149537537,-0.17141659021405453,-0.13921592254632784
wands,gte_modernbert,target_only,full,42994,500,20,query_macro,308,21299,2026091701,10000,0.4851422680242155,0.4493595954896543,0.5201373170392536,0.48626459661353216,0.4512993410507233,0.5208477474571597,0.5120352079324201,0.4739401807017929,0.549586956581458,-0.06635191032605461,-0.09042169786023656,-0.04198766562315167,-0.4456832976063653,-0.4792779242408185,-0.4112436027931669
wands,gte_modernbert,target_only,full,42994,500,20,pair_micro,308,21299,2026091701,10000,0.6057561387858585,0.5619588865941129,0.6533373191626611,0.6050854164850125,0.561067267088305,0.6525163077209961,0.5765998403680924,0.5184485653000478,0.6410539095810678,0.043898774590356356,0.00035130603281887486,0.08219981893788611,-0.6204986149584487,-0.6536784116401873,-0.5863340203449884
wands,gte_modernbert,target_only,full,42994,500,200,query_macro,308,21299,2026091701,10000,0.10973832759414225,0.09302946069306757,0.12762014965546306,0.10741248869084953,0.09247623769487827,0.12343319272912763,0.1267569229432599,0.10794064794450281,0.14691899584223445,-0.03922094934183026,-0.05723636039109396,-0.021711334070237804,-0.08753597360142956,-0.10315602898925842,-0.07332897839927745
wands,gte_modernbert,target_only,full,42994,500,200,pair_micro,308,21299,2026091701,10000,0.1895394149960092,0.165800374553473,0.21184663146724725,0.18546142340686694,0.16185990188333985,0.20751823800413607,0.1954082351284098,0.17204947446097127,0.21848887338385536,-0.024883797361378468,-0.049275447295053405,-0.0038089248028770483,-0.17052443776703133,-0.19588140218250377,-0.1426579854191829
wands,gte_modernbert,target_only,full,42994,1000,20,query_macro,308,21299,2026091701,10000,0.5550489736645198,0.5179362509352731,0.5918077420395731,0.5540856627698129,0.5178504755444234,0.5900934936355661,0.5942086356836326,0.5562030774952303,0.6314536218316755,-0.09018935926198604,-0.1134826093675742,-0.06671401199120461,-0.5040192764216466,-0.5395413846426774,-0.4675711861615535
wands,gte_modernbert,target_only,full,42994,1000,20,pair_micro,308,21299,2026091701,10000,0.7457157613033476,0.7095903218869642,0.7808501896993697,0.7418859369655182,0.7040699870789817,0.7779595432044879,0.7366073524578619,0.6862708095394938,0.7867500410194674,-0.006995633597821494,-0.04688733534886649,0.03096234706209782,-0.7296117188600404,-0.7572623016321192,-0.6997469616311681
wands,gte_modernbert,target_only,full,42994,1000,500,query_macro,308,21299,2026091701,10000,0.06990670564030416,0.054964592413982515,0.08591508567635467,0.06782106615628022,0.053989230295982224,0.08300623735483698,0.08217342775121259,0.06588151094230166,0.0996429059089889,-0.023837448935931448,-0.03892109206476778,-0.008092829035471358,-0.05833597881528113,-0.07516026949103277,-0.043041633765229126
wands,gte_modernbert,target_only,full,42994,1000,500,pair_micro,308,21299,2026091701,10000,0.13995962251748909,0.10579019434458178,0.17178448085774367,0.13680052048050545,0.10346811204705128,0.16777773867408685,0.16000751208976946,0.12119175508804972,0.19905664148998725,-0.05089440818817785,-0.07703340655640821,-0.028116089806799333,-0.10911310390159162,-0.13337956815512234,-0.08179248712399026
wands,gte_modernbert,target_only,fully_fitting,42994,50,20,query_macro,308,21299,2026091701,10000,0.1496841125312204,0.13139207305164227,0.16831057996371335,0.15416015082855644,0.13747554764065364,0.17128429870723236,0.14934567025862527,0.13016092974805288,0.16900382254586563,0.006837156835485455,-0.010733603597418366,0.02391291656041016,-0.1561828270941107,-0.17286432265345253,-0.14004406036537323
wands,gte_modernbert,target_only,fully_fitting,42994,50,20,pair_micro,308,21299,2026091701,10000,0.12282266773087938,0.10439585164761532,0.14392478314617208,0.12759821051290138,0.10868921469568922,0.14914565198240326,0.10427719611249354,0.08618530505018271,0.12559607382349416,0.04911028686792807,0.03952633289771494,0.058911383008141055,-0.15338748298042162,-0.17590822995312372,-0.13312441542516107
wands,gte_modernbert,target_only,fully_fitting,42994,100,20,query_macro,308,21299,2026091701,10000,0.26947242769306645,0.24293485690739744,0.29617802153920647,0.2712756667578757,0.24692420415742095,0.2959916843362913,0.2703688011711137,0.2417484709147153,0.2995734934007807,-0.005725483052908377,-0.030176065368989934,0.018484312107385648,-0.2646433181182051,-0.289183335732029,-0.24096600735890011
wands,gte_modernbert,target_only,fully_fitting,42994,100,20,pair_micro,308,21299,2026091701,10000,0.25775858021503356,0.22245163960461095,0.29814612644537797,0.26130670118650784,0.2261757825408116,0.3017111124133906,0.22447063242405746,0.1884652584902809,0.26642772417735605,0.0705666932719846,0.05377967025566185,0.08538289737517321,-0.2950373256960421,-0.33081515114699805,-0.26307775890480173
wands,gte_modernbert,target_only,fully_fitting,42994,100,50,query_macro,308,21299,2026091701,10000,0.11978831516184628,0.10456414040086849,0.13628247657025663,0.11711551592931914,0.10506477932935751,0.12959284935298737,0.12102313091248836,0.10502639735742073,0.13800402717669952,-0.012562639888393831,-0.030250330050840494,0.005236507675950306,-0.10846049102409451,-0.12329701426460615,-0.09438992755941386
wands,gte_modernbert,target_only,fully_fitting,42994,100,50,pair_micro,308,21299,2026091701,10000,0.13493591248415418,0.11701415407432389,0.1553560235324289,0.1337084906736064,0.11652863093684852,0.1535244305471541,0.12019343631156393,0.10071587528298066,0.14311774229908303,0.02145640640405653,0.007575061801609012,0.033473429124712996,-0.14164984271562045,-0.15737352730511234,-0.12801943611869918
wands,gte_modernbert,target_only,fully_fitting,42994,200,20,query_macro,308,21299,2026091701,10000,0.37540394043007347,0.3442486268117651,0.40761858158793723,0.3788521079226827,0.3485224678716254,0.4092355795608196,0.38527828498916017,0.3514063978020082,0.41932744605907035,-0.027130960984224347,-0.05284897484341384,-0.0016392054097234842,-0.35814732400493593,-0.3881861473822037,-0.3284378868689107
wands,gte_modernbert,target_only,fully_fitting,42994,200,20,pair_micro,308,21299,2026091701,10000,0.4162167237898493,0.36775628187736664,0.4710213525652362,0.4196239930781458,0.3710036538596879,0.4744368135756055,0.3811916052396826,0.32479739105458255,0.445020775996978,0.06878257195173482,0.04053857128464054,0.09350384714037326,-0.4499741771914174,-0.49335000156765163,-0.4106410152729606
wands,gte_modernbert,target_only,fully_fitting,42994,200,100,query_macro,308,21299,2026091701,10000,0.10593151273700684,0.09237206973108891,0.11995694732062388,0.10757644116480738,0.09436366068660439,0.12146439155538341,0.11490948381804651,0.09949849878750368,0.13128894021538687,-0.021405477931315944,-0.034783507955370906,-0.008535769565679826,-0.09350400588673057,-0.10609108328305004,-0.08107509998147398
wands,gte_modernbert,target_only,fully_fitting,42994,200,100,pair_micro,308,21299,2026091701,10000,0.15845814357481572,0.14019834437938525,0.17845489782375418,0.15831729189163812,0.13954493112804534,0.1788850262037249,0.15672097281562514,0.13188545651863154,0.1846253004817797,-0.0017841213202497764,-0.022774598051698583,0.016608771393551543,-0.15493685149537537,-0.17141659021405453,-0.13921592254632784
wands,gte_modernbert,target_only,fully_fitting,42994,500,20,query_macro,308,21299,2026091701,10000,0.4851422680242155,0.4493595954896543,0.5201373170392536,0.48626459661353216,0.4512993410507233,0.5208477474571597,0.5120352079324201,0.4739401807017929,0.549586956581458,-0.06635191032605461,-0.09042169786023656,-0.04198766562315167,-0.4456832976063653,-0.4792779242408185,-0.4112436027931669
wands,gte_modernbert,target_only,fully_fitting,42994,500,20,pair_micro,308,21299,2026091701,10000,0.6057561387858585,0.5619588865941129,0.6533373191626611,0.6050854164850125,0.561067267088305,0.6525163077209961,0.5765998403680924,0.5184485653000478,0.6410539095810678,0.043898774590356356,0.00035130603281887486,0.08219981893788611,-0.6204986149584487,-0.6536784116401873,-0.5863340203449884
wands,gte_modernbert,target_only,fully_fitting,42994,500,200,query_macro,308,21299,2026091701,10000,0.10973832759414225,0.09302946069306757,0.12762014965546306,0.10741248869084953,0.09247623769487827,0.12343319272912763,0.1267569229432599,0.10794064794450281,0.14691899584223445,-0.03922094934183026,-0.05723636039109396,-0.021711334070237804,-0.08753597360142956,-0.10315602898925842,-0.07332897839927745
wands,gte_modernbert,target_only,fully_fitting,42994,500,200,pair_micro,308,21299,2026091701,10000,0.1895394149960092,0.165800374553473,0.21184663146724725,0.18546142340686694,0.16185990188333985,0.20751823800413607,0.1954082351284098,0.17204947446097127,0.21848887338385536,-0.024883797361378468,-0.049275447295053405,-0.0038089248028770483,-0.17052443776703133,-0.19588140218250377,-0.1426579854191829
wands,gte_modernbert,target_only,fully_fitting,42994,1000,20,query_macro,308,21299,2026091701,10000,0.5550489736645198,0.5179362509352731,0.5918077420395731,0.5540856627698129,0.5178504755444234,0.5900934936355661,0.5942086356836326,0.5562030774952303,0.6314536218316755,-0.09018935926198604,-0.1134826093675742,-0.06671401199120461,-0.5040192764216466,-0.5395413846426774,-0.4675711861615535
wands,gte_modernbert,target_only,fully_fitting,42994,1000,20,pair_micro,308,21299,2026091701,10000,0.7457157613033476,0.7095903218869642,0.7808501896993697,0.7418859369655182,0.7040699870789817,0.7779595432044879,0.7366073524578619,0.6862708095394938,0.7867500410194674,-0.006995633597821494,-0.04688733534886649,0.03096234706209782,-0.7296117188600404,-0.7572623016321192,-0.6997469616311681
wands,gte_modernbert,target_only,fully_fitting,42994,1000,500,query_macro,308,21299,2026091701,10000,0.06990670564030416,0.054964592413982515,0.08591508567635467,0.06782106615628022,0.053989230295982224,0.08300623735483698,0.08217342775121259,0.06588151094230166,0.0996429059089889,-0.023837448935931448,-0.03892109206476778,-0.008092829035471358,-0.05833597881528113,-0.07516026949103277,-0.043041633765229126
wands,gte_modernbert,target_only,fully_fitting,42994,1000,500,pair_micro,308,21299,2026091701,10000,0.13995962251748909,0.10579019434458178,0.17178448085774367,0.13680052048050545,0.10346811204705128,0.16777773867408685,0.16000751208976946,0.12119175508804972,0.19905664148998725,-0.05089440818817785,-0.07703340655640821,-0.028116089806799333,-0.10911310390159162,-0.13337956815512234,-0.08179248712399026
esci,minilm,catalog_wide,full,10076,50,20,query_macro,499,4434,2026091701,10000,0.12220770326481535,0.10705921679817167,0.13798431712743986,0.1289627826736727,0.1142297045795064,0.14438225506863547,0.13643855062510618,0.12038001419102146,0.15320593190133652,-0.016297074831939342,-0.027957425803372068,-0.005193938495799356,-0.12014147579316688,-0.13570771706805357,-0.10545222501503401
esci,minilm,catalog_wide,full,10076,50,20,pair_micro,499,4434,2026091701,10000,0.17884528642309427,0.15692093533821705,0.19991459567035166,0.18242154778014044,0.16101962363480501,0.20311634780306806,0.19373026612539468,0.17040371836216162,0.2163669710449268,-0.02210193955796121,-0.031044311612912597,-0.013369951636032521,-0.17162832656743346,-0.1909413634932633,-0.1512759472039878
esci,minilm,catalog_wide,full,10076,100,20,query_macro,499,4434,2026091701,10000,0.18183799260772965,0.16220577062161298,0.2023859524423992,0.18616582792518074,0.16728999604739178,0.2063141972785026,0.20059628456565104,0.1804322732345603,0.222392081450595,-0.026244135326448544,-0.0378724950245227,-0.015346934463018535,-0.17435214923920253,-0.1942356066632816,-0.15521151426246232
esci,minilm,catalog_wide,full,10076,100,20,pair_micro,499,4434,2026091701,10000,0.2408660351826793,0.21476591350677599,0.26583731184337495,0.24337908370384703,0.2175702117135377,0.26812137891855015,0.2627424447451511,0.2351817361914305,0.28933785446164906,-0.034280559314388816,-0.04354787930823161,-0.025063635249231622,-0.2284618854307623,-0.25190406315419384,-0.20399705097787113
esci,minilm,catalog_wide,full,10076,100,50,query_macro,499,4434,2026091701,10000,0.05963028934291424,0.04836101510652996,0.07224692547101143,0.05720304525150802,0.046754335130930566,0.06882307697880921,0.06415773394054496,0.05220325435959439,0.07713552757012931,-0.009947060494509209,-0.01892995261541864,-0.0010207602168316428,-0.05421067344603578,-0.06618595435461426,-0.04333509326913327
esci,minilm,catalog_wide,full,10076,100,50,pair_micro,499,4434,2026091701,10000,0.06202074875958503,0.05069618439513347,0.07427695730553792,0.06095753592370638,0.05001611844444172,0.07276990498568049,0.06901217861975643,0.05709061687057419,0.0817869660916413,-0.012178619756427604,-0.01795335196670475,-0.0061623789815304425,-0.056833558863328824,-0.06858654214904902,-0.04598711583374611
