dataset,method,repeat,query_id,score_ms,sort_ms,retrieval_ms,vector_bytes,lexical_sparse_bytes,vectors_per_product
esci,max_2,2,8605,2.28020001668483,0.7728999480605125,3.0530999647453427,61906944,0,2
esci,max_2,2,8740,2.582999994046986,0.7954000029712915,3.3783999970182776,61906944,0,2
esci,max_2,2,9096,2.1849999902769923,0.8578000124543905,3.042800002731383,61906944,0,2
esci,max_2,3,165,2.2666999138891697,0.7845000363886356,3.0511999502778053,61906944,0,2
esci,max_2,3,433,2.1200000774115324,0.7876999443396926,2.907700021751225,61906944,0,2
esci,max_2,3,500,2.113400027155876,0.803499948233366,2.916899975389242,61906944,0,2
esci,max_2,3,541,2.445399994030595,0.7968000136315823,3.242200007662177,61906944,0,2
esci,max_2,3,598,2.114800037816167,0.7662000134587288,2.8810000512748957,61906944,0,2
esci,max_2,3,600,2.3799999617040157,0.8198999566957355,3.199899918399751,61906944,0,2
esci,max_2,3,602,1.9463000353425741,0.7676000241190195,2.7139000594615936,61906944,0,2
esci,max_2,3,622,1.8965000053867698,0.7618999807164073,2.658399986103177,61906944,0,2
esci,max_2,3,637,2.1455000387504697,0.7655000081285834,2.911000046879053,61906944,0,2
esci,max_2,3,861,2.027599955908954,0.7605000864714384,2.7881000423803926,61906944,0,2
esci,max_2,3,933,2.6712999679148197,0.7765000918880105,3.44780005980283,61906944,0,2
esci,max_2,3,978,2.470599953085184,0.7562000537291169,3.226800006814301,61906944,0,2
esci,max_2,3,1210,2.1044000750407577,0.7518999045714736,2.8562999796122313,61906944,0,2
esci,max_2,3,1293,2.4095000699162483,0.7657000096514821,3.1752000795677304,61906944,0,2
esci,max_2,3,1310,2.1445000311359763,0.8143000304698944,2.9588000616058707,61906944,0,2
esci,max_2,3,1458,2.8658000519499183,0.7731999503448606,3.639000002294779,61906944,0,2
esci,max_2,3,1476,2.176000038161874,0.7541999220848083,2.930199960246682,61906944,0,2
esci,max_2,3,1530,2.1936000557616353,0.7682000286877155,2.961800084449351,61906944,0,2
esci,max_2,3,1659,2.326300018467009,0.8773000445216894,3.2036000629886985,61906944,0,2
esci,max_2,3,1816,2.6923000114038587,0.8217999711632729,3.5140999825671315,61906944,0,2
esci,max_2,3,2286,2.1213999716565013,0.7593999616801739,2.880799933336675,61906944,0,2
esci,max_2,3,2390,2.0484999986365438,0.7512000156566501,2.799700014293194,61906944,0,2
esci,max_2,3,2692,2.1220999769866467,0.7511000148952007,2.8731999918818474,61906944,0,2
esci,max_2,3,2855,2.2372000385075808,0.8259000023826957,3.0631000408902764,61906944,0,2
esci,max_2,3,3012,2.218300011008978,0.7679000264033675,2.9862000374123454,61906944,0,2
esci,max_2,3,3492,2.008599927648902,0.7541000377386808,2.762699965387583,61906944,0,2
esci,max_2,3,3494,2.0752999698743224,0.7589999586343765,2.834299928508699,61906944,0,2
esci,max_2,3,3986,2.1062999730929732,0.7657000096514821,2.8719999827444553,61906944,0,2
esci,max_2,3,4299,2.1092999959364533,0.9105999488383532,3.0198999447748065,61906944,0,2
esci,max_2,3,4321,2.5450000539422035,0.8110000053420663,3.35600005928427,61906944,0,2
esci,max_2,3,4860,2.0315999863669276,0.7736000698059797,2.8052000561729074,61906944,0,2
esci,max_2,3,4956,2.116899937391281,0.770400045439601,2.887299982830882,61906944,0,2
esci,max_2,3,5079,2.2479998879134655,0.8483000565320253,3.096299944445491,61906944,0,2
esci,max_2,3,5094,2.2546000545844436,0.7639999967068434,3.018600051291287,61906944,0,2
esci,max_2,3,5419,2.445399994030595,0.7925999816507101,3.237999975681305,61906944,0,2
esci,max_2,3,5787,2.127300016582012,0.7680000271648169,2.895300043746829,61906944,0,2
esci,max_2,3,5921,2.0119999535381794,0.7792999967932701,2.7912999503314495,61906944,0,2
esci,max_2,3,6138,2.011100063100457,0.7655000081285834,2.7766000712290406,61906944,0,2
esci,max_2,3,6685,2.222800045274198,0.7636999944224954,2.9865000396966934,61906944,0,2
esci,max_2,3,7034,2.224300056695938,0.7669000187888741,2.9912000754848123,61906944,0,2
esci,max_2,3,7126,2.0182000007480383,0.7485999958589673,2.7667999966070056,61906944,0,2
esci,max_2,3,7303,2.016599988564849,0.7648000027984381,2.781399991363287,61906944,0,2
esci,max_2,3,7340,2.0343000069260597,0.7653000066056848,2.7996000135317445,61906944,0,2
esci,max_2,3,7545,2.244899980723858,0.775699969381094,3.020599950104952,61906944,0,2
esci,max_2,3,7581,1.9880000036209822,0.7706999313086271,2.7586999349296093,61906944,0,2
esci,max_2,3,8063,2.043600077740848,0.753499916754663,2.797099994495511,61906944,0,2
esci,max_2,3,8519,2.0948000019416213,0.834600068628788,2.9294000705704093,61906944,0,2
esci,max_2,3,8605,2.1158000454306602,0.7615999784320593,2.8774000238627195,61906944,0,2
esci,max_2,3,8740,2.341700019314885,0.7679000264033675,3.1096000457182527,61906944,0,2
esci,max_2,3,9096,2.2965000243857503,0.7986999116837978,3.095199936069548,61906944,0,2
esci,max_2,4,165,2.280400018207729,0.9519000304862857,3.2323000486940145,61906944,0,2
esci,max_2,4,433,2.2408999502658844,0.7573000621050596,2.998200012370944,61906944,0,2
esci,max_2,4,500,2.5493999710306525,1.032099942676723,3.5814999137073755,61906944,0,2
esci,max_2,4,541,2.1712000016123056,0.9014999959617853,3.072699997574091,61906944,0,2
esci,max_2,4,598,2.2740999702364206,0.7809000089764595,3.05499997921288,61906944,0,2
esci,max_2,4,600,2.495200023986399,0.7808000082150102,3.2760000322014093,61906944,0,2
esci,max_2,4,602,2.039700048044324,0.7721999427303672,2.811899990774691,61906944,0,2
esci,max_2,4,622,2.72019999101758,0.7748999632894993,3.4950999543070793,61906944,0,2
esci,max_2,4,637,2.1108000073581934,0.7828999077901244,2.893699915148318,61906944,0,2
esci,max_2,4,861,2.1353999618440866,0.7579000666737556,2.8933000285178423,61906944,0,2
esci,max_2,4,933,2.2239000536501408,0.748799997381866,2.9727000510320067,61906944,0,2
esci,max_2,4,978,2.0146999740973115,0.7540000369772315,2.768700011074543,61906944,0,2
esci,max_2,4,1210,2.1025000605732203,0.7507000118494034,2.8532000724226236,61906944,0,2
esci,max_2,4,1293,1.9458000315353274,0.7488999981433153,2.6947000296786427,61906944,0,2
esci,max_2,4,1310,1.9812999526038766,0.7558000506833196,2.737100003287196,61906944,0,2
esci,max_2,4,1458,2.5477000745013356,0.7453999714925885,3.293100045993924,61906944,0,2
esci,max_2,4,1476,2.105599967762828,0.7576999487355351,2.863299916498363,61906944,0,2
esci,max_2,4,1530,2.2779999999329448,0.7580999517813325,3.0360999517142773,61906944,0,2
esci,max_2,4,1659,2.2240999387577176,0.7520000217482448,2.9760999605059624,61906944,0,2
esci,max_2,4,1816,2.1907000336796045,0.7885999511927366,2.979299984872341,61906944,0,2
esci,max_2,4,2286,2.205000026151538,0.8036999497562647,3.0086999759078026,61906944,0,2
esci,max_2,4,2390,2.3842999944463372,0.7781999884173274,3.1624999828636646,61906944,0,2
esci,max_2,4,2692,2.22550006583333,0.7863999344408512,3.0119000002741814,61906944,0,2
esci,max_2,4,2855,2.213599975220859,0.784900039434433,2.998500014655292,61906944,0,2
esci,max_2,4,3012,2.0354000153020024,0.7872999412938952,2.8226999565958977,61906944,0,2
esci,max_2,4,3492,2.153599984012544,0.8014000486582518,2.955000032670796,61906944,0,2
esci,max_2,4,3494,2.4368000449612737,0.9565999498590827,3.3933999948203564,61906944,0,2
esci,max_2,4,3986,2.100400044582784,0.7732999511063099,2.873699995689094,61906944,0,2
esci,max_2,4,4299,2.0695000421255827,0.7651000050827861,2.834600047208369,61906944,0,2
esci,max_2,4,4321,2.139099990017712,0.7692000363022089,2.908300026319921,61906944,0,2
esci,max_2,4,4860,2.2269999608397484,0.785200041718781,3.0122000025585294,61906944,0,2
esci,max_2,4,4956,2.6144000003114343,0.7659000111743808,3.380300011485815,61906944,0,2
esci,max_2,4,5079,2.1311999298632145,0.7967000128701329,2.9278999427333474,61906944,0,2
esci,max_2,4,5094,2.068700036033988,0.7827999070286751,2.851499943062663,61906944,0,2
esci,max_2,4,5419,1.9767999183386564,0.7759000873193145,2.752700005657971,61906944,0,2
esci,max_2,4,5787,2.17779993545264,0.7807000074535608,2.958499942906201,61906944,0,2
esci,max_2,4,5921,2.2856000578030944,0.7692999206483364,3.054899978451431,61906944,0,2
esci,max_2,4,6138,2.033199998550117,0.773100065998733,2.80630006454885,61906944,0,2
esci,max_2,4,6685,1.953700091689825,0.7699999259784818,2.723700017668307,61906944,0,2
esci,max_2,4,7034,2.032899996265769,0.7569000590592623,2.7898000553250313,61906944,0,2
esci,max_2,4,7126,1.9724000012502074,0.7655000081285834,2.737900009378791,61906944,0,2
esci,max_2,4,7303,2.1214999724179506,0.7934999885037541,2.9149999609217048,61906944,0,2
esci,max_2,4,7340,2.3326000664383173,0.7679000264033675,3.100500092841685,61906944,0,2
esci,max_2,4,7545,2.163000055588782,0.817999942228198,2.98099999781698,61906944,0,2
esci,max_2,4,7581,2.121600089594722,0.7548999274149537,2.8765000170096755,61906944,0,2
esci,max_2,4,8063,2.1254000021144748,0.7672000210732222,2.892600023187697,61906944,0,2
esci,max_2,4,8519,2.648700028657913,0.8854999905452132,3.5342000192031264,61906944,0,2
esci,max_2,4,8605,2.279800013639033,0.8823999669402838,3.1621999805793166,61906944,0,2
esci,max_2,4,8740,2.277499996125698,0.7569000590592623,3.0344000551849604,61906944,0,2
esci,max_2,4,9096,2.155399997718632,0.7568999426439404,2.9122999403625727,61906944,0,2
esci,max_2,5,165,2.159200026653707,0.7557000499218702,2.9149000765755773,61906944,0,2
esci,max_2,5,433,2.2037000162526965,0.7616999791935086,2.965399995446205,61906944,0,2
esci,max_2,5,500,2.1425000159069896,0.7590999593958259,2.9015999753028154,61906944,0,2
esci,max_2,5,541,1.9799999427050352,0.7660000119358301,2.7459999546408653,61906944,0,2
esci,max_2,5,598,2.062199986539781,0.7927999831736088,2.85499996971339,61906944,0,2
esci,max_2,5,600,2.085499931126833,0.7651000050827861,2.850599936209619,61906944,0,2
esci,max_2,5,602,2.238399931229651,0.784300034865737,3.022699966095388,61906944,0,2
esci,max_2,5,622,2.2850000532343984,0.7663998985663056,3.051399951800704,61906944,0,2
esci,max_2,5,637,2.1201000781729817,0.7535999175161123,2.873699995689094,61906944,0,2
esci,max_2,5,861,1.9812999526038766,0.7661000126972795,2.747399965301156,61906944,0,2
esci,max_2,5,933,2.472899970598519,0.7811000104993582,3.253999981097877,61906944,0,2
esci,max_2,5,978,3.2247999915853143,0.7737999549135566,3.998599946498871,61906944,0,2
esci,max_2,5,1210,3.055799985304475,0.7667000172659755,3.8225000025704503,61906944,0,2
esci,max_2,5,1293,2.6377999456599355,0.7822000188753009,3.4199999645352364,61906944,0,2
esci,max_2,5,1310,2.226600074209273,0.7951000006869435,3.0217000748962164,61906944,0,2
esci,max_2,5,1458,2.1214999724179506,0.8010000456124544,2.922500018030405,61906944,0,2
esci,max_2,5,1476,2.1863000001758337,0.7776999846100807,2.9639999847859144,61906944,0,2
esci,max_2,5,1530,2.854799968190491,0.7813000120222569,3.636099980212748,61906944,0,2
esci,max_2,5,1659,2.3909000447019935,0.7622999837622046,3.153200028464198,61906944,0,2
esci,max_2,5,1816,2.056300058029592,0.7661000126972795,2.8224000707268715,61906944,0,2
esci,max_2,5,2286,2.0856999326497316,0.8176000555977225,2.903299988247454,61906944,0,2
esci,max_2,5,2390,2.05479993019253,0.7531000301241875,2.8078999603167176,61906944,0,2
esci,max_2,5,2692,2.663100021891296,0.8852999890223145,3.5484000109136105,61906944,0,2
esci,max_2,5,2855,2.0523000275716186,0.7592999609187245,2.811599988490343,61906944,0,2
esci,max_2,5,3012,1.9963000668212771,0.7479999912902713,2.7443000581115484,61906944,0,2
esci,max_2,5,3492,2.0404000533744693,0.753799919039011,2.7941999724134803,61906944,0,2
esci,max_2,5,3494,1.993600046262145,0.74819999281317,2.741800039075315,61906944,0,2
esci,max_2,5,3986,2.360900049097836,0.8205999620258808,3.181500011123717,61906944,0,2
esci,max_2,5,4299,2.1466000471264124,0.7584999548271298,2.9051000019535422,61906944,0,2
esci,max_2,5,4321,2.0092999329790473,0.7656000088900328,2.77489994186908,61906944,0,2
esci,max_2,5,4860,1.9851999823004007,0.7660000119358301,2.751199994236231,61906944,0,2
esci,max_2,5,4956,2.1062999730929732,0.7583999540656805,2.8646999271586537,61906944,0,2
esci,max_2,5,5079,2.036200021393597,0.7683000294491649,2.804500050842762,61906944,0,2
esci,max_2,5,5094,2.5339999701827765,0.7805000059306622,3.3144999761134386,61906944,0,2
esci,max_2,5,5419,2.140600001439452,0.7772999815642834,2.9178999830037355,61906944,0,2
esci,max_2,5,5787,2.1810000762343407,0.7843999192118645,2.965399995446205,61906944,0,2
esci,max_2,5,5921,2.209800062701106,0.7654000073671341,2.97520007006824,61906944,0,2
esci,max_2,5,6138,2.0256999414414167,0.7919000927358866,2.8176000341773033,61906944,0,2
esci,max_2,5,6685,2.580400090664625,0.7593999616801739,3.339800052344799,61906944,0,2
esci,max_2,5,7034,2.4477000115439296,0.784300034865737,3.2320000464096665,61906944,0,2
esci,max_2,5,7126,2.036800025962293,0.7829000242054462,2.8197000501677394,61906944,0,2
esci,max_2,5,7303,2.049400005489588,0.7987999124452472,2.848199917934835,61906944,0,2
esci,max_2,5,7340,2.076699980534613,0.7684000302106142,2.8451000107452273,61906944,0,2
esci,max_2,5,7545,2.4488000199198723,0.7779999868944287,3.226800006814301,61906944,0,2
esci,max_2,5,7581,2.1410000044852495,0.7547000423073769,2.8957000467926264,61906944,0,2
esci,max_2,5,8063,2.194700064137578,0.764199998229742,2.95890006236732,61906944,0,2
esci,max_2,5,8519,2.0537000382319093,0.7654000073671341,2.8191000455990434,61906944,0,2
esci,max_2,5,8605,1.9960000645369291,0.7659998955205083,2.7619999600574374,61906944,0,2
esci,max_2,5,8740,2.347799949347973,0.7894999580457807,3.1372999073937535,61906944,0,2
esci,max_2,5,9096,2.5351999793201685,1.0496999602764845,3.584899939596653,61906944,0,2
esci,centroid_4,1,165,1.1389999417588115,0.7735000690445304,1.9125000108033419,30953472,0,1
esci,centroid_4,1,433,1.0721000144258142,0.8005999261513352,1.8726999405771494,30953472,0,1
esci,centroid_4,1,500,1.0632999474182725,0.7583999540656805,1.821699901483953,30953472,0,1
esci,centroid_4,1,541,1.019099960103631,0.7964000105857849,1.815499970689416,30953472,0,1
esci,centroid_4,1,598,1.232899958267808,0.8016000501811504,2.0345000084489584,30953472,0,1
esci,centroid_4,1,600,1.1329000117257237,0.7842000341042876,1.9171000458300114,30953472,0,1
esci,centroid_4,1,602,1.0842999909073114,0.7669000187888741,1.8512000096961856,30953472,0,1
esci,centroid_4,1,622,1.1314000003039837,0.7795999990776181,1.9109999993816018,30953472,0,1
esci,centroid_4,1,637,1.23259995598346,0.784000032581389,2.016599988564849,30953472,0,1
esci,centroid_4,1,861,1.0983999818563461,0.7894999580457807,1.8878999399021268,30953472,0,1
esci,centroid_4,1,933,1.0594000341370702,0.763299991376698,1.8227000255137682,30953472,0,1
esci,centroid_4,1,978,1.0779000585898757,0.7528000278398395,1.8307000864297152,30953472,0,1
esci,centroid_4,1,1210,1.4414000324904919,0.7978000212460756,2.2392000537365675,30953472,0,1
esci,centroid_4,1,1293,1.1300999904051423,0.7568000582978129,1.8869000487029552,30953472,0,1
esci,centroid_4,1,1310,1.106400042772293,0.7678000256419182,1.8742000684142113,30953472,0,1
esci,centroid_4,1,1458,0.9797000093385577,0.7905999664217234,1.770299975760281,30953472,0,1
esci,centroid_4,1,1476,1.0471000568941236,0.7751999655738473,1.8223000224679708,30953472,0,1
esci,centroid_4,1,1530,1.1524000437930226,0.7777999853715301,1.9302000291645527,30953472,0,1
esci,centroid_4,1,1659,1.3543999521061778,0.8246999932453036,2.1790999453514814,30953472,0,1
esci,centroid_4,1,1816,1.1482000118121505,0.847000046633184,1.9952000584453344,30953472,0,1
esci,centroid_4,1,2286,1.0560000082477927,0.7654998917132616,1.8214998999610543,30953472,0,1
esci,centroid_4,1,2390,1.0600000387057662,0.7952000014483929,1.855200040154159,30953472,0,1
esci,centroid_4,1,2692,1.0198999661952257,0.7724999450147152,1.792399911209941,30953472,0,1
esci,centroid_4,1,2855,1.1362999211996794,0.8005000418052077,1.936799963004887,30953472,0,1
esci,centroid_4,1,3012,1.257200026884675,0.7828000234439969,2.040000050328672,30953472,0,1
esci,centroid_4,1,3492,1.0001000482589006,0.7749999640509486,1.7751000123098493,30953472,0,1
esci,centroid_4,1,3494,1.5157000161707401,0.7982999086380005,2.3139999248087406,30953472,0,1
esci,centroid_4,1,3986,1.2567000230774283,0.8403999963775277,2.097100019454956,30953472,0,1
esci,centroid_4,1,4299,1.272900030016899,0.7955000037327409,2.06840003374964,30953472,0,1
esci,centroid_4,1,4321,1.2468000641092658,0.8065999718382955,2.0534000359475613,30953472,0,1
esci,centroid_4,1,4860,1.5074999537318945,0.8197000715881586,2.327200025320053,30953472,0,1
esci,centroid_4,1,4956,1.514500007033348,0.7866000523790717,2.30110005941242,30953472,0,1
esci,centroid_4,1,5079,1.1150999926030636,0.7684000302106142,1.8835000228136778,30953472,0,1
esci,centroid_4,1,5094,1.7064999556168914,0.7953000022098422,2.5017999578267336,30953472,0,1
esci,centroid_4,1,5419,1.0302000446245074,0.781899900175631,1.8120999448001385,30953472,0,1
esci,centroid_4,1,5787,1.8568000523373485,0.7757999701425433,2.6326000224798918,30953472,0,1
esci,centroid_4,1,5921,1.0485999519005418,0.7770999800413847,1.8256999319419265,30953472,0,1
esci,centroid_4,1,6138,1.0110000148415565,0.7835000287741423,1.7945000436156988,30953472,0,1
esci,centroid_4,1,6685,1.1087000602856278,0.7680999115109444,1.8767999717965722,30953472,0,1
esci,centroid_4,1,7034,0.9884999599307775,0.772500061430037,1.7610000213608146,30953472,0,1
esci,centroid_4,1,7126,1.2255000183358788,0.9212999138981104,2.1467999322339892,30953472,0,1
esci,centroid_4,1,7303,1.8287000712007284,0.8208999643102288,2.6496000355109572,30953472,0,1
esci,centroid_4,1,7340,1.128799980506301,0.7796999998390675,1.9084999803453684,30953472,0,1
esci,centroid_4,1,7545,0.9995000436902046,0.7738999556750059,1.7733999993652105,30953472,0,1
esci,centroid_4,1,7581,1.0634000645950437,0.7665000157430768,1.8299000803381205,30953472,0,1
esci,centroid_4,1,8063,1.1781000066548586,0.7987000280991197,1.9768000347539783,30953472,0,1
esci,centroid_4,1,8519,1.090700039640069,0.7594999624416232,1.8502000020816922,30953472,0,1
esci,centroid_4,1,8605,1.0255000088363886,0.8187999483197927,1.8442999571561813,30953472,0,1
esci,centroid_4,1,8740,1.106100040487945,0.7794999983161688,1.8856000388041139,30953472,0,1
esci,centroid_4,1,9096,1.1097999522462487,0.7703000446781516,1.8800999969244003,30953472,0,1
esci,centroid_4,2,165,1.042500021867454,0.7649000035598874,1.8074000254273415,30953472,0,1
esci,centroid_4,2,433,1.1495000217109919,0.7720999419689178,1.9215999636799097,30953472,0,1
esci,centroid_4,2,500,1.1857999488711357,0.8187000639736652,2.004500012844801,30953472,0,1
esci,centroid_4,2,541,1.1269999668002129,0.7813000120222569,1.9082999788224697,30953472,0,1
esci,centroid_4,2,598,1.1254999553784728,0.7760000880807638,1.9015000434592366,30953472,0,1
esci,centroid_4,2,600,0.9721999522298574,0.748799997381866,1.7209999496117234,30953472,0,1
esci,centroid_4,2,602,0.9258000645786524,0.7524000247940421,1.6782000893726945,30953472,0,1
esci,centroid_4,2,622,0.9180000051856041,0.7489999989047647,1.6670000040903687,30953472,0,1
esci,centroid_4,2,637,0.9709000587463379,0.7530000293627381,1.723900088109076,30953472,0,1
esci,centroid_4,2,861,0.9508999064564705,0.7723000599071383,1.7231999663636088,30953472,0,1
esci,centroid_4,2,933,1.0368999792262912,0.7653000066056848,1.802199985831976,30953472,0,1
esci,centroid_4,2,978,1.0374999837949872,0.7783999899402261,1.8158999737352133,30953472,0,1
esci,centroid_4,2,1210,1.178199891000986,0.7557000499218702,1.9338999409228563,30953472,0,1
esci,centroid_4,2,1293,1.0649999603629112,0.7521000225096941,1.8170999828726053,30953472,0,1
esci,centroid_4,2,1310,1.1121000861749053,0.7831999100744724,1.8952999962493777,30953472,0,1
esci,centroid_4,2,1458,1.1861000675708055,0.7972000166773796,1.9833000842481852,30953472,0,1
esci,centroid_4,2,1476,1.0522000957280397,0.7988999132066965,1.8511000089347363,30953472,0,1
esci,centroid_4,2,1530,0.9366999147459865,0.7677000248804688,1.7043999396264553,30953472,0,1
esci,centroid_4,2,1659,1.0332000674679875,0.7746999617666006,1.8079000292345881,30953472,0,1
esci,centroid_4,2,1816,1.174099976196885,0.762699986808002,1.936799963004887,30953472,0,1
esci,centroid_4,2,2286,1.1425999691709876,0.7766999769955873,1.919299946166575,30953472,0,1
esci,centroid_4,2,2390,0.9840000420808792,0.766499899327755,1.7504999414086342,30953472,0,1
esci,centroid_4,2,2692,1.0435000294819474,0.7538999198004603,1.7973999492824078,30953472,0,1
esci,centroid_4,2,2855,1.0296000400558114,0.77479996252805,1.8044000025838614,30953472,0,1
esci,centroid_4,2,3012,1.0100000072270632,0.7693999214097857,1.779399928636849,30953472,0,1
esci,centroid_4,2,3492,1.0178000666201115,0.7743999594822526,1.792200026102364,30953472,0,1
esci,centroid_4,2,3494,0.9658999042585492,0.8947000605985522,1.8605999648571014,30953472,0,1
esci,centroid_4,2,3986,1.0267000179737806,0.7735999533906579,1.8002999713644385,30953472,0,1
esci,centroid_4,2,4299,1.0189000749960542,0.7856999291107059,1.80460000410676,30953472,0,1
esci,centroid_4,2,4321,1.1018000077456236,0.7643999997526407,1.8662000074982643,30953472,0,1
esci,centroid_4,2,4860,1.0669000912457705,0.7748999632894993,1.8418000545352697,30953472,0,1
esci,centroid_4,2,4956,1.053099986165762,0.7771000964567065,1.8302000826224685,30953472,0,1
esci,centroid_4,2,5079,1.0296000400558114,0.7690999191254377,1.7986999591812491,30953472,0,1
esci,centroid_4,2,5094,1.086799893528223,0.7756000850349665,1.8623999785631895,30953472,0,1
esci,centroid_4,2,5419,1.3122999807819724,0.788399949669838,2.1006999304518104,30953472,0,1
esci,centroid_4,2,5787,1.070900005288422,0.7690000347793102,1.8399000400677323,30953472,0,1
esci,centroid_4,2,5921,1.10809993930161,0.7735000690445304,1.8816000083461404,30953472,0,1
esci,centroid_4,2,6138,1.0788999497890472,0.7712000515311956,1.8501000013202429,30953472,0,1
esci,centroid_4,2,6685,1.01200002245605,0.7671000203117728,1.7791000427678227,30953472,0,1
esci,centroid_4,2,7034,1.0672000935301185,0.7624999852851033,1.8297000788152218,30953472,0,1
esci,centroid_4,2,7126,1.0191000765189528,0.7645000005140901,1.783600077033043,30953472,0,1
esci,centroid_4,2,7303,1.30540004465729,0.788399949669838,2.093799994327128,30953472,0,1
esci,centroid_4,2,7340,1.0707000037655234,0.7662000134587288,1.8369000172242522,30953472,0,1
esci,centroid_4,2,7545,0.9838000405579805,0.7551000453531742,1.7389000859111547,30953472,0,1
esci,centroid_4,2,7581,1.0261000134050846,0.7770999800413847,1.8031999934464693,30953472,0,1
esci,centroid_4,2,8063,1.1260999599471688,0.7859000470489264,1.9120000069960952,30953472,0,1
esci,centroid_4,2,8519,1.1038000229746103,0.7630999898537993,1.8669000128284097,30953472,0,1
esci,centroid_4,2,8605,1.1227999348193407,0.7762000896036625,1.8990000244230032,30953472,0,1
esci,centroid_4,2,8740,1.0821999749168754,0.772200059145689,1.8544000340625644,30953472,0,1
esci,centroid_4,2,9096,1.0371999815106392,0.7812000112608075,1.8183999927714467,30953472,0,1
esci,centroid_4,3,165,1.0930999414995313,0.7666000165045261,1.8596999580040574,30953472,0,1
esci,centroid_4,3,433,1.0184000711888075,0.7628999883309007,1.7813000595197082,30953472,0,1
esci,centroid_4,3,500,1.1125000892207026,0.8186999475583434,1.931200036779046,30953472,0,1
esci,centroid_4,3,541,1.1393000604584813,0.7776999846100807,1.917000045068562,30953472,0,1
esci,centroid_4,3,598,0.9841000428423285,0.7706000469624996,1.7547000898048282,30953472,0,1
esci,centroid_4,3,600,1.0170000605285168,0.7652000058442354,1.7822000663727522,30953472,0,1
esci,centroid_4,3,602,1.0648000752553344,0.7710999343544245,1.8359000096097589,30953472,0,1
esci,centroid_4,3,622,1.0324999457225204,0.7599000819027424,1.7924000276252627,30953472,0,1
esci,centroid_4,3,637,0.98359992261976,0.7616999791935086,1.7452999018132687,30953472,0,1
esci,centroid_4,3,861,0.9804000146687031,0.7675000233575702,1.7479000380262733,30953472,0,1
esci,centroid_4,3,933,1.0435000294819474,0.8196999551728368,1.8631999846547842,30953472,0,1
esci,centroid_4,3,978,1.097499975003302,0.7636999944224954,1.8611999694257975,30953472,0,1
esci,centroid_4,3,1210,1.0209999745711684,0.764199998229742,1.7851999728009105,30953472,0,1
esci,centroid_4,3,1293,1.0180999524891376,0.7694000378251076,1.7874999903142452,30953472,0,1
esci,centroid_4,3,1310,0.9948000079020858,0.7777999853715301,1.7725999932736158,30953472,0,1
esci,centroid_4,3,1458,0.9791000047698617,0.7568000582978129,1.7359000630676746,30953472,0,1
esci,centroid_4,3,1476,0.9539000457152724,0.7601999677717686,1.714100013487041,30953472,0,1
esci,centroid_4,3,1530,0.9594999719411135,0.7593000773340464,1.7188000492751598,30953472,0,1
esci,centroid_4,3,1659,1.2692000018432736,0.7789001101627946,2.0481001120060682,30953472,0,1
esci,centroid_4,3,1816,1.1385000543668866,0.7805000059306622,1.9190000602975488,30953472,0,1
esci,centroid_4,3,2286,1.0469999397173524,0.7619000971317291,1.8089000368490815,30953472,0,1
esci,centroid_4,3,2390,0.9721999522298574,0.7680000271648169,1.7401999793946743,30953472,0,1
esci,centroid_4,3,2692,0.9749000892043114,0.7601999677717686,1.73510005697608,30953472,0,1
esci,centroid_4,3,2855,1.0144999250769615,0.7525000255554914,1.766999950632453,30953472,0,1
esci,centroid_4,3,3012,1.0624000569805503,0.7610999746248126,1.823500031605363,30953472,0,1
esci,centroid_4,3,3492,1.0061999782919884,0.7658000104129314,1.7719999887049198,30953472,0,1
esci,centroid_4,3,3494,1.0931999422609806,0.7513000164180994,1.84449995867908,30953472,0,1
esci,centroid_4,3,3986,1.049600075930357,0.7595999632030725,1.8092000391334295,30953472,0,1
esci,centroid_4,3,4299,1.1198000283911824,0.7781999884173274,1.8980000168085098,30953472,0,1
esci,centroid_4,3,4321,1.107499934732914,0.7800000021234155,1.8874999368563294,30953472,0,1
esci,centroid_4,3,4860,1.06669997330755,0.7751999655738473,1.8418999388813972,30953472,0,1
esci,centroid_4,3,4956,1.059899921528995,0.7761999731883407,1.8360998947173357,30953472,0,1
esci,centroid_4,3,5079,1.0362999746575952,0.7882000645622611,1.8245000392198563,30953472,0,1
esci,centroid_4,3,5094,1.1108999606221914,0.7720000576227903,1.8829000182449818,30953472,0,1
esci,centroid_4,3,5419,1.0517999762669206,0.7783999899402261,1.8301999662071466,30953472,0,1
esci,centroid_4,3,5787,1.0233999928459525,0.7738999556750059,1.7972999485209584,30953472,0,1
esci,centroid_4,3,5921,1.105699921026826,0.7696000393480062,1.8752999603748322,30953472,0,1
esci,centroid_4,3,6138,0.9752000914886594,0.7784999907016754,1.7537000821903348,30953472,0,1
esci,centroid_4,3,6685,0.9676000336185098,0.7683000294491649,1.7359000630676746,30953472,0,1
esci,centroid_4,3,7034,1.0146000422537327,0.7645000005140901,1.7791000427678227,30953472,0,1
esci,centroid_4,3,7126,1.462399959564209,0.8020999375730753,2.2644998971372843,30953472,0,1
esci,centroid_4,3,7303,1.0758999269455671,0.7986000273376703,1.8744999542832375,30953472,0,1
esci,centroid_4,3,7340,1.1624000035226345,0.7646000012755394,1.927000004798174,30953472,0,1
