dataset,variant,query_id,set_difference,order_difference,relevant_added,relevant_removed,max_score_error
wands,C2s5,43,False,False,0,0,1.7881393432617188e-07
wands,C2s5,44,False,False,0,0,1.7881393432617188e-07
wands,C2s5,45,False,False,0,0,1.7881393432617188e-07
wands,C2s5,46,False,False,0,0,2.384185791015625e-07
wands,C2s5,47,False,False,0,0,1.7881393432617188e-07
wands,C2s5,48,False,False,0,0,2.384185791015625e-07
wands,C2s5,49,False,False,0,0,1.7881393432617188e-07
wands,C2s5,50,False,False,0,0,2.384185791015625e-07
wands,C2s5,51,False,False,0,0,1.7881393432617188e-07
wands,C2s5,52,False,False,0,0,1.7881393432617188e-07
wands,C2s5,53,False,False,0,0,2.384185791015625e-07
wands,C2s5,54,False,False,0,0,1.7881393432617188e-07
wands,C2s5,55,False,False,0,0,1.7881393432617188e-07
wands,C2s5,56,False,False,0,0,2.384185791015625e-07
wands,C2s5,57,False,False,0,0,1.7881393432617188e-07
wands,C2s5,58,False,False,0,0,2.384185791015625e-07
wands,C2s5,59,False,False,0,0,1.7881393432617188e-07
wands,C2s5,60,False,False,0,0,1.7881393432617188e-07
wands,C2s5,61,False,False,0,0,1.7881393432617188e-07
wands,C2s5,62,False,False,0,0,1.7881393432617188e-07
wands,C2s5,63,False,False,0,0,1.1920928955078125e-07
wands,C2s5,64,False,False,0,0,1.1920928955078125e-07
wands,C2s5,65,False,False,0,0,1.7881393432617188e-07
wands,C2s5,66,False,False,0,0,1.7881393432617188e-07
wands,C2s5,67,False,False,0,0,1.7881393432617188e-07
wands,C2s5,68,False,False,0,0,1.1920928955078125e-07
wands,C2s5,69,False,False,0,0,1.7881393432617188e-07
wands,C2s5,70,False,False,0,0,1.7881393432617188e-07
wands,C2s5,71,False,False,0,0,1.7881393432617188e-07
wands,C2s5,72,False,False,0,0,1.7881393432617188e-07
wands,C2s5,73,False,False,0,0,1.7881393432617188e-07
wands,C2s5,74,False,False,0,0,1.1920928955078125e-07
wands,C2s5,75,False,False,0,0,1.7881393432617188e-07
wands,C2s5,76,False,False,0,0,1.7881393432617188e-07
wands,C2s5,77,False,False,0,0,1.7881393432617188e-07
wands,C2s5,78,False,False,0,0,1.7881393432617188e-07
wands,C2s5,79,False,False,0,0,1.7881393432617188e-07
wands,C2s5,80,False,False,0,0,1.1920928955078125e-07
wands,C2s5,81,False,False,0,0,1.7881393432617188e-07
wands,C2s5,82,False,False,0,0,1.7881393432617188e-07
wands,C2s5,83,False,False,0,0,1.7881393432617188e-07
wands,C2s5,84,False,False,0,0,1.7881393432617188e-07
wands,C2s5,85,False,False,0,0,1.7881393432617188e-07
wands,C2s5,86,False,False,0,0,1.7881393432617188e-07
wands,C2s5,87,False,False,0,0,1.1920928955078125e-07
wands,C2s5,88,False,False,0,0,1.7881393432617188e-07
wands,C2s5,89,False,False,0,0,1.7881393432617188e-07
wands,C2s5,90,False,False,0,0,2.384185791015625e-07
wands,C2s5,91,False,False,0,0,1.7881393432617188e-07
wands,C2s5,92,False,False,0,0,1.7881393432617188e-07
wands,C2s5,93,False,False,0,0,1.7881393432617188e-07
wands,C2s5,94,False,False,0,0,2.384185791015625e-07
wands,C2s5,95,False,False,0,0,1.7881393432617188e-07
wands,C2s5,96,False,False,0,0,1.7881393432617188e-07
wands,C2s5,97,False,False,0,0,1.1920928955078125e-07
wands,C2s5,98,False,False,0,0,1.1920928955078125e-07
wands,C2s5,99,False,False,0,0,1.7881393432617188e-07
wands,C2s5,100,False,False,0,0,1.7881393432617188e-07
wands,C2s5,101,False,False,0,0,1.7881393432617188e-07
wands,C2s5,102,False,False,0,0,1.7881393432617188e-07
wands,C2s5,103,False,False,0,0,1.7881393432617188e-07
wands,C2s5,104,False,False,0,0,2.384185791015625e-07
wands,C2s5,105,False,False,0,0,2.384185791015625e-07
wands,C2s5,106,False,False,0,0,1.7881393432617188e-07
wands,C2s5,107,False,False,0,0,1.7881393432617188e-07
wands,C2s5,108,False,False,0,0,1.7881393432617188e-07
wands,C2s5,109,False,False,0,0,2.384185791015625e-07
wands,C2s5,110,False,False,0,0,2.384185791015625e-07
wands,C2s5,111,False,False,0,0,1.7881393432617188e-07
wands,C2s5,112,False,False,0,0,1.7881393432617188e-07
wands,C2s5,113,False,False,0,0,2.384185791015625e-07
wands,C2s5,114,False,False,0,0,1.7881393432617188e-07
wands,C2s5,115,False,False,0,0,1.7881393432617188e-07
wands,C2s5,116,False,False,0,0,2.980232238769531e-07
wands,C2s5,117,False,False,0,0,2.384185791015625e-07
wands,C2s5,118,False,False,0,0,2.384185791015625e-07
wands,C2s5,119,False,False,0,0,1.7881393432617188e-07
wands,C2s5,120,False,False,0,0,2.384185791015625e-07
wands,C2s5,121,False,False,0,0,1.7881393432617188e-07
wands,C2s5,122,False,False,0,0,1.7881393432617188e-07
wands,C2s5,123,False,False,0,0,2.384185791015625e-07
wands,C2s5,124,False,False,0,0,2.384185791015625e-07
wands,C2s5,125,False,False,0,0,1.7881393432617188e-07
wands,C2s5,126,False,False,0,0,2.384185791015625e-07
wands,C2s5,127,False,False,0,0,1.1920928955078125e-07
wands,C2s5,128,False,False,0,0,1.7881393432617188e-07
wands,C2s5,129,False,False,0,0,1.1920928955078125e-07
wands,C2s5,130,False,False,0,0,2.384185791015625e-07
wands,C2s5,131,False,False,0,0,1.7881393432617188e-07
wands,C2s5,132,False,False,0,0,1.7881393432617188e-07
wands,C2s5,133,False,False,0,0,1.7881393432617188e-07
wands,C2s5,134,False,False,0,0,1.7881393432617188e-07
wands,C2s5,135,False,False,0,0,1.7881393432617188e-07
wands,C2s5,136,False,False,0,0,1.7881393432617188e-07
wands,C2s5,137,False,False,0,0,2.384185791015625e-07
wands,C2s5,138,False,False,0,0,1.7881393432617188e-07
wands,C2s5,139,False,False,0,0,1.7881393432617188e-07
wands,C2s5,140,False,False,0,0,1.7881393432617188e-07
wands,C2s5,141,False,False,0,0,1.7881393432617188e-07
wands,C2s5,142,False,False,0,0,1.1920928955078125e-07
wands,C2s5,143,False,False,0,0,1.7881393432617188e-07
wands,C2s5,144,False,False,0,0,2.384185791015625e-07
wands,C2s5,145,False,False,0,0,1.7881393432617188e-07
wands,C2s5,146,False,False,0,0,1.7881393432617188e-07
wands,C2s5,147,False,False,0,0,1.7881393432617188e-07
wands,C2s5,148,False,False,0,0,1.7881393432617188e-07
wands,C2s5,149,False,False,0,0,1.7881393432617188e-07
wands,C2s5,150,False,False,0,0,1.7881393432617188e-07
wands,C2s5,151,False,False,0,0,1.7881393432617188e-07
wands,C2s5,152,False,False,0,0,1.7881393432617188e-07
wands,C2s5,153,False,False,0,0,1.7881393432617188e-07
wands,C2s5,155,False,False,0,0,1.7881393432617188e-07
wands,C2s5,156,False,False,0,0,1.7881393432617188e-07
wands,C2s5,157,False,False,0,0,1.7881393432617188e-07
wands,C2s5,158,False,False,0,0,1.7881393432617188e-07
wands,C2s5,159,False,False,0,0,2.384185791015625e-07
wands,C2s5,160,False,False,0,0,1.7881393432617188e-07
wands,C2s5,161,False,False,0,0,2.384185791015625e-07
wands,C2s5,162,False,False,0,0,1.7881393432617188e-07
wands,C2s5,163,False,False,0,0,2.384185791015625e-07
wands,C2s5,164,False,False,0,0,1.7881393432617188e-07
wands,C2s5,165,False,False,0,0,1.7881393432617188e-07
wands,C2s5,166,False,False,0,0,1.7881393432617188e-07
wands,C2s5,167,False,False,0,0,1.1920928955078125e-07
wands,C2s5,168,False,False,0,0,1.7881393432617188e-07
wands,C2s5,169,False,False,0,0,1.1920928955078125e-07
wands,C2s5,170,False,False,0,0,1.7881393432617188e-07
wands,C2s5,171,False,False,0,0,1.7881393432617188e-07
wands,C2s5,172,False,False,0,0,1.7881393432617188e-07
wands,C2s5,173,False,False,0,0,1.7881393432617188e-07
wands,C2s5,174,False,False,0,0,2.384185791015625e-07
wands,C2s5,175,False,False,0,0,1.7881393432617188e-07
wands,C2s5,176,False,False,0,0,1.7881393432617188e-07
wands,C2s5,177,False,False,0,0,1.7881393432617188e-07
wands,C2s5,178,False,False,0,0,1.7881393432617188e-07
wands,C2s5,179,False,False,0,0,1.1920928955078125e-07
wands,C2s5,180,False,False,0,0,2.384185791015625e-07
wands,C2s5,181,False,False,0,0,1.1920928955078125e-07
wands,C2s5,182,False,False,0,0,1.7881393432617188e-07
wands,C2s5,183,False,False,0,0,1.7881393432617188e-07
wands,C2s5,184,False,False,0,0,1.7881393432617188e-07
wands,C2s5,185,False,False,0,0,1.7881393432617188e-07
wands,C2s5,186,False,False,0,0,2.384185791015625e-07
wands,C2s5,188,False,False,0,0,1.7881393432617188e-07
wands,C2s5,189,False,False,0,0,1.7881393432617188e-07
wands,C2s5,190,False,False,0,0,1.7881393432617188e-07
wands,C2s5,191,False,False,0,0,1.7881393432617188e-07
wands,C2s5,193,False,False,0,0,1.7881393432617188e-07
wands,C2s5,194,False,False,0,0,1.7881393432617188e-07
wands,C2s5,195,False,False,0,0,1.7881393432617188e-07
wands,C2s5,196,False,False,0,0,2.384185791015625e-07
wands,C2s5,197,False,False,0,0,1.7881393432617188e-07
wands,C2s5,198,False,False,0,0,1.7881393432617188e-07
wands,C2s5,199,False,False,0,0,2.980232238769531e-07
wands,C2s5,200,False,False,0,0,1.7881393432617188e-07
wands,C2s5,201,False,False,0,0,2.384185791015625e-07
wands,C2s5,202,False,False,0,0,1.7881393432617188e-07
wands,C2s5,203,False,False,0,0,2.384185791015625e-07
wands,C2s5,204,False,False,0,0,1.1920928955078125e-07
wands,C2s5,205,False,False,0,0,1.7881393432617188e-07
wands,C2s5,206,False,False,0,0,1.7881393432617188e-07
wands,C2s5,207,False,False,0,0,1.7881393432617188e-07
wands,C2s5,208,False,False,0,0,1.7881393432617188e-07
wands,C2s5,209,False,False,0,0,1.7881393432617188e-07
wands,C2s5,210,False,False,0,0,1.7881393432617188e-07
wands,C2s5,211,False,False,0,0,1.7881393432617188e-07
wands,C2s5,212,False,False,0,0,2.384185791015625e-07
wands,C2s5,213,False,False,0,0,1.7881393432617188e-07
wands,C2s5,214,False,False,0,0,1.7881393432617188e-07
wands,C2s5,215,False,False,0,0,1.7881393432617188e-07
wands,C2s5,216,False,False,0,0,1.7881393432617188e-07
wands,C2s5,218,False,False,0,0,2.384185791015625e-07
wands,C2s5,219,False,False,0,0,2.980232238769531e-07
wands,C2s5,220,False,False,0,0,2.384185791015625e-07
wands,C2s5,221,False,False,0,0,1.7881393432617188e-07
wands,C2s5,222,False,False,0,0,1.7881393432617188e-07
wands,C2s5,223,False,False,0,0,1.1920928955078125e-07
wands,C2s5,224,False,False,0,0,1.7881393432617188e-07
wands,C2s5,225,False,True,0,0,1.7881393432617188e-07
wands,C2s5,226,False,False,0,0,2.384185791015625e-07
wands,C2s5,227,False,False,0,0,1.7881393432617188e-07
wands,C2s5,228,False,False,0,0,1.7881393432617188e-07
wands,C2s5,229,False,False,0,0,1.7881393432617188e-07
wands,C2s5,230,False,False,0,0,1.1920928955078125e-07
wands,C2s5,231,False,False,0,0,1.7881393432617188e-07
wands,C2s5,232,False,False,0,0,1.7881393432617188e-07
wands,C2s5,233,False,False,0,0,1.7881393432617188e-07
wands,C2s5,234,False,False,0,0,2.384185791015625e-07
wands,C2s5,235,False,False,0,0,1.7881393432617188e-07
wands,C2s5,236,False,False,0,0,2.384185791015625e-07
wands,C2s5,237,False,False,0,0,2.384185791015625e-07
wands,C2s5,238,False,False,0,0,2.384185791015625e-07
wands,C2s5,239,False,False,0,0,2.384185791015625e-07
wands,C2s5,240,False,False,0,0,1.7881393432617188e-07
wands,C2s5,241,False,False,0,0,2.384185791015625e-07
wands,C2s5,242,False,False,0,0,2.980232238769531e-07
wands,C2s5,243,False,False,0,0,1.7881393432617188e-07
wands,C2s5,244,False,False,0,0,2.384185791015625e-07
wands,C2s5,245,False,False,0,0,2.384185791015625e-07
wands,C2s5,246,False,False,0,0,1.7881393432617188e-07
wands,C2s5,247,False,False,0,0,2.384185791015625e-07
wands,C2s5,248,False,False,0,0,1.7881393432617188e-07
wands,C2s5,249,False,False,0,0,1.7881393432617188e-07
wands,C2s5,250,False,False,0,0,1.7881393432617188e-07
wands,C2s5,251,False,False,0,0,1.7881393432617188e-07
wands,C2s5,252,False,False,0,0,2.384185791015625e-07
wands,C2s5,253,False,False,0,0,1.7881393432617188e-07
wands,C2s5,254,False,False,0,0,2.384185791015625e-07
wands,C2s5,255,False,False,0,0,2.980232238769531e-07
wands,C2s5,256,False,False,0,0,1.7881393432617188e-07
wands,C2s5,257,False,False,0,0,2.384185791015625e-07
wands,C2s5,258,False,False,0,0,1.1920928955078125e-07
wands,C2s5,259,False,False,0,0,1.7881393432617188e-07
wands,C2s5,260,False,False,0,0,2.384185791015625e-07
wands,C2s5,261,False,False,0,0,1.7881393432617188e-07
wands,C2s5,262,False,False,0,0,1.7881393432617188e-07
wands,C2s5,263,False,False,0,0,1.7881393432617188e-07
wands,C2s5,264,False,False,0,0,2.384185791015625e-07
wands,C2s5,265,False,False,0,0,1.7881393432617188e-07
wands,C2s5,266,False,False,0,0,1.7881393432617188e-07
wands,C2s5,267,False,False,0,0,1.7881393432617188e-07
wands,C2s5,268,False,False,0,0,1.7881393432617188e-07
wands,C2s5,269,False,False,0,0,1.7881393432617188e-07
wands,C2s5,270,False,False,0,0,1.7881393432617188e-07
wands,C2s5,271,False,False,0,0,1.7881393432617188e-07
wands,C2s5,272,False,False,0,0,1.7881393432617188e-07
wands,C2s5,273,False,False,0,0,1.7881393432617188e-07
wands,C2s5,274,False,False,0,0,1.7881393432617188e-07
wands,C2s5,275,False,False,0,0,1.7881393432617188e-07
wands,C2s5,276,False,False,0,0,1.7881393432617188e-07
wands,C2s5,277,False,False,0,0,2.384185791015625e-07
wands,C2s5,278,False,False,0,0,1.7881393432617188e-07
wands,C2s5,279,False,False,0,0,1.7881393432617188e-07
wands,C2s5,280,False,False,0,0,1.7881393432617188e-07
wands,C2s5,281,False,False,0,0,1.7881393432617188e-07
wands,C2s5,282,False,False,0,0,1.7881393432617188e-07
wands,C2s5,283,False,False,0,0,1.7881393432617188e-07
wands,C2s5,284,False,False,0,0,1.1920928955078125e-07
wands,C2s5,285,False,False,0,0,1.7881393432617188e-07
wands,C2s5,286,False,False,0,0,1.7881393432617188e-07
wands,C2s5,287,False,False,0,0,2.384185791015625e-07
wands,C2s5,288,False,False,0,0,1.7881393432617188e-07
wands,C2s5,289,False,False,0,0,1.7881393432617188e-07
wands,C2s5,290,False,False,0,0,1.7881393432617188e-07
wands,C2s5,291,False,False,0,0,2.384185791015625e-07
wands,C2s5,292,False,False,0,0,2.384185791015625e-07
wands,C2s5,293,False,False,0,0,1.7881393432617188e-07
wands,C2s5,294,False,False,0,0,1.7881393432617188e-07
wands,C2s5,295,False,False,0,0,1.7881393432617188e-07
wands,C2s5,296,False,False,0,0,1.7881393432617188e-07
wands,C2s5,297,False,False,0,0,1.7881393432617188e-07
wands,C2s5,298,False,False,0,0,1.7881393432617188e-07
wands,C2s5,300,False,False,0,0,2.980232238769531e-07
wands,C2s5,301,False,False,0,0,1.7881393432617188e-07
wands,C2s5,302,False,False,0,0,1.7881393432617188e-07
wands,C2s5,303,False,False,0,0,1.7881393432617188e-07
wands,C2s5,304,False,False,0,0,1.7881393432617188e-07
wands,C2s5,305,False,False,0,0,1.7881393432617188e-07
wands,C2s5,306,False,False,0,0,1.7881393432617188e-07
wands,C2s5,307,False,False,0,0,1.7881393432617188e-07
wands,C2s5,308,False,False,0,0,1.1920928955078125e-07
wands,C2s5,309,False,False,0,0,1.7881393432617188e-07
wands,C2s5,310,False,False,0,0,1.7881393432617188e-07
wands,C2s5,311,False,False,0,0,1.7881393432617188e-07
wands,C2s5,312,False,False,0,0,2.384185791015625e-07
wands,C2s5,313,False,False,0,0,1.1920928955078125e-07
wands,C2s5,314,False,False,0,0,1.7881393432617188e-07
wands,C2s5,315,False,False,0,0,1.1920928955078125e-07
wands,C2s5,316,False,False,0,0,2.384185791015625e-07
wands,C2s5,317,False,False,0,0,2.384185791015625e-07
wands,C2s5,318,False,False,0,0,1.7881393432617188e-07
wands,C2s5,319,False,False,0,0,1.7881393432617188e-07
wands,C2s5,320,False,False,0,0,2.384185791015625e-07
wands,C2s5,321,False,False,0,0,1.7881393432617188e-07
wands,C2s5,322,False,False,0,0,1.7881393432617188e-07
wands,C2s5,323,False,False,0,0,1.1920928955078125e-07
wands,C2s5,324,False,False,0,0,1.7881393432617188e-07
wands,C2s5,325,False,False,0,0,1.7881393432617188e-07
wands,C2s5,326,False,False,0,0,1.7881393432617188e-07
wands,C2s5,327,False,False,0,0,1.7881393432617188e-07
wands,C2s5,328,False,False,0,0,1.7881393432617188e-07
wands,C2s5,329,False,False,0,0,2.384185791015625e-07
wands,C2s5,330,False,False,0,0,1.7881393432617188e-07
wands,C2s5,331,False,False,0,0,1.7881393432617188e-07
wands,C2s5,332,False,False,0,0,1.1920928955078125e-07
wands,C2s5,333,False,False,0,0,2.384185791015625e-07
wands,C2s5,334,False,False,0,0,1.1920928955078125e-07
wands,C2s5,335,False,False,0,0,1.7881393432617188e-07
wands,C2s5,336,False,False,0,0,1.7881393432617188e-07
wands,C2s5,337,False,False,0,0,1.1920928955078125e-07
wands,C2s5,338,False,False,0,0,1.7881393432617188e-07
wands,C2s5,339,False,False,0,0,1.7881393432617188e-07
wands,C2s5,340,False,False,0,0,1.7881393432617188e-07
wands,C2s5,341,False,False,0,0,1.7881393432617188e-07
wands,C2s5,342,False,False,0,0,1.7881393432617188e-07
wands,C2s5,343,False,False,0,0,1.7881393432617188e-07
wands,C2s5,344,False,False,0,0,1.7881393432617188e-07
wands,C2s5,345,False,False,0,0,1.7881393432617188e-07
wands,C2s5,346,False,False,0,0,1.7881393432617188e-07
wands,C2s5,347,False,False,0,0,2.384185791015625e-07
wands,C2s5,348,False,False,0,0,1.7881393432617188e-07
wands,C2s5,349,False,False,0,0,1.7881393432617188e-07
wands,C2s5,351,False,False,0,0,1.7881393432617188e-07
wands,C2s5,352,False,False,0,0,8.940696716308594e-08
wands,C2s5,353,False,False,0,0,1.1920928955078125e-07
wands,C2s5,354,False,False,0,0,1.7881393432617188e-07
wands,C2s5,355,False,False,0,0,1.1920928955078125e-07
wands,C2s5,356,False,True,0,0,1.7881393432617188e-07
wands,C2s5,357,False,False,0,0,1.7881393432617188e-07
wands,C2s5,358,False,False,0,0,1.7881393432617188e-07
wands,C2s5,359,False,False,0,0,1.1920928955078125e-07
wands,C2s5,360,False,False,0,0,1.7881393432617188e-07
wands,C2s5,361,False,False,0,0,1.4901161193847656e-07
wands,C2s5,362,False,False,0,0,1.7881393432617188e-07
wands,C2s5,363,False,False,0,0,2.980232238769531e-07
wands,C2s5,364,False,False,0,0,1.1920928955078125e-07
wands,C2s5,365,False,False,0,0,1.1920928955078125e-07
wands,C2s5,366,False,False,0,0,1.1920928955078125e-07
wands,C2s5,367,False,False,0,0,1.7881393432617188e-07
wands,C2s5,368,False,False,0,0,1.7881393432617188e-07
wands,C2s5,369,False,False,0,0,1.7881393432617188e-07
wands,C2s5,370,False,False,0,0,1.7881393432617188e-07
wands,C2s5,371,False,False,0,0,1.1920928955078125e-07
wands,C2s5,372,False,False,0,0,1.1920928955078125e-07
wands,C2s5,373,False,False,0,0,1.7881393432617188e-07
wands,C2s5,374,False,False,0,0,1.7881393432617188e-07
wands,C2s5,375,False,False,0,0,2.384185791015625e-07
wands,C2s5,376,False,False,0,0,1.7881393432617188e-07
wands,C2s5,377,False,False,0,0,1.7881393432617188e-07
wands,C2s5,378,False,False,0,0,2.384185791015625e-07
wands,C2s5,379,False,False,0,0,1.7881393432617188e-07
wands,C2s5,380,False,False,0,0,1.7881393432617188e-07
wands,C2s5,381,False,False,0,0,2.384185791015625e-07
wands,C2s5,382,False,False,0,0,1.7881393432617188e-07
wands,C2s5,383,False,False,0,0,1.1920928955078125e-07
wands,C2s5,384,False,False,0,0,1.7881393432617188e-07
wands,C2s5,385,False,False,0,0,1.7881393432617188e-07
wands,C2s5,386,False,False,0,0,2.384185791015625e-07
wands,C2s5,387,False,False,0,0,2.980232238769531e-07
wands,C2s5,388,False,False,0,0,1.7881393432617188e-07
wands,C2s5,389,False,False,0,0,2.384185791015625e-07
wands,C2s5,390,False,False,0,0,1.7881393432617188e-07
wands,C2s5,391,False,False,0,0,2.384185791015625e-07
wands,C2s5,392,False,False,0,0,1.7881393432617188e-07
wands,C2s5,393,False,False,0,0,1.1920928955078125e-07
wands,C2s5,394,False,False,0,0,1.7881393432617188e-07
wands,C2s5,395,False,False,0,0,1.1920928955078125e-07
wands,C2s5,396,False,False,0,0,1.7881393432617188e-07
wands,C2s5,397,False,False,0,0,1.7881393432617188e-07
wands,C2s5,398,False,False,0,0,1.1920928955078125e-07
wands,C2s5,399,False,False,0,0,1.7881393432617188e-07
wands,C2s5,400,False,False,0,0,1.7881393432617188e-07
wands,C2s5,401,False,False,0,0,1.7881393432617188e-07
wands,C2s5,402,False,False,0,0,2.384185791015625e-07
wands,C2s5,403,False,False,0,0,1.7881393432617188e-07
wands,C2s5,404,False,False,0,0,1.7881393432617188e-07
wands,C2s5,405,False,False,0,0,1.7881393432617188e-07
wands,C2s5,406,False,False,0,0,1.1920928955078125e-07
wands,C2s5,407,False,False,0,0,1.7881393432617188e-07
wands,C2s5,408,False,False,0,0,2.384185791015625e-07
wands,C2s5,409,False,False,0,0,2.384185791015625e-07
wands,C2s5,410,False,False,0,0,1.7881393432617188e-07
wands,C2s5,411,False,False,0,0,1.7881393432617188e-07
wands,C2s5,412,False,False,0,0,2.384185791015625e-07
wands,C2s5,413,False,False,0,0,1.7881393432617188e-07
wands,C2s5,414,False,False,0,0,1.7881393432617188e-07
wands,C2s5,415,False,False,0,0,1.7881393432617188e-07
wands,C2s5,416,False,False,0,0,2.384185791015625e-07
wands,C2s5,417,False,False,0,0,2.384185791015625e-07
wands,C2s5,418,False,False,0,0,2.384185791015625e-07
wands,C2s5,419,False,False,0,0,1.7881393432617188e-07
wands,C2s5,420,False,False,0,0,1.7881393432617188e-07
wands,C2s5,421,False,False,0,0,1.7881393432617188e-07
wands,C2s5,422,False,False,0,0,1.7881393432617188e-07
wands,C2s5,423,False,False,0,0,2.384185791015625e-07
wands,C2s5,424,False,False,0,0,1.7881393432617188e-07
wands,C2s5,425,False,False,0,0,2.384185791015625e-07
wands,C2s5,426,False,False,0,0,2.384185791015625e-07
wands,C2s5,427,False,False,0,0,1.7881393432617188e-07
wands,C2s5,428,False,False,0,0,1.7881393432617188e-07
wands,C2s5,429,False,False,0,0,1.7881393432617188e-07
wands,C2s5,430,False,False,0,0,2.384185791015625e-07
wands,C2s5,431,False,False,0,0,2.384185791015625e-07
wands,C2s5,432,False,False,0,0,1.7881393432617188e-07
wands,C2s5,433,False,False,0,0,2.384185791015625e-07
wands,C2s5,434,False,False,0,0,1.7881393432617188e-07
wands,C2s5,435,False,False,0,0,1.7881393432617188e-07
wands,C2s5,436,False,False,0,0,1.7881393432617188e-07
wands,C2s5,437,False,False,0,0,2.384185791015625e-07
wands,C2s5,438,False,False,0,0,1.1920928955078125e-07
wands,C2s5,439,False,False,0,0,2.384185791015625e-07
wands,C2s5,440,False,False,0,0,2.980232238769531e-07
wands,C2s5,441,False,False,0,0,2.384185791015625e-07
wands,C2s5,442,False,False,0,0,1.7881393432617188e-07
wands,C2s5,443,False,False,0,0,1.7881393432617188e-07
wands,C2s5,444,False,False,0,0,1.7881393432617188e-07
wands,C2s5,445,False,False,0,0,2.384185791015625e-07
wands,C2s5,446,False,False,0,0,1.1920928955078125e-07
wands,C2s5,447,False,False,0,0,1.7881393432617188e-07
wands,C2s5,448,False,False,0,0,1.7881393432617188e-07
wands,C2s5,449,False,False,0,0,1.7881393432617188e-07
wands,C2s5,451,False,False,0,0,1.1920928955078125e-07
wands,C2s5,452,False,False,0,0,1.1920928955078125e-07
wands,C2s5,453,False,False,0,0,1.7881393432617188e-07
wands,C2s5,454,False,False,0,0,2.384185791015625e-07
wands,C2s5,455,False,False,0,0,1.7881393432617188e-07
wands,C2s5,456,False,False,0,0,2.384185791015625e-07
wands,C2s5,457,False,False,0,0,1.1920928955078125e-07
wands,C2s5,458,False,False,0,0,1.7881393432617188e-07
wands,C2s5,459,False,False,0,0,1.7881393432617188e-07
wands,C2s5,460,False,False,0,0,1.1920928955078125e-07
wands,C2s5,461,False,False,0,0,1.7881393432617188e-07
wands,C2s5,462,False,False,0,0,1.7881393432617188e-07
wands,C2s5,463,False,False,0,0,2.384185791015625e-07
wands,C2s5,464,False,False,0,0,2.384185791015625e-07
wands,C2s5,465,False,False,0,0,1.7881393432617188e-07
wands,C2s5,466,False,False,0,0,1.7881393432617188e-07
wands,C2s5,467,False,False,0,0,1.7881393432617188e-07
wands,C2s5,468,False,False,0,0,1.7881393432617188e-07
wands,C2s5,469,False,False,0,0,1.7881393432617188e-07
wands,C2s5,470,False,False,0,0,1.7881393432617188e-07
wands,C2s5,471,False,False,0,0,1.7881393432617188e-07
wands,C2s5,472,False,False,0,0,2.384185791015625e-07
wands,C2s5,473,False,False,0,0,1.7881393432617188e-07
wands,C2s5,474,False,False,0,0,2.384185791015625e-07
wands,C2s5,475,False,False,0,0,1.7881393432617188e-07
wands,C2s5,476,False,False,0,0,1.7881393432617188e-07
wands,C2s5,478,False,False,0,0,2.384185791015625e-07
wands,C2s5,479,False,False,0,0,1.7881393432617188e-07
wands,C2s5,480,False,False,0,0,1.7881393432617188e-07
wands,C2s5,481,False,False,0,0,1.1920928955078125e-07
wands,C2s5,482,False,False,0,0,2.384185791015625e-07
wands,C2s5,483,False,False,0,0,2.384185791015625e-07
wands,C2s5,484,False,False,0,0,2.384185791015625e-07
wands,C2s5,485,False,False,0,0,1.7881393432617188e-07
wands,C2s5,486,False,False,0,0,2.384185791015625e-07
wands,C2s5,487,False,False,0,0,1.7881393432617188e-07
esci,C0,165,False,True,0,0,1.7881393432617188e-07
esci,C0,433,False,False,0,0,1.7881393432617188e-07
esci,C0,500,False,False,0,0,1.7881393432617188e-07
esci,C0,541,False,True,0,0,0.00013190507888793945
esci,C0,598,False,False,0,0,1.7881393432617188e-07
esci,C0,600,False,False,0,0,1.7881393432617188e-07
esci,C0,602,False,False,0,0,1.7881393432617188e-07
esci,C0,622,True,True,0,0,0.00015372037887573242
esci,C0,637,True,True,0,0,0.00015085935592651367
esci,C0,861,False,False,0,0,0.00011646747589111328
esci,C0,933,False,False,0,0,1.7881393432617188e-07
esci,C0,978,False,False,0,0,1.7881393432617188e-07
esci,C0,1210,False,False,0,0,1.7881393432617188e-07
esci,C0,1293,False,True,0,0,0.00011903047561645508
esci,C0,1310,False,True,0,0,0.0001245737075805664
esci,C0,1458,False,True,0,0,0.00012230873107910156
esci,C0,1476,False,False,0,0,1.7881393432617188e-07
esci,C0,1530,True,True,0,0,0.00010663270950317383
esci,C0,1659,False,True,0,0,0.0001214742660522461
esci,C0,1816,False,True,0,0,8.958578109741211e-05
esci,C0,2286,False,False,0,0,9.47117805480957e-05
esci,C0,2390,False,False,0,0,1.1920928955078125e-07
esci,C0,2692,False,False,0,0,1.1920928955078125e-07
esci,C0,2855,False,True,0,0,0.0001157522201538086
esci,C0,3012,False,False,0,0,1.7881393432617188e-07
esci,C0,3492,False,True,0,0,0.00017589330673217773
esci,C0,3494,True,True,0,0,0.00012671947479248047
esci,C0,3986,False,True,0,0,0.00016945600509643555
esci,C0,4299,False,True,0,0,0.00013327598571777344
esci,C0,4321,False,True,0,0,0.00020450353622436523
esci,C0,4860,False,True,0,0,0.00016170740127563477
esci,C0,4956,False,True,0,0,0.00017768144607543945
esci,C0,5079,False,False,0,0,2.384185791015625e-07
esci,C0,5094,False,False,0,0,1.1920928955078125e-07
