model,query_id,product_id,state,max_tokens_seven,attribute_count,rank_span,selection_hash,selected
bge_base,403,22457,persistent_omission,510,43,616,2616d04781d1780d7be2c9d7d9c5bcc39001c19c1e78695c19ba94a68faae0dd,False
bge_base,443,33425,persistent_omission,238,27,598,263b456505b1ababa3bed3ec2a27334051747e225ab51d2655495422dfdbaa25,False
bge_base,115,39608,persistent_omission,357,38,32,2652c409dd5f596535cb739265dcdc7ef0ca3b788908c705e18de61b7c928920,False
bge_base,230,32653,persistent_omission,350,36,336,2664a72f8a876addbe8bf452c689312d8a9d33db3a9b3c1c09cb42373c2457fb,False
bge_base,13,7098,persistent_omission,340,27,15,266a94cdc6bc39c2fbad6b5b936df8fca51a478e0498444b6ab8ee9f0803e64d,False
bge_base,144,16683,persistent_omission,467,49,59,2678907f298de0162120614964a65ccf7a948edac3e211f522d951b4e93fe3de,False
bge_base,420,33951,persistent_omission,456,48,101,267a1e87029628ece687099b7019e9196449029c7a9fa4dfec62dc6c7d0644c4,False
bge_base,26,34256,persistent_omission,387,38,85,2689f2364b7e2d455f74407c00b2820b65ae5c2fe4a7541179b30cd4d80bde8e,False
bge_base,28,17980,persistent_omission,185,23,15,268d19a32622557b6bf2380239b16d71c292132bb7754c678eee802b87aa1645,False
bge_base,68,29053,persistent_omission,398,33,41,26a104c9f09759094b7cef1dc9649b1c8e0ceed2d74e71d52a8292162b006874,False
bge_base,230,38398,persistent_omission,208,19,157,26ad703f58962d31d33f6ea0d3b6b3dfe61d65a584c375e1bdb8ba12e9b8a09d,False
bge_base,357,22336,persistent_omission,259,26,2,26b473e570bc14ccd42687040e8ab26038740e732ec9c1367271a298ffe06694,False
bge_base,456,33161,persistent_omission,498,47,21,26bc031a0ada68279bc81c64619d1c6a900390b45d69384afe65a9b4ad5013a6,False
bge_base,4,26363,persistent_omission,488,48,882,26d170ecb50b0d797328b0e0675cae51ee6bd271fa54b96e98e0ff7830bdd513,False
bge_base,417,39182,persistent_omission,164,7,21,26d478891e542ac8c102bcb0557bc9094b5a9ec5cdae68d59f342d671137779d,False
bge_base,167,29999,persistent_omission,432,35,7,270d8cbdfd670c807670d6adab6e2cf1d8d9c1b6dc85f26a34381eb9cdbf9bca,False
bge_base,231,20830,persistent_omission,413,44,98,2734ad749d607a69def6a257cea7ee2d852b332185d169455af910f5021fafcb,False
bge_base,163,20718,persistent_omission,254,29,29,273c4168c1f87bd4b1c46d0c07f85a6f8b69352f352afbaadd6fee03467cb185,False
bge_base,327,22176,persistent_omission,382,35,195,274baa17ee301dd77321bb960117cc19d162d4007442a168f85f094b542c8e37,False
bge_base,421,8626,persistent_omission,457,43,118,275ecfcbd64938ab945b0d44a0bac68b33ca6f47dc50ac746a9981830e6e5823,False
bge_base,123,23650,persistent_omission,440,46,227,27820b8df4484087d16eced96682655ca2a2d732d5dc961b508d7327b68ec395,False
bge_base,131,34493,persistent_omission,486,50,98,27841a33e6bcc2226ba23efd3ee9fc190e1d37bb8f40b8e53eee97ad1ec5b710,False
bge_base,221,34400,persistent_omission,486,38,213,278993c0552173a082a0c40f68a0ecf05ab7b5e78a5214c1003e7ad6b41485cb,False
bge_base,435,41692,persistent_omission,421,46,29,2789e84728af12de24791b99377e43f6aa584d7569898f443c358c7c04fa5663,False
bge_base,445,34492,persistent_omission,428,42,285,279d274e360f0d744c0f5f23737e68153246a86679a88b6e1a9d794442b07340,False
bge_base,175,7706,persistent_omission,397,31,26,27ae26c303913bd6e0315d3418374727b6dce19f786eca4c2955e98dff15fa09,False
bge_base,420,27148,persistent_omission,505,51,60,27bffabc8cfd3ee5ed04b07c854c01a48ae870a99277c1134a040b6da24c95ad,False
bge_base,124,13955,persistent_omission,471,56,272,27c2f8cd4ac9d96c2a880a625d96951a5e9c8e8796f4fe06e0e4f624cd224473,False
bge_base,333,18551,persistent_omission,104,10,22,27d7dd8b30f2337b3dea1fe1b11f0ce8229cb36b7f9df9cf85f9fa81a1c03614,False
bge_base,389,19729,persistent_omission,468,43,445,27dad15a7de0c8d66661457029f76bf96354a4244cd4591779daeff9b2c6951e,False
bge_base,443,32747,persistent_omission,227,17,85,27df0c21f7635f797af3d9f8732fde1d76656b468de53b1705f8f50a38101240,False
bge_base,160,38547,persistent_omission,459,52,118,27e3daaccd3b0bbecd433f0cdc6b6690f8f255962c19b3c8458af68c066125e8,False
bge_base,421,23948,persistent_omission,476,47,139,27f2fe7737abf583c1ee629beb20c7fc329cccd2ba1ce6c78ff0b8fdd575a3af,False
bge_base,443,8151,persistent_omission,478,49,265,27fe93d02cf8406e65a383b5639dcfd8cf6db6700c9ce6dfe8e017f95adb0bc3,False
bge_base,175,16882,persistent_omission,297,29,25,281065652550d33f990e4cdc3d4bf63360bf5a721057c52eba6a3a2a8ef9a6ef,False
bge_base,445,2458,persistent_omission,478,45,146,281fa13af93be3afa878a6b83fe05c1ca5e76301ccb5f869d5e3aa89d73ea55c,False
bge_base,28,787,persistent_omission,290,35,30,2828b8822c16e04b1755ac86f3ac626cb3bf82c1b8bd5c56020f0f08b45ae4fd,False
bge_base,423,26275,persistent_omission,472,39,45,283178c458c860764afd2060c8a3bd8633206e3cf14d419424c598029cc258e3,False
bge_base,469,9578,persistent_omission,246,15,16,2834a6c931201f40e575bfcbc6c7cbcf480238c757df2c0071346f2488dad0ec,False
bge_base,469,30388,persistent_omission,443,32,5,28364091dd4c601c0ece0fde17dc920c968609f937408bcf8dfbc376260d8011,False
bge_base,251,15914,persistent_omission,356,23,15,28374ad81fbd9ce62b588a5f9e6aeb57c076c3d90c5fd6ef402046bff14b6b51,False
bge_base,160,11442,persistent_omission,187,18,104,283c03cd240ed534e8666e96d8591ff82527de2b9e23fed02b18488d974454ba,False
bge_base,241,13332,persistent_omission,505,53,94,284b514ac766b83de9e2200f7a0c0f0940d2de32484dd70212a4b12d10f2759a,False
bge_base,124,11796,persistent_omission,466,52,339,2869bbe466f5dfe751595cf3362bf9a23d3517966e2c93ecad81f674c2c7d15a,False
bge_base,357,28782,persistent_omission,400,30,7,289238a8e574931d0ac71742393d130b4128dcaab12a7f7537507377307c6ee5,False
bge_base,175,9801,persistent_omission,388,38,21,289637d9b2571633cb41fce0eddf26615728a7c9b84aa4459be68f22fd291bfb,False
bge_base,421,7735,persistent_omission,495,42,352,289715e94346053e4bccc58125bd84c10f3e608c6a0aeac28885df5a5ece3931,False
bge_base,428,2346,persistent_omission,405,29,134,28b962dfe4722861867d56ea11abb0f53ba235cdda2034fb6a25c0a124e73367,False
bge_base,421,19735,persistent_omission,304,32,311,28c0299ea72b7fd534c5205d30aaf3be52b795a2cf0c20c891f637352de75447,False
bge_base,130,37354,persistent_omission,380,39,293,28cc1fed9f872c10f3deac22055d8f97fa04963535e5e2162fe350e53c27b6e7,False
bge_base,153,32061,persistent_omission,430,48,53,28e3aac7869e852cc8b8cc65ca65d23e57f1dfc486a4f559fb581941bc202b2c,False
bge_base,151,7156,persistent_omission,490,35,283,28e8d91b35d702423edcaa0b55b7bef9ad657388dbda1988a21abfba8abfe6d3,False
bge_base,243,20044,persistent_omission,444,37,10,28e960b996647eb0bf9771ca89b8e27a3e5b9166eb5bc537f7d5bee3c72258d2,False
bge_base,227,33450,persistent_omission,193,18,213,28f075e8faaa6fc50d70df9e037aa11f598ce55505aaf0672b57d0468131f7ec,False
bge_base,22,24113,persistent_omission,450,47,125,28f2055629595e595d778a6b5355d9fdd7bfc110bd724d2248f3a8c318fd2f6c,False
bge_base,234,37798,persistent_omission,240,23,19,28f26d211950b29e81ad31523b9619d048f0aa4996f857b7dae63757fb6a8bad,False
bge_base,111,6606,persistent_omission,442,39,23,291c24ee369b68821ddd73208252a9c06f785abf809c448030b9f565ac55b793,False
bge_base,111,10172,persistent_omission,456,45,16,2923bcb9180248c6add7a87319d6b908f2d12b8e0894528f12f9f906e7f18397,False
bge_base,254,19641,persistent_omission,442,46,878,2927ab23e62a8c9a07c6d06dac00be6721fb44714ad5e37d5bddcf600f31aeac,False
bge_base,167,35001,persistent_omission,262,30,14,292a2af2f42294b6de249976316fd9608c083f1e93e6f520c0d50f5b961e6356,False
bge_base,433,22924,persistent_omission,479,40,12,29349027b8ee038d48a3e22f2947ce413e5f2aefd69964dccbbe0481a093bdaa,False
bge_base,234,11545,persistent_omission,318,34,23,29554464c44be6641129f5d3b73f02aebceac3933e8a1e9826721240d45fc2f2,False
bge_base,131,9620,persistent_omission,501,46,59,29630e27b47e9dc80e3aa313249b410a68c3d28d09c2c4eca302e2fb04d05ed4,False
bge_base,28,30718,persistent_omission,398,36,27,296586465cdf50a19a0b0c9da46cb7197c89055042433f5d88c9c3b4a0c5a56c,False
bge_base,63,11094,persistent_omission,350,30,10,296a749961b704c74cf9b023b737af3427d273b6a7f9de2a7ae1646d542fcf88,False
bge_base,159,19384,persistent_omission,397,35,8,2979d696c0e914791ba67c519bf01dcaf3947058a97482cb38ba862ff1062aff,False
bge_base,26,28962,persistent_omission,452,48,1049,297bb48cbf37ea6bde528fc5fb0e0ac9872f6149078dc3d9f4aba9b6f6ed1be7,False
bge_base,36,8220,persistent_omission,346,20,13,297d427e2b8d44a683fb47893296eac0d0745057f211addcfe7b91ebe6c8a84d,False
bge_base,421,42743,persistent_omission,358,36,500,298be6ce9f1890a5a3c56d835280c814a444f0de1d43373bedf56984479d527d,False
bge_base,421,40508,persistent_omission,371,36,133,29a4a611fd722eb82e2ba2a0efac2bda0eec9c01b173e571d855e9d161308b86,False
bge_base,476,2027,persistent_omission,339,36,4936,29ae1162a63c6b318a572c5d2a6fce67748a032b6188652efa08b995f4aed8d1,False
bge_base,473,30741,persistent_omission,281,26,21,29ae7373b7eea72f79b9f3709fa8098a07aff02c98ae6d9c56a3f21ed78fd7f1,False
bge_base,234,17099,persistent_omission,343,26,15,29b4c89a93af3214a602d15da4926072a83709abf6616e428fbc6d801f095791,False
bge_base,112,32555,persistent_omission,221,24,29,29b72072af100823d4c09775a9c0d4e9c9f4730d90ccc9b1aa35fa8f8dec4f56,False
bge_base,112,4531,persistent_omission,181,6,11,29cbddce08850fc00b4aefd32a3684e1d7b90ca143db983c81d85caa3227e744,False
bge_base,421,17011,persistent_omission,472,40,626,29cdd6312321c337e1ecfbd494a692ec65cddfdbe4492aeabf5ac5cc95db5916,False
bge_base,420,30701,persistent_omission,422,51,310,29d5a8582fb91ab33e38c747b79de5afa2608c19f1d1c16c2b732fc3ca9570b1,False
bge_base,476,25026,persistent_omission,448,44,105,29d663e99494faa25c0af23e53af07a4c622e559ced42d53dcba2e7160093c3d,False
bge_base,28,21416,persistent_omission,237,20,39,29d768366e5f623c78eb25f1d210b5b402acb06627f0e7cc13931e0246df3878,False
bge_base,235,42071,persistent_omission,442,48,934,29d8b954519eba09cd281cb39e130ce4e81bee029b0b4e5dca6e6c42d55cac85,False
bge_base,175,4733,persistent_omission,238,28,89,29d9be59c50f158e59b701ee88cae818e8370ebdd7c64c6d0ed23d5f4df41545,False
bge_base,420,26720,persistent_omission,397,49,578,29e712c7001e2f3712dd48ba4276719c4e1a6ec0bcb8e82257fa14fd95303f92,False
bge_base,227,30921,persistent_omission,248,26,84,29ea7b34701d2711e7043c12ac9dfa8e98e4607da7207054c49129bab7feddea,False
bge_base,231,13690,persistent_omission,282,35,87,29fc48fb1c4d4f16a964461299ba1da08ddd5db10c6c7458c6b5beef46216140,False
bge_base,357,32013,persistent_omission,470,34,1,2a1dc4999744e94fa4eefd44b9d828a01dd32426c79f7e2aa3dca863f9b5ad78,False
bge_base,464,6792,persistent_omission,92,7,25,2a20924894b210af00cb97cb2f454e9b57c60b9f57b8fe05086ab44d4e7ce04c,False
bge_base,428,29997,persistent_omission,450,33,765,2a262a49d93b89600cacc382e54cee7c0313d174bf56b9533e610d92a4dce0dd,False
bge_base,421,34274,persistent_omission,332,37,527,2a3c02b3c272900514cce9f84c0b0ec1f0a3a48eb50ae4500d37693ab07cba26,False
bge_base,242,29546,persistent_omission,432,44,81,2a5074e9f5df7d1de4ef00424529bc896487ee0038e425195fad74ec04e66b04,False
bge_base,167,27556,persistent_omission,436,45,42,2a58bdc5df390fee646ac2947a1b87e675dc0521797a9f7df144c2fbcaab2b05,False
bge_base,182,34387,persistent_omission,279,28,16,2a5d1438df1cdb62723046237284ff88682368c45cf54557d895c72ded16962c,False
bge_base,464,30900,persistent_omission,297,19,6,2a5dcc2f347581586a57416f76ba4cfc7ece0b0b438da90c9d788f3b17ea96ea,False
bge_base,230,20768,persistent_omission,460,47,181,2a659bab097070d241d056acb81188c84d22526cf7ad25403ec9db49411176b0,False
bge_base,243,4976,persistent_omission,507,51,7,2a77363e7a3a38bbfa32efb32818295fafeeb38c8171cd80c1a9fdf65351c1a6,False
bge_base,428,28996,persistent_omission,330,33,236,2a788e60a1e43f32917e7d8ff0ae4cc0f260a6ef2b75045904550d25f3d9ec8e,False
bge_base,420,34337,persistent_omission,407,48,262,2a84cb53cc90cbc9c7b4e37ff12b239335582e0bcc6f8d2d6db160c9c753a436,False
bge_base,36,36866,persistent_omission,414,34,37,2a8d755f7d69565478452abdf03e324289bc4d117b2c8a17fa77868ee77ff0b1,False
bge_base,421,24391,persistent_omission,485,53,352,2a9470833c556a0269237ec7f03e70dff348dcf3946a6d5f83c0e6001b772c1b,False
bge_base,305,40751,persistent_omission,407,35,107,2ab1684941c5d56677c49ae85c65a1819802d279e26ed8e15e5e966641b6e69a,False
bge_base,445,62,persistent_omission,480,46,296,2ac9bab2dea5614271d9b11c91ca9bf920bd7abe8b09c6ba992c6c25f097b415,False
bge_base,160,13553,persistent_omission,512,53,94,2acf9fb9f3822f60ae0ddc7e915594412e159b605c04ffc2fa2f0056420fb3c3,False
bge_base,112,18758,persistent_omission,338,42,43,2afb2ee66597f1e7d86e366fba38e9dcf25cfe4724a554a1fc0bd7240307fa08,False
bge_base,65,36658,persistent_omission,313,27,17,2b201f1417ac8eaaed3a1e00bdec463e93d1c3a23e68e47bf7fde39f309cd102,False
bge_base,389,2336,persistent_omission,310,25,470,2b2e0e59aaa75df5bc7f454e5a824b9cd69a5b0d06bb934fa38628dea655b5d8,False
bge_base,112,37432,persistent_omission,205,14,28,2b45e83828040ad68bbf55d387b59decc191a9651a90f88dd544b855aa61b219,False
bge_base,28,35288,persistent_omission,298,34,80,2b4fbda5d5b5f5e305c5a4b16a85c7a6d014db27754ba65e2abcad33babcd54b,False
bge_base,175,32283,persistent_omission,308,34,85,2b680c075e5642c6be01920955f921697140414d71a8bad0727797f1b5da4a87,False
bge_base,241,37135,persistent_omission,440,41,33,2b689681c4b06b327d3b9edd28a90e98e85ed81af64782d1e5b6ca9a4061caa5,False
bge_base,108,3898,persistent_omission,375,24,4,2b72af6148eb0ca284f02f64e50b6823fe4fa4119c91c12370c5179c3179d457,False
bge_base,417,42715,persistent_omission,177,11,38,2b7f0475f4bc69544a040df1890d5c1893233a761fb668a92f7fbf21e39622ea,False
bge_base,123,42619,persistent_omission,388,39,408,2bb8d7db78580fa5819bdc5b047c398b7aa380cfb704e304ac2268d42c8a82b6,False
bge_base,63,36849,persistent_omission,115,12,20,2bbad21b949026737d0020e4f690730ead01478d8f93aedbeca1805e26bdd31c,False
bge_base,158,29379,persistent_omission,450,42,33,2bbb414749fa4eeca45650e91dea6904ba7271c5f87753e62cdb9dcfc6e0e374,False
bge_base,112,38537,persistent_omission,316,37,70,2bcbedb3cb9f35da9b8d6b8b8977c93ea45dacec046e10ceadbe761823b84164,False
bge_base,230,13885,persistent_omission,316,31,54,2bda814a30f264fef4fea53122def874c987ee71c9d912798c60b016ef7e0e9c,False
bge_base,434,29739,persistent_omission,454,56,86,2bf1d5f03d3dc7e9a78480716622214cb6bde219970366d9213056cb366961df,False
bge_base,420,7775,persistent_omission,396,43,119,2bfeaa1ea09b3926a0fc2050b2648585fc3bc188cf8fd2bd2c3347411589c38a,False
bge_base,27,23048,persistent_omission,450,46,52,2c0360c041952311b71afbe61cb047eb089e1dcdaf49b78b2ae94a1afcf23c2e,False
bge_base,443,31349,persistent_omission,375,28,221,2c07bf782e9f903d2b3771f63fed2b84eb390c0be8a94f543c52859045033e45,False
bge_base,389,19713,persistent_omission,297,24,632,2c0bc05a46a9677c5173b00a3fd364a31afcfbc1052dddddc3079529a8081204,False
bge_base,231,31224,persistent_omission,364,31,26,2c0d65d3086aa2128630ddefda2b7f77c26810f1635cfefba35c454dcc8c1779,False
bge_base,180,30757,persistent_omission,324,29,150,2c271fa3f5580a09e14b4eb0a13bbfacefbcd9154ec236542df1c06a6a360617,False
bge_base,230,14917,persistent_omission,260,21,544,2c349e07885d3cff7cf4df8c834bd4a1cd1396bb9430104a8925ff3eb85cb555,False
bge_base,438,19177,persistent_omission,490,54,26,2c397727cb1a54652457e0522be973e0e29854db6bafa443e028b38eaa212e48,False
bge_base,28,33626,persistent_omission,247,20,11,2c5447058c32ccfb01da6e89911b74f799161333409e0e260fb5985f8c552a65,False
bge_base,115,109,persistent_omission,450,45,12,2c586d79eacbdacb94c9c2b486591c985e2e349bd1984e77a8c4ff5005220017,False
bge_base,102,13554,persistent_omission,501,51,1,2c5f19f6a00ecdd6dddc52352b1f19c8f988fd619afdbaceaa6d0a60c5b4521c,False
bge_base,337,19870,persistent_omission,358,41,4,2c6e3121fb440f4e344e73d3364fbe9390b7f3493235833348492b6329e84ce4,False
bge_base,167,9243,persistent_omission,438,30,3,2c74a13ad23df96597655231bf7ac026400ca93720e3ba49001f8dd9070cf69a,False
bge_base,36,40053,persistent_omission,342,37,39,2c7e631dcaf2a6ac00ecc7dcc1ff7c537a243c6b5fa6b6a2b5fb3c279290d5f9,False
bge_base,250,7236,persistent_omission,332,37,397,2c97690a6d136dad28a2b72ca7919bc34d332725e0274536b35e766ae5b5b9e7,False
bge_base,389,12716,persistent_omission,500,32,235,2ca480ac755469015a639e004b8007ddea30511edf9f07b6ea08affa490ebeee,False
bge_base,151,13017,persistent_omission,405,46,2567,2ca4ba0df971c48d3926cf98806b60727a402990fa06dcb15eebe595934e864f,False
bge_base,184,38216,persistent_omission,292,30,108,2cb892000927418c994c297a282f699e85a680a054ac2a8a6a6cbacfeb09f2b0,False
bge_base,160,4514,persistent_omission,319,31,427,2cbfb01f754efb4e778406deba8015b7b1beae83e3e19d2e55e3b426192257ad,False
bge_base,128,8639,persistent_omission,511,63,761,2cc9d26a701dcac65234180f0b6e7f57f408f241291241499188936344c02c72,False
bge_base,131,29447,persistent_omission,436,45,50,2cca9d7a5576722ee04b5cb8fa4035b3659c6d6d44a87dadd4983de167f45c10,False
bge_base,124,5713,persistent_omission,408,35,144,2cd39cf4ab649a95f72cc67b481f656d2628673ef844fe012236c0de9ce5524c,False
bge_base,423,39755,persistent_omission,346,24,30,2ce15179efc3ba7b10d600b816937b091b8306ea280dafb342744ce50fae9f6a,False
bge_base,229,33198,persistent_omission,496,47,58,2cf0add9d91be7b64cac69cf29880fe0bbda5b46c4fd934c901830005fc06877,False
bge_base,27,8028,persistent_omission,286,26,8,2cffacdda0269c31481792bb220091b4d9296d5d85206133b99806a2044eee32,False
bge_base,71,3419,persistent_omission,362,43,39,2d219a0555a80f6280bcca8285c3aef39434c4a4a616fa34140c3f73df7c0fbe,False
bge_base,243,13791,persistent_omission,424,31,16,2d25acb6fb4c10dbe6b821576618911fe91198866db35a40c3422a53c41f9899,False
bge_base,420,27473,persistent_omission,377,42,65,2d2eb69aee0f5d14beed0a8bf630f9caba344f0defaf858e5ba07b102aad873f,False
bge_base,112,31641,persistent_omission,183,24,18,2d81c334c01df3d6d001fd9da863a56212fa86e5a3bae222fff6cd64cf2e38af,False
bge_base,368,3,persistent_omission,159,12,9,2d8813c06f94dfa96bf444e99ecab6f8fe935a2a13e1179c42f964249923a464,False
bge_base,126,31505,persistent_omission,285,29,1089,2dad6af2b6f0aa047e9f0804f90930759d958b476c2d323156b8b540f3eba1c5,False
bge_base,231,20178,persistent_omission,418,33,27,2dae5367f419ae0183a10e61661a8b2941ff8240a2948909fc907a654766c487,False
bge_base,227,107,persistent_omission,435,44,29,2dbea9f6c61f88b2b947740bdf5b3481f7670f55e465d6d81904844874e6d166,False
bge_base,148,7955,persistent_omission,449,39,2441,2dc2f5860f2fa5f2a367b891cd4b736d44ebc68db716387e864550975dcd966b,False
bge_base,112,5755,persistent_omission,228,24,16,2dc45073e06d55bee7598cd51eb49bc52e207ee257aca8f03b184f60aa8b119f,False
bge_base,421,24277,persistent_omission,399,38,75,2dc4b1706147f4e4ef254838421dde29682ec186e9486e6eb3d809da7fe29fe1,False
bge_base,145,23395,persistent_omission,384,34,589,2de27dd7bf32ad99e28ac427cf57fea1ab30ffa5479fb1223f0057761ca6a760,False
bge_base,119,13170,persistent_omission,202,23,644,2de2b56fad28881fa8ba85d51517fb9248164e3dd9a9d00c1a787b14c7cff80d,False
bge_base,444,30676,persistent_omission,426,43,372,2decca386f7d215f621189b923a91f321783c71d913d802d727d9f62f657086c,False
bge_base,423,1885,persistent_omission,449,32,36,2df132ff6cfeb3857b2b2e5072bb7f4c8611505630eb1f9413cdcce94e3eff3f,False
bge_base,231,14464,persistent_omission,393,35,40,2df469bbc3c210a58fd8941946c57f96bb5180db42bc92b23db4b6c93fc7c78d,False
bge_base,63,4515,persistent_omission,445,40,3,2dfd1c6f32c21559d40d9ac591829f3625bc06041cb8f2fc88ed3e54bc656ca1,False
bge_base,27,13572,persistent_omission,367,32,39,2e2b172316cc7f35e4ef880b8a4d2ec95b3318a2e2964b706e5df559fb7ad8b5,False
bge_base,231,20143,persistent_omission,237,23,19,2e2d04bf4c526998bf7bb9f670ade5433d3a75a08695cbe9cd23ab098c86acf6,False
bge_base,160,32712,persistent_omission,147,19,223,2e413df7fa33de2c6a1c8bab457c9523f0c97aebaa94cc8dd44e2247579e1580,False
bge_base,27,30984,persistent_omission,506,46,42,2e5dcb277da20cd7ce26ae57595d8d699868cda6f1f6b23e8e94a1afaf11498f,False
bge_base,112,3407,persistent_omission,373,21,20,2e6300e54ac6b79e67b684e0456f7be63a9e550f5325d9d942fb3de62b3f6ae4,False
bge_base,184,13819,persistent_omission,467,31,23,2e661a3988c40479a4292c130c6c04f33b97fb0c0ccaf9b447722cfd09dc0b12,False
bge_base,235,9232,persistent_omission,283,25,355,2e6b65183aefe99bc3b569cf2c20a5ccc2857bb029448e98f60333bef8ac9618,False
bge_base,241,15228,persistent_omission,388,36,16,2ea1f7cafe30ee0ec6caa0d28eb8bb16bd0fc90641a9d0929a003294c8c998ba,False
bge_base,115,36601,persistent_omission,367,27,23,2eb0ac20f781847132f36b884cde927dc16cb118d8018da8426f2495d3c9633a,False
bge_base,227,30519,persistent_omission,197,22,29,2eb305758ccf1abcf54f74d353516c917d71d256e74771a9f2301132a59bc01e,False
bge_base,335,28025,persistent_omission,302,32,25,2ec58ba077e2672c1b78ba4481a39fcc1b3d43a48c471c0aa2d747596a435d7a,False
bge_base,421,8105,persistent_omission,502,37,70,2ec773dc0b2d0b3a19feccb27a8c4019afbaf5234fe24b8351a7be749c3c196e,False
bge_base,121,24784,persistent_omission,479,53,709,2ecce83b0e70422775287d7ca2b6126dd208bc8ff33a70605f84717dd95ba5cd,False
bge_base,421,2076,persistent_omission,458,42,149,2ed5d260b927c761345ab1da2b155dfbad318ae3eab63c8c6c64774e73843b32,False
bge_base,36,13887,persistent_omission,236,24,78,2ed6f222f07af3594248abf83287871d0e96b3293e048534b61aa69e8d4821fc,False
bge_base,305,29263,persistent_omission,92,8,121,2eeae5087ee3602b4d9a6b339d7c41ff232a76543a3432b03e042ea7b298c23e,False
bge_base,86,25390,persistent_omission,433,39,5,2eef954d73da08a70c8c7af3be38d91a8093b78b72be80ae1b10b07a2de953a3,False
bge_base,140,34579,persistent_omission,299,27,48,2ef5d77e7bea9845f3acf2b01ad0ccddec8a5c354d4df28d93a811e959921f2a,False
bge_base,129,12617,persistent_omission,322,19,24,2f0af9ea8cb24b5169ad292b01b63f64178215dc0d1e720eb881d8659ca82a8d,False
bge_base,421,5323,persistent_omission,326,33,100,2f0db9dcae7769e8e67325375367fd7ab0d7ca774fb7b6594bd9cb9509f4b778,False
bge_base,3,26623,persistent_omission,373,37,216,2f10cae585357f4772fa0a2c4a5a6a0d6284e44bc36a90ecd6c7156a2ac61aff,False
bge_base,75,32084,persistent_omission,480,47,5050,2f2fce2416a3f8c96a8cd85c9fe12d55608320134ef65ac2b02ca56a64d35095,False
bge_base,112,20807,persistent_omission,265,29,43,2f3086dd4a51bba7b08a8d185834e2dfe5e036ecb649159eea0339fc8a562d59,False
bge_base,115,33171,persistent_omission,464,47,28,2f398b722567002c891ae2110c8bcaaba99fa13aece67ed12f7f4d1e9a49f051,False
bge_base,59,41638,persistent_omission,356,38,18,2f3d9df73073dc02714310dd26d170d44bff5b4f78ac24971220e2c32b4e0c3e,False
bge_base,184,18747,persistent_omission,282,26,23,2f4ab1d63656d5342966b1b79f782139d64ffe6670acfa9c000ea2c70544d461,False
bge_base,112,38018,persistent_omission,399,36,21,2f5d5d2059e2aff3006cf7a8cdcc028f8059fc728942ae583cf158954ff9023b,False
bge_base,119,9242,persistent_omission,209,14,27,2f63ad4019c1a47bf441f75145e5590536344470972ec1cfc9e25f7de03aa57b,False
bge_base,119,13570,persistent_omission,367,32,126,2f67b08b36c7c638cc0037e51933031dde8e11352b545d4d010d863f23bc1aac,False
bge_base,421,5369,persistent_omission,264,28,670,2f768eaee17e6cdf8cc18717d064b8f72431ab26633e53ca7ccf43b3e57d9c85,False
bge_base,26,29376,persistent_omission,371,37,382,2f907742fbb796b0a12ed8a0c07d7b7ec3cdeef858219d2d2c197d1f41298d83,False
bge_base,251,32644,persistent_omission,400,45,22,2f94f5711e21a09216f7c32f20996cdcb2ffeb72a0f03cc3f42ba824214bf189,False
bge_base,426,41314,persistent_omission,468,33,20,2fa04ba07d894ddbe77ba96c42b8d3c8f19f284c5af5a4621f9cf4b8b9a361b9,False
bge_base,389,19716,persistent_omission,435,34,94,2fa7688ec5fbfd56f52952bfd5c73511617f94bae7a7193acb2c5b4cb16964f6,False
bge_base,230,15249,persistent_omission,467,44,53,2fadeb9f13cf7de6773914bc959c417627fee6c488afcbb2fc32d5a5b408da64,False
bge_base,235,7251,persistent_omission,421,29,24,2fcdcd73833ed6f9192d5c84efa48991949ad50a20d07c2d629d4ba4e72883ce,False
bge_base,241,13301,persistent_omission,478,51,37,2fe16fab87298dbf61bb623a9bae3c637087ba000bcca28dc5ba8db10f8b51d3,False
bge_base,63,39385,persistent_omission,181,20,73,2fe3005558aa64a0a68c58f40cd6835e533a9d8ad063a138d3bbd9767c477c7c,False
bge_base,28,35265,persistent_omission,356,35,40,2ff1d125dca7f5a1c4cb5eb62d18f77e07fa386090b337afbd09a4f40c6d9042,False
bge_base,473,25333,persistent_omission,448,38,20,300addda499418ebb57988009e4878d793355880f5488ba8bab9d08db37dbae9,False
bge_base,227,21331,persistent_omission,311,33,33,3051029b77ef4403a516212f25e502b8cf74ed0f56955b3c777ffc66eb43420c,False
bge_base,189,5626,persistent_omission,451,42,79,30582f95e26f3ee3a8d9d1540edafcfb69c2039fe6a95179a1a7c2c4604e5edc,False
bge_base,108,3896,persistent_omission,442,31,32,3059dbda3bc483a37ca339e8e6a4caf729a3a231c1c30ea114745b91d25de1c8,False
bge_base,421,1787,persistent_omission,479,47,244,306b6061483dded242aa1a5489a94fda0c4e3074cd99c3f7e205f5b522e66142,False
bge_base,263,32315,persistent_omission,439,42,90,3087a65eb510abebfb64513fb4aa53be61596729af5cf7f6fbce2753f431cc11,False
bge_base,444,30773,persistent_omission,314,23,237,30915fad48bab848afec0f88b7de073995e7fd98f4ca93068a71273942b8d196,False
bge_base,115,23595,persistent_omission,248,21,25,30970a96f61ab4db6f5444c4bf6f6815d372d611a60c0905f3d82a0f4818bf63,False
