product_id,distinct_full_family_texts,distinct_old_seven_texts,dataset
B0743L9HNJ,6,4,esci
B0743MN1KP,6,4,esci
B0743MNJJQ,6,4,esci
B0744M1JMW,6,5,esci
B0744PHM3X,6,4,esci
B0745MFSYC,6,5,esci
B0746VVWX5,6,5,esci
B0747418JP,6,5,esci
B0747PY8FH,2,2,esci
B074817DK1,6,3,esci
B0748KYY6X,6,6,esci
B0749K3BBP,6,4,esci
B0749QN5Z3,6,5,esci
B074DD6J41,6,4,esci
B074DV268M,6,6,esci
B074DZF14H,6,4,esci
B074G1MF5V,6,4,esci
B074GG1RQQ,6,4,esci
B074GZX9XD,2,2,esci
B074JDLH8R,6,4,esci
B074KTGP1J,6,3,esci
B074KWZPD2,2,2,esci
B074L1ZZ5T,6,4,esci
B074MKCX6Y,6,3,esci
B074Q25X8P,2,2,esci
B074QQN5YH,6,4,esci
B074QRK6CG,6,5,esci
B074QWX9V9,6,4,esci
B074R9RCQM,6,4,esci
B074S53CM1,6,3,esci
B074SC2BR3,2,2,esci
B074SF36W8,6,5,esci
B074SJM1D3,6,3,esci
B074STR4H6,6,4,esci
B074SVFW6C,6,5,esci
B074TKJCQM,6,4,esci
B074TRR56C,6,4,esci
B074TT5YQ4,6,5,esci
B074VGJ9F8,6,4,esci
B074VLGVJ3,6,5,esci
B074VZC96M,6,4,esci
B074W84397,6,4,esci
B074W9T3MN,6,5,esci
B074XBN1BC,6,4,esci
B074XK9SW2,6,4,esci
B074Z88VT6,6,5,esci
B0751SW3GP,2,2,esci
B07525QJC8,2,2,esci
B075312Y9Y,1,1,esci
B0753HL4ZC,6,5,esci
B0755KMPQS,2,2,esci
B0755VSY26,6,3,esci
B075662MMV,6,4,esci
B07568CSD8,6,4,esci
B0756CYWWD,6,4,esci
B0756DM76V,6,4,esci
B0756Z8X82,6,5,esci
B0758QW8MH,6,5,esci
B07593166H,6,4,esci
B075CH24YJ,2,2,esci
B075DLRRJM,2,2,esci
B075DM567J,6,3,esci
B075DZ37ZQ,6,3,esci
B075DZFR41,6,4,esci
B075F51ZKH,6,4,esci
B075FDYYHW,6,5,esci
B075FM93Z4,2,2,esci
B075G4JT4S,6,3,esci
B075GLC4RK,6,5,esci
B075JB7Q7S,6,4,esci
B075KMZ4MX,6,6,esci
B075L6T8SH,6,3,esci
B075LK4H82,2,2,esci
B075M333DP,6,5,esci
B075NQYPJT,2,2,esci
B075Q5Q6F1,6,4,esci
B075QP1YXB,6,5,esci
B075RJHLB4,6,4,esci
B075SBMTQL,6,5,esci
B075SN7GR3,2,2,esci
B075SRBK94,6,4,esci
B075X3HMBD,6,3,esci
B075XRJR1X,6,5,esci
B075XS2HV7,6,5,esci
B075ZSJGT5,6,5,esci
B075ZX9G4H,6,5,esci
B0761KRZFY,6,4,esci
B0761YFX3C,6,4,esci
B0762H52VG,6,5,esci
B076416RWM,2,2,esci
B07641HKH8,2,2,esci
B0764H24R2,6,5,esci
B0764HTMW7,6,5,esci
B0765BPHGK,6,6,esci
B0767N448Q,2,2,esci
B0768N976P,2,2,esci
B0768N976R,2,2,esci
B0768N9N6K,2,2,esci
B0768N9N6M,2,2,esci
B0768QK616,2,2,esci
B0768QPPZ9,2,2,esci
B0768QPPZC,2,2,esci
B0768QPPZD,6,5,esci
B0768QQ2MH,6,4,esci
B0769JN5MG,6,5,esci
B076B5BQ78,6,4,esci
B076BD5Y3H,6,4,esci
B076BG3S6Y,6,3,esci
B076BN5NSX,6,4,esci
B076BNHHX1,6,6,esci
B076BYR9JP,2,2,esci
B076C15LM4,6,4,esci
B076CP8X8D,1,1,esci
B076D7Y712,6,4,esci
B076DMLNXB,6,5,esci
B076F91LNY,6,4,esci
B076FNQWTF,1,1,esci
B076H2J9TZ,6,4,esci
B076H3C5G2,6,4,esci
B076H7ZZ54,1,1,esci
B076HYBS7S,2,2,esci
B076HZD5NP,2,2,esci
B076J59X2J,6,3,esci
B076JCQFD2,6,5,esci
B076JK4PCL,6,6,esci
B076JNLX66,6,5,esci
B076KMRJ9S,2,2,esci
B076KW6RMP,2,2,esci
B076L4XM7W,2,2,esci
B076PMFWVV,2,2,esci
B076PRZG8Z,6,6,esci
B076Q3GBJK,6,5,esci
B076QF3NRR,6,5,esci
B076RNJ22V,1,1,esci
B076VWFZ7C,2,2,esci
B076VZD34N,2,2,esci
B076X6QD4L,1,1,esci
B076X91719,6,3,esci
B076YCYQ6B,6,5,esci
B076ZSCX7M,6,5,esci
B076ZTQ5FM,6,5,esci
B077215TKR,2,2,esci
B0772G5CZX,2,2,esci
B0772ZMTKM,6,4,esci
B07736KJKL,6,5,esci
B07738KF6Z,6,3,esci
B07754YL4M,6,5,esci
B077578W38,6,4,esci
B07757R58W,6,3,esci
B0776QYR57,6,4,esci
B0776SP6VR,6,4,esci
B0776SXVXD,6,3,esci
B0776YDSDL,6,6,esci
B0777XZBMZ,6,5,esci
B0778SDDJX,6,4,esci
B07798MG7Q,6,5,esci
B07799RL2B,6,4,esci
B0779VVF7W,6,4,esci
B077BP9QCJ,6,4,esci
B077C2ZTF7,6,4,esci
B077F5KB9H,6,4,esci
B077JJ8ML4,6,6,esci
B077K4QWGN,6,5,esci
B077KCJLVK,6,4,esci
B077KX27XZ,6,4,esci
B077L3BWK5,6,5,esci
B077LW9HVW,1,1,esci
B077MDMCTC,6,3,esci
B077MMT43B,6,3,esci
B077MPM6TM,2,2,esci
B077NFH8JL,6,5,esci
B077NM3B2D,6,5,esci
B077NN3L4K,6,5,esci
B077NNBHPW,2,2,esci
B077PBZWVR,1,1,esci
B077QLNR8J,6,4,esci
B077R9R6M4,6,4,esci
B077RZWJ1Q,6,5,esci
B077RZY8Z6,6,4,esci
B077S5KW72,6,5,esci
B077SCPD8G,6,3,esci
B077T27Z2T,6,5,esci
B077TFTR8B,6,4,esci
B077VTRDXH,6,5,esci
B077VYP8HX,6,3,esci
B077X3J27K,6,3,esci
B077X49RVL,6,5,esci
B077Y5MKL4,6,4,esci
B077Y5TD4G,6,5,esci
B077YDLLMR,6,4,esci
B077YDTSH3,6,3,esci
B077Z3SMTV,2,2,esci
B077ZF3Q9H,3,3,esci
B077ZGRVRX,6,4,esci
B0782YZVTK,6,5,esci
B078437483,6,4,esci
B0784QRCGC,1,1,esci
B0784VLRZV,6,4,esci
B0784VPY53,6,4,esci
B0784ZCF17,1,1,esci
B0785GRMPG,6,4,esci
B0785MCNQW,6,5,esci
B0785X42J9,6,5,esci
B0786TVQ18,6,5,esci
B078754DCK,2,2,esci
B0787FXKPW,2,2,esci
B0787SHJ21,6,5,esci
B07889HKBT,6,3,esci
B0788XRQQX,6,4,esci
B0789Q5HRV,6,5,esci
B078CK2XKF,6,5,esci
B078DTLJGJ,6,4,esci
B078G3M8D9,1,1,esci
B078G9X34H,6,3,esci
B078HNBMSJ,6,4,esci
B078J512HJ,6,5,esci
B078JGLDCF,6,4,esci
B078K4KR8K,6,3,esci
B078K9H855,6,5,esci
B078KF8CSX,6,4,esci
B078L2X9DG,6,4,esci
B078MV5TBR,6,3,esci
B078MWB6DX,6,4,esci
B078N6XJK2,6,5,esci
B078NXW8P7,6,5,esci
B078PC1QS5,2,2,esci
B078PFKMK3,6,5,esci
B078PPCGCL,6,5,esci
B078PR63L3,6,4,esci
B078QGZ5P9,6,5,esci
B078RM46LY,6,5,esci
B078SD9QK4,6,5,esci
B078SP9BKN,6,4,esci
B078SS8T3T,2,2,esci
B078T2FNP6,2,2,esci
B078TTNJSS,6,4,esci
B078TXB523,6,5,esci
B078VNR5GC,6,4,esci
B078W4KX64,6,5,esci
B078W61VB6,6,5,esci
B078WHTYSL,6,3,esci
B078XGBQ6J,6,5,esci
B078XR27HX,6,5,esci
B078XSWPG3,6,5,esci
B078XT8QY3,1,1,esci
B078Y4FLCL,2,2,esci
B078YB9194,6,5,esci
B078YCFZ3F,2,2,esci
B07916PT18,6,3,esci
B0791885FZ,1,1,esci
B0791N6WN7,6,4,esci
B0791TX5P5,6,5,esci
B0791YSCDF,6,4,esci
B0792SF6GW,6,4,esci
B0792TQXSN,6,4,esci
B0793NWH39,1,1,esci
B07941QTV8,1,1,esci
B0794B2V7X,6,6,esci
B0794BC7M3,1,1,esci
B0794FTHY3,6,5,esci
B0795D95QQ,2,2,esci
B07964B1GJ,6,4,esci
B07968YH38,6,4,esci
B0796NC3RD,1,1,esci
B0797J3DWK,6,5,esci
B0797NGWZQ,6,4,esci
B0797QJFT3,6,3,esci
B0798FC1XM,2,2,esci
B0798KVMPK,2,2,esci
B0799SG9CX,6,3,esci
B079B2Q4Z8,2,2,esci
B079B5XLSV,6,3,esci
B079BHF65J,1,1,esci
B079BJJ8ZM,6,4,esci
B079BJMTWG,6,4,esci
B079C5XPRH,6,5,esci
B079DJ3345,2,2,esci
B079DJ3K64,2,2,esci
B079DPJN91,6,6,esci
B079DZGQ52,1,1,esci
B079FFDS4Y,6,5,esci
B079FGN89H,2,2,esci
B079FH2VY2,2,2,esci
B079FHY8PV,6,3,esci
B079G36SHL,6,5,esci
B079G3XN47,1,1,esci
B079G6DSZH,6,5,esci
B079G6Y5Y5,6,4,esci
B079H43JBG,2,2,esci
B079HDBYD2,1,1,esci
B079HSRH1R,2,2,esci
B079HV7RYS,2,2,esci
B079J5RJF5,2,2,esci
B079J729FQ,6,5,esci
B079JYL16W,6,4,esci
B079K515R5,6,3,esci
B079K7V8ZJ,6,4,esci
B079KD74DD,2,2,esci
B079M359QX,6,3,esci
B079MFYL6X,6,5,esci
B079MHLT3W,6,3,esci
B079NWDW8F,6,5,esci
B079P1VBDY,6,4,esci
B079P5MMYB,2,2,esci
B079P7FXTW,2,2,esci
B079PH3PV1,6,4,esci
B079QB84LZ,6,5,esci
B079QGZR5B,6,4,esci
B079QHML21,6,5,esci
B079RJ4Y7B,2,2,esci
B079RL36FM,1,1,esci
B079RPY5CQ,1,1,esci
B079RZ99RN,6,6,esci
B079T656XR,6,5,esci
B079T9R4RP,2,2,esci
B079T9RF79,2,2,esci
B079TBDS76,2,2,esci
B079TKYF3Z,6,4,esci
B079V7LKT9,2,2,esci
B079VCJ16L,6,4,esci
B079YKX7M2,2,2,esci
B079YY8M4Y,1,1,esci
B079YYN2P5,6,4,esci
B07B1KXYFV,6,4,esci
B07B1PXDF8,6,5,esci
B07B1RCPTR,6,6,esci
B07B1V4JXT,6,5,esci
B07B2LVHX3,2,2,esci
B07B2YQLBL,6,5,esci
B07B3L57XF,6,5,esci
B07B416XXD,6,4,esci
B07B41XF8J,6,4,esci
B07B437R5L,2,2,esci
B07B4WXWHN,6,4,esci
B07B5KNXWD,6,6,esci
B07B6698XN,2,2,esci
B07B6L2QCF,6,5,esci
B07B6NM5MH,6,4,esci
B07B77BBXV,6,3,esci
B07B7H7QWP,6,4,esci
B07B7H8CMK,6,5,esci
B07B88G2D7,2,2,esci
B07B8CRYFZ,6,5,esci
B07B8WV67P,6,4,esci
B07B9R1PHL,6,4,esci
B07BCGCPFH,6,3,esci
B07BCHL7BH,2,2,esci
B07BDM19JF,6,4,esci
B07BF94SB8,6,4,esci
B07BFB1YFC,6,4,esci
B07BFG8VC4,2,2,esci
B07BFMNXFV,2,2,esci
B07BFMTY96,6,5,esci
B07BFP1JLY,6,4,esci
B07BG5H95N,6,4,esci
B07BGL1S8W,6,4,esci
B07BH18Z3F,6,3,esci
B07BH441QT,1,1,esci
B07BHFHD51,6,4,esci
B07BHJBQWB,6,4,esci
B07BHX5M8D,6,4,esci
B07BJ21FP8,2,2,esci
B07BK1FBL6,6,5,esci
B07BK9GFKD,2,2,esci
B07BKGCQTV,6,5,esci
B07BKKQQPK,6,2,esci
B07BKW8FFC,6,4,esci
B07BL16CH2,2,2,esci
B07BLLNKSH,1,1,esci
B07BMQ3NCQ,6,4,esci
B07BMY7FJX,6,5,esci
B07BNQF8K5,2,2,esci
B07BPQLXX9,6,3,esci
B07BPSLVX7,1,1,esci
B07BPX88WH,6,4,esci
B07BQMGDB5,6,4,esci
B07BR9HXB9,6,4,esci
B07BRN6PPX,1,1,esci
B07BRSWJRT,6,4,esci
B07BS65TNC,6,3,esci
B07BSTNMPG,2,2,esci
B07BTDCWS2,2,2,esci
B07BV583KJ,6,5,esci
B07BV8MQBT,6,6,esci
B07BVDX6CB,6,4,esci
B07BVS1L8F,6,6,esci
B07BWJBM49,6,4,esci
B07BWQMY5J,1,1,esci
B07BZYL5F8,6,4,esci
B07C15XGMV,6,5,esci
B07C1DNX4Q,2,2,esci
B07C2QZC6Z,6,4,esci
B07C3BB685,6,4,esci
B07C3NT22Y,6,3,esci
B07C44ZSHQ,2,2,esci
B07C52GK2K,2,2,esci
B07C553S3Z,2,2,esci
B07C5FYV27,6,5,esci
B07C5NKKSM,1,1,esci
B07C5TCVS6,6,5,esci
B07C6182BY,6,4,esci
B07C7PVP49,6,4,esci
B07C87NMXR,6,5,esci
B07C9C6NSL,6,4,esci
B07CBJ9L1T,6,5,esci
B07CBR3H15,1,1,esci
B07CDDJHST,6,4,esci
B07CDT2D8C,6,4,esci
B07CF4862T,6,5,esci
B07CF7RRWC,6,5,esci
B07CG5NKSV,6,4,esci
B07CGB2MHX,6,3,esci
B07CGZ6PQB,6,5,esci
B07CH61ZGX,6,5,esci
B07CHBHKTM,6,3,esci
B07CHWHCQ5,6,6,esci
B07CKDQLYX,1,1,esci
B07CKN2VN8,6,6,esci
B07CKPS95V,6,5,esci
B07CKV8SL6,6,6,esci
B07CKZTX2B,6,4,esci
B07CMN7DCX,6,4,esci
B07CN8XSHF,6,5,esci
B07CNBH54Z,6,4,esci
B07CNBLX7G,6,3,esci
B07CNFW54J,2,2,esci
B07CNL5W2Z,2,2,esci
B07CNSL2K1,6,5,esci
B07CNTJCPF,6,5,esci
B07CP9CDVQ,6,4,esci
B07CPJXQ5Q,6,4,esci
B07CQ1WC72,6,4,esci
B07CQG2K5K,6,4,esci
B07CR3CSLV,6,4,esci
B07CS1R88Z,6,4,esci
B07CSQ3MZ6,6,5,esci
B07CSR1F8J,6,5,esci
B07CSVW1WH,6,4,esci
B07CT83B66,6,4,esci
B07CTBCB1Z,6,4,esci
B07CTJZGDS,6,4,esci
B07CTXHNSL,2,2,esci
B07CV96FQV,2,2,esci
B07CVPTX6G,6,5,esci
B07CVQNKP5,6,5,esci
B07CVRVPRM,6,5,esci
B07CW12N6C,6,6,esci
B07CY2QP3T,2,2,esci
B07CY9ZNFD,6,4,esci
B07CYH1Y8M,6,4,esci
B07CYNYLPB,2,2,esci
B07CZ2Y1GW,6,5,esci
B07CZW9J7J,6,5,esci
B07CZWH69Y,6,4,esci
B07D1KRT47,2,2,esci
B07D1YR26L,2,2,esci
B07D265W3Z,6,5,esci
B07D2HF7ZL,2,2,esci
B07D37MLZP,6,5,esci
B07D37PQGL,6,3,esci
B07D3825BP,6,3,esci
B07D392KDY,6,4,esci
B07D3RWQBT,6,5,esci
B07D428S8W,6,6,esci
B07D42K9F9,6,6,esci
B07D48QL1Y,2,2,esci
B07D4BG4T8,6,4,esci
B07D4KRM47,6,4,esci
B07D51B1PX,6,5,esci
B07D5NCHHF,6,5,esci
B07D5SPV3X,6,4,esci
B07D5T7ZKQ,1,1,esci
B07D5TXCHG,6,5,esci
B07D5WKDM4,6,5,esci
B07D6FYWBP,6,4,esci
B07D6VGNF3,6,5,esci
B07D73SCNK,6,4,esci
B07D7GWVMR,6,5,esci
B07D7PWZMP,6,4,esci
B07D7QXNP7,6,3,esci
B07D8F58CM,2,2,esci
B07D8M5DML,6,4,esci
B07D8PX7YX,6,4,esci
B07D9KM3HS,6,5,esci
B07D9XD625,6,3,esci
B07D9XWQGQ,6,5,esci
B07D9YGP5S,6,4,esci
B07DB5W26B,6,5,esci
B07DBGLVF1,6,4,esci
B07DBTXSTY,2,2,esci
B07DBX67NC,6,4,esci
B07DCTD6SN,2,2,esci
B07DD8MSNC,6,5,esci
B07DDDW2QV,6,5,esci
B07DF9LN96,2,2,esci
B07DFBNKVG,6,3,esci
B07DG2VKFB,6,5,esci
B07DGJFQBM,6,3,esci
B07DGNJP1G,6,4,esci
B07DGQF244,6,5,esci
B07DHGBJZK,6,3,esci
B07DHH8VFF,6,4,esci
B07DHSK661,6,5,esci
B07DHZMQZS,6,5,esci
B07DJSK7JJ,6,3,esci
B07DJVZL71,6,5,esci
B07DJW5KJT,2,2,esci
B07DJZ6BTK,2,2,esci
B07DKFZ19F,2,2,esci
B07DKL277S,2,2,esci
B07DL5BSMY,6,5,esci
B07DLFJ1WV,2,2,esci
B07DLFSPJV,6,4,esci
B07DLG3B1W,2,2,esci
B07DMMG7QY,6,6,esci
B07DMS987B,6,3,esci
B07DN1DZDB,6,4,esci
B07DN4T7T6,6,5,esci
B07DN87BCZ,6,4,esci
B07DP6GCH4,6,3,esci
B07DPFMG4Q,6,6,esci
B07DQC9TLH,2,2,esci
B07DRP5K1N,2,2,esci
B07DRQ631T,6,4,esci
B07DTS8N7P,6,5,esci
B07DVDTYQ2,6,5,esci
B07DVHFPKL,6,5,esci
B07DWMX8TR,6,4,esci
B07DWXHMKL,6,4,esci
B07DX3FBZ7,6,5,esci
B07DX5MWG1,2,2,esci
B07DX81VMP,6,5,esci
B07DXC6N5D,6,6,esci
B07DXPN58K,6,5,esci
B07DXPTCXP,6,4,esci
B07DYHJG91,6,5,esci
B07DYKZF47,2,2,esci
B07DYMPB41,6,5,esci
B07DZRQLYT,6,4,esci
B07DZW879J,2,2,esci
B07DZYGDS3,2,2,esci
B07DZYGDSF,6,6,esci
B07F152JHT,6,4,esci
B07F17GBW7,6,4,esci
B07F1G9FHL,6,6,esci
B07F1PD467,6,5,esci
B07F1ZLMHL,2,2,esci
B07F232C3X,6,5,esci
B07F25KY11,6,4,esci
B07F26J2W9,1,1,esci
B07F26W5NF,6,5,esci
B07F274HSS,6,4,esci
B07F2B1K7H,1,1,esci
B07F2KTZTC,6,4,esci
B07F2NYH7X,1,1,esci
B07F2P8SWS,6,5,esci
B07F2XKZTP,2,2,esci
B07F36KVPX,6,3,esci
B07F38N6H6,6,5,esci
B07F39F71J,6,6,esci
B07F462B2D,6,4,esci
B07F4B7572,6,5,esci
B07F5WQRM3,6,4,esci
B07F613V9J,6,5,esci
B07F6558P7,6,5,esci
B07F6F3J6F,6,4,esci
B07F6G3F1D,2,2,esci
B07F79BK6T,6,4,esci
B07F7HDRKX,6,4,esci
B07F7P18DS,6,4,esci
B07F81VDL2,6,4,esci
B07F84C1BL,6,6,esci
B07F8NVML8,6,3,esci
B07F8W6D5M,6,5,esci
B07F912Y2W,6,4,esci
B07F9H1RSV,6,4,esci
B07F9JYRBY,6,4,esci
B07FCF4DP3,6,5,esci
B07FCPR3TR,6,5,esci
B07FD59CPX,6,4,esci
B07FD5YKYD,6,5,esci
B07FDBQCDZ,6,3,esci
B07FDK1F2T,2,2,esci
B07FDKZQTY,6,4,esci
B07FDNGK4P,6,4,esci
B07FDQ2HMN,6,4,esci
B07FF8R8Q7,6,4,esci
B07FFDFQXR,6,5,esci
B07FFVSG1D,6,5,esci
B07FJGGWJL,6,4,esci
B07FK4G98G,6,3,esci
B07FK4GBJL,6,5,esci
B07FKB1FSV,6,3,esci
B07FKDVCG4,6,4,esci
B07FL29GYD,1,1,esci
B07FM7BM3Y,2,2,esci
B07FMBSC3W,6,4,esci
B07FNB5WMD,6,4,esci
B07FNV4W4N,2,2,esci
B07FP41MC5,6,6,esci
B07FQTBSW8,6,5,esci
B07FQZN13N,6,6,esci
B07FR968ZR,2,2,esci
B07FS99PW3,6,4,esci
B07FSXPMHY,1,1,esci
B07FTN21JL,6,4,esci
B07FV1N8SC,6,5,esci
B07FVJCPRZ,6,4,esci
B07FVS5QVB,6,5,esci
B07FVXX673,6,5,esci
B07FX8RZJZ,6,4,esci
B07FY1PMMT,6,4,esci
B07FY9391M,2,2,esci
B07FZYDTJ2,2,2,esci
B07G18N2YY,6,4,esci
B07G26PDJQ,6,5,esci
B07G2STJHN,2,2,esci
B07G2T1W8C,2,2,esci
B07G32QVN9,6,5,esci
B07G34LL58,6,4,esci
B07G34RKP9,2,2,esci
B07G39F6C5,6,4,esci
B07G39K8W1,6,3,esci
B07G3H5Q5T,1,1,esci
B07G3H66FV,6,6,esci
B07G3HJHN9,2,2,esci
B07G3KD83R,2,2,esci
B07G4BV4VP,6,4,esci
B07G4G38DC,6,5,esci
B07G4JGX1K,1,1,esci
B07G58W7VB,2,2,esci
B07G5J47QC,6,6,esci
B07G5LH772,2,2,esci
B07G5Q8LKH,6,4,esci
B07G5S1J6L,2,2,esci
B07G748HKJ,6,4,esci
B07G7RHQN1,6,5,esci
B07G7TDPS1,6,4,esci
B07G7V25RW,6,3,esci
B07G7X9MSZ,6,3,esci
B07G82SLH6,6,5,esci
B07G8MF1L3,6,3,esci
B07G95YWGG,6,4,esci
B07G99QQ3D,6,3,esci
B07GB2BDVX,6,5,esci
B07GB2LMDF,6,4,esci
B07GBF9M5D,6,4,esci
B07GBG4TQ1,6,5,esci
B07GBLJNYP,6,5,esci
B07GBXMBQF,2,2,esci
B07GC86W5F,1,1,esci
B07GC91XT9,1,1,esci
B07GD42541,6,5,esci
B07GDJ6JFN,6,4,esci
B07GDRZGFW,1,1,esci
B07GDVJ8LZ,2,2,esci
B07GDWQ3TB,6,5,esci
B07GDY41Q5,6,5,esci
B07GDY4GQ4,6,4,esci
B07GDZB7LJ,6,3,esci
B07GF1MH5D,6,4,esci
B07GF28QDN,6,3,esci
B07GFBPWF5,6,3,esci
B07GFFG967,6,5,esci
B07GFJ2YD6,6,4,esci
B07GGNNTFL,6,4,esci
B07GH14V1P,2,2,esci
B07GH1W6G7,6,5,esci
B07GK8CZB5,6,5,esci
B07GKX7N7S,6,4,esci
B07GL4M7Y3,1,1,esci
B07GLG6VHK,6,3,esci
B07GNDMK4W,6,5,esci
B07GNDPFLM,6,2,esci
B07GPFY68R,6,3,esci
B07GPSCZMS,1,1,esci
B07GQ4FVQD,6,6,esci
B07GQ8N94C,2,2,esci
B07GQKWLJV,6,4,esci
B07GQXG45W,6,5,esci
B07GRHZHBK,2,2,esci
B07GRMY2D6,2,2,esci
B07GRRCRQK,2,2,esci
B07GSFC63K,2,2,esci
B07GSKVZX6,6,5,esci
B07GT4WP3K,1,1,esci
B07GTC62F1,6,5,esci
B07GTCS2BJ,6,3,esci
B07GTF17NV,6,4,esci
B07GTH8LSC,6,4,esci
B07GTJ4131,1,1,esci
B07GTTYJMG,6,4,esci
B07GVFBDV3,6,4,esci
B07GVRF9CX,6,5,esci
B07GVSSMRG,2,2,esci
B07GW9775X,6,5,esci
B07GWJ4PG8,1,1,esci
B07GWLT8W3,6,4,esci
B07GXD1PBC,2,2,esci
B07GY31N2L,2,2,esci
B07GYQDWJ4,1,1,esci
B07GZMQKQ6,6,4,esci
B07GZPMGNF,6,4,esci
B07GZQBVPC,6,4,esci
B07GZQN9Z8,6,5,esci
B07H159YLK,1,1,esci
B07H1DHJBV,6,5,esci
B07H1LQWLF,6,6,esci
B07H24L5QH,6,4,esci
B07H2R14L8,6,4,esci
B07H32PLJM,2,2,esci
B07H3CD4KZ,6,5,esci
B07H3XZMQC,6,3,esci
B07H431SY4,6,4,esci
B07H48M8NY,2,2,esci
B07H4G6YDK,6,5,esci
B07H4KN6DN,6,5,esci
B07H4N1Y36,6,4,esci
B07H5DCML1,6,5,esci
B07H5H8QXS,6,4,esci
B07H6Y3WM2,2,2,esci
B07H7CS62P,6,5,esci
B07H7NPY5D,6,4,esci
B07H7Q1M5F,6,5,esci
B07H7SDXV6,2,2,esci
B07H831611,6,3,esci
B07H88NK2Y,6,5,esci
B07H8LJSDZ,6,4,esci
B07H8N7ZCW,2,2,esci
B07H8PSFFC,6,4,esci
B07H8PYMLZ,6,5,esci
B07H8XYCX6,6,5,esci
B07H8YLV4Z,6,5,esci
B07H912MVT,6,5,esci
B07H931FQG,6,4,esci
B07H96WBT5,6,5,esci
B07H9SBJDJ,6,4,esci
B07HB8T8DR,6,5,esci
B07HBH3YFX,6,5,esci
B07HCGKHGK,6,5,esci
B07HCLMDJ7,6,4,esci
B07HCNM7KQ,2,2,esci
B07HFK7321,6,4,esci
B07HFTTP25,1,1,esci
B07HFX1YY2,6,4,esci
B07HGDL5ZF,6,4,esci
B07HGLW1LJ,6,4,esci
B07HH1LM12,6,6,esci
B07HHPD33D,2,2,esci
B07HHXMGNT,6,4,esci
B07HHXV5QB,6,6,esci
B07HJ97C6K,6,3,esci
B07HJC7ZM5,6,5,esci
B07HJG8Y4Y,6,4,esci
B07HK4JRSC,6,5,esci
B07HKVPFT5,6,5,esci
B07HL3WXFY,6,4,esci
B07HLWQVYJ,1,1,esci
B07HLX9MDT,1,1,esci
B07HM19CDM,1,1,esci
B07HM3SV8L,1,1,esci
B07HM7QQS2,6,4,esci
B07HMSX53S,6,3,esci
B07HN1BRGK,6,4,esci
B07HNB9CTP,6,5,esci
B07HP892CB,6,4,esci
B07HQM5R78,2,2,esci
B07HQML4H9,6,6,esci
B07HR8QR35,6,4,esci
B07HRNKTCM,6,5,esci
B07HRNLW6V,6,4,esci
B07HRZPYP2,6,5,esci
B07HT4QYY1,6,4,esci
B07HVRFZ4P,6,5,esci
B07HX7D1CX,6,6,esci
B07HXDTNGR,6,5,esci
B07HXFV9JK,6,5,esci
B07HYDZ33B,6,5,esci
B07HYHC2RH,6,4,esci
B07HYLZZ4L,1,1,esci
B07J1QYWX1,6,3,esci
B07J1SP855,6,5,esci
B07J1V49CV,6,5,esci
B07J1YDDV5,1,1,esci
B07J1YMQJY,2,2,esci
B07J2BJG88,6,4,esci
B07J2T3JZK,6,5,esci
B07J31T262,6,4,esci
B07J33TZ85,6,4,esci
B07J3Z67H2,6,4,esci
B07J4BYRN5,6,5,esci
B07J4MWY3R,6,4,esci
B07J584SKK,2,2,esci
B07J5HK4LR,6,4,esci
B07J6QR15S,6,4,esci
B07J6T5GJM,6,3,esci
B07JB15CWY,6,4,esci
B07JB6ZY2Y,6,5,esci
B07JB7XT8V,6,4,esci
B07JD4G6J1,2,2,esci
B07JF3S166,2,2,esci
B07JFMMLKV,6,5,esci
B07JFS39HV,6,3,esci
B07JFVM28K,6,4,esci
B07JG8M6JV,6,4,esci
B07JGG41FN,6,5,esci
B07JGPDG8J,6,4,esci
B07JGS15CB,6,3,esci
B07JGTC38F,6,4,esci
B07JGVQPCQ,6,2,esci
B07JH4HDVL,6,4,esci
B07JH8TQY5,6,5,esci
B07JHDP3PY,6,4,esci
B07JHJ56PR,6,5,esci
B07JHTF4QQ,2,2,esci
B07JJ28R2G,6,5,esci
B07JJ6W8ZZ,2,2,esci
B07JJCYGCM,6,6,esci
B07JJGGB1M,2,2,esci
B07JJQ6ZJ9,1,1,esci
B07JJTM2FM,6,4,esci
B07JJVKDHC,6,5,esci
B07JK4C34Y,6,4,esci
B07JK66D99,2,2,esci
B07JK9FDRP,6,5,esci
B07JL2YL86,6,4,esci
B07JLHZP7S,2,2,esci
B07JLYHBHV,6,4,esci
B07JM6NQXP,2,2,esci
B07JMHJZYN,6,3,esci
B07JMLDMWD,6,5,esci
B07JMLDYRB,6,4,esci
B07JMXSR3V,6,4,esci
B07JN1MH73,6,5,esci
B07JN5X4XC,1,1,esci
B07JN74VBD,6,4,esci
B07JN8YHXX,1,1,esci
B07JNPZZQ9,2,2,esci
B07JNZZHPC,6,4,esci
B07JPDL9H1,6,3,esci
B07JPM33FC,6,4,esci
B07JQS3FJS,6,5,esci
B07JR3Z13K,2,2,esci
B07JRFTYGT,1,1,esci
B07JV9PLFX,6,2,esci
B07JW8BQX3,6,5,esci
B07JWVZW9Q,6,3,esci
B07JXP6R13,6,4,esci
B07JYMZ3SN,1,1,esci
B07JYN4QG9,6,4,esci
B07JYT4W1V,6,5,esci
